model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,layer_strategy,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
gemma_270m_base,base,currency,currency:16,currency:17,declarative,qa,primary,0,12,0.2222222222222222,0.0,-0.2222222222222222,0.0,0.0,0.0,0.0892589092254638,-0.0273715257644653,-0.1166304349899292,0.0,-0.2222222222222222,0.0,0.0,0.0127137899398803,-0.0765451192855835,0.2222222222222222,0.0,0.0,0.0,0.0880825519561767,-0.0011763572692871,0.0,0.5,0.5,0.0,0.0,0.0,0.0964003205299377,0.1157564520835876,0.0193561315536499,0.5,0.5,0.0,0.0,0.0669556260108947,-0.0294446945190429,0.0,0.0,0.0,0.0,0.0398179292678833,-0.0565823912620544
gemma_270m_base,base,currency,currency:17,currency:2,declarative,qa,primary,0,12,0.3636363636363636,0.0,-0.3636363636363636,0.1818181818181818,0.0,-0.1818181818181818,0.0714623928070068,-0.1820862293243408,-0.2535486221313476,0.0,-0.3636363636363636,0.0,-0.1818181818181818,-0.0205258727073669,-0.0919882655143737,0.4,0.0363636363636364,0.2,0.0181818181818182,0.0719466209411621,0.0004842281341552,0.1818181818181818,0.8,0.6181818181818183,0.1818181818181818,0.4,0.2181818181818182,0.078053593635559,0.0923467278480529,0.0142931342124938,0.0,-0.1818181818181818,0.0,-0.1818181818181818,-0.0030409097671508,-0.0810945034027099,0.2,0.0181818181818182,0.0,-0.1818181818181818,0.0012362599372863,-0.0768173336982727
gemma_270m_base,base,headquarters,headquarters:14,headquarters:15,declarative,qa,primary,0,12,0.25,0.1999999999999999,-0.05,0.25,0.0181818181818181,-0.2318181818181818,0.0485633015632629,0.0459157824516296,-0.0026475191116333,0.0,-0.25,-0.1818181818181818,-0.4318181818181817,0.0041238069534301,-0.0444394946098327,0.25,0.0,0.25,0.0,0.0483580231666564,-0.0002052783966064,0.25,0.25,0.0,0.25,0.25,0.0,0.0845165848731994,0.1001302003860473,0.0156136155128479,0.25,0.0,0.25,0.0,0.0736873745918273,-0.010829210281372,0.0,-0.25,-0.1666666666666666,-0.4166666666666667,0.0311062932014465,-0.0534102916717529
gemma_270m_base,base,headquarters,headquarters:15,headquarters:16,declarative,qa,primary,0,12,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0560585260391235,0.0565165281295776,0.0004580020904541,0.0,-0.1818181818181818,0.0,-0.1818181818181818,0.0431087017059326,-0.0129498243331909,0.2,0.0181818181818182,0.2,0.0181818181818182,0.0565303564071655,0.0004718303680419,0.2,0.2,0.0,0.2,0.2,0.0,0.0744199752807617,0.063606858253479,-0.0108131170272827,0.0,-0.2,0.0,-0.2,0.0142598748207092,-0.0601601004600524,0.0,-0.2,0.0,-0.2,0.01130872964859,-0.0631112456321716
gemma_270m_base,base,headquarters,headquarters:16,headquarters:17,declarative,qa,primary,0,12,0.0,0.0,0.0,-0.1818181818181818,0.0,0.1818181818181818,0.0748775005340576,-0.1332611441612243,-0.2081386446952819,0.0,0.0,0.0,0.1818181818181818,-0.0148404836654663,-0.0897179841995239,0.0,0.0,-0.1818181818181818,0.0,0.075022280216217,0.0001447796821594,0.0,0.0,0.0,-0.4,-0.4,0.0,0.093224287033081,0.1041626930236816,0.0109384059906005,0.0,0.0,0.0,0.4,0.0500538349151611,-0.0431704521179199,0.0,0.0,0.0,0.4,0.011625587940216,-0.0815986990928649
gemma_270m_base,base,headquarters,headquarters:17,headquarters:2,declarative,qa,primary,0,12,0.2,0.2,0.0,0.2,0.2,0.0,0.0740430951118469,0.0827115178108215,0.0086684226989746,0.2,0.0,0.2,0.0,0.0654417276382446,-0.0086013674736022,0.3636363636363636,0.1636363636363635,0.3636363636363636,0.1636363636363635,0.0671359896659851,-0.0069071054458618,0.3636363636363636,0.3333333333333333,-0.0303030303030302,0.3636363636363636,0.3333333333333333,-0.0303030303030302,0.1076576113700866,0.110881507396698,0.0032238960266113,0.1666666666666666,-0.1969696969696969,0.1666666666666666,-0.1969696969696969,0.035219669342041,-0.0724379420280456,0.0,-0.3636363636363636,0.0,-0.3636363636363636,-0.0114827752113342,-0.1191403865814209
gemma_270m_base,base,birth_place,birth_place:14,birth_place:15,declarative,qa,primary,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.057766318321228,0.0603073835372924,0.0025410652160644,0.0,0.0,0.0,0.0,0.048134446144104,-0.009631872177124,0.0,0.0,0.0,0.0,0.0547341108322143,-0.0030322074890136,0.0,0.0,0.0,0.0,0.0,0.0,0.0752052068710327,0.0891396403312683,0.0139344334602355,0.0,0.0,0.0,0.0,0.0682518482208252,-0.0069533586502075,0.0,0.0,0.0,0.0,0.0473992228507995,-0.0278059840202331
gemma_270m_base,base,birth_place,birth_place:15,birth_place:16,declarative,qa,primary,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0469342470169067,0.0460708141326904,-0.0008634328842163,0.0,0.0,0.0,0.0,0.0004132986068725,-0.0465209484100341,0.0,0.0,0.0,0.0,0.0356316566467285,-0.0113025903701782,0.0,0.0,0.0,-0.4,0.0,0.4,0.0744833946228027,0.0986260175704956,0.0241426229476928,0.0,0.0,0.0,0.4,0.0405333042144775,-0.0339500904083251,0.0,0.0,0.0,0.4,0.0391721725463867,-0.035311222076416
gemma_270m_base,base,birth_place,birth_place:16,birth_place:17,declarative,qa,primary,0,12,0.7499999999999999,0.7499999999999999,0.0,0.7499999999999999,0.7499999999999999,0.0,0.0794147849082946,0.0757607221603393,-0.0036540627479553,0.7499999999999999,0.0,0.7499999999999999,0.0,0.0801575779914856,0.0007427930831909,0.7499999999999999,0.0,0.7499999999999999,0.0,0.0772575736045837,-0.0021572113037109,0.6666666666666666,0.0,-0.6666666666666666,0.6666666666666666,0.0,-0.6666666666666666,0.0656208395957946,0.0706256628036499,0.0050048232078552,0.0,-0.6666666666666666,0.0,-0.6666666666666666,0.032480776309967,-0.0331400632858276,0.0,-0.6666666666666666,0.0,-0.6666666666666666,0.0538482666015625,-0.0117725729942321
gemma_270m_base,base,birth_place,birth_place:17,birth_place:2,declarative,qa,primary,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0811306238174438,0.0741716623306274,-0.0069589614868164,0.0,0.0,0.0,0.0,0.0837500691413879,0.002619445323944,0.0,0.0,0.0,0.0,0.0840715169906616,0.0029408931732177,0.0,0.0,0.0,0.0,0.0,0.0,0.1183526515960693,0.0806012749671936,-0.0377513766288757,0.0,0.0,0.0,0.0,0.0985549092292785,-0.0197977423667907,0.0,0.0,0.0,0.0,0.0601795315742492,-0.05817312002182
gemma_270m_base,base,capital,capital:14,capital:15,declarative,qa,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0587043166160583,-0.001394510269165,-0.0600988268852233,0.0,0.0,0.0,0.0,-0.0436944961547851,-0.1023988127708435,0.0,0.0,0.0,0.0,0.0285617113113403,-0.030142605304718,0.0,0.0,0.0,0.0,0.0,0.0,0.127636969089508,0.1420677900314331,0.014430820941925,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1001851558685302,-0.0274518132209777,0.0,0.0,0.0,0.0,-0.0071476697921752,-0.1347846388816833
gemma_270m_base,base,capital,capital:15,capital:16,declarative,qa,plus_one,1,12,0.1999999999999999,0.0,-0.1999999999999999,0.1999999999999999,0.0,-0.1999999999999999,0.0800471305847168,-0.126707375049591,-0.2067545056343078,0.0,-0.1999999999999999,0.0,-0.1999999999999999,-0.073610246181488,-0.1536573767662048,0.0,-0.1999999999999999,0.0,-0.1999999999999999,-0.0421238541603088,-0.1221709847450256,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.1317476630210876,0.1486826539039611,0.0169349908828735,0.0,0.0,0.0,0.0,0.0526509284973144,-0.0790967345237732,0.0,0.0,0.0,0.0,-0.0669723749160766,-0.1987200379371643
gemma_270m_base,base,capital,capital:16,capital:17,declarative,qa,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0732607841491699,-0.2143384218215942,-0.2875992059707641,0.0,0.0,0.0,0.0,0.0065090656280517,-0.0667517185211181,0.0,0.0,0.0,0.0,0.0630090832710266,-0.0102517008781433,0.0,0.0,0.0,0.0,0.0,0.0,0.1356648206710815,0.1510971188545227,0.0154322981834411,0.0,0.0,0.0,0.0,0.0797375440597534,-0.0559272766113281,0.0,0.0,0.0,0.0,-0.0426799654960632,-0.1783447861671447
gemma_270m_base,base,capital,capital:17,capital:2,declarative,qa,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0716695785522461,0.0722703337669372,0.0006007552146911,0.0,0.0,0.0,0.0,0.047474980354309,-0.024194598197937,0.0,0.0,0.0,0.0,0.0709506869316101,-0.0007188916206359,0.0,0.0,0.0,0.0,0.0,0.0,0.1268906593322754,0.1399983763694763,0.0131077170372009,0.0,0.0,0.0,0.0,0.0582970380783081,-0.0685936212539672,0.0,0.0,0.0,0.0,-0.0440689325332641,-0.1709595918655395
gemma_270m_base,base,official_language,official_language:14,official_language:15,declarative,qa,plus_one,1,12,0.1999999999999999,0.0,-0.1999999999999999,0.0,0.0,0.0,0.0498644709587097,0.007889449596405,-0.0419750213623046,0.0,-0.1999999999999999,0.0,0.0,-0.0351036190986633,-0.084968090057373,0.0,-0.1999999999999999,0.0,0.0,-0.0270702242851257,-0.0769346952438354,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0637980103492736,0.0712195634841919,0.0074215531349182,0.2222222222222222,0.0,0.0,0.0,0.0511661171913147,-0.0126318931579589,0.0,-0.2222222222222222,0.0,0.0,-0.0225883722305297,-0.0863863825798034
gemma_270m_base,base,official_language,official_language:15,official_language:16,declarative,qa,plus_one,1,12,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.0676146745681762,-0.0896570086479187,-0.1572716832160949,0.0,-0.2222222222222222,0.0,-0.2222222222222222,-0.0641242265701294,-0.1317389011383056,0.0,-0.2222222222222222,0.0,-0.2222222222222222,-0.0452967882156372,-0.1129114627838134,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0808492302894592,0.0880606174468994,0.0072113871574401,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0243613123893737,-0.0564879179000854,0.0,-0.2222222222222222,0.0,-0.2222222222222222,-0.0614146590232849,-0.1422638893127441
gemma_270m_base,base,official_language,official_language:16,official_language:17,declarative,qa,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0636840462684631,-0.1257895827293396,-0.1894736289978027,0.0,0.0,0.0,0.0,0.0031149387359619,-0.0605691075325012,0.0,0.0,0.0,0.0,-0.0397031903266906,-0.1033872365951538,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0834193229675293,0.0949204564094543,0.011501133441925,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0380861163139343,-0.0453332066535949,0.0,-0.2222222222222222,0.0,-0.2222222222222222,-0.0329231023788452,-0.1163424253463745
gemma_270m_base,base,official_language,official_language:17,official_language:2,declarative,qa,plus_one,1,12,0.25,0.2222222222222222,-0.0277777777777777,0.25,0.2222222222222222,-0.0277777777777777,0.0604394674301147,0.0635913610458374,0.0031518936157226,0.0,-0.25,0.0,-0.25,-0.020138144493103,-0.0805776119232177,0.1999999999999999,-0.05,0.1999999999999999,-0.05,0.0351942181587219,-0.0252452492713928,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0624549388885498,0.0641242265701294,0.0016692876815795,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0249640345573425,-0.0374909043312072,0.1818181818181818,-0.0404040404040403,0.1818181818181818,-0.0404040404040403,-0.0403411388397216,-0.1027960777282714
gemma_270m_base,base,currency,currency:14,currency:15,declarative,qa,plus_one,1,12,0.2,0.0,-0.2,0.0,0.0,0.0,0.0748041272163391,-0.2032212615013122,-0.2780253887176513,0.2,0.0,-0.3454545454545454,-0.3454545454545454,-0.035452663898468,-0.1102567911148071,0.2,0.0,-0.1636363636363636,-0.1636363636363636,-0.0246683955192565,-0.0994725227355957,0.4,0.4,0.0,0.0,0.0,0.0,0.089296817779541,0.0962913036346435,0.0069944858551025,0.4,0.0,0.0,0.0,0.0620956420898437,-0.0272011756896972,0.0,-0.4,0.0,0.0,-0.0370095968246459,-0.126306414604187
gemma_270m_base,base,currency,currency:15,currency:16,declarative,qa,plus_one,1,12,0.5,0.0,-0.5,0.5,-0.5454545454545454,-1.0454545454545454,0.0864352583885192,-0.1058506369590759,-0.1922858953475952,0.0,-0.5,0.0,-0.5,-0.0621982812881469,-0.1486335396766662,0.5,0.0,0.5,0.0,0.0867192149162292,0.0002839565277099,0.2222222222222222,0.8,0.5777777777777778,0.2222222222222222,0.8,0.5777777777777778,0.0889709591865539,0.1053608655929565,0.0163899064064025,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0449402332305908,-0.0440307259559631,0.0,-0.2222222222222222,-0.3076923076923076,-0.5299145299145299,-0.0374784469604492,-0.1264494061470031
gemma_270m_base,base,currency,currency:16,currency:17,declarative,qa,plus_one,1,12,0.2222222222222222,0.0,-0.2222222222222222,0.0,0.0,0.0,0.0892589092254638,-0.1723745465278625,-0.2616334557533264,0.0,-0.2222222222222222,0.0,0.0,-0.0489001870155334,-0.1381590962409973,0.2222222222222222,0.0,0.0,0.0,0.0212197303771972,-0.0680391788482666,0.0,0.5,0.5,0.0,0.0,0.0,0.0964003205299377,0.1087272763252258,0.012326955795288,0.0,0.0,0.0,0.0,0.0483466982841491,-0.0480536222457885,0.0,0.0,0.0,0.0,-0.027947723865509,-0.1243480443954467
gemma_270m_base,base,currency,currency:17,currency:2,declarative,qa,plus_one,1,12,0.3636363636363636,0.0,-0.3636363636363636,0.1818181818181818,-0.3333333333333333,-0.5151515151515151,0.0714623928070068,-0.0099567770957946,-0.0814191699028015,0.4,0.0363636363636364,0.2,0.0181818181818182,0.0695298910140991,-0.0019325017929077,0.4444444444444445,0.0808080808080808,0.2222222222222222,0.0404040404040404,0.0712825059890747,-0.0001798868179321,0.1818181818181818,0.2857142857142857,0.1038961038961039,0.1818181818181818,0.0,-0.1818181818181818,0.078053593635559,0.0870500802993774,0.0089964866638183,0.8,0.6181818181818183,0.4,0.2181818181818182,0.0359778404235839,-0.0420757532119751,0.0,-0.1818181818181818,0.0,-0.1818181818181818,-0.0365598797798156,-0.1146134734153747
gemma_270m_base,base,headquarters,headquarters:14,headquarters:15,declarative,qa,plus_one,1,12,0.25,0.0,-0.25,0.25,-0.2222222222222222,-0.4722222222222222,0.0485633015632629,-0.1330677270889282,-0.1816310286521911,0.0,-0.25,-0.1818181818181818,-0.4318181818181817,-0.0349583029747009,-0.0835216045379638,0.25,0.0,0.25,0.0,0.0473958253860473,-0.0011674761772155,0.25,0.25,0.0,0.25,0.25,0.0,0.0845165848731994,0.0965522527694702,0.0120356678962707,0.25,0.0,0.25,0.0,0.0526903867721557,-0.0318261981010437,0.0,-0.25,0.0,-0.25,-0.0037882328033447,-0.0883048176765441
gemma_270m_base,base,headquarters,headquarters:15,headquarters:16,declarative,qa,plus_one,1,12,0.1818181818181818,0.0,-0.1818181818181818,0.1818181818181818,0.0,-0.1818181818181818,0.0560585260391235,0.0120923519134521,-0.0439661741256713,0.0,-0.1818181818181818,0.0,-0.1818181818181818,0.0311673879623413,-0.0248911380767822,0.2,0.0181818181818182,0.2,0.0181818181818182,0.060379683971405,0.0043211579322814,0.2,0.6666666666666666,0.4666666666666666,0.2,0.6666666666666666,0.4666666666666666,0.0744199752807617,0.0668286085128784,-0.0075913667678833,0.2,0.0,0.2,0.0,0.0686758160591125,-0.0057441592216491,0.2,0.0,0.2,0.0,0.0257620215415954,-0.0486579537391662
gemma_270m_base,base,headquarters,headquarters:16,headquarters:17,declarative,qa,plus_one,1,12,0.0,0.0,0.0,-0.1818181818181818,0.0,0.1818181818181818,0.0748775005340576,-0.0606567859649658,-0.1355342864990234,0.0,0.0,0.0,0.1818181818181818,-0.0532906055450439,-0.1281681060791015,0.0,0.0,0.0,0.1818181818181818,-0.0310224890708923,-0.1058999896049499,0.0,0.0,0.0,-0.4,-0.4,0.0,0.093224287033081,0.1010730862617492,0.0078487992286682,0.0,0.0,0.0,0.4,0.0369163751602172,-0.0563079118728637,0.0,0.0,0.0,0.4,-0.0377998948097229,-0.1310241818428039
gemma_270m_base,base,headquarters,headquarters:17,headquarters:2,declarative,qa,plus_one,1,12,0.2,0.1818181818181818,-0.0181818181818182,0.2,0.1818181818181818,-0.0181818181818182,0.0740430951118469,-0.0934201478958129,-0.1674632430076599,0.1818181818181818,-0.0181818181818182,-0.1515151515151515,-0.3515151515151515,-0.0334568619728088,-0.1074999570846557,0.1818181818181818,-0.0181818181818182,0.1818181818181818,-0.0181818181818182,-0.0268031358718872,-0.1008462309837341,0.3636363636363636,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.1076576113700866,0.1105294227600097,0.002871811389923,0.0,-0.3636363636363636,0.0,-0.3636363636363636,0.027168333530426,-0.0804892778396606,0.1666666666666666,-0.1969696969696969,0.1666666666666666,-0.1969696969696969,-0.0291823744773864,-0.1368399858474731
gemma_270m_base,base,birth_place,birth_place:14,birth_place:15,declarative,qa,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.057766318321228,0.0427098274230957,-0.0150564908981323,0.0,0.0,0.0,0.0,0.039716362953186,-0.0180499553680419,0.0,0.0,0.0,0.0,0.0307897925376892,-0.0269765257835388,0.0,0.0,0.0,0.0,0.0,0.0,0.0752052068710327,0.0848466157913208,0.009641408920288,0.0,0.0,0.0,0.0,0.0647950768470764,-0.0104101300239562,0.0,0.0,0.0,0.0,0.0464812517166137,-0.0287239551544189
gemma_270m_base,base,birth_place,birth_place:15,birth_place:16,declarative,qa,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0469342470169067,0.0064594745635986,-0.0404747724533081,0.0,0.0,0.0,0.0,0.0356542468070983,-0.0112800002098083,0.0,0.0,0.0,0.0,0.038148820400238,-0.0087854266166687,0.0,0.0,0.0,-0.4,0.0,0.4,0.0744833946228027,0.0903908014297485,0.0159074068069458,0.0,0.0,-0.4,0.0,0.0511512160301208,-0.0233321785926818,0.0,0.0,0.0,0.4,0.0378646850585937,-0.0366187095642089
