fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth
headquarters:8,headquarters,subject,0.05002933153286829,0.2917258370893472,0
headquarters:9,headquarters,preanswer,0.0039073099830636065,0.08474710267601593,12
headquarters:9,headquarters,subject,0.055851907770365784,0.3259958488810243,0
official_language:0,official_language,preanswer,0.01310195411345371,0.10811760536197468,12
official_language:0,official_language,subject,0.051961130142738725,0.2377713817087087,0
official_language:1,official_language,preanswer,0.009691130714835948,0.10377286848696798,12
official_language:1,official_language,subject,0.048528690905520325,0.2205247052973418,0
official_language:10,official_language,preanswer,0.011300804265947255,0.09711469088991487,12
official_language:10,official_language,subject,0.05687966873290752,0.27843201489921554,0
official_language:11,official_language,preanswer,0.012384418369919948,0.11391832893996523,12
official_language:11,official_language,subject,0.05676506262316497,0.2612174918987985,0
official_language:2,official_language,preanswer,0.008618065469619221,0.09410415352745494,12
official_language:2,official_language,subject,0.048138924560004764,0.22692915609557973,0
official_language:3,official_language,preanswer,0.009725883788106201,0.097785379624728,12
official_language:3,official_language,subject,0.05873287200727045,0.2668115006703319,0
official_language:4,official_language,preanswer,0.012489367662129405,0.11744331670078367,12
official_language:4,official_language,subject,0.05233826914407088,0.2366350005296144,0
official_language:5,official_language,preanswer,0.008100164524257584,0.08647606544422382,12
official_language:5,official_language,subject,0.15932195273115102,0.8873654121504815,0
official_language:6,official_language,preanswer,0.012598420577970417,0.11751036379824986,12
official_language:6,official_language,subject,0.05209483791014134,0.24072746643232124,0
official_language:7,official_language,preanswer,0.013097540723153618,0.10534967662710126,12
official_language:7,official_language,subject,0.05357184098650909,0.2555372887149905,0
official_language:8,official_language,preanswer,0.009680585687986335,0.0894730079806213,12
official_language:8,official_language,subject,0.054237580985561494,0.23750707239731017,0
official_language:9,official_language,preanswer,0.013211995479258812,0.11336975730955601,12
official_language:9,official_language,subject,0.05319434199529238,0.2756939518378313,0
