model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,layer_strategy,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
qwen2_5_0_5b_base,base,currency,currency:16,currency:17,qa,raw_question,primary,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.08178609609603882,0.07923650741577148,-0.002549588680267334,0.0,0.0,0.0,0.0,0.0804363489151001,-0.0013497471809387207,0.0,0.0,0.0,0.0,0.08163011074066162,-0.00015598535537719727,0.5,0.5,0.0,0.0,0.0,0.0,0.02051156759262085,0.022649288177490234,0.0021377205848693848,0.5,0.0,0.0,0.0,0.02195262908935547,0.0014410614967346191,0.5,0.0,0.0,0.0,0.02299553155899048,0.002483963966369629
qwen2_5_0_5b_base,base,currency,currency:17,currency:2,qa,raw_question,primary,0,21,0.4444444444444445,0.5,0.055555555555555525,0.22222222222222224,0.25,0.027777777777777762,0.0655708909034729,0.061475276947021484,-0.004095613956451416,0.5,0.055555555555555525,0.25,0.027777777777777762,0.06023961305618286,-0.005331277847290039,0.4444444444444445,0.0,0.22222222222222224,0.0,0.06729662418365479,0.0017257332801818848,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.02026498317718506,0.020043134689331055,-0.0002218484878540039,0.1818181818181818,0.0,0.1818181818181818,0.0,0.019617199897766113,-0.0006477832794189453,0.1818181818181818,0.0,0.1818181818181818,0.0,0.01880967617034912,-0.0014553070068359375
qwen2_5_0_5b_base,base,headquarters,headquarters:14,headquarters:15,qa,raw_question,primary,0,21,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.06298452615737915,0.053147077560424805,-0.009837448596954346,0.2222222222222222,0.0,0.2222222222222222,0.0,0.061466336250305176,-0.0015181899070739746,0.2222222222222222,0.0,0.2222222222222222,0.0,0.06044560670852661,-0.002538919448852539,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.00993114709854126,0.01044696569442749,0.0005158185958862305,0.2857142857142857,0.0,0.2857142857142857,0.0,0.009686708450317383,-0.00024443864822387695,0.2857142857142857,0.0,0.2857142857142857,0.0,0.01011735200881958,0.0001862049102783203
qwen2_5_0_5b_base,base,headquarters,headquarters:15,headquarters:16,qa,raw_question,primary,0,21,0.2,0.0,-0.2,0.2,0.0,-0.2,0.045538127422332764,-0.027325570583343506,-0.07286369800567627,0.2,0.0,0.2,0.0,-0.013366222381591797,-0.05890434980392456,0.2,0.0,0.2,0.0,0.04622143507003784,0.0006833076477050781,0.25,0.0,-0.25,0.25,0.0,-0.25,0.0007377862930297852,-0.012817323207855225,-0.01355510950088501,0.0,-0.25,0.0,-0.25,-0.01847892999649048,-0.019216716289520264,0.22222222222222224,-0.027777777777777762,0.22222222222222224,-0.027777777777777762,-0.015574991703033447,-0.016312777996063232
qwen2_5_0_5b_base,base,headquarters,headquarters:16,headquarters:17,qa,raw_question,primary,0,21,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.06671065092086792,0.06911110877990723,0.0024004578590393066,0.0,0.0,0.0,0.0,0.06618773937225342,-0.000522911548614502,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.06655508279800415,-0.00015556812286376953,0.0,0.0,0.0,-0.18181818181818182,-0.18181818181818182,0.0,-0.002910912036895752,-0.0027083754539489746,0.00020253658294677734,0.0,0.0,-0.18181818181818182,0.0,-0.0023919343948364258,0.0005189776420593262,0.0,0.0,-0.18181818181818182,0.0,-0.0024623870849609375,0.00044852495193481445
qwen2_5_0_5b_base,base,headquarters,headquarters:17,headquarters:2,qa,raw_question,primary,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.07261615991592407,0.0734473466873169,0.0008311867713928223,0.4,0.0,0.4,0.0,0.06534010171890259,-0.007276058197021484,0.4,0.0,0.4,0.0,0.07428896427154541,0.0016728043556213379,0.0,0.0,0.0,0.0,0.0,0.0,0.016957223415374756,0.016923725605010986,-3.349781036376953e-05,0.0,0.0,0.0,0.0,0.017191588878631592,0.00023436546325683594,0.0,0.0,0.0,0.0,0.017066776752471924,0.00010955333709716797
qwen2_5_0_5b_base,base,birth_place,birth_place:14,birth_place:15,qa,raw_question,primary,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.045854806900024414,0.020285069942474365,-0.02556973695755005,0.0,0.0,0.0,0.0,0.04270821809768677,-0.0031465888023376465,0.0,0.0,0.0,0.0,0.04625093936920166,0.0003961324691772461,0.0,0.0,0.0,0.0,0.0,0.0,0.013583600521087646,0.013857603073120117,0.0002740025520324707,0.0,0.0,0.0,0.0,0.015473246574401855,0.001889646053314209,0.0,0.0,0.0,0.0,0.013919174671173096,0.0003355741500854492
qwen2_5_0_5b_base,base,birth_place,birth_place:15,birth_place:16,qa,raw_question,primary,0,21,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.16666666666666666,0.05077260732650757,-0.008819758892059326,-0.059592366218566895,0.0,0.0,0.0,0.0,0.04888916015625,-0.0018834471702575684,0.0,0.0,0.0,0.0,0.0497206449508667,-0.0010519623756408691,0.0,0.0,0.0,0.0,0.0,0.0,0.009827733039855957,0.005654811859130859,-0.004172921180725098,0.0,0.0,0.0,0.0,0.004585623741149902,-0.005242109298706055,0.0,0.0,0.0,0.0,0.009218037128448486,-0.0006096959114074707
qwen2_5_0_5b_base,base,birth_place,birth_place:16,birth_place:17,qa,raw_question,primary,0,21,0.0,0.0,0.0,-0.8,0.0,0.8,0.03244060277938843,-0.016703486442565918,-0.049144089221954346,0.0,0.0,-0.8,0.0,0.032585084438323975,0.00014448165893554688,0.0,0.0,-0.8,0.0,0.03229767084121704,-0.00014293193817138672,0.0,0.0,0.0,-0.8,-0.8,0.0,0.006571590900421143,0.004408061504364014,-0.002163529396057129,0.0,0.0,-0.8,0.0,0.004830837249755859,-0.0017407536506652832,0.0,0.0,-0.8,0.0,-3.5762786865234375e-06,-0.006575167179107666
qwen2_5_0_5b_base,base,birth_place,birth_place:17,birth_place:2,qa,raw_question,primary,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.05882471799850464,-0.004085898399353027,-0.06291061639785767,0.0,0.0,0.0,0.0,0.06030339002609253,0.0014786720275878906,0.0,0.0,0.0,0.0,0.05873233079910278,-9.238719940185547e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012596845626831055,-0.010509729385375977,-0.009250044822692871,0.0,0.0,0.0,0.0,-0.013947010040283203,-0.012687325477600098,0.0,0.0,0.0,0.0,-0.011315405368804932,-0.010055720806121826
qwen2_5_0_5b_base,base,capital,capital:14,capital:15,qa,raw_question,plus_one,1,21,1.0,1.0,0.0,1.0,1.0,0.0,0.21674925088882446,0.07668071985244751,-0.14006853103637695,1.0,0.0,1.0,0.0,0.21969473361968994,0.0029454827308654785,1.0,0.0,1.0,0.0,0.2175997495651245,0.0008504986763000488,0.0,0.0,0.0,0.0,0.0,0.0,0.019993960857391357,-0.00030410289764404297,-0.0202980637550354,0.0,0.0,0.0,0.0,-0.04789799451828003,-0.06789195537567139,0.0,0.0,0.0,0.0,0.01679474115371704,-0.0031992197036743164
qwen2_5_0_5b_base,base,capital,capital:15,capital:16,qa,raw_question,plus_one,1,21,1.0,1.0,0.0,1.0,1.0,0.0,0.24371623992919922,0.2464396357536316,0.002723395824432373,1.0,0.0,1.0,0.0,0.24869674444198608,0.004980504512786865,1.0,0.0,1.0,0.0,0.2435036301612854,-0.00021260976791381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0038459300994873047,0.006130814552307129,0.0022848844528198242,0.0,0.0,0.0,0.0,0.00785762071609497,0.004011690616607666,0.0,0.0,0.0,0.0,-0.009206295013427734,-0.013052225112915039
qwen2_5_0_5b_base,base,capital,capital:16,capital:17,qa,raw_question,plus_one,1,21,1.0,1.0,0.0,1.0,1.0,0.0,0.1660405993461609,0.16540640592575073,-0.0006341934204101562,1.0,0.0,1.0,0.0,0.1652618646621704,-0.0007787346839904785,1.0,0.0,1.0,0.0,0.16492652893066406,-0.0011140704154968262,1.0,1.0,0.0,1.0,1.0,0.0,0.03254789113998413,0.038487017154693604,0.005939126014709473,1.0,0.0,1.0,0.0,0.03806072473526001,0.005512833595275879,1.0,0.0,1.0,0.0,0.03279685974121094,0.00024896860122680664
qwen2_5_0_5b_base,base,capital,capital:17,capital:2,qa,raw_question,plus_one,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.22410935163497925,0.22147703170776367,-0.002632319927215576,0.0,0.0,0.0,0.0,0.22214561700820923,-0.0019637346267700195,0.0,0.0,0.0,0.0,0.22194206714630127,-0.0021672844886779785,0.0,0.0,0.0,0.0,0.0,0.0,0.04658830165863037,0.05926930904388428,0.012681007385253906,0.0,0.0,0.0,0.0,0.05282270908355713,0.006234407424926758,0.0,0.0,0.0,0.0,0.004922151565551758,-0.04166615009307861
qwen2_5_0_5b_base,base,official_language,official_language:14,official_language:15,qa,raw_question,plus_one,1,21,1.0,1.0,0.0,0.0,0.0,0.0,0.056174516677856445,0.003731250762939453,-0.05244326591491699,1.0,0.0,0.0,0.0,0.05473524332046509,-0.0014392733573913574,1.0,0.0,0.0,0.0,0.05572718381881714,-0.00044733285903930664,0.0,0.0,0.0,0.0,0.0,0.0,0.024525880813598633,0.017335236072540283,-0.00719064474105835,0.0,0.0,0.0,0.0,-0.00816279649734497,-0.032688677310943604,0.0,0.0,0.0,0.0,0.008565843105316162,-0.01596003770828247
qwen2_5_0_5b_base,base,official_language,official_language:15,official_language:16,qa,raw_question,plus_one,1,21,1.0,1.0,0.0,1.0,1.0,0.0,0.06928175687789917,0.06592655181884766,-0.0033552050590515137,1.0,0.0,1.0,0.0,0.07021009922027588,0.000928342342376709,1.0,0.0,1.0,0.0,0.068767249584198,-0.0005145072937011719,0.0,0.0,0.0,0.0,0.0,0.0,0.024187803268432617,0.025625944137573242,0.001438140869140625,0.0,0.0,0.0,0.0,0.025264859199523926,0.0010770559310913086,0.0,0.0,0.0,0.0,0.02696526050567627,0.0027774572372436523
qwen2_5_0_5b_base,base,official_language,official_language:16,official_language:17,qa,raw_question,plus_one,1,21,1.0,1.0,0.0,1.0,1.0,0.0,0.0494915246963501,0.0492364764213562,-0.0002550482749938965,1.0,0.0,1.0,0.0,0.05225980281829834,0.002768278121948242,1.0,0.0,1.0,0.0,0.050537168979644775,0.0010456442832946777,0.0,0.0,0.0,0.0,0.0,0.0,0.024981975555419922,0.026142776012420654,0.0011608004570007324,0.0,0.0,0.0,0.0,0.02644526958465576,0.0014632940292358398,0.0,0.0,0.0,0.0,0.02514517307281494,0.00016319751739501953
qwen2_5_0_5b_base,base,official_language,official_language:17,official_language:2,qa,raw_question,plus_one,1,21,1.0,1.0,0.0,1.0,1.0,0.0,0.07294213771820068,0.07329463958740234,0.00035250186920166016,1.0,0.0,1.0,0.0,0.06435424089431763,-0.008587896823883057,1.0,0.0,1.0,0.0,0.07210808992385864,-0.000834047794342041,0.0,0.0,0.0,0.0,0.0,0.0,0.021337687969207764,0.02399367094039917,0.0026559829711914062,0.0,0.0,0.0,0.0,0.023451924324035645,0.002114236354827881,0.0,0.0,0.0,0.0,0.021006524562835693,-0.0003311634063720703
qwen2_5_0_5b_base,base,currency,currency:14,currency:15,qa,raw_question,plus_one,1,21,0.8,0.8,0.0,0.4,0.4,0.0,0.08035331964492798,0.014502167701721191,-0.06585115194320679,0.8,0.0,0.4,0.0,0.07962864637374878,-0.0007246732711791992,0.8,0.0,0.4,0.0,0.08002626895904541,-0.00032705068588256836,0.0,0.0,0.0,0.0,0.0,0.0,0.021249353885650635,0.014182448387145996,-0.007066905498504639,0.8,0.8,0.4,0.4,-0.0068351030349731445,-0.02808445692062378,0.0,0.0,0.0,0.0,-4.506111145019531e-05,-0.02129441499710083
qwen2_5_0_5b_base,base,currency,currency:15,currency:16,qa,raw_question,plus_one,1,21,1.0,1.0,0.0,1.0,1.0,0.0,0.08839207887649536,0.08632665872573853,-0.002065420150756836,1.0,0.0,1.0,0.0,0.09146511554718018,0.0030730366706848145,1.0,0.0,1.0,0.0,0.09087967872619629,0.0024875998497009277,0.0,0.0,0.0,0.0,0.0,0.0,0.016037821769714355,0.01805591583251953,0.0020180940628051758,0.0,0.0,0.0,0.0,0.01867002248764038,0.0026322007179260254,0.0,0.0,0.0,0.0,0.01822972297668457,0.002191901206970215
qwen2_5_0_5b_base,base,currency,currency:16,currency:17,qa,raw_question,plus_one,1,21,0.0,1.0,1.0,0.0,0.0,0.0,0.08178609609603882,0.07885527610778809,-0.0029308199882507324,1.0,1.0,0.0,0.0,0.07934653759002686,-0.002439558506011963,0.0,0.0,0.0,0.0,0.08414918184280396,0.0023630857467651367,0.5,0.5,0.0,0.0,0.0,0.0,0.02051156759262085,0.02490609884262085,0.00439453125,0.6666666666666666,0.16666666666666663,0.0,0.0,0.024673283100128174,0.004161715507507324,0.5,0.0,0.0,0.0,0.02380537986755371,0.0032938122749328613
qwen2_5_0_5b_base,base,currency,currency:17,currency:2,qa,raw_question,plus_one,1,21,0.4444444444444445,1.0,0.5555555555555556,0.22222222222222224,0.5,0.2777777777777778,0.0655708909034729,0.06431692838668823,-0.001253962516784668,0.4444444444444445,0.0,0.22222222222222224,0.0,0.05826401710510254,-0.007306873798370361,0.4444444444444445,0.0,0.22222222222222224,0.0,0.06729274988174438,0.0017218589782714844,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.02026498317718506,0.020820200443267822,0.0005552172660827637,0.1818181818181818,0.0,0.1818181818181818,0.0,0.01999187469482422,-0.00027310848236083984,0.1818181818181818,0.0,0.1818181818181818,0.0,0.017171204090118408,-0.0030937790870666504
qwen2_5_0_5b_base,base,headquarters,headquarters:14,headquarters:15,qa,raw_question,plus_one,1,21,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.06298452615737915,0.07149505615234375,0.0085105299949646,0.25,0.02777777777777779,0.25,0.02777777777777779,0.06720399856567383,0.004219472408294678,0.2222222222222222,0.0,0.2222222222222222,0.0,0.06202125549316406,-0.0009632706642150879,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.00993114709854126,0.011234521865844727,0.0013033747673034668,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0062073469161987305,-0.0037238001823425293,0.2857142857142857,0.0,0.2857142857142857,0.0,0.008875370025634766,-0.0010557770729064941
qwen2_5_0_5b_base,base,headquarters,headquarters:15,headquarters:16,qa,raw_question,plus_one,1,21,0.2,0.2,0.0,0.2,0.2,0.0,0.045538127422332764,-0.026785433292388916,-0.07232356071472168,0.2,0.0,0.2,0.0,0.03587925434112549,-0.009658873081207275,0.2,0.0,0.2,0.0,0.04549670219421387,-4.1425228118896484e-05,0.25,0.0,-0.25,0.25,0.0,-0.25,0.0007377862930297852,-0.00904989242553711,-0.009787678718566895,0.0,-0.25,0.0,-0.25,-0.019252657890319824,-0.01999044418334961,0.0,-0.25,0.0,-0.25,-0.014281749725341797,-0.015019536018371582
qwen2_5_0_5b_base,base,headquarters,headquarters:16,headquarters:17,qa,raw_question,plus_one,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06671065092086792,0.06211572885513306,-0.004594922065734863,0.0,0.0,-0.2,-0.2,0.06591141223907471,-0.0007992386817932129,0.0,0.0,0.0,0.0,0.06566452980041504,-0.0010461211204528809,0.0,0.0,0.0,-0.18181818181818182,-0.18181818181818182,0.0,-0.002910912036895752,-0.0020183920860290527,0.0008925199508666992,0.0,0.0,-0.18181818181818182,0.0,-0.002655625343322754,0.00025528669357299805,0.0,0.0,-0.18181818181818182,0.0,-0.001483917236328125,0.001426994800567627
qwen2_5_0_5b_base,base,headquarters,headquarters:17,headquarters:2,qa,raw_question,plus_one,1,21,0.4,0.0,-0.4,0.4,-0.6666666666666666,-1.0666666666666667,0.07261615991592407,0.08033812046051025,0.007721960544586182,0.4,0.0,0.4,0.0,0.07424372434616089,0.0016275644302368164,0.4,0.0,0.4,0.0,0.07229626178741455,-0.0003198981285095215,0.0,0.0,0.0,0.0,0.0,0.0,0.016957223415374756,0.018239855766296387,0.0012826323509216309,0.0,0.0,0.0,0.0,0.01775801181793213,0.000800788402557373,0.0,0.0,0.0,0.0,0.016193628311157227,-0.0007635951042175293
qwen2_5_0_5b_base,base,birth_place,birth_place:14,birth_place:15,qa,raw_question,plus_one,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.045854806900024414,0.01903975009918213,-0.026815056800842285,0.0,0.0,0.0,0.0,0.04297363758087158,-0.002881169319152832,0.0,0.0,0.0,0.0,0.04529839754104614,-0.0005564093589782715,0.0,0.0,0.0,0.0,0.0,0.0,0.013583600521087646,0.014031410217285156,0.00044780969619750977,0.0,0.0,0.0,0.0,0.012697160243988037,-0.0008864402770996094,0.0,0.0,0.0,0.0,0.008606791496276855,-0.004976809024810791
qwen2_5_0_5b_base,base,birth_place,birth_place:15,birth_place:16,qa,raw_question,plus_one,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.05077260732650757,0.002904236316680908,-0.04786837100982666,0.0,0.0,0.0,0.0,0.04950207471847534,-0.0012705326080322266,0.0,0.0,0.0,0.0,0.05093187093734741,0.00015926361083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.009827733039855957,0.004070460796356201,-0.005757272243499756,0.0,0.0,0.0,0.0,-0.000855565071105957,-0.010683298110961914,0.0,0.0,0.0,0.0,0.00626295804977417,-0.003564774990081787
qwen2_5_0_5b_base,base,birth_place,birth_place:16,birth_place:17,qa,raw_question,plus_one,1,21,0.0,0.0,0.0,-0.8,0.0,0.8,0.03244060277938843,-0.020543277263641357,-0.052983880043029785,0.0,0.0,-0.8,0.0,0.0316922664642334,-0.0007483363151550293,0.0,0.0,-0.8,0.0,0.031876981258392334,-0.0005636215209960938,0.0,0.0,0.0,-0.8,-0.8,0.0,0.006571590900421143,0.004519760608673096,-0.002051830291748047,0.0,0.0,-0.8,0.0,0.00011497735977172852,-0.006456613540649414,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1333333333333333,0.004786849021911621,-0.0017847418785095215
qwen2_5_0_5b_base,base,birth_place,birth_place:17,birth_place:2,qa,raw_question,plus_one,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.05882471799850464,-0.01407170295715332,-0.07289642095565796,0.0,0.0,0.0,0.0,0.05878603458404541,-3.8683414459228516e-05,0.0,0.0,0.0,0.0,0.059030354022979736,0.00020563602447509766,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012596845626831055,-0.01084226369857788,-0.009582579135894775,0.0,0.0,0.0,0.0,-0.0174483060836792,-0.016188621520996094,0.0,0.0,0.0,0.0,-0.006557106971740723,-0.005297422409057617
