model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_subject_control_answer,same_subject_control_f1,same_subject_control_contains,same_relation_control_answer,same_relation_control_fact_id,same_relation_control_f1,same_relation_control_contains,lexical_distractor,lexical_distractor_f1,lexical_distractor_contains,max_control_f1,max_control_contains,target_selectivity,target_contains_selectivity,dominant_control
gemma_270m_it,gemma,instruct,capital:2,capital,Algeria,Algiers,qa,analysis,"The capital of Algeria is Algiers.

Q",lgiers q,The,6,-2.625,0.0,0.0,0.0,0.8,official_language:2,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Andorra la Vella,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:2,capital,Algeria,Algiers,chat_template,analysis,Algeria,lgeria,Alger,6441,-21.875,0.0,0.0,0.0,0.6153846153846154,official_language:2,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Andorra la Vella,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:3,capital,Andorra,Andorra la Vella,raw_question,analysis,"A) Barcelona
B) Madrid
C",barcelona b madrid c,"

",3,-5.75,0.0,0.0,0.0,0.2777777777777778,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:3,capital,Andorra,Andorra la Vella,declarative,analysis,Andorra la Vella. Andorra la Vella is,ndorra la vella andorra la vella is,Andorra,1,0.25,0.0,1.0,0.6,0.6274509803921569,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.6,1.0,none
gemma_270m_it,gemma,instruct,capital:3,capital,Andorra,Andorra la Vella,qa,analysis,Andorra is the capital of the Kingdom of Andorra.,ndorra is the capital of the kingdom of andorra,Andorra,1,4.0,0.0,0.0,0.16666666666666666,0.31746031746031744,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,none
gemma_270m_it,gemma,instruct,capital:3,capital,Andorra,Andorra la Vella,chat_template,analysis,Andorra,ndorra,And,3,-2.75,0.0,0.0,0.0,0.5454545454545454,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:4,capital,Angola,Luanda,raw_question,analysis,The capital of Angola is Luanda.,luanda,"

",24,-10.6875,1.0,1.0,1.0,1.0,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
gemma_270m_it,gemma,instruct,capital:4,capital,Angola,Luanda,declarative,analysis,"Luanda, and the capital of the country is",luanda and the capital of the country is,Lu,1,2.5,0.0,1.0,0.2222222222222222,0.2608695652173913,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_it,gemma,instruct,capital:4,capital,Angola,Luanda,qa,analysis,"The capital of Angola is Luanda.

Q",luanda q,The,8,-3.3125,0.0,1.0,0.6666666666666666,0.8571428571428571,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_it,gemma,instruct,capital:4,capital,Angola,Luanda,chat_template,analysis,Angola,ngola,Ang,926,-19.875,0.0,0.0,0.0,0.36363636363636365,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:5,capital,Antigua and Barbuda,Saint John's,raw_question,analysis,"A) Barbados
B) Antigua
C",barbados b antigua c,"

",86,-13.0,0.0,0.0,0.0,0.25,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:5,capital,Antigua and Barbuda,Saint John's,declarative,analysis,"Antigua.

The capital of Antigua and Barbuda",ntigua the capital of antigua and barbuda,Antigua,96,-6.75,0.0,0.0,0.0,0.18867924528301888,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:5,capital,Antigua and Barbuda,Saint John's,qa,analysis,The capital of Antigua and Barbuda is the capital,the capital,The,25,-5.3125,0.0,0.0,0.0,0.17391304347826086,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:5,capital,Antigua and Barbuda,Saint John's,chat_template,analysis,Antigua,ntigua,Ant,5724,-20.3125,0.0,0.0,0.0,0.2222222222222222,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:6,capital,Argentina,Buenos Aires,raw_question,analysis,"A) Buenos Aires
B) Lima",buenos aires b lima,"

",15,-9.1875,0.0,1.0,0.6666666666666666,0.7741935483870968,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_it,gemma,instruct,capital:6,capital,Argentina,Buenos Aires,declarative,analysis,"Buenos Aires.
The capital of Argentina is Buenos",buenos aires the capital of argentina is buenos,Buenos,1,3.75,0.0,1.0,0.4,0.4067796610169492,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.4,1.0,none
gemma_270m_it,gemma,instruct,capital:6,capital,Argentina,Buenos Aires,qa,analysis,"Buenos Aires
Q: What is the capital of",buenos aires q what is the capital of,Buenos,1,2.875,0.0,1.0,0.4,0.4897959183673469,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.4,1.0,none
gemma_270m_it,gemma,instruct,capital:6,capital,Argentina,Buenos Aires,chat_template,analysis,Buenos Aires,buenos aires,Buenos,8,-9.5,1.0,1.0,1.0,1.0,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,1.0,1.0,none
gemma_270m_it,gemma,instruct,capital:7,capital,Armenia,Yerevan,raw_question,analysis,"A) Yerevan
B) Yerevan
C",yerevan b yerevan c,"

",26,-10.875,0.0,1.0,0.4,0.5384615384615384,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.4,1.0,none
gemma_270m_it,gemma,instruct,capital:7,capital,Armenia,Yerevan,declarative,analysis,"Yerevan.
The capital of Azerbaijan is Baku.",yerevan the capital of azerbaijan is baku,Yerevan,1,5.25,0.0,1.0,0.25,0.2916666666666667,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
gemma_270m_it,gemma,instruct,capital:7,capital,Armenia,Yerevan,qa,analysis,"Yerevan
Q: What is the capital of Kazakhstan",yerevan q what is the capital of kazakhstan,Yerevan,1,3.5,0.0,1.0,0.2222222222222222,0.28,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_it,gemma,instruct,capital:7,capital,Armenia,Yerevan,chat_template,analysis,Yerevan,yerevan,Yerevan,1,4.25,1.0,1.0,1.0,1.0,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
gemma_270m_it,gemma,instruct,capital:8,capital,Australia,Canberra,raw_question,analysis,"A) Sydney
B) Melbourne
C",sydney b melbourne c,"

",6,-7.375,0.0,0.0,0.0,0.21428571428571427,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:8,capital,Australia,Canberra,declarative,analysis,"Canberra.

The capital of Australia is Canberra.",canberra the capital of australia is canberra,Canberra,1,3.0,0.0,1.0,0.25,0.3018867924528302,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
gemma_270m_it,gemma,instruct,capital:8,capital,Australia,Canberra,qa,analysis,"Canberra
Q: What is the capital of France",canberra q what is the capital of france,Canberra,1,0.75,0.0,1.0,0.2222222222222222,0.3333333333333333,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_it,gemma,instruct,capital:8,capital,Australia,Canberra,chat_template,analysis,Canberra,canberra,Can,3,-4.5,1.0,1.0,1.0,1.0,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
gemma_270m_it,gemma,instruct,capital:9,capital,Austria,Vienna,raw_question,analysis,"A) Vienna
B) Berlin
C",vienna b berlin c,"

",9,-8.5,0.0,1.0,0.4,0.5217391304347826,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.4,1.0,none
gemma_270m_it,gemma,instruct,capital:9,capital,Austria,Vienna,declarative,analysis,"Vienna.

The capital of Austria is Vienna.",vienna the capital of austria is vienna,Vienna,1,5.125,0.0,1.0,0.25,0.26666666666666666,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
gemma_270m_it,gemma,instruct,capital:9,capital,Austria,Vienna,qa,analysis,"Vienna
Q: What is the capital of Germany",vienna q what is the capital of germany,Vienna,1,2.625,0.0,1.0,0.2222222222222222,0.26666666666666666,official_language:9,German,0.0,1.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,none
gemma_270m_it,gemma,instruct,capital:9,capital,Austria,Vienna,chat_template,analysis,Vienna,vienna,Vienna,33,-14.125,1.0,1.0,1.0,1.0,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
gemma_270m_it,gemma,instruct,capital:10,capital,Azerbaijan,Baku,raw_question,analysis,"The capital of Azerbaijan is Baku.
The",baku the,"

",43,-11.8125,0.0,1.0,0.6666666666666666,0.6666666666666666,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_it,gemma,instruct,capital:10,capital,Azerbaijan,Baku,declarative,analysis,"Baku.
The capital of Turkmenistan is Ashg",baku the capital of turkmenistan is ashg,Baku,1,5.75,0.0,1.0,0.25,0.18181818181818182,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.25,1.0,none
gemma_270m_it,gemma,instruct,capital:10,capital,Azerbaijan,Baku,qa,analysis,"Baku
Q: What is the capital of Kazakhstan",baku q what is the capital of kazakhstan,Baku,1,1.5,0.0,1.0,0.2222222222222222,0.18181818181818182,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_it,gemma,instruct,capital:10,capital,Azerbaijan,Baku,chat_template,analysis,Azerbaijan,zerbaijan,Azer,7,-2.25,0.0,0.0,0.0,0.3076923076923077,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:11,capital,Bahamas,Nassau,raw_question,analysis,The capital of the Bahamas is Nassau.,the capital of the bahamas is nassau,"

",85,-12.4375,0.0,1.0,0.25,0.2857142857142857,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
gemma_270m_it,gemma,instruct,capital:11,capital,Bahamas,Nassau,declarative,analysis,"Nassau.

The capital of the United States of",nassau the capital of the united states of,Nassau,1,4.875,0.0,1.0,0.2222222222222222,0.25,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_it,gemma,instruct,capital:11,capital,Bahamas,Nassau,qa,analysis,"The capital of Bahamas is Nassau.

Q:",nassau q,The,1,0.0,0.0,1.0,0.6666666666666666,0.8571428571428571,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_it,gemma,instruct,capital:11,capital,Bahamas,Nassau,chat_template,analysis,Bahamas,bahamas,Bah,5,-3.25,0.0,0.0,0.0,0.3076923076923077,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:12,capital,Bahrain,Manama,raw_question,analysis,The capital of Bahrain is the capital city of,the capital city of,"

",496,-15.0625,0.0,0.0,0.0,0.16,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:12,capital,Bahrain,Manama,declarative,analysis,"the capital of the city of Riyadh.

The",the capital of the city of riyadh the,the,4,-4.0,0.0,0.0,0.0,0.13953488372093023,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:12,capital,Bahrain,Manama,qa,analysis,Bahrain is the capital of the Kingdom of Bahrain.,bahrain is the capital of the kingdom of bahrain,Bahrain,51,-7.25,0.0,0.0,0.0,0.1111111111111111,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:12,capital,Bahrain,Manama,chat_template,analysis,Bahrain,bahrain,Bah,6323,-26.625,0.0,0.0,0.0,0.3076923076923077,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:13,capital,Bangladesh,Dhaka,raw_question,analysis,"The capital of Bangladesh is Dhaka.
The",dhaka the,"

",9,-8.5,0.0,1.0,0.6666666666666666,0.7142857142857143,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_it,gemma,instruct,capital:13,capital,Bangladesh,Dhaka,declarative,analysis,"Dhaka.
The capital of Bangladesh is Dhaka.",dhaka the capital of bangladesh is dhaka,Dhaka,1,4.0,0.0,1.0,0.25,0.2222222222222222,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
gemma_270m_it,gemma,instruct,capital:13,capital,Bangladesh,Dhaka,qa,analysis,"Dhaka
Q: What is the capital of Nepal",dhaka q what is the capital of nepal,Dhaka,1,3.75,0.0,1.0,0.2222222222222222,0.24390243902439024,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_it,gemma,instruct,capital:13,capital,Bangladesh,Dhaka,chat_template,analysis,Dhaka,dhaka,Dh,4,-7.5,1.0,1.0,1.0,1.0,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
gemma_270m_it,gemma,instruct,capital:14,capital,Barbados,Bridgetown,raw_question,holdout,The capital of Barbados is located in the Caribbean,located in the caribbean,"

",68,-12.5,0.0,0.0,0.0,0.23529411764705882,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:14,capital,Barbados,Bridgetown,declarative,holdout,"Bridgetown.
The capital of Barbados is Bridget",bridgetown the capital of barbados is bridget,Bridget,1,2.125,0.0,1.0,0.25,0.36363636363636365,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.25,1.0,none
gemma_270m_it,gemma,instruct,capital:14,capital,Barbados,Bridgetown,qa,holdout,Barbados is the capital of the United Kingdom.,barbados is the capital of the united kingdom,Barbados,3,-4.0,0.0,0.0,0.0,0.18181818181818182,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:14,capital,Barbados,Bridgetown,chat_template,holdout,Barbados,barbados,Barb,5,-2.875,0.0,0.0,0.0,0.4444444444444444,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:15,capital,Belarus,Minsk,raw_question,holdout,"A) Minsk
B) Moscow
C",minsk b moscow c,"

",134,-12.875,0.0,1.0,0.4,0.47619047619047616,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.4,1.0,none
gemma_270m_it,gemma,instruct,capital:15,capital,Belarus,Minsk,declarative,holdout,"Minsk, and the capital of the United States is",minsk and the capital of the united states is,Minsk,1,5.0,0.0,1.0,0.19999999999999998,0.2,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
gemma_270m_it,gemma,instruct,capital:15,capital,Belarus,Minsk,qa,holdout,"Minsk

Q: What is the capital of Kazakhstan",minsk q what is the capital of kazakhstan,Minsk,1,1.0,0.0,1.0,0.2222222222222222,0.21739130434782608,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_it,gemma,instruct,capital:15,capital,Belarus,Minsk,chat_template,holdout,Vilnius,vilnius,Vil,6,-4.25,0.0,0.0,0.0,0.5,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:16,capital,Belgium,Brussels,raw_question,holdout,"A) Brussels
B) Amsterdam
C",brussels b amsterdam c,"

",26,-10.75,0.0,1.0,0.4,0.5333333333333333,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.4,1.0,none
gemma_270m_it,gemma,instruct,capital:16,capital,Belgium,Brussels,declarative,holdout,"Brussels.

The capital of Belgium is Brussels.",brussels the capital of belgium is brussels,Brussels,1,4.375,0.0,1.0,0.25,0.3137254901960784,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.25,1.0,none
gemma_270m_it,gemma,instruct,capital:16,capital,Belgium,Brussels,qa,holdout,"The capital of Belgium is Brussels.

Q:",brussels q,The,2,-0.125,0.0,1.0,0.6666666666666666,0.8888888888888888,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_it,gemma,instruct,capital:16,capital,Belgium,Brussels,chat_template,holdout,Brussels,brussels,Brussels,16,-11.5,1.0,1.0,1.0,1.0,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,1.0,1.0,none
gemma_270m_it,gemma,instruct,capital:17,capital,Belize,Belmopan,raw_question,holdout,"A) San Juan
B) Georgetown",san juan b georgetown,"

",5,-7.25,0.0,0.0,0.0,0.13793103448275862,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:17,capital,Belize,Belmopan,declarative,holdout,"Belmopan.

The capital of Belize is",belmopan the capital of belize is,Bel,1,2.625,0.0,1.0,0.2857142857142857,0.3902439024390244,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
gemma_270m_it,gemma,instruct,capital:17,capital,Belize,Belmopan,qa,holdout,"Belize
Q: What is the capital of Guatemala",belize q what is the capital of guatemala,Belize,2,-1.625,0.0,0.0,0.0,0.16326530612244897,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,capital:17,capital,Belize,Belmopan,chat_template,holdout,Belize,belize,Bel,235,-19.375,0.0,0.0,0.0,0.42857142857142855,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,official_language:0,official_language,Afghanistan,Dari,raw_question,analysis,"A)  Pakistan
B)  India",pakistan b india,"

",1375,-15.96875,0.0,0.0,0.0,0.36363636363636365,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,official_language:0,official_language,Afghanistan,Dari,declarative,analysis,denied access to the internet and is unable to access,denied access to the internet and is unable to access,denied,14750,-17.03125,0.0,0.0,0.0,0.13559322033898305,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,official_language:0,official_language,Afghanistan,Dari,qa,analysis,"The Taliban.
Q: What is the capital",the taliban q what is the capital,The,60,-6.1875,0.0,0.0,0.0,0.15,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,official_language:0,official_language,Afghanistan,Dari,chat_template,analysis,Arabic,rabic,Arabic,188,-11.0,0.0,0.0,0.0,0.4444444444444444,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_it,gemma,instruct,official_language:1,official_language,Albania,Albanian,raw_question,analysis,"A)  Albanian
B)",albanian b,"

",17,-9.25,0.0,1.0,0.6666666666666666,0.8888888888888888,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_it,gemma,instruct,official_language:1,official_language,Albania,Albanian,declarative,analysis,a state that has been in power for over,state that has been in power for over,a,526,-7.875,0.0,0.0,0.0,0.17777777777777778,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
