model_name,relation,prompt_family,candidate_type,fact_id,baseline_answer_f1,ablated_answer_f1,answer_f1_drop,baseline_contains_expected,ablated_contains_expected,contains_drop,baseline_rank,ablated_rank,baseline_target_selectivity,ablated_target_selectivity,target_selectivity_drop,same_subject_control_f1_increase,same_relation_control_f1_increase,lexical_distractor_f1_increase,max_control_f1_increase
smollm2_360m_base,official_language,chat_template,invariant,official_language:14,0.4,0.4,0.0,1.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,raw_question,invariant,official_language:15,0.25,0.25,0.0,1.0,1.0,0.0,4,3,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,declarative,invariant,official_language:15,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,1,1,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,qa,invariant,official_language:15,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,chat_template,invariant,official_language:15,0.5,0.5,0.0,1.0,1.0,0.0,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,raw_question,invariant,official_language:16,0.25,0.25,0.0,1.0,1.0,0.0,15,15,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,declarative,invariant,official_language:16,0.19999999999999998,0.19999999999999998,0.0,1.0,1.0,0.0,1,1,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,qa,invariant,official_language:16,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,chat_template,invariant,official_language:16,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,raw_question,invariant,official_language:17,0.25,0.25,0.0,1.0,1.0,0.0,6,6,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,declarative,invariant,official_language:17,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,qa,invariant,official_language:17,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,chat_template,invariant,official_language:17,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,raw_question,invariant,currency:14,0.0,0.0,0.0,0.0,0.0,0.0,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,declarative,invariant,currency:14,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,qa,invariant,currency:14,0.5714285714285715,0.5,0.07142857142857151,1.0,1.0,0.0,1,1,0.28571428571428575,0.25,0.035714285714285754,0.0,0.0,-0.035714285714285754,-0.035714285714285754
smollm2_360m_base,currency,chat_template,invariant,currency:14,1.0,1.0,0.0,1.0,1.0,0.0,2,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,raw_question,invariant,currency:15,0.0,0.0,0.0,0.0,0.0,0.0,10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,declarative,invariant,currency:15,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,2,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,qa,invariant,currency:15,0.5714285714285715,0.8,-0.22857142857142854,1.0,1.0,0.0,2,1,0.5714285714285715,0.8,-0.22857142857142854,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,chat_template,invariant,currency:15,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,1,1,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,raw_question,invariant,currency:16,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.0,85,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,declarative,invariant,currency:16,0.25,0.2857142857142857,-0.0357142857142857,1.0,1.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857
smollm2_360m_base,currency,qa,invariant,currency:16,0.5,0.5,0.0,1.0,1.0,0.0,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,chat_template,invariant,currency:16,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,18,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,raw_question,invariant,currency:17,0.4,0.4,0.0,1.0,1.0,0.0,9,9,0.2,0.2,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,declarative,invariant,currency:17,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,2,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,qa,invariant,currency:17,0.4444444444444445,0.4444444444444445,0.0,1.0,1.0,0.0,1,1,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,chat_template,invariant,currency:17,0.5714285714285715,0.4444444444444445,0.12698412698412703,1.0,1.0,0.0,1,1,0.28571428571428575,0.22222222222222224,0.06349206349206352,0.0,0.0,-0.06349206349206352,-0.06349206349206352
smollm2_360m_base,headquarters,raw_question,invariant,headquarters:14,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,24,23,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,declarative,invariant,headquarters:14,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,1,1,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,qa,invariant,headquarters:14,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,5,5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,chat_template,invariant,headquarters:14,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,1.0,7,6,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,raw_question,invariant,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,59,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,declarative,invariant,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,35,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,qa,invariant,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,chat_template,invariant,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,raw_question,invariant,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,501,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,declarative,invariant,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,108,104,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,qa,invariant,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,198,197,-1.0,-0.4,-0.6,0.0,-0.6,0.0,-0.6
smollm2_360m_base,headquarters,chat_template,invariant,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,98,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,raw_question,invariant,headquarters:17,0.28571428571428575,0.28571428571428575,0.0,0.0,0.0,0.0,7,5,0.28571428571428575,0.28571428571428575,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,declarative,invariant,headquarters:17,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,qa,invariant,headquarters:17,0.8,0.4,0.4,1.0,0.0,1.0,2,2,0.8,0.4,0.4,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,chat_template,invariant,headquarters:17,0.0,0.0,0.0,0.0,0.0,0.0,5,5,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,raw_question,invariant,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,3379,3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,declarative,invariant,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,817,914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,qa,invariant,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,1224,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,chat_template,invariant,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,2291,2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,raw_question,invariant,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,5411,5468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,declarative,invariant,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,qa,invariant,birth_place:15,0.0,1.0,-1.0,0.0,1.0,-1.0,317,227,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,chat_template,invariant,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,1222,936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,raw_question,invariant,birth_place:16,0.0,0.0,0.0,0.0,0.0,0.0,250,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,declarative,invariant,birth_place:16,0.7499999999999999,0.7499999999999999,0.0,1.0,1.0,0.0,2,2,0.7499999999999999,0.7499999999999999,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,qa,invariant,birth_place:16,0.6,0.6,0.0,1.0,1.0,0.0,4,3,0.6,0.6,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,chat_template,invariant,birth_place:16,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,raw_question,invariant,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,206,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,declarative,invariant,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,qa,invariant,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,92,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,birth_place,chat_template,invariant,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,87,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,raw_question,prompt_sensitive,capital:14,0.0,0.0,0.0,0.0,0.0,0.0,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,declarative,prompt_sensitive,capital:14,0.33333333333333337,0.2857142857142857,0.04761904761904767,1.0,1.0,0.0,1,1,0.33333333333333337,0.2857142857142857,0.04761904761904767,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,qa,prompt_sensitive,capital:14,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,1,1,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,chat_template,prompt_sensitive,capital:14,1.0,0.0,1.0,1.0,0.0,1.0,11,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,raw_question,prompt_sensitive,capital:15,0.2857142857142857,0.2857142857142857,0.0,1.0,1.0,0.0,22,35,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,declarative,prompt_sensitive,capital:15,0.4,0.25,0.15000000000000002,1.0,1.0,0.0,1,1,0.4,0.25,0.15000000000000002,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,qa,prompt_sensitive,capital:15,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,1,1,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,chat_template,prompt_sensitive,capital:15,1.0,0.0,1.0,1.0,0.0,1.0,4,51,1.0,0.0,1.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,raw_question,prompt_sensitive,capital:16,0.2857142857142857,0.6666666666666666,-0.38095238095238093,1.0,1.0,0.0,8,4,0.2857142857142857,0.6666666666666666,-0.38095238095238093,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,declarative,prompt_sensitive,capital:16,0.19999999999999998,0.19999999999999998,0.0,1.0,1.0,0.0,1,1,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,qa,prompt_sensitive,capital:16,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,chat_template,prompt_sensitive,capital:16,0.2857142857142857,0.2857142857142857,0.0,1.0,1.0,0.0,1,1,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,raw_question,prompt_sensitive,capital:17,0.0,0.0,0.0,0.0,0.0,0.0,69,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,declarative,prompt_sensitive,capital:17,0.5,0.2857142857142857,0.2142857142857143,1.0,1.0,0.0,1,1,0.5,0.2857142857142857,0.2142857142857143,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,qa,prompt_sensitive,capital:17,0.4,0.0,0.4,1.0,0.0,1.0,2,2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
smollm2_360m_base,capital,chat_template,prompt_sensitive,capital:17,0.0,0.0,0.0,0.0,0.0,0.0,23,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,raw_question,prompt_sensitive,official_language:14,0.25,0.25,0.0,1.0,1.0,0.0,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,declarative,prompt_sensitive,official_language:14,0.19999999999999998,0.19999999999999998,0.0,1.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,qa,prompt_sensitive,official_language:14,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,chat_template,prompt_sensitive,official_language:14,0.4,0.4,0.0,1.0,1.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,raw_question,prompt_sensitive,official_language:15,0.25,0.25,0.0,1.0,1.0,0.0,4,3,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,declarative,prompt_sensitive,official_language:15,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,1,1,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,qa,prompt_sensitive,official_language:15,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,1,1,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,chat_template,prompt_sensitive,official_language:15,0.5,0.5,0.0,1.0,1.0,0.0,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,raw_question,prompt_sensitive,official_language:16,0.25,0.25,0.0,1.0,1.0,0.0,15,8,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,declarative,prompt_sensitive,official_language:16,0.19999999999999998,0.25,-0.05000000000000002,1.0,1.0,0.0,1,1,0.19999999999999998,0.25,-0.05000000000000002,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,qa,prompt_sensitive,official_language:16,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,chat_template,prompt_sensitive,official_language:16,0.0,0.33333333333333337,-0.33333333333333337,0.0,1.0,-1.0,2,1,0.0,0.33333333333333337,-0.33333333333333337,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,raw_question,prompt_sensitive,official_language:17,0.25,0.25,0.0,1.0,1.0,0.0,6,4,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,declarative,prompt_sensitive,official_language:17,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,1,1,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,qa,prompt_sensitive,official_language:17,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,1,1,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
smollm2_360m_base,official_language,chat_template,prompt_sensitive,official_language:17,0.25,0.4444444444444445,-0.19444444444444448,1.0,1.0,0.0,1,1,0.25,0.4444444444444445,-0.19444444444444448,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,raw_question,prompt_sensitive,currency:14,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,7,4,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
smollm2_360m_base,currency,declarative,prompt_sensitive,currency:14,0.6666666666666666,0.5,0.16666666666666663,1.0,1.0,0.0,2,2,0.3333333333333333,0.25,0.08333333333333331,0.0,0.0,-0.08333333333333331,-0.08333333333333331
smollm2_360m_base,currency,qa,prompt_sensitive,currency:14,0.5714285714285715,0.5,0.07142857142857151,1.0,1.0,0.0,1,1,0.28571428571428575,0.25,0.035714285714285754,0.0,0.0,-0.035714285714285754,-0.035714285714285754
smollm2_360m_base,currency,chat_template,prompt_sensitive,currency:14,1.0,0.28571428571428575,0.7142857142857142,1.0,0.0,1.0,2,1,0.5,0.0,0.5,0.0,0.0,-0.21428571428571425,-0.21428571428571425
smollm2_360m_base,currency,raw_question,prompt_sensitive,currency:15,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,10,4,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,declarative,prompt_sensitive,currency:15,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,2,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,qa,prompt_sensitive,currency:15,0.5714285714285715,0.8,-0.22857142857142854,1.0,1.0,0.0,2,1,0.5714285714285715,0.8,-0.22857142857142854,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,chat_template,prompt_sensitive,currency:15,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,1,1,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,raw_question,prompt_sensitive,currency:16,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.0,85,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,currency,declarative,prompt_sensitive,currency:16,0.25,0.33333333333333337,-0.08333333333333337,1.0,1.0,0.0,3,9,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,0.08333333333333337
smollm2_360m_base,currency,qa,prompt_sensitive,currency:16,0.5,0.0,0.5,1.0,0.0,1.0,15,34,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5
smollm2_360m_base,currency,chat_template,prompt_sensitive,currency:16,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,1.0,18,23,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.6666666666666666
smollm2_360m_base,currency,raw_question,prompt_sensitive,currency:17,0.4,0.3333333333333333,0.06666666666666671,1.0,0.0,1.0,9,7,0.2,0.0,0.2,0.0,0.0,0.1333333333333333,0.1333333333333333
smollm2_360m_base,currency,declarative,prompt_sensitive,currency:17,0.6666666666666666,0.5,0.16666666666666663,1.0,1.0,0.0,2,2,0.3333333333333333,0.25,0.08333333333333331,0.0,0.0,-0.08333333333333331,-0.08333333333333331
smollm2_360m_base,currency,qa,prompt_sensitive,currency:17,0.4444444444444445,0.16666666666666669,0.2777777777777778,1.0,0.0,1.0,1,1,0.22222222222222224,0.012820512820512858,0.20940170940170938,0.0,0.0,-0.06837606837606841,-0.06837606837606841
smollm2_360m_base,currency,chat_template,prompt_sensitive,currency:17,0.5714285714285715,0.5,0.07142857142857151,1.0,1.0,0.0,1,1,0.28571428571428575,0.25,0.035714285714285754,0.0,0.0,-0.035714285714285754,-0.035714285714285754
smollm2_360m_base,headquarters,raw_question,prompt_sensitive,headquarters:14,0.33333333333333337,0.0,0.33333333333333337,1.0,0.0,1.0,24,16,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,declarative,prompt_sensitive,headquarters:14,0.33333333333333337,0.2222222222222222,0.11111111111111116,1.0,1.0,0.0,1,1,0.33333333333333337,0.2222222222222222,0.11111111111111116,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,qa,prompt_sensitive,headquarters:14,0.6666666666666666,0.2857142857142857,0.38095238095238093,1.0,1.0,0.0,5,2,0.6666666666666666,0.2857142857142857,0.38095238095238093,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,chat_template,prompt_sensitive,headquarters:14,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,1.0,7,2,0.2857142857142857,-0.1818181818181818,0.46753246753246747,0.0,0.0,0.1818181818181818,0.1818181818181818
smollm2_360m_base,headquarters,raw_question,prompt_sensitive,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,59,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,declarative,prompt_sensitive,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,35,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,qa,prompt_sensitive,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,17,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,chat_template,prompt_sensitive,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,12,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,raw_question,prompt_sensitive,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,501,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,declarative,prompt_sensitive,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,108,144,-0.25,-0.2,-0.04999999999999999,0.0,-0.04999999999999999,0.0,-0.04999999999999999
smollm2_360m_base,headquarters,qa,prompt_sensitive,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,198,215,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
smollm2_360m_base,headquarters,chat_template,prompt_sensitive,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,98,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_base,headquarters,raw_question,prompt_sensitive,headquarters:17,0.28571428571428575,0.3333333333333333,-0.04761904761904756,0.0,0.0,0.0,7,4,0.28571428571428575,0.3333333333333333,-0.04761904761904756,0.0,0.0,0.0,0.0
