model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_subject_control_answer,same_subject_control_f1,same_subject_control_contains,same_relation_control_answer,same_relation_control_fact_id,same_relation_control_f1,same_relation_control_contains,lexical_distractor,lexical_distractor_f1,lexical_distractor_contains,max_control_f1,max_control_contains,target_selectivity,target_contains_selectivity,dominant_control
smollm2_360m_base,smollm2,base,capital:3,capital,Andorra,Andorra la Vella,chat_template,analysis,"Andorra.
Teacher: Andorra",ndorra teacher andorra,And,1,0.75,0.0,0.0,0.3333333333333333,0.47368421052631576,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,none
smollm2_360m_base,smollm2,base,capital:4,capital,Angola,Luanda,raw_question,analysis,"Luanda

What is the",luanda what is the,Ċ,43,-7.875,0.0,1.0,0.4,0.5,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.4,1.0,none
smollm2_360m_base,smollm2,base,capital:4,capital,Angola,Luanda,declarative,analysis,Luanda. The capital of Angola is Luanda,luanda the capital of angola is luanda,Lu,1,4.0,0.0,1.0,0.25,0.2727272727272727,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_base,smollm2,base,capital:4,capital,Angola,Luanda,qa,analysis,"Luanda

Q: What is the capital",luanda q what is the capital,Lu,1,3.0,0.0,1.0,0.2857142857142857,0.35294117647058826,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_base,smollm2,base,capital:4,capital,Angola,Luanda,chat_template,analysis,The capital of Angola is Luanda.,luanda,The,8,-1.375,1.0,1.0,1.0,1.0,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_base,smollm2,base,capital:5,capital,Antigua and Barbuda,Saint John's,raw_question,analysis,The capital of Antigua and Barbuda,the capital of antigua and barbuda,Ċ,55,-8.1875,0.0,0.0,0.0,0.2608695652173913,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,capital:5,capital,Antigua and Barbuda,Saint John's,declarative,analysis,St. John's. The capital of the British,st john's the capital of the british,St,2,-0.625,0.0,0.0,0.22222222222222224,0.375,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,none
smollm2_360m_base,smollm2,base,capital:5,capital,Antigua and Barbuda,Saint John's,qa,analysis,"St. John's

Q: What is",st john's q what is,St,2,-0.5,0.0,0.0,0.28571428571428575,0.5806451612903226,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.28571428571428575,0.0,none
smollm2_360m_base,smollm2,base,capital:5,capital,Antigua and Barbuda,Saint John's,chat_template,analysis,Antigua and Barbuda is the capital of Antig,ntigua and barbuda is the capital of antig,Antig,19,-4.1875,0.0,0.0,0.0,0.18518518518518517,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,capital:6,capital,Argentina,Buenos Aires,raw_question,analysis,"Buenos Aires

What is the",buenos aires what is the,Ċ,3,-3.5,0.0,1.0,0.5714285714285715,0.6666666666666666,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,none
smollm2_360m_base,smollm2,base,capital:6,capital,Argentina,Buenos Aires,declarative,analysis,"Buenos Aires.

The capital of Uruguay is",buenos aires the capital of uruguay is,Buenos,1,0.75,0.0,1.0,0.4444444444444445,0.48,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.4444444444444445,1.0,none
smollm2_360m_base,smollm2,base,capital:6,capital,Argentina,Buenos Aires,qa,analysis,"Buenos Aires

Q: What is the capital",buenos aires q what is the capital,Buenos,1,3.875,0.0,1.0,0.4444444444444445,0.5217391304347826,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.4444444444444445,1.0,none
smollm2_360m_base,smollm2,base,capital:6,capital,Argentina,Buenos Aires,chat_template,analysis,"Buenos Aires.

Question 2: What",buenos aires question 2 what,Buenos,1,2.625,0.0,1.0,0.5714285714285715,0.6,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,none
smollm2_360m_base,smollm2,base,capital:7,capital,Armenia,Yerevan,raw_question,analysis,Yerevan is the capital of Armenia,yerevan is the capital of armenia,Ċ,17,-5.6875,0.0,1.0,0.2857142857142857,0.35,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_base,smollm2,base,capital:7,capital,Armenia,Yerevan,declarative,analysis,"Yerevan.

The capital of Armenia",yerevan the capital of armenia,Y,1,2.0,0.0,1.0,0.33333333333333337,0.3783783783783784,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_base,smollm2,base,capital:7,capital,Armenia,Yerevan,qa,analysis,"Yerevan

Q: What is the",yerevan q what is the,Y,1,3.75,0.0,1.0,0.33333333333333337,0.5,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_base,smollm2,base,capital:7,capital,Armenia,Yerevan,chat_template,analysis,"Armenia.

Question 2: What is",rmenia question 2 what is,Armenia,4,-1.4375,0.0,0.0,0.0,0.1875,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,capital:8,capital,Australia,Canberra,raw_question,analysis,The capital of Australia is Canberra. Canberra,canberra canberra,Ċ,9,-4.875,0.0,1.0,0.6666666666666666,0.64,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
smollm2_360m_base,smollm2,base,capital:8,capital,Australia,Canberra,declarative,analysis,"Canberra, which is located in the state of New",canberra which is located in the state of new,Canberra,1,1.375,0.0,1.0,0.19999999999999998,0.3018867924528302,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
smollm2_360m_base,smollm2,base,capital:8,capital,Australia,Canberra,qa,analysis,"Canberra
Q: What is the capital of the",canberra q what is the capital of the,Canberra,1,2.0,0.0,1.0,0.2222222222222222,0.35555555555555557,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
smollm2_360m_base,smollm2,base,capital:8,capital,Australia,Canberra,chat_template,analysis,"The capital of Australia is Canberra.
Teacher:",canberra teacher,The,7,-1.1875,0.0,1.0,0.6666666666666666,0.6666666666666666,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
smollm2_360m_base,smollm2,base,capital:9,capital,Austria,Vienna,raw_question,analysis,The capital of Austria is Vienna.,vienna,Ċ,5,-4.125,1.0,1.0,1.0,1.0,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_base,smollm2,base,capital:9,capital,Austria,Vienna,declarative,analysis,"Vienna.

The capital of Germany is Berlin",vienna the capital of germany is berlin,Vienna,1,1.625,0.0,1.0,0.25,0.26666666666666666,official_language:9,German,0.0,1.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,1.0,0.25,0.0,none
smollm2_360m_base,smollm2,base,capital:9,capital,Austria,Vienna,qa,analysis,"Vienna

Q: What is the capital of",vienna q what is the capital of,Vienna,1,2.875,0.0,1.0,0.25,0.32432432432432434,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_base,smollm2,base,capital:9,capital,Austria,Vienna,chat_template,analysis,"Vienna.

Question 2: What is",vienna question 2 what is,Vienna,1,1.125,0.0,1.0,0.33333333333333337,0.3870967741935484,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_base,smollm2,base,capital:10,capital,Azerbaijan,Baku,raw_question,analysis,Azerbaijan is a country in,zerbaijan is a country in,Ċ,12,-5.375,0.0,0.0,0.0,0.20689655172413793,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,capital:10,capital,Azerbaijan,Baku,declarative,analysis,Baku. The capital of the Republic of Azerbaijan,baku the capital of the republic of azerbaijan,Bak,1,2.125,0.0,1.0,0.2222222222222222,0.16,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
smollm2_360m_base,smollm2,base,capital:10,capital,Azerbaijan,Baku,qa,analysis,"Baku
Q: What is the capital of",baku q what is the capital of,Bak,1,4.25,0.0,1.0,0.25,0.24242424242424243,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_base,smollm2,base,capital:10,capital,Azerbaijan,Baku,chat_template,analysis,"Baku.

Question 2: What",baku question 2 what,Bak,1,1.3125,0.0,1.0,0.4,0.3333333333333333,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.4,1.0,none
smollm2_360m_base,smollm2,base,capital:11,capital,Bahamas,Nassau,raw_question,analysis,"Nassau, Bahamas

What",nassau bahamas what,Ċ,85,-9.125,0.0,1.0,0.5,0.48,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.5,1.0,none
smollm2_360m_base,smollm2,base,capital:11,capital,Bahamas,Nassau,declarative,analysis,"Nassau.

The capital of Bahamas",nassau the capital of bahamas,N,1,1.625,0.0,1.0,0.33333333333333337,0.34285714285714286,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_base,smollm2,base,capital:11,capital,Bahamas,Nassau,qa,analysis,"Nassau

Q: What is the",nassau q what is the,N,1,0.625,0.0,1.0,0.33333333333333337,0.46153846153846156,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_base,smollm2,base,capital:11,capital,Bahamas,Nassau,chat_template,analysis,The capital of Bahamas is Nassau.,nassau,The,14,-2.0,1.0,1.0,1.0,1.0,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_base,smollm2,base,capital:12,capital,Bahrain,Manama,raw_question,analysis,The capital of Bahrain is Manama,manama,Ċ,123,-9.625,1.0,1.0,1.0,1.0,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_base,smollm2,base,capital:12,capital,Bahrain,Manama,declarative,analysis,Manama. The capital of the United Arab Emirates,manama the capital of the united arab emirates,Man,1,2.75,0.0,1.0,0.2222222222222222,0.23076923076923078,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
smollm2_360m_base,smollm2,base,capital:12,capital,Bahrain,Manama,qa,analysis,"Manama
Q: What is the capital of",manama q what is the capital of,Man,1,0.625,0.0,1.0,0.25,0.32432432432432434,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_base,smollm2,base,capital:12,capital,Bahrain,Manama,chat_template,analysis,The capital of Bahrain is Manama.,manama,The,53,-3.1875,1.0,1.0,1.0,1.0,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_base,smollm2,base,capital:13,capital,Bangladesh,Dhaka,raw_question,analysis,Dhaka is the capital of Bangladesh,dhaka is the capital of bangladesh,Ċ,5,-4.875,0.0,1.0,0.2857142857142857,0.2564102564102564,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_base,smollm2,base,capital:13,capital,Bangladesh,Dhaka,declarative,analysis,Dhaka. It is the largest city in the,dhaka it is the largest city in the,Dh,1,2.875,0.0,1.0,0.2222222222222222,0.25,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
smollm2_360m_base,smollm2,base,capital:13,capital,Bangladesh,Dhaka,qa,analysis,"Dhaka

Q: What is the capital",dhaka q what is the capital,Dh,1,3.875,0.0,1.0,0.2857142857142857,0.3125,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_base,smollm2,base,capital:13,capital,Bangladesh,Dhaka,chat_template,analysis,"Dhaka.
Teacher: What is the capital",dhaka teacher what is the capital,Dh,1,1.375,0.0,1.0,0.2857142857142857,0.2631578947368421,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_base,smollm2,base,capital:14,capital,Barbados,Bridgetown,raw_question,holdout,The capital of Barbados is Bridget,bridget,Ċ,27,-7.0625,0.0,0.0,0.0,0.8235294117647058,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,capital:14,capital,Barbados,Bridgetown,declarative,holdout,"Bridgetown.

The capital of Barbad",bridgetown the capital of barbad,Brid,1,1.75,0.0,1.0,0.33333333333333337,0.47619047619047616,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_base,smollm2,base,capital:14,capital,Barbados,Bridgetown,qa,holdout,"Bridgetown

Q: What is the",bridgetown q what is the,Brid,1,3.5,0.0,1.0,0.33333333333333337,0.5882352941176471,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_base,smollm2,base,capital:14,capital,Barbados,Bridgetown,chat_template,holdout,The capital of Barbados is Bridgetown.,bridgetown,The,11,-1.6875,1.0,1.0,1.0,1.0,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_base,smollm2,base,capital:15,capital,Belarus,Minsk,raw_question,holdout,Minsk is the capital of Belarus,minsk is the capital of belarus,Ċ,22,-6.4375,0.0,1.0,0.2857142857142857,0.2777777777777778,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_base,smollm2,base,capital:15,capital,Belarus,Minsk,declarative,holdout,"Minsk.

Belarus is a",minsk belarus is a,M,1,3.125,0.0,1.0,0.4,0.43478260869565216,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.4,1.0,none
smollm2_360m_base,smollm2,base,capital:15,capital,Belarus,Minsk,qa,holdout,"Minsk

Q: What is the",minsk q what is the,M,1,2.625,0.0,1.0,0.33333333333333337,0.4166666666666667,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_base,smollm2,base,capital:15,capital,Belarus,Minsk,chat_template,holdout,The capital of Belarus is Minsk.,minsk,The,4,-0.625,1.0,1.0,1.0,1.0,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_base,smollm2,base,capital:16,capital,Belgium,Brussels,raw_question,holdout,Brussels is the capital of Belgium.,brussels is the capital of belgium,Ċ,8,-4.875,0.0,1.0,0.2857142857142857,0.38095238095238093,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_base,smollm2,base,capital:16,capital,Belgium,Brussels,declarative,holdout,Brussels. It is the largest city in Belgium and,brussels it is the largest city in belgium and,Brussels,1,1.25,0.0,1.0,0.19999999999999998,0.2962962962962963,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
smollm2_360m_base,smollm2,base,capital:16,capital,Belgium,Brussels,qa,holdout,"Brussels

Q: What is the capital of",brussels q what is the capital of,Brussels,1,2.625,0.0,1.0,0.25,0.3902439024390244,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_base,smollm2,base,capital:16,capital,Belgium,Brussels,chat_template,holdout,"Brussels

Question 2: What is the",brussels question 2 what is the,Brussels,1,0.125,0.0,1.0,0.2857142857142857,0.41025641025641024,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_base,smollm2,base,capital:17,capital,Belize,Belmopan,raw_question,holdout,"Belize City

What is the",belize city what is the,Ċ,69,-8.5625,0.0,0.0,0.0,0.25806451612903225,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,capital:17,capital,Belize,Belmopan,declarative,holdout,"Belmopan.

Belize is",belmopan belize is,Bel,1,0.25,0.0,1.0,0.5,0.6153846153846154,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.5,1.0,none
smollm2_360m_base,smollm2,base,capital:17,capital,Belize,Belmopan,qa,holdout,"Belmopan

Q: What is",belmopan q what is,Bel,2,0.0,0.0,1.0,0.4,0.6153846153846154,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.4,1.0,none
smollm2_360m_base,smollm2,base,capital:17,capital,Belize,Belmopan,chat_template,holdout,"Belize City

Question 2: What is",belize city question 2 what is,Belize,23,-3.4375,0.0,0.0,0.0,0.2631578947368421,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,official_language:0,official_language,Afghanistan,Dari,raw_question,analysis,Afghanistan is a multilingual country.,fghanistan is a multilingual country,Ċ,26,-6.5625,0.0,0.0,0.0,0.14285714285714285,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,official_language:0,official_language,Afghanistan,Dari,declarative,analysis,"Dari, a Persian-based language.",dari a persian-based language,D,1,2.25,0.0,1.0,0.4,0.24242424242424243,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.4,1.0,none
smollm2_360m_base,smollm2,base,official_language:0,official_language,Afghanistan,Dari,qa,analysis,The official language of Afghanistan is Dari.,the official language of afghanistan is dari,The,2,-0.375,0.0,1.0,0.25,0.16666666666666666,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_base,smollm2,base,official_language:0,official_language,Afghanistan,Dari,chat_template,analysis,"English.

Question: What is the official",english question what is the official,English,2,-0.875,0.0,0.0,0.0,0.18604651162790697,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_base,smollm2,base,official_language:1,official_language,Albania,Albanian,raw_question,analysis,The official language of Albania is Albanian.,the official language of albania is albanian,Ċ,10,-5.375,0.0,1.0,0.25,0.3076923076923077,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.25,1.0,none
