fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth
currency:7,currency,subject,0.013224521411647195,0.06507929403221968,0
currency:8,currency,preanswer,-0.053268351020630114,0.019236253574490547,27
currency:8,currency,subject,0.016535355472307986,0.0640735785392198,0
currency:9,currency,preanswer,-0.05763569172841292,0.003935726528817907,-1
currency:9,currency,subject,0.015341407301369177,0.06400528267929051,0
headquarters:0,headquarters,preanswer,-0.06950569741931042,-0.013620426201007563,-1
headquarters:0,headquarters,subject,0.013181315719107668,0.049272589046846726,0
headquarters:1,headquarters,preanswer,-0.06816455871963129,-0.016039821460391623,-1
headquarters:1,headquarters,subject,0.012618342111112943,0.05094064399600029,0
headquarters:10,headquarters,preanswer,-0.07230014771396258,-0.037370120429179865,-1
headquarters:10,headquarters,subject,0.013339314907859778,0.04951080544428388,0
headquarters:11,headquarters,preanswer,-0.06961725308219407,-0.011611155375386817,-1
headquarters:11,headquarters,subject,0.01574057385776982,0.047703934607632226,0
headquarters:2,headquarters,preanswer,-0.07181113466118183,-0.03259785783787572,-1
headquarters:2,headquarters,subject,0.01366148685161589,0.04751899465918541,0
headquarters:3,headquarters,preanswer,-0.07013180581518762,-0.024208564198378357,-1
headquarters:3,headquarters,subject,0.014826546460178433,0.049700817093253136,0
headquarters:4,headquarters,preanswer,-0.0666072487699487,-0.0045933702565503776,-1
headquarters:4,headquarters,subject,0.01993169815801649,0.04772261507583386,0
headquarters:5,headquarters,preanswer,-0.07083648948735738,-0.022183158519593182,-1
headquarters:5,headquarters,subject,0.012624412556319985,0.04946774763591355,0
headquarters:6,headquarters,preanswer,-0.07280560791839503,-0.037146664535005924,-1
headquarters:6,headquarters,subject,0.3683737550004893,0.5013385116489547,0
headquarters:7,headquarters,preanswer,-0.06631794539311103,-0.0015331496569243042,-1
headquarters:7,headquarters,subject,0.3748225259972087,0.4858914650976658,0
headquarters:8,headquarters,preanswer,-0.07140461950091945,-0.02360995587977499,-1
headquarters:8,headquarters,subject,0.013220128642084696,0.04939208529663808,0
headquarters:9,headquarters,preanswer,-0.0701449634023337,-0.015969551196604037,-1
headquarters:9,headquarters,subject,0.012925958633070084,0.0479757708469124,0
official_language:0,official_language,preanswer,-0.06258879527906007,-0.02098128843036562,-1
official_language:0,official_language,subject,0.013912041816211328,0.062397951260209084,0
official_language:1,official_language,preanswer,-0.0685491731486984,-0.037615370061813036,-1
official_language:1,official_language,subject,0.008444372314966826,0.06084130501205276,0
official_language:10,official_language,preanswer,-0.06688619132308884,-0.03455086560411891,-1
official_language:10,official_language,subject,0.012696544497774805,0.06409262380365177,0
official_language:11,official_language,preanswer,-0.05256070517939268,0.003886400975964266,27
official_language:11,official_language,subject,0.025782154128660983,0.07339694164693356,0
official_language:2,official_language,preanswer,-0.0608413866185043,-0.011924197163545647,-1
official_language:2,official_language,subject,0.014474619887275341,0.06552583588795224,0
official_language:3,official_language,preanswer,-0.05804226768015559,-0.01006663590669632,-1
official_language:3,official_language,subject,0.41121986359675333,0.657699809663675,0
official_language:4,official_language,preanswer,-0.06524840721822606,-0.02360487085851759,-1
official_language:4,official_language,subject,0.011824737180370106,0.06488789629304048,0
official_language:5,official_language,preanswer,-0.06444629133197438,-0.011131665697603488,-1
official_language:5,official_language,subject,0.40676820172512,0.6097775747943105,0
official_language:6,official_language,preanswer,-0.06361514832348222,-0.018863830658974012,-1
official_language:6,official_language,subject,0.012196008937969582,0.06197970716113399,0
official_language:7,official_language,preanswer,-0.06535516189290486,-0.027758000926537907,-1
official_language:7,official_language,subject,0.012648492863676947,0.0632458965886723,0
official_language:8,official_language,preanswer,-0.05364624060199607,0.011112833621375495,27
official_language:8,official_language,subject,0.021141879289643853,0.06120253376888507,0
official_language:9,official_language,preanswer,-0.0618360036697926,-0.009497681801969304,-1
official_language:9,official_language,subject,0.013131526334980291,0.06257561645047227,0
