relation,metric,family_a,family_b,mean_diff,ci_low,ci_high,sign_test_pvalue,num_pairs,model_name
headquarters,answer_f1,chat_template,declarative,0.025,-0.1693749999999999,0.2,1.0,8,gemma_270m_base
headquarters,answer_f1,chat_template,qa,0.064484126984127,-0.125,0.2767609126984127,1.0,8,gemma_270m_base
headquarters,answer_f1,chat_template,raw_question,-0.0694444444444444,-0.2638888888888889,0.0833333333333333,1.0,8,gemma_270m_base
headquarters,answer_f1,declarative,qa,0.0394841269841269,0.0,0.0912698412698413,0.25,8,gemma_270m_base
headquarters,answer_f1,declarative,raw_question,-0.0944444444444444,-0.1944444444444444,0.0,0.25,8,gemma_270m_base
headquarters,answer_f1,qa,raw_question,-0.1339285714285714,-0.255952380952381,0.0,0.25,8,gemma_270m_base
official_language,answer_f1,chat_template,declarative,0.0493055555555555,-0.0125,0.127795138888889,1.0,8,gemma_270m_base
official_language,answer_f1,chat_template,qa,0.0798611111111111,-0.0104166666666666,0.1666666666666666,0.375,8,gemma_270m_base
official_language,answer_f1,chat_template,raw_question,0.0277777777777777,0.0,0.0833333333333333,1.0,8,gemma_270m_base
official_language,answer_f1,declarative,qa,0.0305555555555555,-0.0771527777777777,0.1410416666666666,1.0,8,gemma_270m_base
official_language,answer_f1,declarative,raw_question,-0.0215277777777777,-0.095173611111111,0.0125,1.0,8,gemma_270m_base
official_language,answer_f1,qa,raw_question,-0.0520833333333333,-0.1666666666666666,0.0582465277777777,0.6875,8,gemma_270m_base
birth_place,answer_f1,chat_template,declarative,-0.0869047619047618,-0.5119047619047619,0.2020833333333334,1.0,8,gemma_270m_it
birth_place,answer_f1,chat_template,qa,0.0208333333333333,-0.3911458333333333,0.3333333333333333,1.0,8,gemma_270m_it
birth_place,answer_f1,chat_template,raw_question,0.0902777777777777,-0.3664930555555555,0.3649305555555556,0.6875,8,gemma_270m_it
birth_place,answer_f1,declarative,qa,0.1077380952380952,-0.05,0.2781696428571428,0.625,8,gemma_270m_it
birth_place,answer_f1,declarative,raw_question,0.1771825396825396,-0.003968253968254,0.3874999999999999,0.375,8,gemma_270m_it
birth_place,answer_f1,qa,raw_question,0.0694444444444444,-0.1843749999999999,0.3541666666666666,0.625,8,gemma_270m_it
capital,answer_f1,chat_template,declarative,-0.1597222222222222,-0.46875,0.1546527777777778,1.0,8,gemma_270m_it
capital,answer_f1,chat_template,qa,-0.1652777777777778,-0.4845486111111111,0.1689236111111112,1.0,8,gemma_270m_it
capital,answer_f1,chat_template,raw_question,-0.0333333333333333,-0.275,0.3,0.625,8,gemma_270m_it
capital,answer_f1,declarative,qa,-0.0055555555555555,-0.1659722222222222,0.15546875,0.625,8,gemma_270m_it
capital,answer_f1,declarative,raw_question,0.1263888888888888,-0.1289062499999999,0.3798090277777778,0.375,8,gemma_270m_it
capital,answer_f1,qa,raw_question,0.1319444444444444,0.0125,0.275,0.375,8,gemma_270m_it
currency,answer_f1,chat_template,declarative,0.1797619047619047,0.0394345238095238,0.292311507936508,0.125,8,gemma_270m_it
currency,answer_f1,chat_template,qa,0.09375,-0.1,0.23125,0.375,8,gemma_270m_it
currency,answer_f1,chat_template,raw_question,0.1,-0.15,0.35,1.0,8,gemma_270m_it
currency,answer_f1,declarative,qa,-0.0860119047619047,-0.19078125,0.0263492063492063,1.0,8,gemma_270m_it
currency,answer_f1,declarative,raw_question,-0.0797619047619047,-0.2464781746031746,0.0874900793650794,1.0,8,gemma_270m_it
currency,answer_f1,qa,raw_question,0.00625,-0.1875,0.16875,1.0,8,gemma_270m_it
headquarters,answer_f1,chat_template,declarative,0.0348484848484848,-0.1875,0.2520170454545455,1.0,8,gemma_270m_it
headquarters,answer_f1,chat_template,qa,0.0617424242424242,-0.1944760101010101,0.29603851010101,1.0,8,gemma_270m_it
headquarters,answer_f1,chat_template,raw_question,-0.0958333333333333,-0.4083333333333333,0.0916666666666666,1.0,8,gemma_270m_it
headquarters,answer_f1,declarative,qa,0.0268939393939394,-0.0342108585858585,0.0966066919191919,1.0,8,gemma_270m_it
headquarters,answer_f1,declarative,raw_question,-0.1306818181818181,-0.3123579545454545,0.0,0.5,8,gemma_270m_it
headquarters,answer_f1,qa,raw_question,-0.1575757575757576,-0.3289804292929293,-0.0239425505050505,1.0,8,gemma_270m_it
official_language,answer_f1,chat_template,declarative,-0.225,-0.625,0.0499999999999999,1.0,8,gemma_270m_it
official_language,answer_f1,chat_template,qa,-0.175,-0.55,0.075,1.0,8,gemma_270m_it
official_language,answer_f1,chat_template,raw_question,0.1333333333333333,-0.2096875,0.410625,0.6875,8,gemma_270m_it
official_language,answer_f1,declarative,qa,0.0499999999999999,0.0,0.1193750000000001,0.5,8,gemma_270m_it
official_language,answer_f1,declarative,raw_question,0.3583333333333333,0.1778125,0.4962500000000001,0.03125,8,gemma_270m_it
official_language,answer_f1,qa,raw_question,0.3083333333333333,0.15,0.4305208333333334,0.03125,8,gemma_270m_it
birth_place,answer_f1,chat_template,declarative,-0.1619047619047618,-0.3451785714285714,-0.0360119047619047,0.125,8,qwen2_5_0_5b_base
birth_place,answer_f1,chat_template,qa,-0.0583333333333333,-0.25,0.0499999999999999,1.0,8,qwen2_5_0_5b_base
birth_place,answer_f1,chat_template,raw_question,-0.1666666666666666,-0.3979166666666666,0.0,0.5,8,qwen2_5_0_5b_base
birth_place,answer_f1,declarative,qa,0.1035714285714285,0.0,0.1821428571428571,0.25,8,qwen2_5_0_5b_base
birth_place,answer_f1,declarative,raw_question,-0.0047619047619047,-0.1214285714285714,0.0904761904761904,1.0,8,qwen2_5_0_5b_base
birth_place,answer_f1,qa,raw_question,-0.1083333333333333,-0.25,0.0,0.5,8,qwen2_5_0_5b_base
capital,answer_f1,chat_template,declarative,-0.0364898989898989,-0.1392676767676767,0.0512705176767677,0.6875,8,qwen2_5_0_5b_base
capital,answer_f1,chat_template,qa,0.5833333333333333,0.2932291666666666,0.7951388888888888,0.0703125,8,qwen2_5_0_5b_base
capital,answer_f1,chat_template,raw_question,0.1079545454545454,-0.1212121212121212,0.3947601010101011,1.0,8,qwen2_5_0_5b_base
capital,answer_f1,declarative,qa,0.6198232323232323,0.387477904040404,0.8243371212121213,0.015625,8,qwen2_5_0_5b_base
capital,answer_f1,declarative,raw_question,0.1444444444444444,-0.0994696969696969,0.4863636363636364,1.0,8,qwen2_5_0_5b_base
capital,answer_f1,qa,raw_question,-0.4753787878787878,-0.75,-0.1628787878787878,0.0625,8,qwen2_5_0_5b_base
currency,answer_f1,chat_template,declarative,0.0549873737373737,-0.0469760101010101,0.1784816919191919,0.6875,8,qwen2_5_0_5b_base
currency,answer_f1,chat_template,qa,0.1805555555555555,0.0671527777777777,0.2837847222222222,0.03125,8,qwen2_5_0_5b_base
currency,answer_f1,chat_template,raw_question,-0.1861111111111111,-0.3121875,-0.0005208333333332,0.375,8,qwen2_5_0_5b_base
currency,answer_f1,declarative,qa,0.1255681818181818,-0.0030744949494949,0.212449494949495,0.125,8,qwen2_5_0_5b_base
currency,answer_f1,declarative,raw_question,-0.2410984848484848,-0.3855129419191919,-0.0607496843434343,0.125,8,qwen2_5_0_5b_base
currency,answer_f1,qa,raw_question,-0.3666666666666667,-0.5291666666666667,-0.1426041666666666,0.0625,8,qwen2_5_0_5b_base
headquarters,answer_f1,chat_template,declarative,-0.0993867243867243,-0.2634641053391053,0.0472113997113997,1.0,8,qwen2_5_0_5b_base
headquarters,answer_f1,chat_template,qa,0.0335858585858585,-0.1020580808080808,0.2076262626262627,0.625,8,qwen2_5_0_5b_base
headquarters,answer_f1,chat_template,raw_question,-0.0039141414141414,-0.1120738636363636,0.1113636363636363,1.0,8,qwen2_5_0_5b_base
headquarters,answer_f1,declarative,qa,0.1329725829725829,-0.0718199855699855,0.3086480880230881,0.6875,8,qwen2_5_0_5b_base
headquarters,answer_f1,declarative,raw_question,0.0954725829725829,-0.0876104797979797,0.3156705447330447,0.453125,8,qwen2_5_0_5b_base
headquarters,answer_f1,qa,raw_question,-0.0374999999999999,-0.3101641414141414,0.1959501262626262,0.6875,8,qwen2_5_0_5b_base
official_language,answer_f1,chat_template,declarative,0.2166666666666667,0.0852083333333333,0.3333333333333333,0.125,8,qwen2_5_0_5b_base
official_language,answer_f1,chat_template,qa,0.50625,0.17015625,0.8693750000000001,0.21875,8,qwen2_5_0_5b_base
official_language,answer_f1,chat_template,raw_question,0.0027777777777777,-0.075,0.0833333333333333,1.0,8,qwen2_5_0_5b_base
official_language,answer_f1,declarative,qa,0.2895833333333333,-0.03375,0.6643229166666667,1.0,8,qwen2_5_0_5b_base
official_language,answer_f1,declarative,raw_question,-0.2138888888888889,-0.299375,-0.126875,0.03125,8,qwen2_5_0_5b_base
official_language,answer_f1,qa,raw_question,-0.5034722222222222,-0.8194444444444444,-0.21875,0.0625,8,qwen2_5_0_5b_base
birth_place,answer_f1,chat_template,declarative,0.0178571428571428,-0.3709821428571428,0.2857142857142857,1.0,8,qwen2_5_0_5b_instruct
birth_place,answer_f1,chat_template,qa,-0.0694444444444444,-0.375,0.1666666666666666,1.0,8,qwen2_5_0_5b_instruct
birth_place,answer_f1,chat_template,raw_question,-0.125,-0.375,0.0,1.0,8,qwen2_5_0_5b_instruct
birth_place,answer_f1,declarative,qa,-0.0873015873015873,-0.2301587301587302,0.0,0.5,8,qwen2_5_0_5b_instruct
birth_place,answer_f1,declarative,raw_question,-0.1428571428571428,-0.2857142857142857,0.0,0.5,8,qwen2_5_0_5b_instruct
birth_place,answer_f1,qa,raw_question,-0.0555555555555555,-0.1666666666666666,0.0,1.0,8,qwen2_5_0_5b_instruct
capital,answer_f1,chat_template,declarative,-0.5066287878787878,-0.8025804924242425,-0.1770833333333333,0.0625,8,qwen2_5_0_5b_instruct
capital,answer_f1,chat_template,qa,-0.3847222222222222,-0.6908159722222222,-0.0518229166666665,0.453125,8,qwen2_5_0_5b_instruct
capital,answer_f1,chat_template,raw_question,-0.2291666666666666,-0.4583333333333333,0.0208333333333333,0.21875,8,qwen2_5_0_5b_instruct
capital,answer_f1,declarative,qa,0.1219065656565656,0.0297174873737373,0.1969775883838384,0.21875,8,qwen2_5_0_5b_instruct
capital,answer_f1,declarative,raw_question,0.2774621212121212,0.1034327651515151,0.4470643939393939,0.0625,8,qwen2_5_0_5b_instruct
capital,answer_f1,qa,raw_question,0.1555555555555555,0.0035590277777777,0.3088541666666667,0.21875,8,qwen2_5_0_5b_instruct
currency,answer_f1,chat_template,declarative,-0.2331078643578643,-0.4803945707070707,-0.0057102272727271,0.2890625,8,qwen2_5_0_5b_instruct
currency,answer_f1,chat_template,qa,-0.1514790764790765,-0.4381804653679654,0.0709722222222222,0.453125,8,qwen2_5_0_5b_instruct
currency,answer_f1,chat_template,raw_question,-0.100974025974026,-0.4161228354978356,0.1294778138528138,1.0,8,qwen2_5_0_5b_instruct
currency,answer_f1,declarative,qa,0.0816287878787879,-0.0886900252525252,0.2434343434343434,1.0,8,qwen2_5_0_5b_instruct
currency,answer_f1,declarative,raw_question,0.1321338383838384,-0.0859532828282828,0.3179292929292929,1.0,8,qwen2_5_0_5b_instruct
currency,answer_f1,qa,raw_question,0.0505050505050504,-0.1725126262626262,0.2478914141414142,1.0,8,qwen2_5_0_5b_instruct
headquarters,answer_f1,chat_template,declarative,-0.3944444444444445,-0.7885416666666666,-0.114861111111111,0.21875,8,qwen2_5_0_5b_instruct
headquarters,answer_f1,chat_template,qa,-0.196969696969697,-0.4490530303030303,0.0335542929292931,1.0,8,qwen2_5_0_5b_instruct
headquarters,answer_f1,chat_template,raw_question,-0.2168109668109668,-0.4673656204906205,-0.0423160173160172,0.6875,8,qwen2_5_0_5b_instruct
headquarters,answer_f1,declarative,qa,0.1974747474747474,0.0347979797979797,0.3815656565656566,0.453125,8,qwen2_5_0_5b_instruct
headquarters,answer_f1,declarative,raw_question,0.1776334776334776,0.0313852813852813,0.3386634199134199,0.6875,8,qwen2_5_0_5b_instruct
headquarters,answer_f1,qa,raw_question,-0.0198412698412698,-0.1284271284271284,0.053030303030303,1.0,8,qwen2_5_0_5b_instruct
official_language,answer_f1,chat_template,declarative,-0.0017857142857142,-0.3938392857142857,0.2926339285714286,0.6875,8,qwen2_5_0_5b_instruct
official_language,answer_f1,chat_template,qa,-0.1159722222222222,-0.4381944444444445,0.1312499999999999,1.0,8,qwen2_5_0_5b_instruct
official_language,answer_f1,chat_template,raw_question,-0.1972222222222222,-0.563125,0.0555555555555555,1.0,8,qwen2_5_0_5b_instruct
official_language,answer_f1,declarative,qa,-0.1141865079365079,-0.2225818452380952,0.032921626984127,0.453125,8,qwen2_5_0_5b_instruct
official_language,answer_f1,declarative,raw_question,-0.1954365079365079,-0.3124107142857142,-0.0758630952380952,0.03125,8,qwen2_5_0_5b_instruct
official_language,answer_f1,qa,raw_question,-0.0812499999999999,-0.1652777777777777,-0.0200694444444444,0.625,8,qwen2_5_0_5b_instruct
birth_place,answer_f1,chat_template,declarative,0.1464285714285714,0.0,0.2844642857142859,0.25,8,smollm2_360m_base
birth_place,answer_f1,chat_template,qa,0.2430555555555555,0.0972222222222222,0.4027777777777777,0.125,8,smollm2_360m_base
birth_place,answer_f1,chat_template,raw_question,0.25,0.0,0.5,0.5,8,smollm2_360m_base
birth_place,answer_f1,declarative,qa,0.0966269841269841,-0.090079365079365,0.2965426587301588,1.0,8,smollm2_360m_base
birth_place,answer_f1,declarative,raw_question,0.1035714285714285,-0.0416071428571428,0.2785714285714286,1.0,8,smollm2_360m_base
birth_place,answer_f1,qa,raw_question,0.0069444444444444,-0.2708333333333333,0.3425347222222223,1.0,8,smollm2_360m_base
capital,answer_f1,chat_template,declarative,0.0223214285714285,-0.2017733134920634,0.1944444444444444,1.0,8,smollm2_360m_base
capital,answer_f1,chat_template,qa,0.0238095238095238,-0.1975198412698412,0.2063492063492063,1.0,8,smollm2_360m_base
capital,answer_f1,chat_template,raw_question,0.0738095238095238,-0.1998511904761905,0.3677083333333334,1.0,8,smollm2_360m_base
capital,answer_f1,declarative,qa,0.0014880952380952,-0.0312499999999999,0.0327380952380952,1.0,8,smollm2_360m_base
capital,answer_f1,declarative,raw_question,0.0514880952380952,-0.1306175595238095,0.2320758928571428,1.0,8,smollm2_360m_base
capital,answer_f1,qa,raw_question,0.0499999999999999,-0.1262301587301587,0.2274603174603174,1.0,8,smollm2_360m_base
currency,answer_f1,chat_template,declarative,-0.0934523809523809,-0.2935069444444444,0.1670833333333334,0.7265625,8,smollm2_360m_base
currency,answer_f1,chat_template,qa,0.0291666666666666,-0.0666666666666666,0.1875,1.0,8,smollm2_360m_base
currency,answer_f1,chat_template,raw_question,-0.2041666666666666,-0.4064583333333333,-0.0018749999999999,0.21875,8,smollm2_360m_base
currency,answer_f1,declarative,qa,0.1226190476190476,-0.1043055555555555,0.2718601190476191,0.2890625,8,smollm2_360m_base
currency,answer_f1,declarative,raw_question,-0.1107142857142857,-0.3225049603174603,0.1003174603174604,0.7265625,8,smollm2_360m_base
currency,answer_f1,qa,raw_question,-0.2333333333333333,-0.3990625,-0.075,0.0625,8,smollm2_360m_base
headquarters,answer_f1,chat_template,declarative,0.2053571428571428,0.0704811507936507,0.3917906746031746,0.015625,8,smollm2_360m_base
headquarters,answer_f1,chat_template,qa,0.2476190476190476,0.0666666666666666,0.4502678571428573,0.125,8,smollm2_360m_base
headquarters,answer_f1,chat_template,raw_question,0.0519841269841269,-0.1026785714285714,0.1943452380952381,1.0,8,smollm2_360m_base
headquarters,answer_f1,declarative,qa,0.0422619047619047,-0.1159375,0.2288690476190476,1.0,8,smollm2_360m_base
headquarters,answer_f1,declarative,raw_question,-0.1533730158730158,-0.2970982142857142,0.0432738095238095,0.125,8,smollm2_360m_base
headquarters,answer_f1,qa,raw_question,-0.1956349206349206,-0.4043650793650793,0.0333333333333333,0.21875,8,smollm2_360m_base
official_language,answer_f1,chat_template,declarative,0.0508928571428571,-0.0619866071428571,0.1976785714285715,1.0,8,smollm2_360m_base
official_language,answer_f1,chat_template,qa,0.0276785714285714,-0.080625,0.1353125,1.0,8,smollm2_360m_base
official_language,answer_f1,chat_template,raw_question,-0.0375,-0.15484375,0.075,1.0,8,smollm2_360m_base
official_language,answer_f1,declarative,qa,-0.0232142857142857,-0.0714285714285714,0.0169642857142857,0.625,8,smollm2_360m_base
official_language,answer_f1,declarative,raw_question,-0.0883928571428571,-0.2463169642857142,0.0178571428571428,0.6875,8,smollm2_360m_base
official_language,answer_f1,qa,raw_question,-0.0651785714285714,-0.1901785714285714,0.0392857142857143,0.6875,8,smollm2_360m_base
birth_place,answer_f1,chat_template,declarative,-0.344047619047619,-0.5916369047619048,-0.0870833333333332,0.125,8,smollm2_360m_instruct
birth_place,answer_f1,chat_template,qa,-0.369047619047619,-0.6547619047619047,-0.0913690476190474,0.125,8,smollm2_360m_instruct
birth_place,answer_f1,chat_template,raw_question,-0.369047619047619,-0.6547619047619047,-0.0913690476190474,0.125,8,smollm2_360m_instruct
birth_place,answer_f1,declarative,qa,-0.025,-0.075,0.0,1.0,8,smollm2_360m_instruct
birth_place,answer_f1,declarative,raw_question,-0.025,-0.075,0.0,1.0,8,smollm2_360m_instruct
birth_place,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,8,smollm2_360m_instruct
capital,answer_f1,chat_template,declarative,-0.3520833333333333,-0.5833333333333334,-0.0876909722222221,0.125,8,smollm2_360m_instruct
capital,answer_f1,chat_template,qa,-0.6333333333333333,-0.875,-0.35,0.03125,8,smollm2_360m_instruct
capital,answer_f1,chat_template,raw_question,-0.6333333333333333,-0.875,-0.35,0.03125,8,smollm2_360m_instruct
capital,answer_f1,declarative,qa,-0.28125,-0.4479166666666667,-0.1423611111111111,0.03125,8,smollm2_360m_instruct
capital,answer_f1,declarative,raw_question,-0.28125,-0.4479166666666667,-0.1423611111111111,0.03125,8,smollm2_360m_instruct
capital,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,8,smollm2_360m_instruct
currency,answer_f1,chat_template,declarative,0.1070436507936507,-0.0267113095238095,0.24359375,1.0,8,smollm2_360m_instruct
currency,answer_f1,chat_template,qa,-0.1026785714285714,-0.1993303571428571,-0.03125,0.25,8,smollm2_360m_instruct
currency,answer_f1,chat_template,raw_question,-0.1026785714285714,-0.1993303571428571,-0.03125,0.25,8,smollm2_360m_instruct
currency,answer_f1,declarative,qa,-0.2097222222222222,-0.2925868055555555,-0.1319444444444444,0.03125,8,smollm2_360m_instruct
currency,answer_f1,declarative,raw_question,-0.2097222222222222,-0.2925868055555555,-0.1319444444444444,0.03125,8,smollm2_360m_instruct
currency,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,8,smollm2_360m_instruct
headquarters,answer_f1,chat_template,declarative,0.2288690476190476,0.0738616071428571,0.4000297619047619,0.03125,8,smollm2_360m_instruct
headquarters,answer_f1,chat_template,qa,-0.2982142857142857,-0.475,-0.149642857142857,0.0625,8,smollm2_360m_instruct
headquarters,answer_f1,chat_template,raw_question,-0.2982142857142857,-0.475,-0.149642857142857,0.0625,8,smollm2_360m_instruct
headquarters,answer_f1,declarative,qa,-0.5270833333333333,-0.726547619047619,-0.3080357142857143,0.03125,8,smollm2_360m_instruct
headquarters,answer_f1,declarative,raw_question,-0.5270833333333333,-0.726547619047619,-0.3080357142857143,0.03125,8,smollm2_360m_instruct
headquarters,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,8,smollm2_360m_instruct
official_language,answer_f1,chat_template,declarative,0.0155753968253968,-0.095766369047619,0.1223412698412698,1.0,8,smollm2_360m_instruct
official_language,answer_f1,chat_template,qa,-0.1354166666666666,-0.2291666666666666,-0.0335937499999999,0.125,8,smollm2_360m_instruct
official_language,answer_f1,chat_template,raw_question,-0.1354166666666666,-0.2291666666666666,-0.0335937499999999,0.125,8,smollm2_360m_instruct
official_language,answer_f1,declarative,qa,-0.1509920634920634,-0.2357787698412698,-0.0625,0.0625,8,smollm2_360m_instruct
official_language,answer_f1,declarative,raw_question,-0.1509920634920634,-0.2357787698412698,-0.0625,0.0625,8,smollm2_360m_instruct
official_language,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,8,smollm2_360m_instruct
