model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
smollm2_360m_base,capital:0,capital,raw_question,22,375.34393310546875,39.86859130859375,0.33193573355674744
smollm2_360m_base,capital:0,capital,raw_question,23,415.1598815917969,57.6970329284668,0.30571144819259644
smollm2_360m_base,capital:0,capital,raw_question,24,500.3968200683594,58.34636688232422,0.333723247051239
smollm2_360m_base,capital:0,capital,raw_question,25,570.4907836914062,41.157222747802734,0.3218947947025299
smollm2_360m_base,capital:0,capital,raw_question,26,677.806640625,93.32965850830078,0.31213098764419556
smollm2_360m_base,capital:0,capital,raw_question,27,818.1871948242188,114.73535919189453,0.30994105339050293
smollm2_360m_base,capital:0,capital,raw_question,28,931.1078491210938,75.25563049316406,0.31378257274627686
smollm2_360m_base,capital:0,capital,raw_question,29,1107.201416015625,97.84793853759766,0.3627552092075348
smollm2_360m_base,capital:0,capital,raw_question,30,1233.588623046875,98.35637664794922,0.40498772263526917
smollm2_360m_base,capital:0,capital,raw_question,31,61.306114196777344,114.16301727294922,0.6253307461738586
smollm2_360m_base,capital:0,capital,declarative,0,56.90160369873047,4.7771172523498535,0.07362613826990128
smollm2_360m_base,capital:0,capital,declarative,1,83.1126937866211,16.989168167114258,0.10469968616962433
smollm2_360m_base,capital:0,capital,declarative,2,93.57164001464844,13.974180221557617,0.12861233949661255
smollm2_360m_base,capital:0,capital,declarative,3,89.52574920654297,18.71953010559082,0.1452980786561966
smollm2_360m_base,capital:0,capital,declarative,4,109.64613342285156,20.97413444519043,0.1614602655172348
smollm2_360m_base,capital:0,capital,declarative,5,123.4120101928711,19.97779083251953,0.15831223130226135
smollm2_360m_base,capital:0,capital,declarative,6,134.65489196777344,12.577715873718262,0.1601504534482956
smollm2_360m_base,capital:0,capital,declarative,7,151.08688354492188,25.220983505249023,0.18150873482227325
smollm2_360m_base,capital:0,capital,declarative,8,166.2554168701172,29.771806716918945,0.22004489600658417
smollm2_360m_base,capital:0,capital,declarative,9,172.91290283203125,17.502424240112305,0.2020626962184906
smollm2_360m_base,capital:0,capital,declarative,10,173.79945373535156,12.076167106628418,0.17675450444221497
smollm2_360m_base,capital:0,capital,declarative,11,183.75820922851562,10.403481483459473,0.17569759488105774
smollm2_360m_base,capital:0,capital,declarative,12,185.40895080566406,17.728551864624023,0.18468214571475983
smollm2_360m_base,capital:0,capital,declarative,13,183.96974182128906,22.60100746154785,0.17951571941375732
smollm2_360m_base,capital:0,capital,declarative,14,203.20562744140625,44.668067932128906,0.20602186024188995
smollm2_360m_base,capital:0,capital,declarative,15,233.2793731689453,39.445960998535156,0.22071361541748047
smollm2_360m_base,capital:0,capital,declarative,16,252.65919494628906,34.719383239746094,0.2195231020450592
smollm2_360m_base,capital:0,capital,declarative,17,261.87445068359375,31.160858154296875,0.21901075541973114
smollm2_360m_base,capital:0,capital,declarative,18,249.7967071533203,40.35790252685547,0.21112534403800964
smollm2_360m_base,capital:0,capital,declarative,19,267.4483947753906,26.222270965576172,0.22503714263439178
smollm2_360m_base,capital:0,capital,declarative,20,283.3722839355469,23.945655822753906,0.24396391212940216
smollm2_360m_base,capital:0,capital,declarative,21,338.010986328125,39.055992126464844,0.260525643825531
smollm2_360m_base,capital:0,capital,declarative,22,375.232177734375,41.805503845214844,0.3542903959751129
smollm2_360m_base,capital:0,capital,declarative,23,429.3247985839844,82.27217864990234,0.3228217363357544
smollm2_360m_base,capital:0,capital,declarative,24,521.4816284179688,62.35565185546875,0.32816725969314575
smollm2_360m_base,capital:0,capital,declarative,25,590.5950927734375,50.73027038574219,0.33378857374191284
smollm2_360m_base,capital:0,capital,declarative,26,698.6737670898438,148.07496643066406,0.3473736047744751
smollm2_360m_base,capital:0,capital,declarative,27,876.5869140625,149.2571258544922,0.3856367766857147
smollm2_360m_base,capital:0,capital,declarative,28,990.7501831054688,73.15147399902344,0.43733757734298706
smollm2_360m_base,capital:0,capital,declarative,29,1139.785888671875,62.70939254760742,0.5260332822799683
smollm2_360m_base,capital:0,capital,declarative,30,1230.3194580078125,66.27882385253906,0.5552265644073486
smollm2_360m_base,capital:0,capital,declarative,31,56.454307556152344,118.84880828857422,0.6681548357009888
smollm2_360m_base,capital:0,capital,qa,0,53.55169677734375,4.662294387817383,0.0751124918460846
smollm2_360m_base,capital:0,capital,qa,1,70.81587982177734,16.393966674804688,0.13183903694152832
smollm2_360m_base,capital:0,capital,qa,2,86.49431610107422,15.433234214782715,0.1427713930606842
smollm2_360m_base,capital:0,capital,qa,3,102.54218292236328,14.832320213317871,0.16655337810516357
smollm2_360m_base,capital:0,capital,qa,4,108.300048828125,18.145755767822266,0.1802770346403122
smollm2_360m_base,capital:0,capital,qa,5,118.0700454711914,18.516420364379883,0.17265023291110992
smollm2_360m_base,capital:0,capital,qa,6,150.9745635986328,39.33222961425781,0.19750437140464783
smollm2_360m_base,capital:0,capital,qa,7,162.815673828125,26.047809600830078,0.2070903331041336
smollm2_360m_base,capital:0,capital,qa,8,163.1787109375,20.691312789916992,0.209237739443779
smollm2_360m_base,capital:0,capital,qa,9,174.60629272460938,26.413843154907227,0.20486116409301758
smollm2_360m_base,capital:0,capital,qa,10,171.16738891601562,17.01451873779297,0.18238449096679688
smollm2_360m_base,capital:0,capital,qa,11,175.74559020996094,16.94913101196289,0.19699493050575256
smollm2_360m_base,capital:0,capital,qa,12,188.02320861816406,28.471744537353516,0.2031450718641281
smollm2_360m_base,capital:0,capital,qa,13,192.68365478515625,19.283214569091797,0.19562001526355743
smollm2_360m_base,capital:0,capital,qa,14,199.23057556152344,28.898361206054688,0.1975802779197693
smollm2_360m_base,capital:0,capital,qa,15,221.591796875,40.400169372558594,0.2100682258605957
smollm2_360m_base,capital:0,capital,qa,16,242.87982177734375,37.54583740234375,0.2174692153930664
smollm2_360m_base,capital:0,capital,qa,17,255.06549072265625,25.311967849731445,0.2167859524488449
smollm2_360m_base,capital:0,capital,qa,18,251.79550170898438,36.62508773803711,0.2188599854707718
smollm2_360m_base,capital:0,capital,qa,19,262.90936279296875,34.579498291015625,0.2294636070728302
smollm2_360m_base,capital:0,capital,qa,20,273.37799072265625,34.452693939208984,0.2532418370246887
smollm2_360m_base,capital:0,capital,qa,21,333.3291015625,52.92194366455078,0.2756063938140869
smollm2_360m_base,capital:0,capital,qa,22,371.05682373046875,49.131038665771484,0.3837137818336487
smollm2_360m_base,capital:0,capital,qa,23,440.38055419921875,116.80647277832031,0.33629846572875977
smollm2_360m_base,capital:0,capital,qa,24,535.1705322265625,76.3479232788086,0.3527587354183197
smollm2_360m_base,capital:0,capital,qa,25,617.468994140625,58.214942932128906,0.35848063230514526
smollm2_360m_base,capital:0,capital,qa,26,717.7861938476562,150.99188232421875,0.364108145236969
smollm2_360m_base,capital:0,capital,qa,27,947.7125244140625,199.8219451904297,0.4042152762413025
smollm2_360m_base,capital:0,capital,qa,28,1058.8509521484375,87.53158569335938,0.4652918875217438
smollm2_360m_base,capital:0,capital,qa,29,1198.6514892578125,68.78717041015625,0.5790532827377319
smollm2_360m_base,capital:0,capital,qa,30,1279.496826171875,96.99461364746094,0.6202508211135864
smollm2_360m_base,capital:0,capital,qa,31,56.12700271606445,157.0904998779297,0.7609919309616089
smollm2_360m_base,capital:0,capital,chat_template,0,51.655025482177734,4.795066833496094,0.07085567712783813
smollm2_360m_base,capital:0,capital,chat_template,1,71.45772552490234,18.37042999267578,0.08929744362831116
smollm2_360m_base,capital:0,capital,chat_template,2,80.69942474365234,10.686808586120605,0.11718226969242096
smollm2_360m_base,capital:0,capital,chat_template,3,93.66302490234375,15.113747596740723,0.14134405553340912
smollm2_360m_base,capital:0,capital,chat_template,4,105.12606811523438,17.529436111450195,0.159012109041214
smollm2_360m_base,capital:0,capital,chat_template,5,115.91951751708984,13.778116226196289,0.15743407607078552
smollm2_360m_base,capital:0,capital,chat_template,6,126.31428527832031,23.447908401489258,0.16982607543468475
smollm2_360m_base,capital:0,capital,chat_template,7,148.36753845214844,25.330507278442383,0.1923176497220993
smollm2_360m_base,capital:0,capital,chat_template,8,159.42767333984375,30.70330047607422,0.22630777955055237
smollm2_360m_base,capital:0,capital,chat_template,9,166.6062774658203,19.37911033630371,0.21015548706054688
smollm2_360m_base,capital:0,capital,chat_template,10,166.685302734375,14.653026580810547,0.17522558569908142
smollm2_360m_base,capital:0,capital,chat_template,11,177.66268920898438,20.77488136291504,0.18881236016750336
smollm2_360m_base,capital:0,capital,chat_template,12,182.85540771484375,21.494829177856445,0.1961173564195633
smollm2_360m_base,capital:0,capital,chat_template,13,191.4632568359375,22.49951934814453,0.19628417491912842
smollm2_360m_base,capital:0,capital,chat_template,14,210.8809051513672,30.2091007232666,0.19910232722759247
smollm2_360m_base,capital:0,capital,chat_template,15,218.68716430664062,25.516687393188477,0.19915321469306946
smollm2_360m_base,capital:0,capital,chat_template,16,242.75596618652344,36.502967834472656,0.21365825831890106
smollm2_360m_base,capital:0,capital,chat_template,17,268.6054992675781,44.79337692260742,0.23639218509197235
smollm2_360m_base,capital:0,capital,chat_template,18,276.9278869628906,50.70133972167969,0.2332051694393158
smollm2_360m_base,capital:0,capital,chat_template,19,274.4388732910156,29.33056640625,0.25092005729675293
smollm2_360m_base,capital:0,capital,chat_template,20,287.3524475097656,35.29623794555664,0.26966628432273865
smollm2_360m_base,capital:0,capital,chat_template,21,341.0024719238281,54.13135528564453,0.2976030707359314
smollm2_360m_base,capital:0,capital,chat_template,22,363.88226318359375,49.57780838012695,0.39201170206069946
smollm2_360m_base,capital:0,capital,chat_template,23,423.5735778808594,102.91474914550781,0.3343990445137024
smollm2_360m_base,capital:0,capital,chat_template,24,536.1889038085938,75.52108001708984,0.36295652389526367
smollm2_360m_base,capital:0,capital,chat_template,25,635.8673095703125,63.66876983642578,0.38533610105514526
smollm2_360m_base,capital:0,capital,chat_template,26,759.9722290039062,124.13919830322266,0.3541613817214966
smollm2_360m_base,capital:0,capital,chat_template,27,923.4911499023438,142.1351318359375,0.34429746866226196
smollm2_360m_base,capital:0,capital,chat_template,28,1054.2938232421875,94.63322448730469,0.35198426246643066
smollm2_360m_base,capital:0,capital,chat_template,29,1263.960205078125,122.48812866210938,0.42398232221603394
smollm2_360m_base,capital:0,capital,chat_template,30,1408.6622314453125,123.49138641357422,0.4825380742549896
smollm2_360m_base,capital:0,capital,chat_template,31,68.88707733154297,125.66095733642578,0.6866270899772644
smollm2_360m_base,capital:1,capital,raw_question,0,60.093692779541016,4.493495464324951,0.09510629624128342
smollm2_360m_base,capital:1,capital,raw_question,1,80.09484100341797,16.961393356323242,0.0945255309343338
smollm2_360m_base,capital:1,capital,raw_question,2,92.77719116210938,13.628554344177246,0.12722042202949524
smollm2_360m_base,capital:1,capital,raw_question,3,85.28767395019531,15.568769454956055,0.13317911326885223
smollm2_360m_base,capital:1,capital,raw_question,4,100.18225860595703,19.66033935546875,0.1593908965587616
smollm2_360m_base,capital:1,capital,raw_question,5,117.04653930664062,21.17081642150879,0.1631397008895874
smollm2_360m_base,capital:1,capital,raw_question,6,133.2848663330078,12.064081192016602,0.17103752493858337
smollm2_360m_base,capital:1,capital,raw_question,7,150.32167053222656,25.275310516357422,0.19232842326164246
smollm2_360m_base,capital:1,capital,raw_question,8,158.54312133789062,15.85835075378418,0.2060910165309906
smollm2_360m_base,capital:1,capital,raw_question,9,163.37522888183594,15.765557289123535,0.2024378776550293
smollm2_360m_base,capital:1,capital,raw_question,10,164.14077758789062,14.328472137451172,0.17850372195243835
smollm2_360m_base,capital:1,capital,raw_question,11,178.652099609375,18.3030948638916,0.19281890988349915
smollm2_360m_base,capital:1,capital,raw_question,12,185.0374755859375,17.661039352416992,0.20747137069702148
smollm2_360m_base,capital:1,capital,raw_question,13,187.32730102539062,27.635183334350586,0.19990991055965424
smollm2_360m_base,capital:1,capital,raw_question,14,201.571533203125,38.57585906982422,0.20120295882225037
smollm2_360m_base,capital:1,capital,raw_question,15,237.98284912109375,42.160743713378906,0.22047361731529236
smollm2_360m_base,capital:1,capital,raw_question,16,254.48004150390625,37.028167724609375,0.21516099572181702
smollm2_360m_base,capital:1,capital,raw_question,17,262.52239990234375,31.335002899169922,0.2095891535282135
smollm2_360m_base,capital:1,capital,raw_question,18,253.67396545410156,41.277305603027344,0.20190414786338806
smollm2_360m_base,capital:1,capital,raw_question,19,270.76446533203125,27.450088500976562,0.22471289336681366
smollm2_360m_base,capital:1,capital,raw_question,20,276.0643005371094,24.983064651489258,0.23853564262390137
smollm2_360m_base,capital:1,capital,raw_question,21,346.027099609375,50.753055572509766,0.26742908358573914
smollm2_360m_base,capital:1,capital,raw_question,22,375.489501953125,39.91510009765625,0.32666438817977905
smollm2_360m_base,capital:1,capital,raw_question,23,412.8143615722656,52.888675689697266,0.3006175458431244
smollm2_360m_base,capital:1,capital,raw_question,24,496.3399963378906,53.98681640625,0.3347286581993103
smollm2_360m_base,capital:1,capital,raw_question,25,566.4663696289062,43.12019729614258,0.32447999715805054
smollm2_360m_base,capital:1,capital,raw_question,26,680.800048828125,93.57694244384766,0.3102990984916687
smollm2_360m_base,capital:1,capital,raw_question,27,799.3591918945312,117.00769805908203,0.2998853027820587
smollm2_360m_base,capital:1,capital,raw_question,28,922.3490600585938,83.73882293701172,0.31240299344062805
smollm2_360m_base,capital:1,capital,raw_question,29,1090.449951171875,94.23896789550781,0.34166693687438965
smollm2_360m_base,capital:1,capital,raw_question,30,1226.03125,105.64148712158203,0.3846662938594818
smollm2_360m_base,capital:1,capital,raw_question,31,63.9923210144043,107.29218292236328,0.6115685701370239
smollm2_360m_base,capital:1,capital,declarative,0,56.984657287597656,4.715794563293457,0.07500191777944565
smollm2_360m_base,capital:1,capital,declarative,1,83.2602310180664,17.266693115234375,0.10451509803533554
smollm2_360m_base,capital:1,capital,declarative,2,94.25860595703125,13.657766342163086,0.12880954146385193
smollm2_360m_base,capital:1,capital,declarative,3,90.84201049804688,18.692258834838867,0.1469893455505371
smollm2_360m_base,capital:1,capital,declarative,4,111.5959701538086,21.469167709350586,0.16404594480991364
smollm2_360m_base,capital:1,capital,declarative,5,125.3091812133789,19.70033836364746,0.1635247766971588
smollm2_360m_base,capital:1,capital,declarative,6,136.15187072753906,13.028626441955566,0.16360095143318176
smollm2_360m_base,capital:1,capital,declarative,7,152.24061584472656,26.658855438232422,0.18570932745933533
smollm2_360m_base,capital:1,capital,declarative,8,169.24440002441406,30.790903091430664,0.22387424111366272
smollm2_360m_base,capital:1,capital,declarative,9,175.0925750732422,16.576162338256836,0.20916815102100372
smollm2_360m_base,capital:1,capital,declarative,10,173.79005432128906,12.05492115020752,0.18195000290870667
smollm2_360m_base,capital:1,capital,declarative,11,185.37042236328125,10.77173137664795,0.18297824263572693
smollm2_360m_base,capital:1,capital,declarative,12,184.56800842285156,17.45452117919922,0.18854734301567078
smollm2_360m_base,capital:1,capital,declarative,13,182.85037231445312,22.52056884765625,0.18327942490577698
smollm2_360m_base,capital:1,capital,declarative,14,203.6967315673828,46.315433502197266,0.2096967250108719
smollm2_360m_base,capital:1,capital,declarative,15,235.06942749023438,41.21765899658203,0.22408214211463928
smollm2_360m_base,capital:1,capital,declarative,16,254.338134765625,36.9766960144043,0.22396579384803772
smollm2_360m_base,capital:1,capital,declarative,17,261.50335693359375,32.117801666259766,0.21864053606987
smollm2_360m_base,capital:1,capital,declarative,18,248.87374877929688,42.04338073730469,0.21240952610969543
smollm2_360m_base,capital:1,capital,declarative,19,263.7893371582031,26.05438232421875,0.22520723938941956
smollm2_360m_base,capital:1,capital,declarative,20,279.5400390625,24.31553077697754,0.24509625136852264
smollm2_360m_base,capital:1,capital,declarative,21,335.15472412109375,39.12642288208008,0.2617832124233246
smollm2_360m_base,capital:1,capital,declarative,22,370.7428894042969,42.98986053466797,0.3597123324871063
smollm2_360m_base,capital:1,capital,declarative,23,420.88702392578125,82.8097915649414,0.32354676723480225
smollm2_360m_base,capital:1,capital,declarative,24,507.7608337402344,67.98208618164062,0.3301149904727936
smollm2_360m_base,capital:1,capital,declarative,25,581.3899536132812,51.145042419433594,0.33381491899490356
smollm2_360m_base,capital:1,capital,declarative,26,680.52734375,153.6709442138672,0.35385027527809143
smollm2_360m_base,capital:1,capital,declarative,27,857.6920166015625,206.20140075683594,0.3841683268547058
smollm2_360m_base,capital:1,capital,declarative,28,957.9522705078125,91.29454040527344,0.47599196434020996
smollm2_360m_base,capital:1,capital,declarative,29,1048.2459716796875,94.1877212524414,0.580560564994812
smollm2_360m_base,capital:1,capital,declarative,30,1138.8553466796875,83.73200988769531,0.5974937677383423
smollm2_360m_base,capital:1,capital,declarative,31,54.95646667480469,151.5074920654297,0.7013264894485474
smollm2_360m_base,capital:1,capital,qa,0,53.46986770629883,4.665159225463867,0.07504446059465408
smollm2_360m_base,capital:1,capital,qa,1,70.61283111572266,16.324588775634766,0.12942250072956085
smollm2_360m_base,capital:1,capital,qa,2,86.08513641357422,15.426543235778809,0.14118161797523499
smollm2_360m_base,capital:1,capital,qa,3,101.90196228027344,14.794378280639648,0.16493456065654755
smollm2_360m_base,capital:1,capital,qa,4,108.02446746826172,18.107891082763672,0.17883598804473877
smollm2_360m_base,capital:1,capital,qa,5,117.63704681396484,18.3409366607666,0.1719990223646164
smollm2_360m_base,capital:1,capital,qa,6,150.4834747314453,40.01696014404297,0.1972426176071167
smollm2_360m_base,capital:1,capital,qa,7,163.48049926757812,26.63648223876953,0.20622149109840393
smollm2_360m_base,capital:1,capital,qa,8,163.46768188476562,19.879592895507812,0.20837295055389404
smollm2_360m_base,capital:1,capital,qa,9,175.65963745117188,27.87268829345703,0.20382948219776154
smollm2_360m_base,capital:1,capital,qa,10,170.81689453125,16.620336532592773,0.18361075222492218
smollm2_360m_base,capital:1,capital,qa,11,175.9536590576172,17.03114128112793,0.19848567247390747
smollm2_360m_base,capital:1,capital,qa,12,188.3583221435547,29.506641387939453,0.2046961784362793
smollm2_360m_base,capital:1,capital,qa,13,193.7122802734375,18.632835388183594,0.1955905705690384
smollm2_360m_base,capital:1,capital,qa,14,200.44532775878906,30.179479598999023,0.19825297594070435
smollm2_360m_base,capital:1,capital,qa,15,221.62918090820312,39.72243881225586,0.20945516228675842
smollm2_360m_base,capital:1,capital,qa,16,244.0299835205078,39.181400299072266,0.22010640799999237
smollm2_360m_base,capital:1,capital,qa,17,254.6536407470703,25.7779541015625,0.21732965111732483
smollm2_360m_base,capital:1,capital,qa,18,250.10507202148438,36.92721176147461,0.21899203956127167
smollm2_360m_base,capital:1,capital,qa,19,260.383056640625,34.64339828491211,0.22856275737285614
smollm2_360m_base,capital:1,capital,qa,20,269.6214599609375,34.182918548583984,0.25234511494636536
smollm2_360m_base,capital:1,capital,qa,21,331.8413391113281,51.66122055053711,0.27643901109695435
smollm2_360m_base,capital:1,capital,qa,22,368.8119812011719,48.450260162353516,0.3827234208583832
smollm2_360m_base,capital:1,capital,qa,23,436.85394287109375,111.94745635986328,0.3342744708061218
smollm2_360m_base,capital:1,capital,qa,24,527.128173828125,82.79486846923828,0.35278788208961487
smollm2_360m_base,capital:1,capital,qa,25,619.1749267578125,61.93915557861328,0.3564606308937073
smollm2_360m_base,capital:1,capital,qa,26,718.7401733398438,156.85772705078125,0.3656162917613983
smollm2_360m_base,capital:1,capital,qa,27,926.778564453125,221.02777099609375,0.3969542682170868
smollm2_360m_base,capital:1,capital,qa,28,1031.6695556640625,93.8354263305664,0.4863627851009369
smollm2_360m_base,capital:1,capital,qa,29,1109.8712158203125,119.48104858398438,0.6135395765304565
smollm2_360m_base,capital:1,capital,qa,30,1181.8126220703125,148.15509033203125,0.6428118944168091
smollm2_360m_base,capital:1,capital,qa,31,58.70273208618164,159.31112670898438,0.7890445590019226
smollm2_360m_base,capital:1,capital,chat_template,0,51.65797424316406,4.798471450805664,0.07074135541915894
smollm2_360m_base,capital:1,capital,chat_template,1,71.64722442626953,18.276552200317383,0.08911629766225815
smollm2_360m_base,capital:1,capital,chat_template,2,81.09469604492188,10.852097511291504,0.11717166751623154
smollm2_360m_base,capital:1,capital,chat_template,3,93.63090515136719,15.077693939208984,0.14058546721935272
smollm2_360m_base,capital:1,capital,chat_template,4,105.47772216796875,17.770286560058594,0.1585526019334793
smollm2_360m_base,capital:1,capital,chat_template,5,116.63465881347656,14.224860191345215,0.1566406786441803
smollm2_360m_base,capital:1,capital,chat_template,6,126.59732818603516,24.006492614746094,0.16797152161598206
smollm2_360m_base,capital:1,capital,chat_template,7,146.90542602539062,24.674421310424805,0.189143106341362
smollm2_360m_base,capital:1,capital,chat_template,8,157.54078674316406,30.35304832458496,0.22422313690185547
smollm2_360m_base,capital:1,capital,chat_template,9,164.2268524169922,19.11536407470703,0.20871610939502716
smollm2_360m_base,capital:1,capital,chat_template,10,164.80169677734375,14.540432929992676,0.17359550297260284
smollm2_360m_base,capital:1,capital,chat_template,11,177.17127990722656,22.03662109375,0.18763890862464905
smollm2_360m_base,capital:1,capital,chat_template,12,182.07305908203125,21.280473709106445,0.19581127166748047
smollm2_360m_base,capital:1,capital,chat_template,13,190.63417053222656,23.06809425354004,0.19505739212036133
smollm2_360m_base,capital:1,capital,chat_template,14,209.41506958007812,30.475753784179688,0.198089599609375
smollm2_360m_base,capital:1,capital,chat_template,15,218.23585510253906,25.021116256713867,0.1972774714231491
smollm2_360m_base,capital:1,capital,chat_template,16,243.27587890625,36.649635314941406,0.21431489288806915
smollm2_360m_base,capital:1,capital,chat_template,17,270.83038330078125,45.745941162109375,0.23642078042030334
smollm2_360m_base,capital:1,capital,chat_template,18,279.1603088378906,51.72056198120117,0.23183146119117737
smollm2_360m_base,capital:1,capital,chat_template,19,276.1416320800781,29.451217651367188,0.2504432499408722
smollm2_360m_base,capital:1,capital,chat_template,20,288.2687072753906,34.72684097290039,0.268047958612442
smollm2_360m_base,capital:1,capital,chat_template,21,342.6365966796875,53.39126205444336,0.2943779230117798
smollm2_360m_base,capital:1,capital,chat_template,22,363.9112548828125,49.88684844970703,0.38726237416267395
smollm2_360m_base,capital:1,capital,chat_template,23,422.3807067871094,99.97872161865234,0.33180326223373413
smollm2_360m_base,capital:1,capital,chat_template,24,537.5272827148438,79.58563232421875,0.35915374755859375
smollm2_360m_base,capital:1,capital,chat_template,25,637.5768432617188,68.42408752441406,0.38171443343162537
smollm2_360m_base,capital:1,capital,chat_template,26,769.976806640625,133.0055694580078,0.3477652072906494
smollm2_360m_base,capital:1,capital,chat_template,27,916.5524291992188,175.14674377441406,0.33267340064048767
smollm2_360m_base,capital:1,capital,chat_template,28,1058.445068359375,113.39173126220703,0.35768938064575195
smollm2_360m_base,capital:1,capital,chat_template,29,1266.21044921875,116.12630462646484,0.4157060980796814
smollm2_360m_base,capital:1,capital,chat_template,30,1405.6851806640625,131.08624267578125,0.47264790534973145
smollm2_360m_base,capital:1,capital,chat_template,31,70.03632354736328,127.15031433105469,0.6983453631401062
smollm2_360m_base,capital:2,capital,raw_question,0,60.39575958251953,4.494748115539551,0.09523514658212662
smollm2_360m_base,capital:2,capital,raw_question,1,80.84403991699219,16.287975311279297,0.09545312821865082
smollm2_360m_base,capital:2,capital,raw_question,2,93.53512573242188,13.84873104095459,0.1272372156381607
smollm2_360m_base,capital:2,capital,raw_question,3,85.86722564697266,15.774972915649414,0.1328095644712448
smollm2_360m_base,capital:2,capital,raw_question,4,100.5069808959961,20.018930435180664,0.1581105887889862
smollm2_360m_base,capital:2,capital,raw_question,5,116.8982162475586,20.748872756958008,0.16083881258964539
smollm2_360m_base,capital:2,capital,raw_question,6,132.47532653808594,11.555696487426758,0.16893191635608673
smollm2_360m_base,capital:2,capital,raw_question,7,150.19679260253906,23.7963924407959,0.1900337040424347
smollm2_360m_base,capital:2,capital,raw_question,8,159.47918701171875,16.142417907714844,0.20441441237926483
smollm2_360m_base,capital:2,capital,raw_question,9,163.92916870117188,15.888503074645996,0.1984904706478119
smollm2_360m_base,capital:2,capital,raw_question,10,164.68820190429688,12.674418449401855,0.17618657648563385
smollm2_360m_base,capital:2,capital,raw_question,11,179.60794067382812,18.489187240600586,0.1902908831834793
smollm2_360m_base,capital:2,capital,raw_question,12,186.65220642089844,17.72295570373535,0.2073475420475006
smollm2_360m_base,capital:2,capital,raw_question,13,187.0697479248047,26.97526741027832,0.19919097423553467
smollm2_360m_base,capital:2,capital,raw_question,14,200.1982879638672,37.57160949707031,0.20002035796642303
smollm2_360m_base,capital:2,capital,raw_question,15,235.1915740966797,41.76533889770508,0.2193741351366043
smollm2_360m_base,capital:2,capital,raw_question,16,252.67715454101562,35.82231140136719,0.21268971264362335
smollm2_360m_base,capital:2,capital,raw_question,17,260.61993408203125,31.579439163208008,0.20861771702766418
smollm2_360m_base,capital:2,capital,raw_question,18,254.47621154785156,38.37720489501953,0.20128560066223145
smollm2_360m_base,capital:2,capital,raw_question,19,271.61480712890625,26.79290199279785,0.22390766441822052
smollm2_360m_base,capital:2,capital,raw_question,20,276.9177551269531,24.694534301757812,0.23905415832996368
smollm2_360m_base,capital:2,capital,raw_question,21,346.4569091796875,50.99387741088867,0.2672349512577057
smollm2_360m_base,capital:2,capital,raw_question,22,377.3885498046875,39.953731536865234,0.3294537663459778
smollm2_360m_base,capital:2,capital,raw_question,23,416.81365966796875,54.224143981933594,0.3036719262599945
smollm2_360m_base,capital:2,capital,raw_question,24,499.0641174316406,59.5402946472168,0.3313044607639313
smollm2_360m_base,capital:2,capital,raw_question,25,572.0221557617188,42.0628776550293,0.32225313782691956
