model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_subject_control_answer,same_subject_control_f1,same_subject_control_contains,same_relation_control_answer,same_relation_control_fact_id,same_relation_control_f1,same_relation_control_contains,lexical_distractor,lexical_distractor_f1,lexical_distractor_contains,max_control_f1,max_control_contains,target_selectivity,target_contains_selectivity,dominant_control
qwen2_5_0_5b_base,qwen,base,capital:10,capital,Azerbaijan,Baku,raw_question,analysis,Azerbaijan is a country located in the South Caucasus,zerbaijan is a country located in the south caucasus,Azerbaijan,21,-5.1875,0.0,0.0,0.0,0.10714285714285714,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:10,capital,Azerbaijan,Baku,declarative,analysis,located in the south of the country. It is,located in the south of the country it is,located,13,-3.3125,0.0,0.0,0.0,0.08888888888888889,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:10,capital,Azerbaijan,Baku,qa,analysis,Baku,baku,B,1,0.875,1.0,1.0,1.0,1.0,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:10,capital,Azerbaijan,Baku,chat_template,analysis,The capital of Azerbaijan is Baku. Lauderdale is,baku lauderdale is,The,34645,-12.765625,0.0,1.0,0.5,0.36363636363636365,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.5,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:11,capital,Bahamas,Nassau,raw_question,analysis,The capital of the Bahamas is Nassau.,the capital of the bahamas is nassau,The,24,-5.125,0.0,1.0,0.25,0.2857142857142857,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:11,capital,Bahamas,Nassau,declarative,analysis,Nassau. The capital of the Bahamas is Nass,nassau the capital of the bahamas is nass,Nass,1,2.3125,0.0,1.0,0.2222222222222222,0.2553191489361702,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:11,capital,Bahamas,Nassau,qa,analysis,Nassau,nassau,Nass,1,3.0625,1.0,1.0,1.0,1.0,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:11,capital,Bahamas,Nassau,chat_template,analysis,Bahamas is a country located in the Caribbean Sea,bahamas is a country located in the caribbean sea,Bah,1929,-9.3125,0.0,0.0,0.0,0.18181818181818182,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:12,capital,Bahrain,Manama,raw_question,analysis,"Bahrain is a country located in the Persian Gulf,",bahrain is a country located in the persian gulf,Bahrain,419,-10.1875,0.0,0.0,0.0,0.07407407407407407,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:12,capital,Bahrain,Manama,declarative,analysis,located in the south of the country. It is,located in the south of the country it is,located,11,-2.5,0.0,0.0,0.0,0.0851063829787234,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:12,capital,Bahrain,Manama,qa,analysis,Manama,manama,Man,1,1.5625,1.0,1.0,1.0,1.0,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:12,capital,Bahrain,Manama,chat_template,analysis,Bahrain is a country located in the Middle East.,bahrain is a country located in the middle east,Bahrain,142439,-22.109375,0.0,0.0,0.0,0.11320754716981132,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:13,capital,Bangladesh,Dhaka,raw_question,analysis,Bangladesh is a country located in South Asia. The,bangladesh is a country located in south asia the,Bangladesh,12,-3.625,0.0,0.0,0.0,0.07407407407407407,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:13,capital,Bangladesh,Dhaka,declarative,analysis,"located in the ____.
A. Bay of Bengal",located in the ____ a bay of bengal,located,5,-1.6875,0.0,0.0,0.0,0.1,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:13,capital,Bangladesh,Dhaka,qa,analysis,Dhaka,dhaka,Dh,1,3.375,1.0,1.0,1.0,1.0,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:13,capital,Bangladesh,Dhaka,chat_template,analysis,The capital of Bangladesh is Dhaka. Lauderdale is,dhaka lauderdale is,The,1729,-7.875,0.0,1.0,0.5,0.4166666666666667,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.5,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:14,capital,Barbados,Bridgetown,raw_question,holdout,Barbados is a Caribbean island nation located in the,barbados is a caribbean island nation located in the,Barb,139,-8.6875,0.0,0.0,0.0,0.16129032258064516,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:14,capital,Barbados,Bridgetown,declarative,holdout,located in the city of Bridgetown. The,located in the city of bridgetown the,located,7,-1.1875,0.0,1.0,0.25,0.425531914893617,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.25,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:14,capital,Barbados,Bridgetown,qa,holdout,Bridgetown,bridgetown,Brid,1,1.25,1.0,1.0,1.0,1.0,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:14,capital,Barbados,Bridgetown,chat_template,holdout,Barbados is a country located in the Caribbean Sea,barbados is a country located in the caribbean sea,Barb,101609,-18.469970703125,0.0,0.0,0.0,0.16666666666666666,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:15,capital,Belarus,Minsk,raw_question,holdout,Belarus is a landlocked country in Eastern Europe.,belarus is a landlocked country in eastern europe,Belarus,194,-7.75,0.0,0.0,0.0,0.1111111111111111,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:15,capital,Belarus,Minsk,declarative,holdout,Minsk. The capital of Russia is Moscow.,minsk the capital of russia is moscow,M,1,0.8125,0.0,1.0,0.25,0.23809523809523808,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.25,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:15,capital,Belarus,Minsk,qa,holdout,Minsk,minsk,M,1,1.625,1.0,1.0,1.0,1.0,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:15,capital,Belarus,Minsk,chat_template,holdout,The capital of Belarus is Minsk.acco,minsk acco,The,105023,-15.338134765625,0.0,1.0,0.6666666666666666,0.6666666666666666,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:16,capital,Belgium,Brussels,raw_question,holdout,The capital of Belgium is Brussels.,brussels,The,10,-3.8125,1.0,1.0,1.0,1.0,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:16,capital,Belgium,Brussels,declarative,holdout,"______.
A. Brussels
B. Antwerp",______ a brussels b antwerp,______,5,-0.375,0.0,1.0,0.33333333333333337,0.45714285714285713,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:16,capital,Belgium,Brussels,qa,holdout,Brussels,brussels,Brussels,1,1.9375,1.0,1.0,1.0,1.0,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:16,capital,Belgium,Brussels,chat_template,holdout,"The capital of Belgium is Brussels. navigationOptions
 navigationOptions",brussels navigationoptions navigationoptions,The,452,-6.8125,0.0,1.0,0.5,0.3076923076923077,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.5,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:17,capital,Belize,Belmopan,raw_question,holdout,The capital of Belize is Belize City.,belize city,The,39,-5.3125,0.0,0.0,0.0,0.3157894736842105,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:17,capital,Belize,Belmopan,declarative,holdout,located in the center of the country. It is,located in the center of the country it is,located,45,-5.625,0.0,0.0,0.0,0.16,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:17,capital,Belize,Belmopan,qa,holdout,Belize City,belize city,Belize,2,-0.875,0.0,0.0,0.0,0.3157894736842105,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:17,capital,Belize,Belmopan,chat_template,holdout,Belize is a country in Central America. The capital,belize is a country in central america the capital,Belize,48923,-13.609375,0.0,0.0,0.0,0.1724137931034483,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,raw_question,analysis,"Afghanistan is a country in Central Asia, and it",fghanistan is a country in central asia and it,Afghanistan,112,-6.0,0.0,0.0,0.0,0.18867924528301888,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,declarative,analysis,"____.
A. Pashto
B.",____ a pashto b,____,21,-2.875,0.0,1.0,0.4,0.5714285714285714,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.4,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,qa,analysis,The official language of Afghanistan is Pashto.,the official language of afghanistan is pashto,The,1,0.0,0.0,1.0,0.25,0.23076923076923078,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.25,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,chat_template,analysis,Afghan language is the official language of Afghanistan. It,fghan language is the official language of afghanistan it,Afghan,43913,-15.109375,0.0,0.0,0.0,0.09523809523809523,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,raw_question,analysis,"Albania is a country in Southeastern Europe, and",lbania is a country in southeastern europe and,Albania,2,-1.25,0.0,0.0,0.0,0.25925925925925924,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
