relation,prompt_family,metric,mean,ci_low,ci_high,count
currency,chat_template,answer_similarity,0.395100579652079,0.3190891942114586,0.4619798930484232,18
currency,declarative,full_exact_match,0.0,0.0,0.0,18
currency,declarative,contains_expected,0.6111111111111112,0.3888888888888889,0.8333333333333334,18
currency,declarative,answer_f1,0.3233004649671316,0.23911455828122494,0.4115670594837262,18
currency,declarative,answer_similarity,0.4279740581046494,0.3484297214336611,0.5135404162968367,18
currency,qa,full_exact_match,0.16666666666666666,0.0,0.3333333333333333,18
currency,qa,contains_expected,0.5,0.2777777777777778,0.7222222222222222,18
currency,qa,answer_f1,0.504320987654321,0.3486574074074074,0.6463117283950617,18
currency,qa,answer_similarity,0.7032145041864903,0.5601238395871411,0.836039742083988,18
currency,raw_question,full_exact_match,0.0,0.0,0.0,18
currency,raw_question,contains_expected,0.16666666666666666,0.0,0.3888888888888889,18
currency,raw_question,answer_f1,0.13602693602693602,0.04441919191919192,0.2590951178451178,18
currency,raw_question,answer_similarity,0.36689657197021414,0.2956386756250785,0.4517834118285395,18
headquarters,chat_template,full_exact_match,0.05555555555555555,0.0,0.16666666666666666,18
headquarters,chat_template,contains_expected,0.7222222222222222,0.5,0.8888888888888888,18
headquarters,chat_template,answer_f1,0.35642536475869807,0.2532800224466892,0.4640761784511784,18
headquarters,chat_template,answer_similarity,0.39341406623255765,0.30733358348177914,0.489695221422828,18
headquarters,declarative,full_exact_match,0.0,0.0,0.0,18
headquarters,declarative,contains_expected,0.3333333333333333,0.1111111111111111,0.5555555555555556,18
headquarters,declarative,answer_f1,0.21266634599967932,0.11091510341510341,0.32788159371492703,18
headquarters,declarative,answer_similarity,0.37505801028437336,0.2992618561700864,0.46399604992718513,18
headquarters,qa,full_exact_match,0.1111111111111111,0.0,0.2777777777777778,18
headquarters,qa,contains_expected,0.7777777777777778,0.5555555555555556,0.9444444444444444,18
headquarters,qa,answer_f1,0.37514029180695846,0.2598737373737374,0.5103423120089786,18
headquarters,qa,answer_similarity,0.4163552732894718,0.31389858942473675,0.5449904601044803,18
headquarters,raw_question,full_exact_match,0.0,0.0,0.0,18
headquarters,raw_question,contains_expected,0.5555555555555556,0.3333333333333333,0.7777777777777778,18
headquarters,raw_question,answer_f1,0.31317941317941317,0.20850970017636683,0.40679002324835656,18
headquarters,raw_question,answer_similarity,0.41761522734824313,0.33525747275973916,0.49075228235979734,18
official_language,chat_template,full_exact_match,0.0,0.0,0.0,18
official_language,chat_template,contains_expected,0.05555555555555555,0.0,0.16666666666666666,18
official_language,chat_template,answer_f1,0.01111111111111111,0.0,0.03333333333333333,18
official_language,chat_template,answer_similarity,0.18811611565638697,0.14954249898729002,0.22884643078162684,18
official_language,declarative,full_exact_match,0.0,0.0,0.0,18
official_language,declarative,contains_expected,0.7777777777777778,0.6111111111111112,0.9444444444444444,18
official_language,declarative,answer_f1,0.2518518518518518,0.1925,0.31490740740740736,18
official_language,declarative,answer_similarity,0.40408340314753866,0.3436789144101643,0.4640863114053855,18
official_language,qa,full_exact_match,0.6666666666666666,0.4444444444444444,0.8888888888888888,18
official_language,qa,contains_expected,0.7222222222222222,0.5,0.9444444444444444,18
official_language,qa,answer_f1,0.6805555555555556,0.471875,0.8888888888888888,18
official_language,qa,answer_similarity,0.8679477056835547,0.7352986985062457,0.9849290524290525,18
official_language,raw_question,full_exact_match,0.0,0.0,0.0,18
official_language,raw_question,contains_expected,0.2777777777777778,0.1111111111111111,0.5,18
official_language,raw_question,answer_f1,0.037037037037037035,0.0,0.08641975308641975,18
official_language,raw_question,answer_similarity,0.21845143274498183,0.1908902185345637,0.24119099967242869,18
