position,layer,within_fact_similarity,same_relation_similarity,global_other_similarity,invariance_gap,family_centroid_separation,model_name,model_variant
preanswer,12,0.9473026424646378,0.8329627031968398,0.7981842613623787,0.1143399392677979,0.0346249441305796,gemma_270m_base,base
preanswer,13,0.9587938282224868,0.9230417980163388,0.8975676421955642,0.035752030206148,0.0246626834074656,gemma_270m_base,base
preanswer,14,0.9635114032361244,0.93900270617821,0.9172868170801344,0.0245086970579142,0.0227077007293701,gemma_270m_base,base
preanswer,15,0.9556625343031352,0.9106763441115616,0.8771423733793199,0.0449861901915735,0.0266253550847371,gemma_270m_base,base
preanswer,16,0.9685878233777152,0.9447029847990382,0.9252475286859811,0.0238848385786769,0.0178172091643015,gemma_270m_base,base
preanswer,17,0.7949087561832534,0.7194289647437858,0.6058995220370383,0.0754797914394675,0.1640204588572184,gemma_270m_base,base
subject,0,0.9702084470229844,0.7948307859044828,0.7625889674712248,0.1753776611185017,0.0064745346705118,gemma_270m_it,instruct
subject,1,0.9980707731511858,0.9905579462873212,0.989324789111399,0.0075128268638644,0.0002347330252329,gemma_270m_it,instruct
subject,2,0.9965977233317164,0.9837244252702504,0.9819189127198316,0.0128732980614659,0.0003427068392435,gemma_270m_it,instruct
subject,3,0.997929083307584,0.9280475576944424,0.924788520937889,0.0698815256131417,0.0002601742744445,gemma_270m_it,instruct
subject,4,0.9961175536115964,0.922691635979396,0.9144329797916322,0.0734259176322004,0.0005804498990376,gemma_270m_it,instruct
subject,5,0.998391120135784,0.9731794680835624,0.9707448601334666,0.0252116520522218,0.0003374616305033,gemma_270m_it,instruct
subject,6,0.9977063578036096,0.9740620971629114,0.9682456507476874,0.0236442606406982,0.0004320641358693,gemma_270m_it,instruct
subject,7,0.9982149344351556,0.9840749559190236,0.980321804403017,0.0141399785161319,0.0006137291590372,gemma_270m_it,instruct
subject,8,0.9983783466948404,0.9887465697572086,0.9855846208261532,0.0096317769376317,0.0005220572153727,gemma_270m_it,instruct
subject,9,0.9984196661247148,0.9894187277352268,0.9854954705289048,0.009000938389488,0.0006157358487447,gemma_270m_it,instruct
subject,10,0.9980056898461448,0.9904179331140988,0.9851632247653066,0.007587756732046,0.0009135405222574,gemma_270m_it,instruct
subject,11,0.9936185222533014,0.9632059177891774,0.9469319137615256,0.0304126044641239,0.0031796594460805,gemma_270m_it,instruct
subject,12,0.9902417118350664,0.8908025910118312,0.8661546899445562,0.0994391208232352,0.0031772553920745,gemma_270m_it,instruct
subject,13,0.9921437823110156,0.922040183097124,0.9035787304915074,0.0701035992138915,0.0024856726328531,gemma_270m_it,instruct
subject,14,0.9894222039315436,0.9134880972969712,0.8922237969081228,0.0759341066345723,0.0038897693157196,gemma_270m_it,instruct
subject,15,0.988539089096917,0.9004570150239901,0.8750115309660841,0.0880820740729269,0.0042407214641571,gemma_270m_it,instruct
subject,16,0.990643429590596,0.929558877511458,0.9112596075878376,0.0610845520791382,0.0037972430388132,gemma_270m_it,instruct
subject,17,0.95869793113735,0.6521536509301795,0.5386551693595345,0.3065442802071704,0.0212408304214477,gemma_270m_it,instruct
preanswer,0,0.8035093400213453,0.8525993395032305,0.8501007079043322,-0.0490899994818851,0.1890388230482737,gemma_270m_it,instruct
preanswer,1,0.977419402036402,0.983049323206598,0.9823463999123002,-0.0056299211701961,0.0203100641568501,gemma_270m_it,instruct
preanswer,2,0.97304861197869,0.9797591609033672,0.978483851463534,-0.0067105489246772,0.0229931970437367,gemma_270m_it,instruct
preanswer,3,0.9269087119234932,0.9451496617924986,0.94166945389265,-0.0182409498690052,0.0620987912019093,gemma_270m_it,instruct
preanswer,4,0.8736380976107385,0.905076511328419,0.9024265454021386,-0.0314384137176805,0.1194520095984141,gemma_270m_it,instruct
preanswer,5,0.9540128807226816,0.9653706422470736,0.9631633581050362,-0.0113577615243919,0.0393090546131134,gemma_270m_it,instruct
preanswer,6,0.9729825129111608,0.9795585851213244,0.976869480107497,-0.0065760722101637,0.0200597643852233,gemma_270m_it,instruct
preanswer,7,0.981158098578453,0.9857858843198328,0.9845826781044404,-0.0046277857413797,0.015583058198293,gemma_270m_it,instruct
preanswer,8,0.9848275701204936,0.9885370571843602,0.987399281015516,-0.0037094870638666,0.0123725533485412,gemma_270m_it,instruct
preanswer,9,0.9772778751121628,0.9828256304968488,0.9805337921768013,-0.0055477553846859,0.0186353723208109,gemma_270m_it,instruct
preanswer,10,0.9815594747662544,0.9858167713451568,0.9816758702276276,-0.0042572965789022,0.0139793952306111,gemma_270m_it,instruct
preanswer,11,0.9418314455284011,0.9552420339913984,0.9404786748164852,-0.013410588462997,0.0416043102741241,gemma_270m_it,instruct
preanswer,12,0.931801789171166,0.8538829521586497,0.8211229073685697,0.0779188370125161,0.0353684027989705,gemma_270m_it,instruct
preanswer,13,0.9468118980526924,0.9166984530786674,0.8906817957293243,0.030113444974025,0.0259521603584289,gemma_270m_it,instruct
preanswer,14,0.9488666776153776,0.9281655526522434,0.9045054962030716,0.0207011249631342,0.0266131162643432,gemma_270m_it,instruct
preanswer,15,0.9272904498709572,0.8897763353857127,0.8511497964254684,0.0375141144852446,0.0387966930866241,gemma_270m_it,instruct
preanswer,16,0.9422551400131648,0.9194799533508944,0.8931269801428748,0.0227751866622705,0.0300029615561167,gemma_270m_it,instruct
preanswer,17,0.3644685363862663,0.4307073352135899,0.3466297284461133,-0.0662387988273235,0.7201308210690817,gemma_270m_it,instruct
subject,0,0.6914012974335088,0.4515359181065005,0.3364033523270208,0.2398653793270082,0.3743313203255335,qwen2_5_0_5b_base,base
subject,1,0.8117883533239365,0.5845374539931953,0.487386646987741,0.2272508993307411,0.1971971988677978,qwen2_5_0_5b_base,base
subject,2,0.7537829302251339,0.519937649655692,0.4061542306173993,0.2338452805694418,0.2739248375097911,qwen2_5_0_5b_base,base
subject,3,0.7552791996134652,0.5781932009271149,0.4668137056364988,0.1770859986863503,0.232629378636678,qwen2_5_0_5b_base,base
subject,4,0.7513670501609643,0.617941250714163,0.5071488946605112,0.1334257994468013,0.1966289778550466,qwen2_5_0_5b_base,base
subject,5,0.7371428411867883,0.5926586919266618,0.4655796783879244,0.1444841492601265,0.2356070081392924,qwen2_5_0_5b_base,base
subject,6,0.7398566083775626,0.6010342684376871,0.467271475629079,0.1388223399398754,0.238065759340922,qwen2_5_0_5b_base,base
subject,7,0.7550112582743168,0.628723858517002,0.4912351636895133,0.1262873997573148,0.2208923995494842,qwen2_5_0_5b_base,base
subject,8,0.7727375893957085,0.6464227110909467,0.5138045676906283,0.1263148783047617,0.1997404297192891,qwen2_5_0_5b_base,base
subject,9,0.7901950147416856,0.685825986313549,0.5661332189014906,0.1043690284281366,0.1663081347942352,qwen2_5_0_5b_base,base
subject,10,0.7874968401259846,0.6831846720002818,0.5546762076859725,0.1043121681257028,0.1733370323975881,qwen2_5_0_5b_base,base
subject,11,0.7720565078159173,0.6723512682499307,0.5343330004575869,0.0997052395659865,0.1917314330736796,qwen2_5_0_5b_base,base
subject,12,0.7813751752177874,0.6930806870205384,0.5606332345102499,0.088294488197249,0.1774582763512929,qwen2_5_0_5b_base,base
subject,13,0.7726987711257405,0.6964938579578743,0.5663479764092093,0.0762049131678661,0.1813627878824869,qwen2_5_0_5b_base,base
subject,14,0.7380598086449836,0.6829896267672831,0.5532464348025516,0.0550701818777004,0.2118318378925323,qwen2_5_0_5b_base,base
subject,15,0.7337042137980461,0.676555540957347,0.5334530555720751,0.057148672840699,0.2164891858895619,qwen2_5_0_5b_base,base
subject,16,0.7311735736827055,0.687608120703336,0.5602127253149067,0.0435654529793695,0.2004908621311187,qwen2_5_0_5b_base,base
subject,17,0.7286218014028337,0.6965169796663704,0.580595150438603,0.0321048217364633,0.200250893831253,qwen2_5_0_5b_base,base
subject,18,0.7208618268370628,0.7036142179573124,0.5923425751654172,0.0172476088797504,0.2013014753659566,qwen2_5_0_5b_base,base
subject,19,0.6917305480274889,0.6906897988142163,0.5793805953600288,0.0010407492132725,0.2164725263913472,qwen2_5_0_5b_base,base
subject,20,0.7103601783514023,0.7112754653574842,0.6032922727094653,-0.0009152870060818,0.1951357126235962,qwen2_5_0_5b_base,base
subject,21,0.780584870196051,0.767087650191829,0.6901196637423709,0.013497220004222,0.1394237478574117,qwen2_5_0_5b_base,base
subject,22,0.7839281164937549,0.7660554396835241,0.682513445976656,0.0178726768102308,0.1369237800439199,qwen2_5_0_5b_base,base
subject,23,0.5871780659175582,0.609159392431717,0.5074524158576322,-0.0219813265141588,0.3143531481424967,qwen2_5_0_5b_base,base
preanswer,0,0.3568901924830344,0.5166777582345248,0.490739516996675,-0.1597875657514904,0.6094883382320404,qwen2_5_0_5b_base,base
preanswer,1,0.5603549630277687,0.6691511730409482,0.6473196261536537,-0.1087962100131795,0.398137425382932,qwen2_5_0_5b_base,base
preanswer,2,0.4151044600125816,0.559734125950402,0.5305139058350404,-0.1446296659378203,0.5444847146670023,qwen2_5_0_5b_base,base
preanswer,3,0.445421567848987,0.582295894016032,0.5533436464747259,-0.1368743261670449,0.5117768049240112,qwen2_5_0_5b_base,base
preanswer,4,0.4438439384102821,0.5788395057488798,0.5482038459119697,-0.1349955673385976,0.5143843193848928,qwen2_5_0_5b_base,base
preanswer,5,0.4457345969974994,0.5805443979263532,0.548700681330067,-0.1348098009288537,0.5110323876142502,qwen2_5_0_5b_base,base
preanswer,6,0.4504679700980584,0.5844030422045652,0.5515975679859467,-0.1339350721065068,0.5078030924002329,qwen2_5_0_5b_base,base
preanswer,7,0.4866300553083419,0.6119832157044474,0.5789901867411875,-0.1253531603961054,0.469924842317899,qwen2_5_0_5b_base,base
preanswer,8,0.4893113953785764,0.6124073327434334,0.579661785883622,-0.123095937364857,0.4687802990277608,qwen2_5_0_5b_base,base
preanswer,9,0.5301613568431801,0.6436153129984935,0.6130806810384254,-0.1134539561553134,0.4261703093846639,qwen2_5_0_5b_base,base
preanswer,10,0.5194984743992488,0.6352360898346612,0.6016851924101098,-0.1157376154354123,0.4402338564395904,qwen2_5_0_5b_base,base
preanswer,11,0.527337989045514,0.6423787252949269,0.6091191828638937,-0.1150407362494129,0.4309837122758229,qwen2_5_0_5b_base,base
preanswer,12,0.5405758767492241,0.6518999812785875,0.6200771025588943,-0.1113241045293633,0.4224929759899775,qwen2_5_0_5b_base,base
preanswer,13,0.5518333138691054,0.6606114820944089,0.6302261445373815,-0.1087781682253035,0.4121794601281484,qwen2_5_0_5b_base,base
preanswer,14,0.6141295945478811,0.7048421283619422,0.6490096442181513,-0.090712533814061,0.3468035360177358,qwen2_5_0_5b_base,base
preanswer,15,0.6182842227319877,0.7078585350377993,0.6418299370794557,-0.0895743123058115,0.3446308920780818,qwen2_5_0_5b_base,base
preanswer,16,0.660953055570523,0.7403371310933973,0.6762394168310695,-0.0793840755228743,0.297477384408315,qwen2_5_0_5b_base,base
preanswer,17,0.7220236682229572,0.782952957047206,0.7317695098709212,-0.0609292888242488,0.2323266963164011,qwen2_5_0_5b_base,base
preanswer,18,0.7352296042773458,0.7931224800194755,0.7330900550910479,-0.0578928757421296,0.2127280135949452,qwen2_5_0_5b_base,base
preanswer,19,0.7255486434532536,0.7851276670893034,0.7173107870699217,-0.0595790236360497,0.2129374146461486,qwen2_5_0_5b_base,base
preanswer,20,0.7336564464701547,0.7667357111236814,0.6747560531560642,-0.0330792646535267,0.1952285170555114,qwen2_5_0_5b_base,base
preanswer,21,0.7596370831959778,0.7446639393653833,0.675787037156988,0.0149731438305944,0.1610647042592366,qwen2_5_0_5b_base,base
preanswer,22,0.7500728551712301,0.7344472078324268,0.6717111874410572,0.0156256473388033,0.1760662098725637,qwen2_5_0_5b_base,base
preanswer,23,0.3998228115391814,0.4766290227779626,0.4099256856387607,-0.0768062112387811,0.6014218875595058,qwen2_5_0_5b_base,base
subject,0,0.6960776777731048,0.456081580326139,0.3395932186094168,0.2399960974469658,0.3666665802399317,qwen2_5_0_5b_instruct,instruct
subject,1,0.8249560963776377,0.5899394127582623,0.490568364299381,0.2350166836193753,0.1834531823794047,qwen2_5_0_5b_instruct,instruct
subject,2,0.7692355304956436,0.5258583315034312,0.4065563238454211,0.2433771989922124,0.2570646603902181,qwen2_5_0_5b_instruct,instruct
subject,3,0.7810221908821,0.5925115118508764,0.4762520571232825,0.1885106790312236,0.2060990432898203,qwen2_5_0_5b_instruct,instruct
subject,4,0.7860023030804263,0.6395816990259019,0.5271949519151046,0.1464206040545244,0.1665618121623993,qwen2_5_0_5b_instruct,instruct
subject,5,0.7650142781436443,0.6061391129976872,0.4703740538744669,0.1588751651459571,0.2123792469501495,qwen2_5_0_5b_instruct,instruct
subject,6,0.7705985762178897,0.6175396994010292,0.4769540500193316,0.1530588768168606,0.2109419008096059,qwen2_5_0_5b_instruct,instruct
subject,7,0.7903113861878713,0.6528724459084597,0.5077974176390044,0.1374389402794116,0.1861322323481241,qwen2_5_0_5b_instruct,instruct
subject,8,0.8104775526457363,0.6774141591663162,0.5415717521294331,0.1330633934794201,0.1607899367809295,qwen2_5_0_5b_instruct,instruct
subject,9,0.8227997304664718,0.7116925822627364,0.5900342848061377,0.1111071482037354,0.1356884439786275,qwen2_5_0_5b_instruct,instruct
subject,10,0.8304727799362607,0.7201131395769842,0.5924562616157345,0.1103596403592764,0.1337948242823282,qwen2_5_0_5b_instruct,instruct
subject,11,0.8088232030471166,0.7057802911396279,0.5663744648879704,0.1030429119074887,0.1558277904987335,qwen2_5_0_5b_instruct,instruct
subject,12,0.8208215089307891,0.7288724913741603,0.5998889744010133,0.0919490175566287,0.1399739384651184,qwen2_5_0_5b_instruct,instruct
subject,13,0.8267375999026828,0.743250228323494,0.6201231695090731,0.0834873715791888,0.1313522756099701,qwen2_5_0_5b_instruct,instruct
subject,14,0.792903969105747,0.7249656044398294,0.6000287157535139,0.0679383646659176,0.1587235828240712,qwen2_5_0_5b_instruct,instruct
subject,15,0.7685214859743913,0.7008648904040455,0.5616227214444532,0.0676565955703457,0.1836147507031758,qwen2_5_0_5b_instruct,instruct
subject,16,0.7632219180464744,0.7045657419119821,0.5831902853478419,0.0586561761344923,0.1727735698223114,qwen2_5_0_5b_instruct,instruct
subject,17,0.7560489477382766,0.709664656362976,0.5992814416188695,0.0463842913753005,0.1777357260386149,qwen2_5_0_5b_instruct,instruct
subject,18,0.7419599002434147,0.7139455555119749,0.6099939661598506,0.0280143447314398,0.1876677870750427,qwen2_5_0_5b_instruct,instruct
subject,19,0.7036653410229418,0.693394540349078,0.5901502670830168,0.0102708006738637,0.2094642519950866,qwen2_5_0_5b_instruct,instruct
subject,20,0.7166765083041456,0.7123041972969517,0.61206907482572,0.0043723110071939,0.1905815303325653,qwen2_5_0_5b_instruct,instruct
subject,21,0.768641420867708,0.7572619998150251,0.6848263353393931,0.0113794210526829,0.1485283176104227,qwen2_5_0_5b_instruct,instruct
subject,22,0.7663719377583927,0.7568970264979835,0.6823734045429672,0.0094749112604092,0.1552990972995758,qwen2_5_0_5b_instruct,instruct
subject,23,0.5365641550160944,0.5568008475866395,0.4491504025048167,-0.020236692570545,0.3771380583445231,qwen2_5_0_5b_instruct,instruct
preanswer,0,0.3734206451930933,0.5291825686369769,0.5027744291123882,-0.1557619234438835,0.5914507756630579,qwen2_5_0_5b_instruct,instruct
preanswer,1,0.5921749345958233,0.693119392600475,0.671173824602738,-0.1009444580046516,0.3646721442540486,qwen2_5_0_5b_instruct,instruct
preanswer,2,0.4277439701888296,0.56928472538394,0.5396079145313706,-0.1415407551951104,0.5310225933790207,qwen2_5_0_5b_instruct,instruct
preanswer,3,0.4552402527795897,0.58959850279445,0.5601023075895177,-0.1343582500148603,0.5005882730086645,qwen2_5_0_5b_instruct,instruct
preanswer,4,0.4651207410626941,0.5941699490289797,0.5622044315639262,-0.1290492079662855,0.4897686243057251,qwen2_5_0_5b_instruct,instruct
preanswer,5,0.4754410998274883,0.602722047726539,0.5698378760645735,-0.1272809478990507,0.4788718968629837,qwen2_5_0_5b_instruct,instruct
preanswer,6,0.5112393873847193,0.6300058502421686,0.5972564493377124,-0.1187664628574493,0.4443385700384776,qwen2_5_0_5b_instruct,instruct
preanswer,7,0.5467824295990997,0.6572385928367801,0.6247136250461659,-0.1104561632376803,0.406693364183108,qwen2_5_0_5b_instruct,instruct
preanswer,8,0.5581061536239253,0.6640049905149322,0.6318463568989602,-0.1058988368910068,0.3973694592714309,qwen2_5_0_5b_instruct,instruct
preanswer,9,0.5925989936623308,0.6903771533376791,0.6604455446371705,-0.0977781596753483,0.3632711370786031,qwen2_5_0_5b_instruct,instruct
preanswer,10,0.5795410433577166,0.6800403128011209,0.6454471440364917,-0.1004992694434042,0.3785090992848078,qwen2_5_0_5b_instruct,instruct
preanswer,11,0.5759248374236955,0.6786423904877721,0.6444822661889096,-0.1027175530640766,0.3814695626497268,qwen2_5_0_5b_instruct,instruct
preanswer,12,0.5917206911577119,0.6901535835117102,0.6570141779711574,-0.0984328923539983,0.3710630039374034,qwen2_5_0_5b_instruct,instruct
preanswer,13,0.6033465155296855,0.6992057918881377,0.6673664295709588,-0.0958592763584521,0.3594469825426737,qwen2_5_0_5b_instruct,instruct
preanswer,14,0.6607741058700615,0.7375627533730232,0.6678235629651075,-0.0767886475029617,0.3026802639166514,qwen2_5_0_5b_instruct,instruct
preanswer,15,0.6534974277019501,0.7317983409502741,0.6382395237347939,-0.078300913248324,0.3167175054550171,qwen2_5_0_5b_instruct,instruct
preanswer,16,0.7014265692068471,0.7685392201680578,0.6725741864026834,-0.0671126509612106,0.2605772813161214,qwen2_5_0_5b_instruct,instruct
preanswer,17,0.7503905364208752,0.79671910741564,0.7177826438228496,-0.0463285709947648,0.2051391204198201,qwen2_5_0_5b_instruct,instruct
preanswer,18,0.7729008512364494,0.8146827603379886,0.71609583379856,-0.0417819091015392,0.1791056195894877,qwen2_5_0_5b_instruct,instruct
preanswer,19,0.7447234349118339,0.7920405245527173,0.6740450854089836,-0.0473170896408834,0.1990786890188852,qwen2_5_0_5b_instruct,instruct
preanswer,20,0.745846436255508,0.7568825829604809,0.5940042941223106,-0.0110361467049729,0.2031094133853912,qwen2_5_0_5b_instruct,instruct
preanswer,21,0.7821514065066973,0.7000615958350175,0.5750947978722656,0.0820898106716798,0.1546667218208313,qwen2_5_0_5b_instruct,instruct
preanswer,22,0.7800918493005965,0.7087476800336983,0.6082415068748459,0.0713441692668982,0.1520358125368754,qwen2_5_0_5b_instruct,instruct
preanswer,23,0.4734445535752457,0.4673759936212973,0.3509576761312872,0.0060685599539483,0.5907157769737145,qwen2_5_0_5b_instruct,instruct
subject,0,0.902633960213926,0.7179726699762272,0.6782857937350248,0.1846612902376988,0.074512501557668,smollm2_360m_base,base
subject,1,0.9332426253292296,0.7459686774816928,0.7106592813584333,0.1872739478475367,0.0485257009665171,smollm2_360m_base,base
subject,2,0.93336275253031,0.7456706200190114,0.7095986393500223,0.1876921325112984,0.0466678241888682,smollm2_360m_base,base
subject,3,0.9073607256015142,0.7018912251361392,0.6500915485473039,0.2054695004653749,0.0646346310774485,smollm2_360m_base,base
subject,4,0.9007423828045528,0.678886914597542,0.6212669874657877,0.2218554682070107,0.0758741199970245,smollm2_360m_base,base
subject,5,0.8908392977383401,0.6712470138981712,0.6078162767212941,0.2195922838401689,0.0854339996973673,smollm2_360m_base,base
subject,6,0.895111673573653,0.7273401320770835,0.6680400854506944,0.1677715414965694,0.0703996916611989,smollm2_360m_base,base
subject,7,0.8960220696197616,0.750454307539445,0.6816708019093818,0.1455677620803166,0.0658234457174937,smollm2_360m_base,base
subject,8,0.8972474546896086,0.7482554771570545,0.6787689979627936,0.1489919775325541,0.0680966277917226,smollm2_360m_base,base
subject,9,0.895689326690303,0.7559836112470789,0.687947224387123,0.139705715443224,0.0675740738709767,smollm2_360m_base,base
subject,10,0.8880469009280205,0.7525098130389145,0.6803452121857037,0.135537087889106,0.0724463164806366,smollm2_360m_base,base
subject,11,0.8879099407129818,0.7542850202513915,0.6787322652228694,0.1336249204615902,0.0731911758581797,smollm2_360m_base,base
subject,12,0.8908622104260656,0.755485033949442,0.6726942117093131,0.1353771764766236,0.0740637977917989,smollm2_360m_base,base
subject,13,0.8920576554205683,0.7731312881647185,0.6909583598853917,0.1189263672558497,0.0676050682862599,smollm2_360m_base,base
subject,14,0.901418670349651,0.7988953614438122,0.7193688112569766,0.1025233089058387,0.0580363074938456,smollm2_360m_base,base
subject,15,0.914198742641343,0.8092994224167231,0.7232972492282796,0.1048993202246199,0.0542501509189605,smollm2_360m_base,base
subject,16,0.9238708835509089,0.8182384485773968,0.7328343531763595,0.105632434973512,0.0493905742963155,smollm2_360m_base,base
subject,17,0.922446582880285,0.8153214309364557,0.7292127834684733,0.1071251519438293,0.0510037342707316,smollm2_360m_base,base
subject,18,0.9166162631577917,0.8119294681670991,0.7228201507125049,0.1046867949906924,0.0548804501692454,smollm2_360m_base,base
subject,19,0.9162786743707128,0.8322013583937378,0.7478738619609633,0.0840773159769749,0.0520599385102589,smollm2_360m_base,base
subject,20,0.9068946404589548,0.8217402421276677,0.7315117991270704,0.085154398331287,0.0581186115741729,smollm2_360m_base,base
subject,21,0.9068302383025488,0.8332438408989798,0.7503007646675945,0.0735863974035688,0.0610427856445312,smollm2_360m_base,base
subject,22,0.898197065293789,0.834265732099161,0.7550699972883902,0.0639313331946279,0.063012013832728,smollm2_360m_base,base
subject,23,0.8841300504075156,0.8209726799731002,0.7320570266391668,0.0631573704344153,0.0682772199312845,smollm2_360m_base,base
subject,24,0.8949463917149438,0.8438458341879375,0.7669858777507519,0.0511005575270063,0.0592232048511505,smollm2_360m_base,base
subject,25,0.8825603321194648,0.834154104644602,0.7461712360563171,0.0484062274748627,0.0657402376333872,smollm2_360m_base,base
subject,26,0.8732644142376051,0.8220820392058654,0.7314553171667891,0.0511823750317397,0.0619787474473317,smollm2_360m_base,base
subject,27,0.8728471332126193,0.8156407452498873,0.7302554769118109,0.057206387962732,0.0566247900327046,smollm2_360m_base,base
subject,28,0.8768986125787099,0.8287357548251748,0.7491368081821647,0.0481628577535351,0.0498351156711578,smollm2_360m_base,base
subject,29,0.8954961763487922,0.8591880588933374,0.7919916562774839,0.0363081174554548,0.0385152200857798,smollm2_360m_base,base
subject,30,0.9013831583989992,0.8649212898968747,0.8044605305832293,0.0364618685021244,0.0357325474421183,smollm2_360m_base,base
subject,31,0.8385050376256307,0.819452821113395,0.7488109066332173,0.0190522165122356,0.0907509525616963,smollm2_360m_base,base
preanswer,0,0.7833895093864864,0.837445214751995,0.828712663300232,-0.0540557053655085,0.1953489979108174,smollm2_360m_base,base
preanswer,1,0.8370684347218937,0.8774386005871224,0.8707402698023038,-0.0403701658652286,0.1460540393988291,smollm2_360m_base,base
preanswer,2,0.8084823603431384,0.8557438024855925,0.8469952247234889,-0.047261442142454,0.1706990301609039,smollm2_360m_base,base
preanswer,3,0.761417041056686,0.8201499669840842,0.8075139503874299,-0.0587329259273982,0.2104024191697438,smollm2_360m_base,base
preanswer,4,0.7430733253558477,0.8062751229852438,0.7927859076531604,-0.0632017976293961,0.2263935307661692,smollm2_360m_base,base
preanswer,5,0.7235903844237328,0.7916231516974442,0.7727922394690622,-0.0680327672737114,0.2415889501571655,smollm2_360m_base,base
preanswer,6,0.7051527745193905,0.7779166952904427,0.7596308485811784,-0.0727639207710522,0.2586444616317749,smollm2_360m_base,base
preanswer,7,0.7148857826987902,0.7836741191532576,0.7638426207600989,-0.0687883364544673,0.249791552623113,smollm2_360m_base,base
preanswer,8,0.7304870852165752,0.79530043436045,0.775793700114203,-0.0648133491438747,0.233679582675298,smollm2_360m_base,base
preanswer,9,0.7464990241660012,0.8070090783251958,0.7884318045055908,-0.0605100541591945,0.217088500658671,smollm2_360m_base,base
preanswer,10,0.7436796213189761,0.804887138939265,0.7869162069219682,-0.0612075176202888,0.2203929920991262,smollm2_360m_base,base
preanswer,11,0.7419591363933351,0.8035036192586025,0.7856447817602505,-0.0615444828652673,0.2222291827201843,smollm2_360m_base,base
