model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
gemma_270m_base,base,capital,capital:10,capital:11,declarative,qa,0,12,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.0750433802604675,-0.1705409288406372,-0.2455843091011047,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0151458382606506,-0.0598975419998168,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0741028785705566,-0.0009405016899108,0.0,0.0,0.0,0.0,0.0,0.0,0.1222394704818725,0.1186506152153015,-0.003588855266571,0.0,0.0,0.0,0.0,0.0733883380889892,-0.0488511323928833,0.0,0.0,0.0,0.0,-0.0141404867172241,-0.1363799571990966
gemma_270m_base,base,capital,capital:11,capital:2,declarative,qa,0,12,0.1999999999999999,0.0,-0.1999999999999999,0.1999999999999999,0.0,-0.1999999999999999,0.1260825991630554,-0.2288311719894409,-0.3549137711524963,0.1999999999999999,0.0,0.1999999999999999,0.0,0.1207816004753112,-0.0053009986877441,0.1999999999999999,0.0,0.1999999999999999,0.0,0.1249111890792846,-0.0011714100837707,0.0,0.0,0.0,0.0,0.0,0.0,0.1501067876815796,0.15998375415802,0.0098769664764404,0.0,0.0,0.0,0.0,0.0480784177780151,-0.1020283699035644,0.0,0.0,0.0,0.0,-0.0205444693565368,-0.1706512570381164
gemma_270m_base,base,official_language,official_language:0,official_language:1,declarative,qa,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.09079509973526,-0.1523168087005615,-0.2431119084358215,0.0,0.0,0.0,0.0,-0.0033773779869079,-0.0941724777221679,0.0,0.0,0.0,0.0,0.0900471210479736,-0.0007479786872863,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.0836991071701049,0.0715506672859191,-0.0121484398841857,0.0,-0.2222222222222222,-0.2222222222222222,-0.4444444444444444,0.0219326019287109,-0.061766505241394,0.0,-0.2222222222222222,0.0,-0.2222222222222222,-0.0436270833015441,-0.1273261904716491
gemma_270m_base,base,official_language,official_language:1,official_language:10,declarative,qa,0,12,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.0716360807418823,-0.1288229823112487,-0.2004590630531311,0.0,-0.2222222222222222,0.0,-0.2222222222222222,-0.0222007632255554,-0.0938368439674377,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0662252902984619,-0.0054107904434204,0.0,0.0,0.0,0.0,0.0,0.0,0.0922290086746215,0.100979745388031,0.0087507367134094,0.0,0.0,0.0,0.0,0.0658466219902038,-0.0263823866844177,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0506802797317504,-0.041548728942871
gemma_270m_base,base,official_language,official_language:2,official_language:3,declarative,qa,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0628261566162109,0.0521700978279113,-0.0106560587882995,0.0,0.0,0.0,0.0,0.0271642804145813,-0.0356618762016296,0.0,0.0,0.0,0.0,0.0603354573249816,-0.0024906992912292,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0748704075813293,0.0889999270439148,0.0141295194625854,0.0,0.0,0.0,0.0,0.0567384958267211,-0.0181319117546081,0.0,0.0,0.0,0.0,0.0118067264556884,-0.0630636811256408
gemma_270m_base,base,official_language,official_language:3,official_language:4,declarative,qa,0,12,0.0,0.0,0.0,-0.1818181818181818,-0.1818181818181818,0.0,0.0507338643074035,0.0505167245864868,-0.0002171397209167,0.0,0.0,-0.1538461538461538,0.0279720279720279,0.0337992906570434,-0.0169345736503601,0.0,0.0,-0.1818181818181818,0.0,0.0502111315727233,-0.0005227327346801,0.0,0.0,0.0,0.0,0.0,0.0,0.0828882455825805,0.0861498117446899,0.0032615661621093,0.0,0.0,0.0,0.0,0.0142599940299987,-0.0686282515525817,0.0,0.0,0.0,0.0,-0.0295224785804748,-0.1124107241630554
gemma_270m_base,base,official_language,official_language:4,official_language:5,declarative,qa,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0898812413215637,-0.1258489489555359,-0.2157301902770996,0.0,0.0,0.0,0.0,0.0090786218643188,-0.0808026194572448,0.0,0.0,0.0,0.0,0.0888190269470214,-0.0010622143745422,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0967621803283691,0.1089341044425964,0.0121719241142272,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0910667777061462,-0.0056954026222229,0.0,-0.2222222222222222,0.0,-0.2222222222222222,-0.0195272564888,-0.1162894368171691
gemma_270m_base,base,official_language,official_language:5,official_language:6,declarative,qa,0,12,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0382114648818969,0.0371846556663513,-0.0010268092155456,0.25,0.0277777777777777,0.0,0.0,0.0378947854042053,-0.0003166794776916,0.1999999999999999,-0.0222222222222222,0.0,0.0,0.0373896360397338,-0.000821828842163,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.059957206249237,0.0598580837249755,-9.91225242614746e-05,0.2222222222222222,0.0,0.0,0.0,0.0619468688964843,0.0019896626472473,0.1999999999999999,-0.0222222222222222,0.0,0.0,0.0626148581504821,0.0026576519012451
gemma_270m_base,base,official_language,official_language:6,official_language:7,declarative,qa,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0730929970741272,0.0556400418281555,-0.0174529552459716,0.0,0.0,0.0,0.0,0.0605152249336242,-0.0125777721405029,0.0,0.0,0.0,0.0,0.0707238316535949,-0.0023691654205322,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0920729041099548,0.0864753723144531,-0.0055975317955017,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0729753375053405,-0.0190975666046142,0.0,-0.2222222222222222,-0.2222222222222222,-0.4444444444444444,0.0468742251396179,-0.0451986789703369
gemma_270m_base,base,official_language,official_language:7,official_language:8,declarative,qa,0,12,0.1999999999999999,0.0,-0.1999999999999999,0.1999999999999999,0.0,-0.1999999999999999,0.0797357559204101,-0.1840394735336303,-0.2637752294540405,0.2222222222222222,0.0222222222222222,0.2222222222222222,0.0222222222222222,0.0737513303756713,-0.0059844255447387,0.1999999999999999,0.0,0.1999999999999999,0.0,0.0748922824859619,-0.0048434734344482,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0964031815528869,0.1166819334030151,0.0202787518501281,0.0,0.0,0.0,0.0,-0.0291132926940917,-0.1255164742469787,0.0,0.0,0.0,0.0,-0.0483437776565551,-0.1447469592094421
gemma_270m_base,base,official_language,official_language:8,official_language:9,declarative,qa,0,12,0.1999999999999999,0.0,-0.1999999999999999,0.0,0.0,0.0,0.0427791476249694,0.0001800060272216,-0.0425991415977478,0.0,-0.1999999999999999,0.0,0.0,0.0377957224845886,-0.0049834251403808,0.1999999999999999,0.0,0.0,0.0,0.0429359078407287,0.0001567602157592,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.060850441455841,0.0344133377075195,-0.0264371037483215,0.0,-0.2222222222222222,0.0,0.0,0.0420631170272827,-0.0187873244285583,0.2222222222222222,0.0,0.0,0.0,0.0188353657722473,-0.0420150756835937
gemma_270m_base,base,official_language,official_language:9,official_language:0,declarative,qa,0,12,0.1999999999999999,0.1999999999999999,0.0,0.1999999999999999,0.1999999999999999,0.0,0.0704514980316162,0.0633711814880371,-0.0070803165435791,0.1999999999999999,0.0,0.1999999999999999,0.0,0.0552065968513488,-0.0152449011802673,0.1999999999999999,0.0,0.1999999999999999,0.0,0.0647563338279724,-0.0056951642036437,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0886865258216857,0.1090424656867981,0.0203559398651123,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0735108256340026,-0.0151757001876831,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0165215134620666,-0.0721650123596191
gemma_270m_base,base,official_language,official_language:10,official_language:11,declarative,qa,0,12,0.1999999999999999,0.0,-0.1999999999999999,0.1999999999999999,0.0,-0.1999999999999999,0.0727279782295227,-0.152052104473114,-0.2247800827026367,0.0,-0.1999999999999999,0.0,-0.1999999999999999,-0.0069949626922607,-0.0797229409217834,0.2857142857142857,0.0857142857142857,0.2857142857142857,0.0857142857142857,0.0724687576293945,-0.0002592206001281,0.0,0.0,0.0,0.0,0.0,0.0,0.0796388983726501,0.0718963146209716,-0.0077425837516784,0.0,0.0,0.0,0.0,0.0428923368453979,-0.0367465615272522,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,-0.0234565734863281,-0.1030954718589782
gemma_270m_base,base,official_language,official_language:11,official_language:2,declarative,qa,0,12,0.25,0.0,-0.25,0.0,0.0,0.0,0.0878732800483703,-0.16114342212677,-0.2490167021751403,0.0,-0.25,0.0,0.0,0.0551772117614746,-0.0326960682868957,0.25,0.0,0.0,0.0,0.0876688957214355,-0.0002043843269348,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0928414463996887,0.0981017351150512,0.0052602887153625,0.0,-0.2222222222222222,0.0,0.0,0.0284821391105651,-0.0643593072891235,0.1999999999999999,-0.0222222222222222,0.0,0.0,-0.0076125264167785,-0.1004539728164672
gemma_270m_base,base,currency,currency:0,currency:1,declarative,qa,0,12,0.25,0.0,-0.25,0.25,0.0,-0.25,0.0862756967544555,-0.1853193640708923,-0.2715950608253479,0.0,-0.25,0.0,-0.25,0.0188415050506591,-0.0674341917037963,0.25,0.0,0.25,0.0,0.0794786810874939,-0.0067970156669616,0.5,0.5,0.0,0.5,0.5,0.0,0.0899524092674255,0.0963791012763977,0.0064266920089721,0.0,-0.5,-0.2,-0.7,0.0222964286804199,-0.0676559805870056,0.0,-0.5,0.0,-0.5,-0.0008080005645751,-0.0907604098320007
gemma_270m_base,base,currency,currency:1,currency:10,declarative,qa,0,12,0.2857142857142857,0.0,-0.2857142857142857,0.2857142857142857,0.0,-0.2857142857142857,0.0909149646759033,-0.2316612601280212,-0.3225762248039245,0.0,-0.2857142857142857,0.0,-0.2857142857142857,0.006351888179779,-0.0845630764961242,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0733564496040344,-0.0175585150718688,0.2222222222222222,0.4,0.1777777777777777,0.2222222222222222,0.4,0.1777777777777777,0.10357266664505,0.1314421892166137,0.0278695225715637,0.4,0.1777777777777777,0.4,0.1777777777777777,0.0767143964767456,-0.0268582701683044,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0288910269737243,-0.0746816396713256
gemma_270m_base,base,currency,currency:2,currency:3,declarative,qa,0,12,0.2,0.2222222222222222,0.0222222222222222,0.2,0.2222222222222222,0.0222222222222222,0.0888107419013977,0.0279369950294494,-0.0608737468719482,0.0,-0.2,0.0,-0.2,0.0422753095626831,-0.0465354323387146,0.0,-0.2,0.0,-0.2,0.0832447409629821,-0.0055660009384155,0.1818181818181818,0.0,-0.1818181818181818,0.1818181818181818,0.0,-0.1818181818181818,0.0936030745506286,0.1135833263397216,0.019980251789093,0.0,-0.1818181818181818,0.0,-0.1818181818181818,0.0719888806343078,-0.0216141939163208,0.0,-0.1818181818181818,0.0,-0.1818181818181818,0.025836706161499,-0.0677663683891296
gemma_270m_base,base,currency,currency:3,currency:4,declarative,qa,0,12,0.1999999999999999,0.0,-0.1999999999999999,0.0333333333333333,0.0,-0.0333333333333333,0.0733975172042846,0.0728753209114074,-0.0005221962928771,0.2222222222222222,0.0222222222222222,0.2222222222222222,0.1888888888888888,0.0393297672271728,-0.0340677499771118,0.0,-0.1999999999999999,-0.1818181818181818,-0.2151515151515151,0.0688418745994567,-0.0045556426048278,0.0,0.0,0.0,0.0,0.0,0.0,0.1030635237693786,0.1093095541000366,0.0062460303306579,0.0,0.0,0.0,0.0,0.0205463767051696,-0.0825171470642089,0.0,0.0,0.0,0.0,-0.0069527029991149,-0.1100162267684936
gemma_270m_base,base,currency,currency:4,currency:5,declarative,qa,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.1030657887458801,-0.2247039675712585,-0.3277697563171386,0.0,0.0,0.0,0.0,0.0074757933616638,-0.0955899953842163,0.0,0.0,0.0,0.0,0.0709273815155029,-0.0321384072303772,0.0,0.0,0.0,0.0,0.0,0.0,0.1052260994911193,0.1279423236846923,0.0227162241935729,0.0,0.0,0.0,0.0,0.0934692621231079,-0.0117568373680114,0.0,0.0,0.0,0.0,0.0024261474609375,-0.1027999520301818
gemma_270m_base,base,currency,currency:5,currency:6,declarative,qa,0,12,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0584736466407775,0.0577135682106018,-0.0007600784301757,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0585526227951049,7.897615432739258e-05,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0604116320610046,0.001937985420227,0.0,0.0,0.0,0.0,0.0,0.0,0.0731512904167175,0.0704831480979919,-0.0026681423187255,0.0,0.0,0.0,0.0,0.0778672695159912,0.0047159790992736,0.0,0.0,0.0,0.0,0.0750481486320495,0.001896858215332
gemma_270m_base,base,currency,currency:6,currency:7,declarative,qa,0,12,0.4,0.2,-0.2,0.4,0.2,-0.2,0.0879426598548889,0.0653105974197387,-0.0226320624351501,0.0,-0.4,0.0,-0.4,0.0685873031616211,-0.0193553566932678,0.4444444444444445,0.0444444444444444,0.4444444444444445,0.0444444444444444,0.088280439376831,0.0003377795219421,0.4,0.8,0.4,0.4,0.8,0.4,0.107379674911499,0.0964245796203613,-0.0109550952911376,0.3636363636363636,-0.0363636363636364,0.3636363636363636,-0.0363636363636364,0.0804886221885681,-0.0268910527229309,0.0,-0.4,0.0,-0.4,0.0154144763946533,-0.0919651985168457
gemma_270m_base,base,currency,currency:7,currency:8,declarative,qa,0,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.0946511030197143,-0.210180401802063,-0.3048315048217773,0.0,-0.4,0.0,-0.4,-0.0206812024116516,-0.1153323054313659,0.4,0.0,0.4,0.0,0.0863324999809265,-0.0083186030387878,0.4,0.8,0.4,0.4,0.8,0.4,0.1018471717834472,0.1227138042449951,0.0208666324615478,0.0,-0.4,0.0,-0.4,-0.0239614844322204,-0.1258086562156677,0.0,-0.4,0.0,-0.4,-0.0282386541366577,-0.1300858259201049
gemma_270m_base,base,currency,currency:8,currency:9,declarative,qa,0,12,0.3636363636363636,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.0870789885520935,0.0880272388458252,0.0009482502937316,0.4,0.0363636363636364,0.4,0.0363636363636364,0.0820879936218261,-0.0049909949302673,0.4,0.0363636363636364,0.4,0.0363636363636364,0.0882877707481384,0.0012087821960449,0.2,0.8,0.6000000000000001,0.2,0.8,0.6000000000000001,0.0873143076896667,0.0948261618614196,0.0075118541717529,0.8,0.6000000000000001,0.8,0.6000000000000001,0.0532228946685791,-0.0340914130210876,0.1818181818181818,-0.0181818181818182,0.1818181818181818,-0.0181818181818182,0.0272161364555358,-0.0600981712341308
gemma_270m_base,base,currency,currency:9,currency:0,declarative,qa,0,12,0.25,0.0,-0.25,0.0,0.0,0.0,0.0926100015640258,0.079633891582489,-0.0129761099815368,0.2222222222222222,-0.0277777777777777,0.0,0.0,0.0730769038200378,-0.019533097743988,0.0,-0.25,0.0,0.0,0.0916061401367187,-0.0010038614273071,0.0,0.0,0.0,0.0,0.0,0.0,0.1011898517608642,0.1249205470085144,0.0237306952476501,0.0,0.0,0.0,0.0,0.0736843943595886,-0.0275054574012756,0.0,0.0,0.0,0.0,0.0598906874656677,-0.0412991642951965
gemma_270m_base,base,currency,currency:10,currency:11,declarative,qa,0,12,0.2857142857142857,0.0,-0.2857142857142857,0.2857142857142857,0.0,-0.2857142857142857,0.0840071439743042,-0.1843737363815307,-0.2683808803558349,0.0,-0.2857142857142857,0.0,-0.2857142857142857,-0.0195364952087402,-0.1035436391830444,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0835006237030029,-0.0005065202713012,0.0,0.0,0.0,0.0,0.0,0.0,0.0968167185783386,0.097267746925354,0.0004510283470153,0.0,0.0,0.0,0.0,0.0617437958717346,-0.035072922706604,0.0,0.0,0.0,0.0,-0.0344544649124145,-0.1312711834907531
gemma_270m_base,base,currency,currency:11,currency:2,declarative,qa,0,12,0.2,0.3636363636363636,0.1636363636363636,0.2,0.3636363636363636,0.1636363636363636,0.105441153049469,-0.1595038175582885,-0.2649449706077575,0.2,0.0,0.2,0.0,0.0939655900001525,-0.0114755630493164,0.2,0.0,0.2,0.0,0.1035404205322265,-0.0019007325172424,0.0,0.0,0.0,0.0,0.0,0.0,0.1057116985321044,0.1191064715385437,0.0133947730064392,0.0,0.0,0.0,0.0,0.0314144492149353,-0.0742972493171691,0.3076923076923076,0.3076923076923076,0.3076923076923076,0.3076923076923076,-0.0194496512413024,-0.1251613497734069
gemma_270m_base,base,headquarters,headquarters:0,headquarters:1,declarative,qa,0,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.069841980934143,0.079525351524353,0.0096833705902099,0.4,0.0,0.4,0.0,0.0666753649711608,-0.0031666159629821,0.0,-0.4,0.0,-0.4,0.0703315734863281,0.000489592552185,0.4444444444444445,1.0,0.5555555555555556,0.4444444444444445,1.0,0.5555555555555556,0.0951324701309204,0.1023411750793457,0.0072087049484252,0.0,-0.4444444444444445,-0.4,-0.8444444444444446,0.0402512550354003,-0.05488121509552,0.0,-0.4444444444444445,0.0,-0.4444444444444445,-0.0020685195922851,-0.0972009897232055
gemma_270m_base,base,headquarters,headquarters:1,headquarters:10,declarative,qa,0,12,0.4,0.4,0.0,0.4,0.4,0.0,0.0901200175285339,0.057254672050476,-0.0328653454780578,0.0,-0.4,0.0,-0.4,0.0099322199821472,-0.0801877975463867,0.4,0.0,0.4,0.0,0.0869166254997253,-0.0032033920288085,0.5,1.0,0.5,0.5,1.0,0.5,0.1203233003616333,0.1125833988189697,-0.0077399015426635,1.0,0.5,1.0,0.5,0.061347484588623,-0.0589758157730102,0.0,-0.5,0.0,-0.5,0.0152702331542968,-0.1050530672073364
gemma_270m_base,base,headquarters,headquarters:2,headquarters:3,declarative,qa,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0435445308685302,-0.0848016142845153,-0.1283461451530456,0.0,0.0,0.0,0.0,0.0184440612792968,-0.0251004695892334,0.0,0.0,0.0,0.0,0.0375186800956726,-0.0060258507728576,0.0,0.0,0.0,0.0,0.0,0.0,0.0745911598205566,0.0954333543777465,0.0208421945571899,0.0,0.0,0.0,0.0,0.0585303902626037,-0.0160607695579528,0.0,0.0,0.0,0.0,0.0212026834487915,-0.0533884763717651
gemma_270m_base,base,headquarters,headquarters:3,headquarters:4,declarative,qa,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0507164597511291,-0.1515647172927856,-0.2022811770439148,0.0,0.0,0.0,0.0,-0.0358038544654846,-0.0865203142166137,0.0,0.0,0.0,0.0,0.0494302511215209,-0.0012862086296081,0.0,0.0,0.0,0.0,0.0,0.0,0.0887773036956787,0.1012267470359802,0.0124494433403015,0.0,0.0,0.0,0.0,0.0409607291221618,-0.0478165745735168,0.0,0.0,0.0,0.0,0.0076530575752258,-0.0811242461204528
