relation,prompt_family,metric,mean,ci_low,ci_high,count
official_language,declarative,contains_expected,0.7777777777777778,0.6111111111111112,0.9444444444444444,18
official_language,declarative,answer_f1,0.2515873015873016,0.1857010582010582,0.3201058201058201,18
official_language,declarative,answer_similarity,0.397421257686337,0.3434872563394859,0.4550609663812392,18
official_language,qa,full_exact_match,0.0,0.0,0.0,18
official_language,qa,contains_expected,0.7222222222222222,0.5,0.8888888888888888,18
official_language,qa,answer_f1,0.15648148148148147,0.10832561728395061,0.19941358024691358,18
official_language,qa,answer_similarity,0.24939112136546568,0.2215699095112986,0.2845097073872993,18
official_language,raw_question,full_exact_match,0.0,0.0,0.0,18
official_language,raw_question,contains_expected,0.5,0.2777777777777778,0.7222222222222222,18
official_language,raw_question,answer_f1,0.1052469135802469,0.05802469135802468,0.15222993827160486,18
official_language,raw_question,answer_similarity,0.22588633076271497,0.19177287789951483,0.257241205618161,18
