model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
qwen2_5_0_5b_base,base,capital,capital:10,capital:11,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.22285795211791992,0.22170066833496094,-0.0011572837829589844,1.0,0.0,1.0,0.0,0.22438490390777588,0.001526951789855957,1.0,0.0,1.0,0.0,0.22214704751968384,-0.000710904598236084,0.0,0.0,0.0,0.0,0.0,0.0,0.02105104923248291,0.03484708070755005,0.013796031475067139,0.0,0.0,0.0,0.0,0.03478062152862549,0.013729572296142578,0.0,0.0,0.0,0.0,0.018526792526245117,-0.002524256706237793
qwen2_5_0_5b_base,base,capital,capital:11,capital:2,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.2797399163246155,0.2811804413795471,0.0014405250549316406,1.0,0.0,1.0,0.0,0.2819267511367798,0.0021868348121643066,1.0,0.0,1.0,0.0,0.2822226285934448,0.0024827122688293457,0.25,0.25,0.0,0.25,0.25,0.0,0.04084855318069458,0.06284171342849731,0.021993160247802734,0.25,0.0,0.25,0.0,0.05662226676940918,0.0157737135887146,0.25,0.0,0.25,0.0,0.03244441747665405,-0.008404135704040527
qwen2_5_0_5b_base,base,official_language,official_language:0,official_language:1,qa,raw_question,0,21,0.25,1.0,0.75,0.25,1.0,0.75,0.0614393949508667,0.06631660461425781,0.004877209663391113,1.0,0.75,1.0,0.75,0.06870013475418091,0.007260739803314209,1.0,0.75,1.0,0.75,0.061966001987457275,0.0005266070365905762,0.0,0.0,0.0,0.0,0.0,0.0,0.020003676414489746,0.022135138511657715,0.0021314620971679688,0.0,0.0,0.0,0.0,0.02411884069442749,0.004115164279937744,0.0,0.0,0.0,0.0,0.021149873733520508,0.0011461973190307617
qwen2_5_0_5b_base,base,official_language,official_language:1,official_language:10,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.048635125160217285,0.053646981716156006,0.005011856555938721,0.0,0.0,0.0,0.0,0.05311000347137451,0.0044748783111572266,0.0,0.0,0.0,0.0,0.04897439479827881,0.00033926963806152344,0.0,0.0,0.0,0.0,0.0,0.0,0.013816356658935547,0.017366468906402588,0.003550112247467041,0.0,0.0,0.0,0.0,0.01667839288711548,0.0028620362281799316,0.0,0.0,0.0,0.0,0.011817872524261475,-0.0019984841346740723
qwen2_5_0_5b_base,base,official_language,official_language:2,official_language:3,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06359297037124634,0.06626594066619873,0.0026729702949523926,0.0,0.0,0.0,0.0,0.06897974014282227,0.005386769771575928,0.0,0.0,0.0,0.0,0.06292551755905151,-0.0006674528121948242,0.0,0.0,0.0,0.0,0.0,0.0,0.020052194595336914,0.023430228233337402,0.0033780336380004883,0.0,0.0,0.0,0.0,0.01995229721069336,-9.989738464355469e-05,0.0,0.0,0.0,0.0,0.02078723907470703,0.0007350444793701172
qwen2_5_0_5b_base,base,official_language,official_language:3,official_language:4,qa,raw_question,0,21,1.0,0.0,-1.0,1.0,0.0,-1.0,0.04708409309387207,-0.0239906907081604,-0.07107478380203247,0.0,-1.0,-0.18181818181818182,-1.1818181818181819,-0.009282827377319336,-0.056366920471191406,1.0,0.0,1.0,0.0,0.05027210712432861,0.003188014030456543,0.0,0.0,0.0,0.0,0.0,0.0,0.017575323581695557,0.005252838134765625,-0.012322485446929932,0.0,0.0,0.0,0.0,-0.02735114097595215,-0.044926464557647705,0.0,0.0,0.0,0.0,-0.006731927394866943,-0.0243072509765625
qwen2_5_0_5b_base,base,official_language,official_language:4,official_language:5,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.05822402238845825,0.0611761212348938,0.002952098846435547,1.0,0.0,1.0,0.0,0.06223517656326294,0.0040111541748046875,1.0,0.0,1.0,0.0,0.060166895389556885,0.0019428730010986328,0.0,0.0,0.0,0.0,0.0,0.0,0.022950351238250732,0.027406394481658936,0.004456043243408203,0.0,0.0,0.0,0.0,0.02110147476196289,-0.0018488764762878418,0.0,0.0,0.0,0.0,0.024157047271728516,0.0012066960334777832
qwen2_5_0_5b_base,base,official_language,official_language:5,official_language:6,qa,raw_question,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.048592448234558105,0.04726815223693848,-0.001324295997619629,1.0,0.0,0.0,0.0,0.04608142375946045,-0.0025110244750976562,1.0,0.0,0.0,0.0,0.04848659038543701,-0.00010585784912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.022692561149597168,0.01433783769607544,-0.008354723453521729,0.0,0.0,0.0,0.0,0.0237962007522583,0.0011036396026611328,0.0,0.0,0.0,0.0,0.014416694641113281,-0.008275866508483887
qwen2_5_0_5b_base,base,official_language,official_language:6,official_language:7,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.07511550188064575,0.06991380453109741,-0.00520169734954834,1.0,0.0,1.0,0.0,0.07270878553390503,-0.0024067163467407227,1.0,0.0,1.0,0.0,0.07464957237243652,-0.0004659295082092285,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.027528703212738037,0.03175151348114014,0.0042228102684021,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.03117990493774414,0.0036512017250061035,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.02691936492919922,-0.0006093382835388184
qwen2_5_0_5b_base,base,official_language,official_language:7,official_language:8,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0612373948097229,0.06400322914123535,0.002765834331512451,0.0,0.0,0.0,0.0,0.06573021411895752,0.004492819309234619,0.0,0.0,0.0,0.0,0.06036508083343506,-0.0008723139762878418,0.0,0.0,0.0,0.0,0.0,0.0,0.017684638500213623,0.020878612995147705,0.003193974494934082,0.0,0.0,0.0,0.0,0.021159768104553223,0.0034751296043395996,0.0,0.0,0.0,0.0,0.016902506351470947,-0.0007821321487426758
qwen2_5_0_5b_base,base,official_language,official_language:8,official_language:9,qa,raw_question,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.062362492084503174,0.06088811159133911,-0.0014743804931640625,1.0,0.0,0.0,0.0,0.06148320436477661,-0.0008792877197265625,1.0,0.0,0.0,0.0,0.06169617176055908,-0.0006663203239440918,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.024915099143981934,0.025936782360076904,0.0010216832160949707,0.2222222222222222,0.0,0.0,0.0,0.02644526958465576,0.0015301704406738281,0.2222222222222222,0.0,0.0,0.0,0.02730196714401245,0.0023868680000305176
qwen2_5_0_5b_base,base,official_language,official_language:9,official_language:0,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.05639737844467163,0.056517720222473145,0.00012034177780151367,1.0,0.0,1.0,0.0,0.056418776512145996,2.1398067474365234e-05,1.0,0.0,1.0,0.0,0.05554652214050293,-0.0008508563041687012,0.0,0.0,0.0,0.0,0.0,0.0,0.029244065284729004,0.03154665231704712,0.0023025870323181152,0.0,0.0,0.0,0.0,0.031749606132507324,0.0025055408477783203,0.0,0.0,0.0,0.0,0.029781341552734375,0.0005372762680053711
qwen2_5_0_5b_base,base,official_language,official_language:10,official_language:11,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06070840358734131,0.0634462833404541,0.002737879753112793,0.0,0.0,0.0,0.0,0.0641358494758606,0.003427445888519287,0.0,0.0,0.0,0.0,0.06078070402145386,7.230043411254883e-05,0.0,0.25,0.25,0.0,0.25,0.25,0.02320241928100586,0.02743816375732422,0.004235744476318359,0.25,0.25,0.25,0.25,0.02672654390335083,0.0035241246223449707,0.25,0.25,0.25,0.25,0.024521350860595703,0.0013189315795898438
qwen2_5_0_5b_base,base,official_language,official_language:11,official_language:2,qa,raw_question,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.05827051401138306,0.05777120590209961,-0.0004993081092834473,1.0,0.0,0.0,0.0,0.05791705846786499,-0.0003534555435180664,1.0,0.0,0.0,0.0,0.057585179805755615,-0.0006853342056274414,0.2222222222222222,0.0,-0.2222222222222222,0.0,0.0,0.0,0.04314470291137695,0.046976447105407715,0.0038317441940307617,0.0,-0.2222222222222222,0.0,0.0,0.04600280523300171,0.002858102321624756,0.0,-0.2222222222222222,0.0,0.0,0.03756523132324219,-0.005579471588134766
qwen2_5_0_5b_base,base,currency,currency:0,currency:1,qa,raw_question,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.06476575136184692,0.06559610366821289,0.0008303523063659668,0.4,0.0,0.4,0.0,0.06716644763946533,0.002400696277618408,0.4,0.0,0.4,0.0,0.06520682573318481,0.0004410743713378906,0.4,0.4,0.0,0.4,0.4,0.0,0.028823554515838623,0.029933512210845947,0.0011099576950073242,0.4,0.0,0.4,0.0,0.030779719352722168,0.001956164836883545,0.4,0.0,0.4,0.0,0.0304144024848938,0.0015908479690551758
qwen2_5_0_5b_base,base,currency,currency:1,currency:10,qa,raw_question,0,21,0.8,0.8,0.0,0.8,0.8,0.0,0.07125246524810791,0.06771868467330933,-0.003533780574798584,0.8,0.0,0.8,0.0,0.07105857133865356,-0.0001938939094543457,0.4,-0.4,0.4,-0.4,0.07179158926010132,0.0005391240119934082,0.0,0.0,0.0,0.0,0.0,0.0,0.005483388900756836,0.006372630596160889,0.0008892416954040527,0.0,0.0,0.0,0.0,0.006246328353881836,0.000762939453125,0.0,0.0,0.0,0.0,0.008127927780151367,0.0026445388793945312
qwen2_5_0_5b_base,base,currency,currency:2,currency:3,qa,raw_question,0,21,0.8,0.8,0.0,0.8,0.8,0.0,0.07737791538238525,0.07894539833068848,0.0015674829483032227,0.5,-0.30000000000000004,0.5,-0.30000000000000004,0.08239525556564331,0.005017340183258057,0.8,0.0,0.8,0.0,0.07930165529251099,0.0019237399101257324,0.0,0.0,0.0,0.0,0.0,0.0,0.02001059055328369,0.01983356475830078,-0.00017702579498291016,0.0,0.0,0.0,0.0,0.02196711301803589,0.0019565224647521973,0.0,0.0,0.0,0.0,0.022053182125091553,0.0020425915718078613
qwen2_5_0_5b_base,base,currency,currency:3,currency:4,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.053875625133514404,-0.023230135440826416,-0.07710576057434082,0.0,0.0,0.0,0.0,-0.0023359060287475586,-0.05621153116226196,0.0,0.0,0.0,0.0,0.05360579490661621,-0.00026983022689819336,0.0,0.0,0.0,0.0,0.0,0.0,0.014777004718780518,0.007539153099060059,-0.007237851619720459,0.0,0.0,0.0,0.0,-0.021326720714569092,-0.03610372543334961,0.0,0.0,0.0,0.0,-0.011999130249023438,-0.026776134967803955
qwen2_5_0_5b_base,base,currency,currency:4,currency:5,qa,raw_question,0,21,0.3333333333333333,0.5,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666669,0.0937914252281189,0.09531062841415405,0.0015192031860351562,0.5,0.16666666666666669,0.5,0.16666666666666669,0.0990605354309082,0.005269110202789307,0.3333333333333333,0.0,0.3333333333333333,0.0,0.09419727325439453,0.00040584802627563477,0.0,0.0,0.0,0.0,0.0,0.0,0.02159750461578369,0.024956226348876953,0.0033587217330932617,0.0,0.0,0.0,0.0,0.021197617053985596,-0.0003998875617980957,0.0,0.0,0.0,0.0,0.023572981357574463,0.0019754767417907715
qwen2_5_0_5b_base,base,currency,currency:5,currency:6,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06951361894607544,0.06635123491287231,-0.003162384033203125,0.0,0.0,0.0,0.0,0.06471318006515503,-0.00480043888092041,0.0,0.0,0.0,0.0,0.07046353816986084,0.0009499192237854004,0.0,0.0,0.0,0.0,0.0,0.0,0.018892407417297363,0.011219620704650879,-0.007672786712646484,0.0,0.0,0.0,0.0,0.02488189935684204,0.005989491939544678,0.0,0.0,0.0,0.0,0.007831811904907227,-0.011060595512390137
qwen2_5_0_5b_base,base,currency,currency:6,currency:7,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.11343705654144287,0.10222947597503662,-0.01120758056640625,0.5,0.0,0.5,0.0,0.10095703601837158,-0.012480020523071289,0.5,0.0,0.5,0.0,0.11195337772369385,-0.0014836788177490234,0.0,0.0,0.0,0.0,0.0,0.0,0.012113869190216064,0.012557685375213623,0.0004438161849975586,0.0,0.0,0.0,0.0,0.012534558773040771,0.00042068958282470703,0.0,0.0,0.0,0.0,0.01478278636932373,0.002668917179107666
qwen2_5_0_5b_base,base,currency,currency:7,currency:8,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.08734369277954102,0.08518946170806885,-0.002154231071472168,0.5,0.0,0.5,0.0,0.08953803777694702,0.002194344997406006,0.5,0.0,0.5,0.0,0.08796143531799316,0.0006177425384521484,0.0,0.0,0.0,0.0,0.0,0.0,0.01497560739517212,0.01625800132751465,0.0012823939323425293,0.0,0.0,0.0,0.0,0.01718693971633911,0.002211332321166992,0.0,0.0,0.0,0.0,0.013904869556427002,-0.0010707378387451172
qwen2_5_0_5b_base,base,currency,currency:8,currency:9,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.07320433855056763,0.07249033451080322,-0.0007140040397644043,0.5,0.0,0.5,0.0,0.07171630859375,-0.001488029956817627,0.5,0.0,0.5,0.0,0.07359611988067627,0.0003917813301086426,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.029945731163024902,0.0286749005317688,-0.0012708306312561035,0.6666666666666666,0.0,0.6666666666666666,0.0,0.028864383697509766,-0.0010813474655151367,0.6666666666666666,0.0,0.6666666666666666,0.0,0.03226923942565918,0.0023235082626342773
qwen2_5_0_5b_base,base,currency,currency:9,currency:0,qa,raw_question,0,21,0.5,0.4,-0.09999999999999998,0.0,0.0,0.0,0.09664696455001831,0.09146875143051147,-0.005178213119506836,0.4,-0.09999999999999998,0.0,0.0,0.09136956930160522,-0.005277395248413086,0.4,-0.09999999999999998,0.0,0.0,0.09556388854980469,-0.001083076000213623,0.5,0.5,0.0,0.0,0.0,0.0,0.02333301305770874,0.026625871658325195,0.003292858600616455,0.6666666666666666,0.16666666666666663,0.0,0.0,0.02687549591064453,0.003542482852935791,0.5,0.0,0.0,0.0,0.026535451412200928,0.0032024383544921875
qwen2_5_0_5b_base,base,currency,currency:10,currency:11,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.09342491626739502,0.09214943647384644,-0.001275479793548584,0.0,0.0,0.0,0.0,0.09757840633392334,0.00415349006652832,0.0,0.0,0.0,0.0,0.09386998414993286,0.0004450678825378418,0.0,0.0,0.0,0.0,0.0,0.0,0.018628239631652832,0.0196494460105896,0.0010212063789367676,0.0,0.0,0.0,0.0,0.020188570022583008,0.0015603303909301758,0.0,0.0,0.0,0.0,0.020565390586853027,0.0019371509552001953
qwen2_5_0_5b_base,base,currency,currency:11,currency:2,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.06731468439102173,0.06860142946243286,0.0012867450714111328,0.5,0.0,0.5,0.0,0.06699556112289429,-0.0003191232681274414,0.5,0.0,0.5,0.0,0.06704163551330566,-0.00027304887771606445,0.2,0.2,0.0,0.2,0.2,0.0,0.04100942611694336,0.041982829570770264,0.0009734034538269043,0.2,0.0,0.2,0.0,0.04202800989151001,0.0010185837745666504,0.2,0.0,0.2,0.0,0.041966915130615234,0.000957489013671875
qwen2_5_0_5b_base,base,headquarters,headquarters:0,headquarters:1,qa,raw_question,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.05701941251754761,0.04848986864089966,-0.00852954387664795,0.4,0.0,0.4,0.0,0.053005337715148926,-0.004014074802398682,1.0,0.6,1.0,0.6,0.05659860372543335,-0.0004208087921142578,0.5,0.5,0.0,0.5,0.5,0.0,0.007028758525848389,0.006377816200256348,-0.000650942325592041,0.5,0.0,0.5,0.0,0.007492244243621826,0.0004634857177734375,0.5,0.0,0.5,0.0,0.006665527820587158,-0.00036323070526123047
qwen2_5_0_5b_base,base,headquarters,headquarters:1,headquarters:10,qa,raw_question,0,21,1.0,0.3636363636363636,-0.6363636363636365,1.0,0.3636363636363636,-0.6363636363636365,0.05900096893310547,0.05261331796646118,-0.006387650966644287,1.0,0.0,1.0,0.0,0.06041377782821655,0.001412808895111084,1.0,0.0,1.0,0.0,0.0596347451210022,0.0006337761878967285,0.0,0.0,0.0,0.0,0.0,0.0,-0.002864360809326172,-0.003031015396118164,-0.0001666545867919922,0.0,0.0,0.0,0.0,-0.0023584961891174316,0.0005058646202087402,0.0,0.0,0.0,0.0,-0.0025403499603271484,0.00032401084899902344
qwen2_5_0_5b_base,base,headquarters,headquarters:2,headquarters:3,qa,raw_question,0,21,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.06387954950332642,0.0639115571975708,3.2007694244384766e-05,0.2222222222222222,0.0,0.2222222222222222,0.0,0.06311386823654175,-0.000765681266784668,0.2222222222222222,0.0,0.2222222222222222,0.0,0.06369209289550781,-0.00018745660781860352,0.6,0.6,0.0,0.6,0.6,0.0,0.0038260817527770996,0.0036832094192504883,-0.00014287233352661133,0.6,0.0,0.6,0.0,0.0038907527923583984,6.467103958129883e-05,0.6,0.0,0.6,0.0,0.0033675432205200195,-0.0004585385322570801
qwen2_5_0_5b_base,base,headquarters,headquarters:3,headquarters:4,qa,raw_question,0,21,0.3636363636363636,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.07044661045074463,0.0730353593826294,0.0025887489318847656,0.3636363636363636,0.0,0.3636363636363636,0.0,0.06827950477600098,-0.0021671056747436523,0.3636363636363636,0.0,0.3636363636363636,0.0,0.07141757011413574,0.0009709596633911133,0.5454545454545454,0.5454545454545454,0.0,0.5454545454545454,0.5454545454545454,0.0,-0.009514272212982178,-0.009648740291595459,-0.00013446807861328125,0.5454545454545454,0.0,0.5454545454545454,0.0,-0.009511232376098633,3.039836883544922e-06,0.5454545454545454,0.0,0.5454545454545454,0.0,-0.010027647018432617,-0.0005133748054504395
qwen2_5_0_5b_base,base,headquarters,headquarters:4,headquarters:5,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.031770169734954834,0.03268522024154663,0.0009150505065917969,0.0,0.0,0.0,0.0,0.031997084617614746,0.0002269148826599121,0.0,0.0,0.0,0.0,0.03196704387664795,0.00019687414169311523,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.0,0.017627835273742676,0.018039941787719727,0.0004121065139770508,0.18181818181818182,0.0,0.18181818181818182,0.0,0.01818293333053589,0.0005550980567932129,0.18181818181818182,0.0,0.18181818181818182,0.0,0.018202126026153564,0.0005742907524108887
qwen2_5_0_5b_base,base,headquarters,headquarters:5,headquarters:6,qa,raw_question,0,21,0.4444444444444445,0.4444444444444445,0.0,0.22222222222222224,0.22222222222222224,0.0,0.07207626104354858,0.07354497909545898,0.0014687180519104004,0.4444444444444445,0.0,0.22222222222222224,0.0,0.0789114236831665,0.00683516263961792,0.4444444444444445,0.0,0.22222222222222224,0.0,0.07248139381408691,0.0004051327705383301,0.4444444444444445,0.4444444444444445,0.0,0.22222222222222224,0.22222222222222224,0.0,-0.001791834831237793,-0.0020990371704101562,-0.0003072023391723633,0.4444444444444445,0.0,0.22222222222222224,0.0,-0.0025650858879089355,-0.0007732510566711426,0.4444444444444445,0.0,0.22222222222222224,0.0,-0.0022869110107421875,-0.0004950761795043945
