fact_id,relation,position,layer,within_fact_similarity,same_relation_similarity,invariance_gap
capital:0,capital,preanswer,23,0.49830563366413116,0.3913659094449196,0.10693972421921155
capital:1,capital,subject,0,0.5696395635604858,0.5650493490657854,0.004590214494700429
capital:1,capital,subject,1,0.761635015408198,0.7125059431418777,0.04912907226632035
capital:1,capital,subject,2,0.6944223393996557,0.6540576069065455,0.040364732493110234
capital:1,capital,subject,3,0.7057237923145294,0.6783461279489778,0.02737766436555167
capital:1,capital,subject,4,0.7198729515075684,0.696439814330502,0.02343313717706641
capital:1,capital,subject,5,0.6789399137099584,0.6670022443444892,0.01193766936546925
capital:1,capital,subject,6,0.6910066902637482,0.6669899236241524,0.024016766639595732
capital:1,capital,subject,7,0.7143165866533915,0.6931373331357132,0.021179253517678243
capital:1,capital,subject,8,0.7382569313049316,0.7113622075624086,0.026894723742522997
capital:1,capital,subject,9,0.7630210121472677,0.742943620478565,0.020077391668702704
capital:1,capital,subject,10,0.7616852819919586,0.7445957506583496,0.01708953133360902
capital:1,capital,subject,11,0.7430853148301443,0.7334284968674183,0.009656817962725994
capital:1,capital,subject,12,0.7568583885828654,0.7506703311069445,0.006188057475920883
capital:1,capital,subject,13,0.7719687620798746,0.7676154046573422,0.0043533574225324
capital:1,capital,subject,14,0.7378002007802328,0.743960238146511,-0.006160037366278237
capital:1,capital,subject,15,0.6946198493242264,0.7070520227266983,-0.012432173402471935
capital:1,capital,subject,16,0.6916957249244055,0.7116958294063807,-0.0200001044819752
capital:1,capital,subject,17,0.6846146831909815,0.7139131408184767,-0.029298457627495167
capital:1,capital,subject,18,0.6770878334840139,0.7154608716002919,-0.03837303811627801
capital:1,capital,subject,19,0.6325543224811554,0.6903967835347761,-0.057842461053620675
capital:1,capital,subject,20,0.6525322645902634,0.7081997907635841,-0.055667526173320714
capital:1,capital,subject,21,0.7278107404708862,0.7439370018176057,-0.01612626134671946
capital:1,capital,subject,22,0.7290976643562317,0.7550225349312479,-0.025924870575016246
capital:1,capital,subject,23,0.40244848777850467,0.5044391313991086,-0.1019906436206039
capital:1,capital,preanswer,0,0.4022682110468547,0.5511457063257694,-0.14887749527891475
capital:1,capital,preanswer,1,0.6321624120076498,0.7240042659369382,-0.09184185392928845
capital:1,capital,preanswer,2,0.47358348468939465,0.6026543798771772,-0.12907089518778253
capital:1,capital,preanswer,3,0.496977965037028,0.6201316588981585,-0.12315369386113045
capital:1,capital,preanswer,4,0.5186136315266291,0.6326006816869433,-0.11398705016031419
capital:1,capital,preanswer,5,0.5065236985683441,0.627937897701155,-0.12141419913281093
capital:1,capital,preanswer,6,0.5445239543914795,0.6554078918627717,-0.11088393747129222
capital:1,capital,preanswer,7,0.5759081145127615,0.6788013408129866,-0.10289322630022513
capital:1,capital,preanswer,8,0.5822571913401285,0.6813065545125441,-0.09904936317241553
capital:1,capital,preanswer,9,0.629576767484347,0.7172016073018312,-0.08762483981748426
capital:1,capital,preanswer,10,0.60883662601312,0.702759483998472,-0.09392285798535194
capital:1,capital,preanswer,11,0.6085131615400314,0.7052456452087923,-0.09673248366876086
capital:1,capital,preanswer,12,0.6154824942350388,0.7107644873586568,-0.09528199312361807
capital:1,capital,preanswer,13,0.6258865296840668,0.7193586060946638,-0.09347207641059707
capital:1,capital,preanswer,14,0.6766051352024078,0.7559837834401564,-0.07937864823774854
capital:1,capital,preanswer,15,0.661709189414978,0.7450999742881819,-0.08339078487320384
capital:1,capital,preanswer,16,0.7038584649562836,0.7774128673428838,-0.07355440238660027
capital:1,capital,preanswer,17,0.7513953447341919,0.801097519357096,-0.04970217462290416
capital:1,capital,preanswer,18,0.7791579961776733,0.8248548477210782,-0.04569685154340486
capital:1,capital,preanswer,19,0.7456276416778564,0.7996867007829926,-0.0540590591051362
capital:1,capital,preanswer,20,0.7173767983913422,0.751960769973018,-0.03458397158167581
capital:1,capital,preanswer,21,0.6534646699825922,0.5696059983562339,0.0838586716263583
capital:1,capital,preanswer,22,0.6691733102003733,0.5840693827379834,0.08510392746238993
capital:1,capital,preanswer,23,0.46954574187596637,0.41309617449748903,0.05644956737847734
capital:2,capital,subject,0,0.5674033164978027,0.5646736561955715,0.002729660302231207
capital:2,capital,subject,1,0.758510688940684,0.7117929473857988,0.04671774155488517
capital:2,capital,subject,2,0.6897357503573099,0.6529309440361843,0.036804806321125594
capital:2,capital,subject,3,0.700456976890564,0.6769574957645752,0.023499481125988764
capital:2,capital,subject,4,0.715726892153422,0.6951292013241486,0.02059769082927343
capital:2,capital,subject,5,0.6800657014052073,0.6681553238833492,0.011910377521858084
capital:2,capital,subject,6,0.6874597618977228,0.6666082219136032,0.020851539984119594
capital:2,capital,subject,7,0.7124214768409729,0.6928756384348328,0.019545838406140104
capital:2,capital,subject,8,0.7439159452915192,0.7125116502019492,0.03140429508956999
capital:2,capital,subject,9,0.7684029042720795,0.7437189881774512,0.024683916094628278
capital:2,capital,subject,10,0.7736225326855978,0.748114313422279,0.02550821926331881
capital:2,capital,subject,11,0.7545524537563324,0.7376879621297121,0.016864491626620293
capital:2,capital,subject,12,0.7670746743679047,0.7549073277887973,0.012167346579107341
capital:2,capital,subject,13,0.7801057795683543,0.77131789770316,0.008787881865194302
capital:2,capital,subject,14,0.7421092689037323,0.7462298301133242,-0.004120561209591922
capital:2,capital,subject,15,0.7027352998654047,0.7107861140234903,-0.008050814158085617
capital:2,capital,subject,16,0.6966250985860825,0.7144085940989581,-0.017783495512875613
capital:2,capital,subject,17,0.6897574166456858,0.7160850592296232,-0.026327642583937383
capital:2,capital,subject,18,0.674469992518425,0.7149161989377304,-0.04044620641930541
capital:2,capital,subject,19,0.6312274982531866,0.6906650347465818,-0.05943753649339523
capital:2,capital,subject,20,0.6442905614773432,0.7049975220791318,-0.060706960601788595
capital:2,capital,subject,21,0.7015092521905899,0.7294343576173891,-0.027925105426799157
capital:2,capital,subject,22,0.7032383183638254,0.7418138334019617,-0.03857551503813628
capital:2,capital,subject,23,0.40493953476349515,0.5003798395310614,-0.09544030476756621
capital:2,capital,preanswer,0,0.3992774287859599,0.5503755023872311,-0.1510980736012712
capital:2,capital,preanswer,1,0.6333240071932474,0.7245596864006736,-0.09123567920742615
capital:2,capital,preanswer,2,0.471354936559995,0.6020261875607751,-0.1306712510007801
capital:2,capital,preanswer,3,0.4933722913265228,0.6189365925436671,-0.12556430121714424
capital:2,capital,preanswer,4,0.5135308255751928,0.6305094994604588,-0.11697867388526595
capital:2,capital,preanswer,5,0.5073462923367819,0.6277545781975443,-0.12040828586076247
capital:2,capital,preanswer,6,0.5408532122770945,0.6538284138183702,-0.11297520154127572
capital:2,capital,preanswer,7,0.5744765251874924,0.677980794317343,-0.10350426912985067
capital:2,capital,preanswer,8,0.5829354574282964,0.680828555571762,-0.09789309814346558
capital:2,capital,preanswer,9,0.6299953858057658,0.7168002277612686,-0.08680484195550286
capital:2,capital,preanswer,10,0.6171255509058634,0.7051139015027068,-0.0879883505968434
capital:2,capital,preanswer,11,0.6191446880499522,0.7087795116345991,-0.08963482358464692
capital:2,capital,preanswer,12,0.6277642250061035,0.714949158443646,-0.08718493343754252
capital:2,capital,preanswer,13,0.6364677250385284,0.7229834254831076,-0.08651570044457912
capital:2,capital,preanswer,14,0.6863930324713389,0.7589905356818979,-0.07259750321055902
capital:2,capital,preanswer,15,0.6735758185386658,0.748955862088637,-0.07538004354997119
capital:2,capital,preanswer,16,0.7146771748860677,0.7808871631595221,-0.06620998827345437
capital:2,capital,preanswer,17,0.7571491003036499,0.7999676510014317,-0.04281855069778184
capital:2,capital,preanswer,18,0.7809205253918966,0.8235950283706188,-0.04267450297872222
capital:2,capital,preanswer,19,0.749392032623291,0.7991989028047431,-0.049806870181452134
capital:2,capital,preanswer,20,0.7290120323499044,0.7549964954907243,-0.025984463140819924
capital:2,capital,preanswer,21,0.7231132388114929,0.5686744505708868,0.15443878824060608
capital:2,capital,preanswer,22,0.719780445098877,0.5835332484407858,0.13624719665809115
capital:2,capital,preanswer,23,0.5014842400948206,0.39287846999253484,0.10860577010228578
capital:3,capital,subject,0,0.9976935287316641,0.059503216444599355,0.9381903122870647
capital:3,capital,subject,1,0.9952143728733063,0.22265596078200775,0.7725584120912985
capital:3,capital,subject,2,0.9928140044212341,0.19821645133197308,0.794597553089261
capital:3,capital,subject,3,0.9914177854855856,0.27469725271856243,0.7167205327670232
capital:3,capital,subject,4,0.992077648639679,0.32384379766881466,0.6682338509708643
capital:3,capital,subject,5,0.9899741013844808,0.2785305931994861,0.7114435081849948
capital:3,capital,subject,6,0.9879579643408457,0.23669472201304,0.7512632423278057
capital:3,capital,subject,7,0.9889366328716278,0.2735556208274581,0.7153810120441697
capital:3,capital,subject,8,0.9881905217965444,0.3122968970035965,0.6758936247929479
capital:3,capital,subject,9,0.9893398682276408,0.3893059515817599,0.6000339166458808
capital:3,capital,subject,10,0.985521008570989,0.39587300321595237,0.5896480053550366
capital:3,capital,subject,11,0.9843857983748118,0.37925881502980535,0.6051269833450064
capital:3,capital,subject,12,0.9817494849363962,0.4317699039185589,0.5499795810178374
capital:3,capital,subject,13,0.9797606766223907,0.4744392452253537,0.5053214313970371
capital:3,capital,subject,14,0.9700102309385935,0.4727000087838281,0.4973102221547654
capital:3,capital,subject,15,0.9626609981060028,0.42220504700460215,0.5404559511014007
capital:3,capital,subject,16,0.971944530804952,0.43613038635389373,0.5358141444510582
capital:3,capital,subject,17,0.9710201521714529,0.4809786927970973,0.49004145937435556
capital:3,capital,subject,18,0.9708554347356161,0.5180497062815861,0.45280572845403
capital:3,capital,subject,19,0.9688346087932587,0.5431633522226051,0.4256712565706535
capital:3,capital,subject,20,0.9670728544394175,0.6109594519842755,0.356113402455142
capital:3,capital,subject,21,0.9598421553770701,0.6514311139895157,0.3084110413875544
capital:3,capital,subject,22,0.9608818391958872,0.7033123106441714,0.2575695285517158
capital:3,capital,subject,23,0.8826555212338766,0.4077712263149971,0.47488429491887946
capital:3,capital,preanswer,0,0.39764369527498883,0.5493622847240079,-0.15171858944901911
capital:3,capital,preanswer,1,0.6343011955420176,0.7237669717181813,-0.08946577617616369
capital:3,capital,preanswer,2,0.4653797497351964,0.5985114259476011,-0.13313167621240468
capital:3,capital,preanswer,3,0.48948513468106586,0.6153431654992428,-0.12585803081817698
capital:3,capital,preanswer,4,0.518113856514295,0.626862479543144,-0.10874862302884902
capital:3,capital,preanswer,5,0.5034076968828837,0.622703010047024,-0.11929531316414033
capital:3,capital,preanswer,6,0.5394330869118372,0.6500160826200788,-0.1105829957082416
capital:3,capital,preanswer,7,0.5745065013567606,0.6752108435400508,-0.10070434218329016
capital:3,capital,preanswer,8,0.5760162174701691,0.6754124411805109,-0.09939622371034185
capital:3,capital,preanswer,9,0.6191096703211466,0.7103217142549428,-0.09121204393379623
capital:3,capital,preanswer,10,0.5970941185951233,0.6952603799714283,-0.09816626137630502
capital:3,capital,preanswer,11,0.5978610813617706,0.6984136844561859,-0.10055260309441527
capital:3,capital,preanswer,12,0.6097012013196945,0.705668712712147,-0.09596751139245252
capital:3,capital,preanswer,13,0.6227823793888092,0.7156165213408795,-0.09283414195207029
capital:3,capital,preanswer,14,0.6804388066132864,0.7482712702317671,-0.06783246361848072
capital:3,capital,preanswer,15,0.6716705362002054,0.7374203855341132,-0.0657498493339077
capital:3,capital,preanswer,16,0.7162613471349081,0.7715455005792055,-0.05528415344429738
capital:3,capital,preanswer,17,0.757737418015798,0.7918102246793833,-0.034072806663585364
capital:3,capital,preanswer,18,0.7830009460449219,0.8127448785711419,-0.029743932526219985
capital:3,capital,preanswer,19,0.7507249315579733,0.7875632806257769,-0.03683834906780359
capital:3,capital,preanswer,20,0.7300050656000773,0.7230626937340606,0.00694237186601665
capital:3,capital,preanswer,21,0.682429259022077,0.5416874433444305,0.14074181567764643
capital:3,capital,preanswer,22,0.7110724548498789,0.574559021402489,0.13651343344738986
capital:3,capital,preanswer,23,0.4587472106019656,0.3738102991683263,0.0849369114336393
capital:4,capital,subject,0,0.5785943071047465,0.5682229763320223,0.010371330772724119
capital:4,capital,subject,1,0.7656051615873972,0.7140762988816608,0.05152886270573642
capital:4,capital,subject,2,0.691090871890386,0.6528710791502487,0.038219792740137315
capital:4,capital,subject,3,0.7044984102249146,0.6783020849424329,0.026196325282481614
capital:4,capital,subject,4,0.7261408368746439,0.6981459456411275,0.027994891233516395
capital:4,capital,subject,5,0.6889111449321111,0.668952654285187,0.01995849064692412
capital:4,capital,subject,6,0.694748193025589,0.6677086769010533,0.0270395161245357
capital:4,capital,subject,7,0.7137943158547083,0.6927248452028091,0.021069470651899236
capital:4,capital,subject,8,0.7402298351128896,0.7114272726361047,0.02880256247678492
capital:4,capital,subject,9,0.7580189804236094,0.7404852043837309,0.01753377603987849
capital:4,capital,subject,10,0.7666695813337961,0.7458863082257184,0.020783273108077704
capital:4,capital,subject,11,0.7496506075064341,0.7360156424004923,0.013634965105941754
capital:4,capital,subject,12,0.7639749944210052,0.7533783408051188,0.010596653615886464
capital:4,capital,subject,13,0.7781979640324911,0.7706280386244709,0.007569925408020151
capital:4,capital,subject,14,0.7406546970208486,0.7451470670374957,-0.00449237001664704
capital:4,capital,subject,15,0.6971707592407862,0.7079965661872517,-0.01082580694646551
capital:4,capital,subject,16,0.6943487425645193,0.7127489105544307,-0.018400167989911398
capital:4,capital,subject,17,0.6920834730068842,0.71628008952195,-0.024196616515065772
capital:4,capital,subject,18,0.6783769329388937,0.7155123620548032,-0.0371354291159095
capital:4,capital,subject,19,0.6353975633780161,0.6910798233002424,-0.05568225992222631
capital:4,capital,subject,20,0.6513526539007822,0.7053570823574608,-0.05400442845667852
capital:4,capital,subject,21,0.7130809923013052,0.7278940713202412,-0.014813079018936026
capital:4,capital,subject,22,0.7245695491631826,0.7430193583396348,-0.018449809176452225
capital:4,capital,subject,23,0.4265860915184021,0.4985397236252373,-0.0719536321068352
capital:4,capital,preanswer,0,0.40833742916584015,0.5534422070803967,-0.14510477791455656
capital:4,capital,preanswer,1,0.6362300912539164,0.7255196923559363,-0.08928960110201989
capital:4,capital,preanswer,2,0.466657226284345,0.6003377766094424,-0.13368055032509746
capital:4,capital,preanswer,3,0.4935932258764903,0.6190725929019126,-0.12547936702542234
capital:4,capital,preanswer,4,0.5212913701931635,0.6316482285884294,-0.11035685839526588
capital:4,capital,preanswer,5,0.5200534164905548,0.6311844353648749,-0.11113101887432009
capital:4,capital,preanswer,6,0.5503211965163549,0.6565554673698816,-0.10623427085352666
capital:4,capital,preanswer,7,0.5759883373975754,0.6781524506143548,-0.10216411321677943
capital:4,capital,preanswer,8,0.5782287418842316,0.6792192442173307,-0.10099050233309914
capital:4,capital,preanswer,9,0.6207678467035294,0.7136299986053597,-0.09286215190183034
capital:4,capital,preanswer,10,0.6108232736587524,0.7028457495299253,-0.09202247587117285
capital:4,capital,preanswer,11,0.6182198226451874,0.7081280762160366,-0.0899082535708492
capital:4,capital,preanswer,12,0.6274920105934143,0.7144609999588944,-0.08696898936548014
capital:4,capital,preanswer,13,0.6376939515272776,0.7230225420472297,-0.08532859051995212
capital:4,capital,preanswer,14,0.6887908776601156,0.7587191509929571,-0.06992827333284146
capital:4,capital,preanswer,15,0.6757414837678274,0.7485972060398622,-0.07285572227203485
capital:4,capital,preanswer,16,0.7206107079982758,0.7815650789575144,-0.06095437095923861
capital:4,capital,preanswer,17,0.7657146553198496,0.8034683350812305,-0.03775367976138089
capital:4,capital,preanswer,18,0.7922030289967855,0.8269462585449219,-0.034743229548136356
capital:4,capital,preanswer,19,0.7613173921902975,0.8025006011805751,-0.04118320899027761
capital:4,capital,preanswer,20,0.7397697865962982,0.7491344338790937,-0.009364647282795513
capital:4,capital,preanswer,21,0.6925063182910284,0.5287026925520464,0.163803625738982
capital:4,capital,preanswer,22,0.7067383130391439,0.5481712191619657,0.15856709387717827
capital:4,capital,preanswer,23,0.5316264207164446,0.3816571754154707,0.14996924530097394
capital:5,capital,subject,0,0.9990542829036713,0.09251260801895776,0.9065416748847135
capital:5,capital,subject,1,0.9974389672279358,0.24388088802383703,0.7535580792040988
capital:5,capital,subject,2,0.9956446786721548,0.09886788824488493,0.8967767904272699
capital:5,capital,subject,3,0.9949777126312256,0.2322432203218341,0.7627344923093915
capital:5,capital,subject,4,0.9945108294487,0.3507822391323068,0.6437285903163932
capital:5,capital,subject,5,0.9922013382116953,0.3086721057241613,0.6835292324875339
capital:5,capital,subject,6,0.9890363315741221,0.28664781779728155,0.7023885137768405
capital:5,capital,subject,7,0.9901783366998037,0.3631625155156309,0.6270158211841728
capital:5,capital,subject,8,0.9844173590342203,0.40872854366898537,0.575688815365235
capital:5,capital,subject,9,0.9844301044940948,0.49975617382336746,0.4846739306707274
capital:5,capital,subject,10,0.9785762131214142,0.5104284205219962,0.46814779259941797
capital:5,capital,subject,11,0.9768933951854706,0.4867729859595949,0.4901204092258757
capital:5,capital,subject,12,0.9753729701042175,0.5297000743448734,0.4456728957593441
capital:5,capital,subject,13,0.9750108619530996,0.5677770633589138,0.40723379859418585
capital:5,capital,subject,14,0.9604103863239288,0.5533489381725137,0.4070614481514151
capital:5,capital,subject,15,0.948012242714564,0.4950427590784701,0.45296948363609385
capital:5,capital,subject,16,0.9588087300459543,0.5386235544627364,0.420185175583218
capital:5,capital,subject,17,0.9517845014731089,0.5554737411439419,0.396310760329167
capital:5,capital,subject,18,0.9525583684444427,0.5936903440478173,0.35886802439662546
capital:5,capital,subject,19,0.9409556984901428,0.5966452404179357,0.34431045807220717
capital:5,capital,subject,20,0.929320752620697,0.6365132380954244,0.29280751452527265
capital:5,capital,subject,21,0.9396785696347555,0.7075829468667507,0.23209562276800477
capital:5,capital,subject,22,0.9362882872422537,0.725447703152895,0.21084058408935868
capital:5,capital,subject,23,0.9197912315527598,0.47497206316752866,0.4448191683852311
capital:5,capital,preanswer,0,0.3901284436384837,0.5462317893450911,-0.1561033457066074
capital:5,capital,preanswer,1,0.6375429729620615,0.7242884459820661,-0.08674547302000457
capital:5,capital,preanswer,2,0.4737266997496287,0.6000524312257767,-0.12632573147614795
capital:5,capital,preanswer,3,0.4919475515683492,0.6146951509131626,-0.12274759934481344
capital:5,capital,preanswer,4,0.5143628319104513,0.6280546843666922,-0.11369185245624092
capital:5,capital,preanswer,5,0.5147378544012705,0.6281291298906911,-0.11339127548942063
capital:5,capital,preanswer,6,0.5550914059082667,0.6559420597146858,-0.10085065380641911
capital:5,capital,preanswer,7,0.5815744747718176,0.6781511296602812,-0.09657665488846368
capital:5,capital,preanswer,8,0.5866098205248514,0.6789729039777409,-0.09236308345288946
capital:5,capital,preanswer,9,0.6264837980270386,0.7130232468586076,-0.08653944883156905
capital:5,capital,preanswer,10,0.604186957081159,0.697564613412727,-0.09337765633156803
capital:5,capital,preanswer,11,0.6091906130313873,0.702852745286443,-0.09366213225505571
capital:5,capital,preanswer,12,0.6107850273450216,0.7065063308585774,-0.09572130351355579
capital:5,capital,preanswer,13,0.6248804579178492,0.7165158392692154,-0.09163538135136617
capital:5,capital,preanswer,14,0.6730058888594309,0.7510417279872027,-0.07803583912777179
capital:5,capital,preanswer,15,0.664617915948232,0.7409875338727777,-0.07636961792454566
capital:5,capital,preanswer,16,0.7009853521982828,0.7720246050845493,-0.07103925288626645
capital:5,capital,preanswer,17,0.7444238166014353,0.7938294373452663,-0.049405620743831036
capital:5,capital,preanswer,18,0.7813000579675039,0.8198269839313898,-0.03852692596388585
capital:5,capital,preanswer,19,0.7530415455500284,0.7945503243668512,-0.0415087788168228
capital:5,capital,preanswer,20,0.7399716973304749,0.7346134646372362,0.0053582326932386515
capital:5,capital,preanswer,21,0.7475841542085012,0.544613107022914,0.20297104718558723
capital:5,capital,preanswer,22,0.7605614562829336,0.5774082439866933,0.18315321229624026
capital:5,capital,preanswer,23,0.5026827032367388,0.3817452708902403,0.12093743234649851
capital:6,capital,subject,0,0.5810803323984146,0.5692059312820096,0.011874401116405031
capital:6,capital,subject,1,0.7655860483646393,0.714286711405624,0.05129933695901523
capital:6,capital,subject,2,0.6919623365004858,0.6536381752230227,0.038324161277463076
capital:6,capital,subject,3,0.7031236588954926,0.6781490411270749,0.024974617768417695
capital:6,capital,subject,4,0.7162005106608073,0.6958317412910137,0.020368769369793593
capital:6,capital,subject,5,0.68995301425457,0.6714087604460391,0.018544253808530864
capital:6,capital,subject,6,0.6939765065908432,0.6684593493965539,0.025517157194289264
capital:6,capital,subject,7,0.719183991352717,0.6946534794670615,0.02453051188565558
capital:6,capital,subject,8,0.7488325834274292,0.7126951173625209,0.03613746606490831
capital:6,capital,subject,9,0.7725641330083212,0.7440215736966241,0.028542559311697024
capital:6,capital,subject,10,0.777988463640213,0.7487547272308306,0.029233736409382427
capital:6,capital,subject,11,0.7591345210870107,0.7393079886043613,0.019826532482649428
capital:6,capital,subject,12,0.7707570095856985,0.755717396736145,0.015039612849553463
capital:6,capital,subject,13,0.7839862505594889,0.7724477369338274,0.011538513625661495
capital:6,capital,subject,14,0.7463130553563436,0.7473967490209774,-0.0010836936646337891
capital:6,capital,subject,15,0.7041571736335754,0.710911461236802,-0.006754287603226605
capital:6,capital,subject,16,0.6974588384230932,0.7142107347873125,-0.016751896364219254
capital:6,capital,subject,17,0.6933979938427607,0.7163155531002716,-0.022917559257510933
capital:6,capital,subject,18,0.6811606287956238,0.7163381222635508,-0.03517749346792698
capital:6,capital,subject,19,0.6395154347022375,0.6922980045730417,-0.05278256987080421
capital:6,capital,subject,20,0.652804508805275,0.7059400713240559,-0.05313556251878093
capital:6,capital,subject,21,0.7257305483023325,0.7313975867899981,-0.005667038487665588
capital:6,capital,subject,22,0.736445277929306,0.7490156665444374,-0.012570388615131378
capital:6,capital,subject,23,0.43469490855932236,0.4993647447025234,-0.06466983614320104
capital:6,capital,preanswer,0,0.41468757887681323,0.5555731513622132,-0.14088557248539996
capital:6,capital,preanswer,1,0.6377537449200948,0.726087423549457,-0.08833367862936214
capital:6,capital,preanswer,2,0.46941879391670227,0.6013248175043951,-0.13190602358769288
capital:6,capital,preanswer,3,0.49475159247716266,0.619447263804349,-0.12469567132718634
capital:6,capital,preanswer,4,0.513754203915596,0.6310383291407065,-0.11728412522511045
capital:6,capital,preanswer,5,0.5140669445196787,0.6304210752926089,-0.11635413077293022
capital:6,capital,preanswer,6,0.5454278091589609,0.655725044790994,-0.11029723563203309
capital:6,capital,preanswer,7,0.5762279530366262,0.6788894772868265,-0.10266152425020025
capital:6,capital,preanswer,8,0.5795226246118546,0.6795799954032357,-0.1000573707913811
capital:6,capital,preanswer,9,0.6295396635929743,0.7165598760951649,-0.08702021250219061
capital:6,capital,preanswer,10,0.617311934630076,0.7050571739673615,-0.0877452393372854
capital:6,capital,preanswer,11,0.6229425420363744,0.7101039920340885,-0.08716144999771402
capital:6,capital,preanswer,12,0.6310974359512329,0.7160349672829563,-0.08493753133172344
capital:6,capital,preanswer,13,0.6398875812689463,0.7240601253103126,-0.08417254404136632
capital:6,capital,preanswer,14,0.6912345886230469,0.7605049969120459,-0.069270408288999
capital:6,capital,preanswer,15,0.6792914966742197,0.7500427466901866,-0.07075125001596683
capital:6,capital,preanswer,16,0.7205206652482351,0.7821229035881433,-0.06160223833990819
capital:6,capital,preanswer,17,0.767362634340922,0.8024848225441846,-0.03512218820326263
capital:6,capital,preanswer,18,0.7922038435935974,0.8252492323517799,-0.033045388758182526
capital:6,capital,preanswer,19,0.7646352648735046,0.8013624254275452,-0.03672716055404057
capital:6,capital,preanswer,20,0.7589194277922312,0.7546014010228894,0.004318026769341787
capital:6,capital,preanswer,21,0.7713215053081512,0.5743831370703198,0.1969383682378314
capital:6,capital,preanswer,22,0.7781198223431905,0.6053853683512319,0.17273445399195864
capital:6,capital,preanswer,23,0.5054367954532305,0.38432412690334866,0.12111266854988184
capital:7,capital,subject,0,0.5730630854765574,0.5667167214401574,0.006346364036399987
