fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth
official_language:11,official_language,preanswer,-0.07641866062603773,0.055823403438835406,21
official_language:11,official_language,subject,-0.004444250022208153,0.05249687574916717,0
official_language:2,official_language,preanswer,-0.07795097408475755,0.045244615750782424,21
official_language:2,official_language,subject,-0.0073555698924029815,0.051071363416585025,0
official_language:3,official_language,preanswer,-0.07870674741598742,0.038214028446060255,21
official_language:3,official_language,subject,0.5713519357983258,0.9402860249816016,0
official_language:4,official_language,preanswer,-0.07710049091351744,0.0417966380941146,21
official_language:4,official_language,subject,-0.006769159361761236,0.05594612655201647,0
official_language:5,official_language,preanswer,-0.06938114023304101,0.06680843471126119,21
official_language:5,official_language,subject,0.5354283309613374,0.9064585043004517,0
official_language:6,official_language,preanswer,-0.07523451339037628,0.04966064745729615,21
official_language:6,official_language,subject,-0.0012378906922278499,0.05444656160067429,0
official_language:7,official_language,preanswer,-0.07778193519852443,0.04006077123410767,21
official_language:7,official_language,subject,-0.00636775160870971,0.051730908058357894,0
official_language:8,official_language,preanswer,-0.07502007718597849,0.05603322589939286,21
official_language:8,official_language,subject,-0.00022778636114459636,0.050388678174578705,0
official_language:9,official_language,preanswer,-0.07682709305396486,0.049772712543155295,21
official_language:9,official_language,subject,-0.0031165191261368283,0.05126395539352391,0
