relation,metric,family_a,family_b,mean_diff,ci_low,ci_high,sign_test_pvalue,num_pairs,model_name
headquarters,target_selectivity,declarative,raw_question,-0.0570987654320987,-0.1257610830527497,0.012286756453423,0.548828125,18,gemma_270m_base
headquarters,target_selectivity,qa,raw_question,-0.0674643257976591,-0.1325182379349046,-0.006938632355299,0.5078125,18,gemma_270m_base
official_language,target_selectivity,chat_template,declarative,0.0244668911335577,-0.0254566498316498,0.0747088945005611,1.0,18,gemma_270m_base
official_language,target_selectivity,chat_template,qa,0.049074074074074,-0.0265509259259259,0.1234567901234568,0.34375,18,gemma_270m_base
official_language,target_selectivity,chat_template,raw_question,-0.0222222222222222,-0.067932098765432,0.0148148148148148,0.625,18,gemma_270m_base
official_language,target_selectivity,declarative,qa,0.0246071829405162,-0.0345700056116722,0.0835788439955106,0.75390625,18,gemma_270m_base
official_language,target_selectivity,declarative,raw_question,-0.04668911335578,-0.0888930976430976,-0.0095622895622895,0.21875,18,gemma_270m_base
official_language,target_selectivity,qa,raw_question,-0.0712962962962962,-0.1358024691358024,-0.0076929012345679,0.109375,18,gemma_270m_base
birth_place,target_selectivity,chat_template,declarative,0.0402116402116402,-0.1684788359788359,0.2201984126984126,0.2890625,18,gemma_270m_it
birth_place,target_selectivity,chat_template,qa,0.0907407407407407,-0.0944444444444444,0.2853240740740739,0.6875,18,gemma_270m_it
birth_place,target_selectivity,chat_template,raw_question,0.1067901234567901,-0.1130246913580246,0.3019753086419751,0.34375,18,gemma_270m_it
birth_place,target_selectivity,declarative,qa,0.0505291005291005,-0.0338756613756613,0.142063492063492,0.6875,18,gemma_270m_it
birth_place,target_selectivity,declarative,raw_question,0.0665784832451499,-0.0744400352733686,0.1971626984126983,0.2890625,18,gemma_270m_it
birth_place,target_selectivity,qa,raw_question,0.0160493827160493,-0.1444598765432098,0.1518518518518518,0.6875,18,gemma_270m_it
capital,target_selectivity,chat_template,declarative,-0.1705467372134038,-0.3861496913580247,0.0461507936507936,1.0,18,gemma_270m_it
capital,target_selectivity,chat_template,qa,-0.1598765432098765,-0.3697685185185185,0.0617283950617283,0.7744140625,18,gemma_270m_it
capital,target_selectivity,chat_template,raw_question,-0.0824074074074074,-0.3019212962962962,0.1418055555555554,0.548828125,18,gemma_270m_it
capital,target_selectivity,declarative,qa,0.0106701940035273,-0.0900881834215167,0.1132716049382716,0.266845703125,18,gemma_270m_it
capital,target_selectivity,declarative,raw_question,0.0881393298059964,-0.0544918430335096,0.2280864197530864,0.1795654296875,18,gemma_270m_it
capital,target_selectivity,qa,raw_question,0.0774691358024691,-0.045679012345679,0.1858179012345678,0.3876953125,18,gemma_270m_it
currency,target_selectivity,chat_template,declarative,0.1037477954144621,0.0054662698412698,0.1991181657848325,0.09228515625,18,gemma_270m_it
currency,target_selectivity,chat_template,qa,0.0132716049382716,-0.1015586419753086,0.1151388888888888,0.7265625,18,gemma_270m_it
currency,target_selectivity,chat_template,raw_question,0.1796296296296296,0.0166203703703703,0.3297222222222222,0.14599609375,18,gemma_270m_it
currency,target_selectivity,declarative,qa,-0.0904761904761904,-0.1764605379188712,-0.001386684303351,0.4239501953125,18,gemma_270m_it
currency,target_selectivity,declarative,raw_question,0.0758818342151675,-0.0412356701940035,0.1961298500881834,0.1795654296875,18,gemma_270m_it
currency,target_selectivity,qa,raw_question,0.166358024691358,0.0221913580246913,0.3152006172839506,0.0654296875,18,gemma_270m_it
headquarters,target_selectivity,chat_template,declarative,0.0185746352413019,-0.1732575757575757,0.1987037037037036,0.548828125,18,gemma_270m_it
headquarters,target_selectivity,chat_template,qa,0.0280022446689113,-0.1375771604938271,0.190175364758698,1.0,18,gemma_270m_it
headquarters,target_selectivity,chat_template,raw_question,0.0001322751322751,-0.1815145502645502,0.1890288800705467,1.0,18,gemma_270m_it
headquarters,target_selectivity,declarative,qa,0.0094276094276094,-0.0329426206509539,0.0729426206509539,1.0,18,gemma_270m_it
headquarters,target_selectivity,declarative,raw_question,-0.0184423601090267,-0.102582872374539,0.0700318662818662,1.0,18,gemma_270m_it
headquarters,target_selectivity,qa,raw_question,-0.0278699695366362,-0.09484297338464,0.0289846881513548,0.453125,18,gemma_270m_it
official_language,target_selectivity,chat_template,declarative,-0.1083333333333333,-0.3167361111111111,0.0694444444444444,1.0,18,gemma_270m_it
official_language,target_selectivity,chat_template,qa,-0.1098765432098765,-0.311358024691358,0.0778086419753086,1.0,18,gemma_270m_it
official_language,target_selectivity,chat_template,raw_question,0.0981481481481481,-0.1167129629629629,0.2926388888888888,0.14599609375,18,gemma_270m_it
official_language,target_selectivity,declarative,qa,-0.0015432098765432,-0.0500385802469135,0.0481481481481481,1.0,18,gemma_270m_it
official_language,target_selectivity,declarative,raw_question,0.2064814814814815,0.0943981481481481,0.3259259259259259,0.021484375,18,gemma_270m_it
official_language,target_selectivity,qa,raw_question,0.2080246913580247,0.1098456790123456,0.3074074074074074,0.00390625,18,gemma_270m_it
birth_place,target_selectivity,chat_template,declarative,-0.1219576719576719,-0.2180191798941798,-0.0339252645502646,0.0703125,18,qwen2_5_0_5b_base
birth_place,target_selectivity,chat_template,qa,-0.0888888888888888,-0.2518518518518518,0.0222222222222222,1.0,18,qwen2_5_0_5b_base
birth_place,target_selectivity,chat_template,raw_question,-0.1925925925925925,-0.3630555555555555,-0.037037037037037,0.125,18,qwen2_5_0_5b_base
birth_place,target_selectivity,declarative,qa,0.033068783068783,-0.1334722222222222,0.1620932539682539,0.453125,18,qwen2_5_0_5b_base
birth_place,target_selectivity,declarative,raw_question,-0.0706349206349206,-0.2491203703703703,0.066736111111111,1.0,18,qwen2_5_0_5b_base
birth_place,target_selectivity,qa,raw_question,-0.1037037037037037,-0.2518518518518518,0.0,0.25,18,qwen2_5_0_5b_base
capital,target_selectivity,chat_template,declarative,-0.0909090909090909,-0.1856818181818181,0.0095636924803591,0.1795654296875,18,qwen2_5_0_5b_base
capital,target_selectivity,chat_template,qa,0.5888888888888889,0.4227469135802469,0.729945987654321,0.000274658203125,18,qwen2_5_0_5b_base
capital,target_selectivity,chat_template,raw_question,0.0026094276094276,-0.1701087261503928,0.1685760381593714,1.0,18,qwen2_5_0_5b_base
capital,target_selectivity,declarative,qa,0.6797979797979797,0.5220012626262626,0.8208473625140292,3.0517578125e-05,18,qwen2_5_0_5b_base
capital,target_selectivity,declarative,raw_question,0.0935185185185185,-0.0702335858585858,0.2650533108866442,1.0,18,qwen2_5_0_5b_base
capital,target_selectivity,qa,raw_question,-0.5862794612794613,-0.7917403198653198,-0.3669297138047138,0.00048828125,18,qwen2_5_0_5b_base
currency,target_selectivity,chat_template,declarative,0.0562289562289562,-0.0395903479236812,0.1601393899310565,0.548828125,18,qwen2_5_0_5b_base
currency,target_selectivity,chat_template,qa,0.2195727112393779,0.1293869248035914,0.3091395101811768,0.000244140625,18,qwen2_5_0_5b_base
currency,target_selectivity,chat_template,raw_question,-0.1419312169312169,-0.2843022486772486,0.026354717813051,0.2265625,18,qwen2_5_0_5b_base
currency,target_selectivity,declarative,qa,0.1633437550104216,0.0674258457591791,0.2855892255892254,0.012939453125,18,qwen2_5_0_5b_base
currency,target_selectivity,declarative,raw_question,-0.1981601731601731,-0.3123632154882155,-0.0779255852172519,0.0224609375,18,qwen2_5_0_5b_base
currency,target_selectivity,qa,raw_question,-0.3615039281705947,-0.5504292929292929,-0.1933585858585858,0.00634765625,18,qwen2_5_0_5b_base
headquarters,target_selectivity,chat_template,declarative,-0.2125781625781626,-0.3683909531826198,-0.0728808922558923,0.454498291015625,18,qwen2_5_0_5b_base
headquarters,target_selectivity,chat_template,qa,0.0175364758698092,-0.0484988776655443,0.0876227553310885,1.0,18,qwen2_5_0_5b_base
headquarters,target_selectivity,chat_template,raw_question,-0.0814614397947731,-0.1862796616963283,0.0135900673400673,1.0,18,qwen2_5_0_5b_base
headquarters,target_selectivity,declarative,qa,0.2301146384479718,0.0860339506172839,0.3825948973865638,0.210113525390625,18,qwen2_5_0_5b_base
headquarters,target_selectivity,declarative,raw_question,0.1311167227833894,-0.0370124859708192,0.301992644700978,0.11846923828125,18,qwen2_5_0_5b_base
headquarters,target_selectivity,qa,raw_question,-0.0989979156645823,-0.2190881032547699,0.0146958674042007,1.0,18,qwen2_5_0_5b_base
official_language,target_selectivity,chat_template,declarative,0.1915824915824916,0.108063973063973,0.2693602693602693,0.00634765625,18,qwen2_5_0_5b_base
official_language,target_selectivity,chat_template,qa,0.4573232323232322,0.2350757575757575,0.6886868686868686,0.021484375,18,qwen2_5_0_5b_base
official_language,target_selectivity,chat_template,raw_question,0.0113355780022446,-0.0232323232323232,0.0471380471380471,1.0,18,qwen2_5_0_5b_base
official_language,target_selectivity,declarative,qa,0.2657407407407407,0.0545601851851851,0.4963888888888888,0.5810546875,18,qwen2_5_0_5b_base
official_language,target_selectivity,declarative,raw_question,-0.1802469135802469,-0.2580246913580247,-0.0999691358024691,0.001953125,18,qwen2_5_0_5b_base
official_language,target_selectivity,qa,raw_question,-0.4459876543209877,-0.6561342592592593,-0.2361111111111111,0.00390625,18,qwen2_5_0_5b_base
birth_place,target_selectivity,chat_template,declarative,0.0202821869488536,-0.1349206349206349,0.1587301587301587,0.625,18,qwen2_5_0_5b_instruct
birth_place,target_selectivity,chat_template,qa,0.0219135802469135,-0.1477314814814815,0.1825694444444442,1.0,18,qwen2_5_0_5b_instruct
birth_place,target_selectivity,chat_template,raw_question,-0.0753086419753086,-0.2444753086419753,0.0618518518518517,0.625,18,qwen2_5_0_5b_instruct
birth_place,target_selectivity,declarative,qa,0.0016313932980599,-0.1122751322751322,0.151331569664903,0.375,18,qwen2_5_0_5b_instruct
birth_place,target_selectivity,declarative,raw_question,-0.0955908289241622,-0.2585714285714285,0.0476190476190476,0.375,18,qwen2_5_0_5b_instruct
birth_place,target_selectivity,qa,raw_question,-0.0972222222222222,-0.2780092592592592,0.0509259259259259,1.0,18,qwen2_5_0_5b_instruct
capital,target_selectivity,chat_template,declarative,-0.594656886323553,-0.77302088343755,-0.4427709636042971,0.000244140625,18,qwen2_5_0_5b_instruct
capital,target_selectivity,chat_template,qa,-0.4989417989417989,-0.6906757054673721,-0.3229982363315697,0.049041748046875,18,qwen2_5_0_5b_instruct
capital,target_selectivity,chat_template,raw_question,-0.3499999999999999,-0.5371759259259259,-0.1748379629629631,0.021270751953125,18,qwen2_5_0_5b_instruct
capital,target_selectivity,declarative,qa,0.095715087381754,0.0321119929453262,0.1466058401475068,0.1795654296875,18,qwen2_5_0_5b_instruct
capital,target_selectivity,declarative,raw_question,0.2446568863235529,0.1366045374378707,0.3525832732082731,0.0001220703125,18,qwen2_5_0_5b_instruct
capital,target_selectivity,qa,raw_question,0.1489417989417989,0.0654320987654321,0.2315123456790123,0.00738525390625,18,qwen2_5_0_5b_instruct
currency,target_selectivity,chat_template,declarative,-0.0897987814654481,-0.2583296256212923,0.0637245470578803,0.3876953125,18,qwen2_5_0_5b_instruct
currency,target_selectivity,chat_template,qa,-0.020410453743787,-0.2112047057880391,0.1468334135000801,0.7744140625,18,qwen2_5_0_5b_instruct
currency,target_selectivity,chat_template,raw_question,-0.0294452461119127,-0.2009223184223184,0.1094458473625138,1.0,18,qwen2_5_0_5b_instruct
currency,target_selectivity,declarative,qa,0.069388327721661,-0.010803872053872,0.1641140572390572,0.548828125,18,qwen2_5_0_5b_instruct
currency,target_selectivity,declarative,raw_question,0.0603535353535353,-0.0497474747474747,0.1787654320987654,1.0,18,qwen2_5_0_5b_instruct
currency,target_selectivity,qa,raw_question,-0.0090347923681257,-0.131705948372615,0.1143209876543208,1.0,18,qwen2_5_0_5b_instruct
headquarters,target_selectivity,chat_template,declarative,-0.1115760782427449,-0.3681186868686869,0.1572971781305111,0.60723876953125,18,qwen2_5_0_5b_instruct
headquarters,target_selectivity,chat_template,qa,-0.0163299663299663,-0.2416049382716049,0.2254349046015711,0.454498291015625,18,qwen2_5_0_5b_instruct
headquarters,target_selectivity,chat_template,raw_question,-0.0590147506814173,-0.2719338223504891,0.1706093674843672,0.3017578125,18,qwen2_5_0_5b_instruct
headquarters,target_selectivity,declarative,qa,0.0952461119127785,-0.0295715087381753,0.2209198132114798,1.0,18,qwen2_5_0_5b_instruct
headquarters,target_selectivity,declarative,raw_question,0.0525613275613275,-0.0716690716690716,0.1837838704505369,0.5810546875,18,qwen2_5_0_5b_instruct
headquarters,target_selectivity,qa,raw_question,-0.042684784351451,-0.1049160253326919,0.0115361952861952,1.0,18,qwen2_5_0_5b_instruct
official_language,target_selectivity,chat_template,declarative,-0.0708994708994708,-0.2402513227513227,0.0847685185185184,0.75390625,18,qwen2_5_0_5b_instruct
official_language,target_selectivity,chat_template,qa,-0.1617283950617284,-0.3413888888888889,0.0067978395061728,0.75390625,18,qwen2_5_0_5b_instruct
official_language,target_selectivity,chat_template,raw_question,-0.1854938271604938,-0.3809413580246913,-0.0086033950617284,0.5078125,18,qwen2_5_0_5b_instruct
official_language,target_selectivity,declarative,qa,-0.0908289241622575,-0.1655809082892416,-0.0143253968253968,0.03857421875,18,qwen2_5_0_5b_instruct
official_language,target_selectivity,declarative,raw_question,-0.1145943562610229,-0.2021384479717813,-0.0272222222222222,0.03857421875,18,qwen2_5_0_5b_instruct
official_language,target_selectivity,qa,raw_question,-0.0237654320987654,-0.076574074074074,0.0274691358024691,0.6875,18,qwen2_5_0_5b_instruct
birth_place,target_selectivity,chat_template,declarative,0.0891534391534391,-0.0620601851851852,0.2527777777777777,0.453125,18,smollm2_360m_base
birth_place,target_selectivity,chat_template,qa,0.1545855379188712,-0.0039682539682539,0.3489021164021162,0.1796875,18,smollm2_360m_base
birth_place,target_selectivity,chat_template,raw_question,0.137037037037037,-0.0558333333333333,0.3409259259259258,0.21875,18,smollm2_360m_base
birth_place,target_selectivity,declarative,qa,0.0654320987654321,-0.0496615961199294,0.1823743386243386,1.0,18,smollm2_360m_base
birth_place,target_selectivity,declarative,raw_question,0.0478835978835978,-0.1306150793650793,0.2254199735449735,0.7265625,18,smollm2_360m_base
birth_place,target_selectivity,qa,raw_question,-0.0175485008818342,-0.2240806878306878,0.1821538800705467,0.34375,18,smollm2_360m_base
capital,target_selectivity,chat_template,declarative,-0.1616402116402116,-0.3428604497354497,0.0102369929453262,0.143463134765625,18,smollm2_360m_base
capital,target_selectivity,chat_template,qa,-0.1596119929453262,-0.3412268518518518,0.003585758377425,0.210113525390625,18,smollm2_360m_base
capital,target_selectivity,chat_template,raw_question,-0.0753968253968254,-0.2691137566137566,0.1207738095238093,0.34375,18,smollm2_360m_base
capital,target_selectivity,declarative,qa,0.0020282186948853,-0.0217956349206349,0.0227083333333333,0.3876953125,18,smollm2_360m_base
capital,target_selectivity,declarative,raw_question,0.0862433862433862,-0.0846020723104056,0.2582120811287478,0.629058837890625,18,smollm2_360m_base
capital,target_selectivity,qa,raw_question,0.0842151675485008,-0.0741203703703703,0.2521351410934744,0.803619384765625,18,smollm2_360m_base
currency,target_selectivity,chat_template,declarative,-0.0038800705467372,-0.1371340388007054,0.1366953262786595,0.79052734375,18,smollm2_360m_base
currency,target_selectivity,chat_template,qa,0.0076719576719576,-0.0710824514991181,0.0948192239858906,0.2890625,18,smollm2_360m_base
currency,target_selectivity,chat_template,raw_question,-0.1751322751322751,-0.3197156084656084,-0.0314616402116402,0.0224609375,18,smollm2_360m_base
currency,target_selectivity,declarative,qa,0.0115520282186949,-0.0997508818342151,0.1158796296296296,1.0,18,smollm2_360m_base
currency,target_selectivity,declarative,raw_question,-0.1712522045855379,-0.2938425925925926,-0.0317195767195767,0.076812744140625,18,smollm2_360m_base
currency,target_selectivity,qa,raw_question,-0.1828042328042328,-0.2920701058201058,-0.0819069664902998,0.001953125,18,smollm2_360m_base
headquarters,target_selectivity,chat_template,declarative,0.0249999999999999,-0.0624548059964726,0.111382275132275,0.3017578125,18,smollm2_360m_base
headquarters,target_selectivity,chat_template,qa,0.127689594356261,-0.0797045855379188,0.3220579805996471,0.34375,18,smollm2_360m_base
headquarters,target_selectivity,chat_template,raw_question,0.0211199294532628,-0.0830709876543209,0.1432660934744267,1.0,18,smollm2_360m_base
headquarters,target_selectivity,declarative,qa,0.102689594356261,-0.0548280423280423,0.2554100529100529,1.0,18,smollm2_360m_base
headquarters,target_selectivity,declarative,raw_question,-0.0038800705467372,-0.0885780423280423,0.098611111111111,0.548828125,18,smollm2_360m_base
headquarters,target_selectivity,qa,raw_question,-0.1065696649029982,-0.2691313932980599,0.0871869488536155,0.11846923828125,18,smollm2_360m_base
official_language,target_selectivity,chat_template,declarative,0.040079365079365,-0.0246329365079365,0.1099999999999999,1.0,18,smollm2_360m_base
official_language,target_selectivity,chat_template,qa,0.042063492063492,-0.0142857142857142,0.1004265873015872,0.2890625,18,smollm2_360m_base
official_language,target_selectivity,chat_template,raw_question,-0.0067901234567901,-0.0895138888888888,0.0694444444444444,1.0,18,smollm2_360m_base
official_language,target_selectivity,declarative,qa,0.0019841269841269,-0.0416666666666666,0.0408829365079365,0.6875,18,smollm2_360m_base
official_language,target_selectivity,declarative,raw_question,-0.0468694885361552,-0.1382616843033509,0.0361309523809523,1.0,18,smollm2_360m_base
official_language,target_selectivity,qa,raw_question,-0.0488536155202821,-0.1202821869488536,0.024589947089947,0.2890625,18,smollm2_360m_base
birth_place,target_selectivity,chat_template,declarative,-0.2029100529100529,-0.4058068783068783,-0.0370138888888889,0.1796875,18,smollm2_360m_instruct
birth_place,target_selectivity,chat_template,qa,-0.2936507936507936,-0.5373015873015873,-0.074074074074074,0.0703125,18,smollm2_360m_instruct
birth_place,target_selectivity,chat_template,raw_question,-0.2936507936507936,-0.5373015873015873,-0.074074074074074,0.0703125,18,smollm2_360m_instruct
birth_place,target_selectivity,declarative,qa,-0.0907407407407407,-0.2149305555555555,0.013912037037037,0.375,18,smollm2_360m_instruct
birth_place,target_selectivity,declarative,raw_question,-0.0907407407407407,-0.2149305555555555,0.013912037037037,0.375,18,smollm2_360m_instruct
birth_place,target_selectivity,qa,raw_question,0.0,0.0,0.0,1.0,18,smollm2_360m_instruct
capital,target_selectivity,chat_template,declarative,-0.3217813051146384,-0.5099503968253969,-0.118179012345679,0.049041748046875,18,smollm2_360m_instruct
capital,target_selectivity,chat_template,qa,-0.6037037037037037,-0.7925925925925925,-0.4147222222222222,0.000244140625,18,smollm2_360m_instruct
capital,target_selectivity,chat_template,raw_question,-0.6037037037037037,-0.7925925925925925,-0.4147222222222222,0.000244140625,18,smollm2_360m_instruct
capital,target_selectivity,declarative,qa,-0.2819223985890653,-0.3560119047619047,-0.2069069664902998,3.0517578125e-05,18,smollm2_360m_instruct
capital,target_selectivity,declarative,raw_question,-0.2819223985890653,-0.3560119047619047,-0.2069069664902998,3.0517578125e-05,18,smollm2_360m_instruct
capital,target_selectivity,qa,raw_question,0.0,0.0,0.0,1.0,18,smollm2_360m_instruct
currency,target_selectivity,chat_template,declarative,0.044704986371653,-0.0558842392175725,0.135309644059644,1.0,18,smollm2_360m_instruct
currency,target_selectivity,chat_template,qa,-0.1808682058682058,-0.3079217772967773,-0.0891789923039924,0.0078125,18,smollm2_360m_instruct
currency,target_selectivity,chat_template,raw_question,-0.1808682058682058,-0.3079217772967773,-0.0891789923039924,0.0078125,18,smollm2_360m_instruct
currency,target_selectivity,declarative,qa,-0.2255731922398589,-0.2944135802469135,-0.1573170194003527,0.0001220703125,18,smollm2_360m_instruct
currency,target_selectivity,declarative,raw_question,-0.2255731922398589,-0.2944135802469135,-0.1573170194003527,0.0001220703125,18,smollm2_360m_instruct
currency,target_selectivity,qa,raw_question,0.0,0.0,0.0,1.0,18,smollm2_360m_instruct
headquarters,target_selectivity,chat_template,declarative,0.0798941798941798,-0.0312086139169472,0.1679212762546094,0.0009765625,18,smollm2_360m_instruct
headquarters,target_selectivity,chat_template,qa,-0.2036235369568702,-0.3153032307198973,-0.0801469055635722,0.012939453125,18,smollm2_360m_instruct
headquarters,target_selectivity,chat_template,raw_question,-0.2036235369568702,-0.3153032307198973,-0.0801469055635722,0.012939453125,18,smollm2_360m_instruct
headquarters,target_selectivity,declarative,qa,-0.2835177168510501,-0.4286241382074715,-0.1034659090909091,0.012939453125,18,smollm2_360m_instruct
headquarters,target_selectivity,declarative,raw_question,-0.2835177168510501,-0.4286241382074715,-0.1034659090909091,0.012939453125,18,smollm2_360m_instruct
headquarters,target_selectivity,qa,raw_question,0.0,0.0,0.0,1.0,18,smollm2_360m_instruct
official_language,target_selectivity,chat_template,declarative,-0.0128306878306878,-0.0740784832451499,0.0453273809523809,0.5078125,18,smollm2_360m_instruct
official_language,target_selectivity,chat_template,qa,-0.1157407407407407,-0.1760416666666666,-0.0555555555555555,0.0078125,18,smollm2_360m_instruct
official_language,target_selectivity,chat_template,raw_question,-0.1157407407407407,-0.1760416666666666,-0.0555555555555555,0.0078125,18,smollm2_360m_instruct
official_language,target_selectivity,declarative,qa,-0.1029100529100529,-0.1570811287477954,-0.0496913580246913,0.0078125,18,smollm2_360m_instruct
official_language,target_selectivity,declarative,raw_question,-0.1029100529100529,-0.1570811287477954,-0.0496913580246913,0.0078125,18,smollm2_360m_instruct
official_language,target_selectivity,qa,raw_question,0.0,0.0,0.0,1.0,18,smollm2_360m_instruct
