fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,split_eval,analysis_variant
headquarters:0,headquarters,subject,-0.04240178964984476,-0.0010502414923965198,-1,all,all_families
headquarters:1,headquarters,preanswer,-0.10562989725976461,0.003954506826166937,-1,all,all_families
headquarters:1,headquarters,subject,-0.04261758203874616,0.0006005296885382982,-1,all,all_families
headquarters:10,headquarters,preanswer,-0.10514810215729346,-0.010187497983376148,-1,all,all_families
headquarters:10,headquarters,subject,0.5260110943886532,0.9319077295493152,0,all,all_families
headquarters:11,headquarters,preanswer,-0.10809143903948483,-0.0052704712485566185,-1,all,all_families
headquarters:11,headquarters,subject,-0.043086308904658775,0.004574439543135078,-1,all,all_families
headquarters:12,headquarters,preanswer,-0.10577447985929657,-0.007141459368023129,-1,all,all_families
headquarters:12,headquarters,subject,-0.03657288866076602,-0.00015494174451802234,-1,all,all_families
headquarters:13,headquarters,preanswer,-0.10281577689935158,0.011598395512384507,21,all,all_families
headquarters:13,headquarters,subject,-0.04514099625395616,0.0016243772982966753,-1,all,all_families
headquarters:14,headquarters,preanswer,-0.10580685025659588,0.00709773643928413,21,all,all_families
headquarters:14,headquarters,subject,-0.04458277017873905,0.0024911260195806806,-1,all,all_families
headquarters:15,headquarters,preanswer,-0.10654665859212305,-0.013890639824025719,-1,all,all_families
headquarters:15,headquarters,subject,0.5450099620921551,0.986370772800498,0,all,all_families
headquarters:16,headquarters,preanswer,-0.10648159953737917,0.00035163022431672353,-1,all,all_families
headquarters:16,headquarters,subject,-0.0420825128398647,0.0024479399709140814,-1,all,all_families
headquarters:17,headquarters,preanswer,-0.10183237428962195,0.015012487623037085,21,all,all_families
headquarters:17,headquarters,subject,-0.04165768380120473,0.0034869778901338577,-1,all,all_families
headquarters:2,headquarters,preanswer,-0.10560335439246056,-0.0020462303769354095,-1,all,all_families
headquarters:2,headquarters,subject,-0.044009235545209045,0.0006836260869806932,-1,all,all_families
headquarters:3,headquarters,preanswer,-0.1077070236982038,-0.009485838240852473,-1,all,all_families
headquarters:3,headquarters,subject,-0.03766046763823301,0.0026546490068236617,-1,all,all_families
headquarters:4,headquarters,preanswer,-0.1087628695266925,-0.01048023034544554,-1,all,all_families
headquarters:4,headquarters,subject,-0.044641503343680396,-0.0032863415887250946,-1,all,all_families
headquarters:5,headquarters,preanswer,-0.108592168619899,-0.012210217468878848,-1,all,all_families
headquarters:5,headquarters,subject,-0.04095600042441505,-0.0007657588769992563,-1,all,all_families
headquarters:6,headquarters,preanswer,-0.10956409958963181,-0.018167396605599184,-1,all,all_families
headquarters:6,headquarters,subject,-0.045003395628911834,-0.0021587412110438686,-1,all,all_families
headquarters:7,headquarters,preanswer,-0.10037350883583095,0.0130608308256841,21,all,all_families
headquarters:7,headquarters,subject,-0.03933739342664921,-0.0007429782520321782,-1,all,all_families
headquarters:8,headquarters,preanswer,-0.10706781729898474,0.0012868190659027778,21,all,all_families
headquarters:8,headquarters,subject,-0.046947060061112565,-0.004052939368229369,-1,all,all_families
headquarters:9,headquarters,preanswer,-0.10753683880553057,-0.009417564918597576,-1,all,all_families
headquarters:9,headquarters,subject,-0.04106439878272367,0.0016220510736399962,-1,all,all_families
official_language:0,official_language,preanswer,-0.08942991104524534,0.005507771948389029,21,all,all_families
official_language:0,official_language,subject,-0.014052419199216805,0.04015594720840454,0,all,all_families
official_language:1,official_language,preanswer,-0.08890407605710067,0.012500106923135967,21,all,all_families
official_language:1,official_language,subject,-0.01838544318037796,0.03559588896585453,1,all,all_families
official_language:10,official_language,preanswer,-0.09156027700438092,0.006608431537946102,21,all,all_families
official_language:10,official_language,subject,-0.01678500760322302,0.03668300252334744,1,all,all_families
official_language:11,official_language,preanswer,-0.08829949180165451,0.015019213013789279,21,all,all_families
official_language:11,official_language,subject,-0.014847640527828491,0.03755781160411875,1,all,all_families
official_language:12,official_language,preanswer,-0.08985033806613969,0.012819940260812346,21,all,all_families
official_language:12,official_language,subject,-0.01676895676401949,0.03568922003329389,0,all,all_families
official_language:13,official_language,preanswer,-0.09137660783232167,0.008206926432310357,21,all,all_families
official_language:13,official_language,subject,-0.013564373235377255,0.035231052569168475,1,all,all_families
official_language:14,official_language,preanswer,-0.08602487912841505,0.02046899607076369,21,all,all_families
official_language:14,official_language,subject,0.5197021019796452,0.8549232694101245,0,all,all_families
official_language:15,official_language,preanswer,-0.09034317790278068,0.0172386736262079,21,all,all_families
official_language:15,official_language,subject,-0.018503140571446922,0.03505132986488302,1,all,all_families
official_language:16,official_language,preanswer,-0.08775696640881346,0.012506287764100454,21,all,all_families
official_language:16,official_language,subject,-0.013059538850487357,0.035842316773007865,1,all,all_families
official_language:17,official_language,preanswer,-0.09041892421333358,0.012822486094984265,21,all,all_families
official_language:17,official_language,subject,-0.01618976734317626,0.036713817430769735,1,all,all_families
official_language:2,official_language,preanswer,-0.09030157221829298,0.010449750385448042,21,all,all_families
official_language:2,official_language,subject,-0.01709826135496401,0.0343381303965169,1,all,all_families
official_language:3,official_language,preanswer,-0.0910011243570278,0.019215130703706285,21,all,all_families
official_language:3,official_language,subject,0.5507328869836093,0.9468888301372655,0,all,all_families
official_language:4,official_language,preanswer,-0.09119164815106488,0.012021322460735506,21,all,all_families
official_language:4,official_language,subject,-0.01630332169997631,0.0404427254791645,0,all,all_families
official_language:5,official_language,preanswer,-0.08846629682563494,0.014255203817989281,21,all,all_families
official_language:5,official_language,subject,0.5177693113763026,0.8944148960085038,0,all,all_families
official_language:6,official_language,preanswer,-0.08856276685967007,0.01905279329010079,21,all,all_families
official_language:6,official_language,subject,-0.012485765196532148,0.03991571110764558,0,all,all_families
official_language:7,official_language,preanswer,-0.08930469866406825,0.009786588450272915,21,all,all_families
official_language:7,official_language,subject,-0.013569089152250644,0.0365550370302562,1,all,all_families
official_language:8,official_language,preanswer,-0.08846744736753381,0.014914203727362185,21,all,all_families
official_language:8,official_language,subject,-0.0126874109390009,0.03512337862276571,1,all,all_families
official_language:9,official_language,preanswer,-0.08823407547178923,0.0150126718422946,21,all,all_families
official_language:9,official_language,subject,-0.013619746433344996,0.03541147529932798,1,all,all_families
birth_place:0,birth_place,preanswer,-0.14670875450202583,0.03642963895610729,21,all,no_chat
birth_place:0,birth_place,subject,0.3030192565524558,0.8277061095926721,0,all,no_chat
birth_place:1,birth_place,preanswer,-0.13529626174357137,0.031287076426487315,21,all,no_chat
birth_place:1,birth_place,subject,0.32966237328439335,0.8003343688263224,0,all,no_chat
birth_place:10,birth_place,preanswer,-0.12772209841295395,0.05119728029163828,21,all,no_chat
birth_place:10,birth_place,subject,0.3723292072168663,0.8684881774501667,0,all,no_chat
birth_place:11,birth_place,preanswer,-0.13686089358680062,0.035618982283897704,21,all,no_chat
birth_place:11,birth_place,subject,0.2924120316980914,0.8497701268156175,0,all,no_chat
birth_place:12,birth_place,preanswer,-0.13394813722482432,0.04147504864175344,21,all,no_chat
birth_place:12,birth_place,subject,0.30575868173290355,0.886814665566716,0,all,no_chat
birth_place:13,birth_place,preanswer,-0.1294221287483678,0.06705175457047485,21,all,no_chat
birth_place:13,birth_place,subject,0.28950833292142336,0.8523117524200405,0,all,no_chat
birth_place:14,birth_place,preanswer,-0.1343946002590143,0.03764386338735726,21,all,no_chat
birth_place:14,birth_place,subject,0.2857569028676157,0.8181462951637561,0,all,no_chat
birth_place:15,birth_place,preanswer,-0.1355883865728812,0.06347446932512169,21,all,no_chat
birth_place:15,birth_place,subject,0.284163154023527,0.8297259307716018,0,all,no_chat
birth_place:16,birth_place,preanswer,-0.1454610650555468,0.006373664717269079,-1,all,no_chat
birth_place:16,birth_place,subject,0.3216554202416712,0.8717455514831266,0,all,no_chat
birth_place:17,birth_place,preanswer,-0.13408709605364433,0.026837101169660982,21,all,no_chat
birth_place:17,birth_place,subject,0.2869915868586065,0.8656886375229198,0,all,no_chat
birth_place:2,birth_place,preanswer,-0.13382887466118748,0.02196784697326959,21,all,no_chat
birth_place:2,birth_place,subject,0.3080489042649768,0.8131893764682162,0,all,no_chat
birth_place:3,birth_place,preanswer,-0.1612851807851677,-0.05155514638408332,-1,all,no_chat
birth_place:3,birth_place,subject,0.29064435913625186,0.9087006465891023,0,all,no_chat
birth_place:4,birth_place,preanswer,-0.1374111337006936,0.0041747206176807605,-1,all,no_chat
birth_place:4,birth_place,subject,0.31241035175739035,0.8514126463507126,0,all,no_chat
birth_place:5,birth_place,preanswer,-0.12654612892690828,0.07156175004890541,20,all,no_chat
birth_place:5,birth_place,subject,0.2967379394683313,0.7866743079149257,0,all,no_chat
birth_place:6,birth_place,preanswer,-0.13681803060561615,0.0349545915142383,21,all,no_chat
birth_place:6,birth_place,subject,0.31715476858375835,0.8554929819481533,0,all,no_chat
birth_place:7,birth_place,preanswer,-0.12997558225587433,0.06445953610286215,21,all,no_chat
birth_place:7,birth_place,subject,0.28359425678054856,0.8331613648329782,0,all,no_chat
birth_place:8,birth_place,preanswer,-0.1300176630985633,0.03875492844316697,21,all,no_chat
birth_place:8,birth_place,subject,0.288957444429986,0.8642700811592386,0,all,no_chat
birth_place:9,birth_place,preanswer,-0.12796905354550006,0.06516672115699917,21,all,no_chat
birth_place:9,birth_place,subject,0.3068116294891697,0.7911248080237628,0,all,no_chat
capital:0,capital,preanswer,-0.10184144881231334,0.08532174272474902,21,all,no_chat
capital:0,capital,subject,-0.05848271516151726,-2.1064106155765927e-05,-1,all,no_chat
capital:1,capital,preanswer,-0.1036078985415253,0.06974750952003828,21,all,no_chat
capital:1,capital,subject,-0.061699266356775195,-0.004503778772416478,-1,all,no_chat
capital:10,capital,preanswer,-0.1055520763519283,0.09304834308187937,21,all,no_chat
capital:10,capital,subject,-0.06425146920776932,-0.0026306251879610887,-1,all,no_chat
capital:11,capital,preanswer,-0.09090207216039721,0.12664434372210032,21,all,no_chat
capital:11,capital,subject,-0.05571834856141076,-0.0028143803668178036,-1,all,no_chat
capital:12,capital,preanswer,-0.1041210197431719,0.09295297039100547,21,all,no_chat
capital:12,capital,subject,-0.06135327098759252,-0.004728092574605713,-1,all,no_chat
capital:13,capital,preanswer,-0.1016308012741064,0.08176856668166865,21,all,no_chat
capital:13,capital,subject,-0.055135855810363704,-0.004484925394743877,-1,all,no_chat
capital:14,capital,preanswer,-0.0991494300935523,0.10262858555986998,21,all,no_chat
capital:14,capital,subject,0.4921215264215935,0.8400214942159996,0,all,no_chat
capital:15,capital,preanswer,-0.10118417238130807,0.1210488990630979,21,all,no_chat
capital:15,capital,subject,-0.06970516856899787,-0.0057692172285778165,-1,all,no_chat
capital:16,capital,preanswer,-0.09468077223804781,0.12011742416550131,21,all,no_chat
capital:16,capital,subject,-0.057382478507556234,-0.003982038377157271,-1,all,no_chat
capital:17,capital,preanswer,-0.10120633374372079,0.09258246713993601,21,all,no_chat
capital:17,capital,subject,-0.061420296821520066,-0.00333453490843183,-1,all,no_chat
capital:2,capital,preanswer,-0.09877973962128812,0.10275102538221015,21,all,no_chat
capital:2,capital,subject,-0.06286331304158276,-0.005579618067523162,-1,all,no_chat
capital:3,capital,preanswer,-0.0958427782687876,0.13056481897441397,20,all,no_chat
capital:3,capital,subject,0.5516054287673561,0.9421682674681244,0,all,no_chat
capital:4,capital,preanswer,-0.0949688266500149,0.09861924017176904,21,all,no_chat
capital:4,capital,subject,-0.05819916154495347,0.002194288022377977,-1,all,no_chat
capital:5,capital,preanswer,-0.09418797053899901,0.13371295282264162,21,all,no_chat
capital:5,capital,subject,0.4972012655683722,0.8904416745686843,0,all,no_chat
capital:6,capital,preanswer,-0.0952268135297662,0.11815201028499733,21,all,no_chat
capital:6,capital,subject,-0.05368270397628608,0.002079852363642498,-1,all,no_chat
capital:7,capital,preanswer,-0.09865527501033544,0.11290626023329942,21,all,no_chat
capital:7,capital,subject,-0.06442143000948419,-0.0017031041625278354,-1,all,no_chat
capital:8,capital,preanswer,-0.09378418115359245,0.11647703542428867,21,all,no_chat
capital:8,capital,subject,-0.0516106406305886,-0.004420656102155585,-1,all,no_chat
capital:9,capital,preanswer,-0.09423730532945111,0.13448895387400206,21,all,no_chat
capital:9,capital,subject,-0.05749884622287177,-0.004063017909822886,-1,all,no_chat
currency:0,currency,preanswer,-0.10577298794144639,0.028994474925246982,21,all,no_chat
currency:0,currency,subject,-0.061923950131422566,3.497127224416641e-05,-1,all,no_chat
currency:1,currency,preanswer,-0.1038930510984397,0.032612718008702024,21,all,no_chat
currency:1,currency,subject,-0.06578876632762858,-0.005147459655026165,-1,all,no_chat
currency:10,currency,preanswer,-0.10766700708788206,0.03680595073824622,21,all,no_chat
currency:10,currency,subject,-0.06719875958401199,-0.0031195463113534716,-1,all,no_chat
currency:11,currency,preanswer,-0.0959356613538364,0.05105242775935748,21,all,no_chat
currency:11,currency,subject,-0.055720191412404474,-0.003622574354308905,-1,all,no_chat
currency:12,currency,preanswer,-0.10749703505297632,0.03238353542253081,21,all,no_chat
currency:12,currency,subject,-0.06384517703091723,-0.004566601581043717,-1,all,no_chat
currency:13,currency,preanswer,-0.10183314655243962,0.03652237482320253,21,all,no_chat
currency:13,currency,subject,-0.056963468699925,-0.005991927159377908,-1,all,no_chat
currency:14,currency,preanswer,-0.1008131720028282,0.04887461116890501,21,all,no_chat
currency:14,currency,subject,0.4905285582388699,0.8415184426638815,0,all,no_chat
currency:15,currency,preanswer,-0.10887679744162848,0.03307399562760893,21,all,no_chat
currency:15,currency,subject,-0.06707830173886646,-0.006820633325701375,-1,all,no_chat
currency:16,currency,preanswer,-0.09707930469012988,0.04505170248692325,21,all,no_chat
currency:16,currency,subject,-0.05854515145656556,-0.003906441280265294,-1,all,no_chat
currency:17,currency,preanswer,-0.10527670859056877,0.032071333695081305,21,all,no_chat
currency:17,currency,subject,-0.0645679845129726,-0.0042456863752378116,-1,all,no_chat
currency:2,currency,preanswer,-0.10363357850149564,0.034556337041792506,21,all,no_chat
currency:2,currency,subject,-0.06347280691635505,-0.005983634906656654,-1,all,no_chat
currency:3,currency,preanswer,-0.11061300477723152,0.05627367309495512,21,all,no_chat
currency:3,currency,subject,0.5308260655980191,0.9387605542353555,0,all,no_chat
currency:4,currency,preanswer,-0.09937984687895036,0.03672320040222865,21,all,no_chat
currency:4,currency,subject,-0.059147491803583495,0.0019050208376902855,-1,all,no_chat
currency:5,currency,preanswer,-0.09849740064871337,0.058068490885441526,21,all,no_chat
currency:5,currency,subject,0.4900782774486589,0.8914931150628072,0,all,no_chat
currency:6,currency,preanswer,-0.10174848131981551,0.03670876828673619,21,all,no_chat
currency:6,currency,subject,-0.05676857882923971,0.0020418635575599753,-1,all,no_chat
currency:7,currency,preanswer,-0.10615809617284074,0.032701858508041526,21,all,no_chat
currency:7,currency,subject,-0.062408500399708355,-0.002582451292112764,-1,all,no_chat
currency:8,currency,preanswer,-0.09718974570141119,0.05378910451153529,21,all,no_chat
currency:8,currency,subject,-0.05652976454456778,-0.006193753453641149,-1,all,no_chat
currency:9,currency,preanswer,-0.10076080024047614,0.047591380823671425,21,all,no_chat
currency:9,currency,subject,-0.062011697945389944,-0.004927642107789065,-1,all,no_chat
headquarters:0,headquarters,preanswer,-0.13532383491798491,0.013005104329850914,21,all,no_chat
headquarters:0,headquarters,subject,-0.08826379723309093,-0.0356071266083936,-1,all,no_chat
headquarters:1,headquarters,preanswer,-0.13723982491151052,0.0137883666294073,21,all,no_chat
headquarters:1,headquarters,subject,-0.0882110531139622,-0.03476948529676671,-1,all,no_chat
headquarters:10,headquarters,preanswer,-0.1405695064666971,-0.005485874765059462,-1,all,no_chat
headquarters:10,headquarters,subject,0.5243508616474525,0.9195944899632261,0,all,no_chat
headquarters:11,headquarters,preanswer,-0.1417122573301618,-0.0026721490754021415,-1,all,no_chat
headquarters:11,headquarters,subject,-0.0902954764817745,-0.028247831206695717,-1,all,no_chat
headquarters:12,headquarters,preanswer,-0.13315054101865406,0.020084629261415743,21,all,no_chat
headquarters:12,headquarters,subject,-0.0846355894687895,-0.03573915566883834,-1,all,no_chat
headquarters:13,headquarters,preanswer,-0.13457039673863413,0.02732698512233167,21,all,no_chat
headquarters:13,headquarters,subject,-0.0930701653780096,-0.032284003165033104,-1,all,no_chat
headquarters:14,headquarters,preanswer,-0.13762708940220617,0.02000424324297445,21,all,no_chat
headquarters:14,headquarters,subject,-0.09115558284143051,-0.030492379677061865,-1,all,no_chat
headquarters:15,headquarters,preanswer,-0.1353928262473354,0.00753357714297731,21,all,no_chat
headquarters:15,headquarters,subject,0.5398725589930372,0.9802707627666772,0,all,no_chat
headquarters:16,headquarters,preanswer,-0.13761533509680196,0.011600225969077727,21,all,no_chat
headquarters:16,headquarters,subject,-0.08759799852768417,-0.032691788050084325,-1,all,no_chat
headquarters:17,headquarters,preanswer,-0.13326810719546797,0.03471469100004698,21,all,no_chat
headquarters:17,headquarters,subject,-0.08906820715265677,-0.030425695422428123,-1,all,no_chat
headquarters:2,headquarters,preanswer,-0.136716366859157,0.006601115067799812,21,all,no_chat
headquarters:2,headquarters,subject,-0.09085943265706463,-0.03511383623079545,-1,all,no_chat
headquarters:3,headquarters,preanswer,-0.13833257424683676,0.007683085460288841,21,all,no_chat
headquarters:3,headquarters,subject,-0.08612462987471219,-0.031197012639513133,-1,all,no_chat
headquarters:4,headquarters,preanswer,-0.14146257084561006,0.0023289509848052337,21,all,no_chat
headquarters:4,headquarters,subject,-0.09158460058030686,-0.041350605830647646,-1,all,no_chat
headquarters:5,headquarters,preanswer,-0.1372483480307791,0.008814167742635659,21,all,no_chat
headquarters:5,headquarters,subject,-0.08809178128870494,-0.036644448154891984,-1,all,no_chat
headquarters:6,headquarters,preanswer,-0.14055311073770255,0.0023204505053999736,-1,all,no_chat
headquarters:6,headquarters,subject,-0.09179863215590627,-0.035643649841445746,-1,all,no_chat
headquarters:7,headquarters,preanswer,-0.1316307855847095,0.024044930545333187,21,all,no_chat
headquarters:7,headquarters,subject,-0.08358273368785592,-0.037950804907512015,-1,all,no_chat
headquarters:8,headquarters,preanswer,-0.1398590578695593,0.012634438626906497,21,all,no_chat
headquarters:8,headquarters,subject,-0.09538685286170695,-0.04184037115838801,-1,all,no_chat
headquarters:9,headquarters,preanswer,-0.1393279002427503,0.007223135895199295,21,all,no_chat
headquarters:9,headquarters,subject,-0.08724226287237297,-0.033492408741533364,-1,all,no_chat
official_language:0,official_language,preanswer,-0.10923169804067394,0.02175884036456832,21,all,no_chat
official_language:0,official_language,subject,-0.06032433258856531,0.0038750529094460084,-1,all,no_chat
official_language:1,official_language,preanswer,-0.1060307409800995,0.03253167361215825,21,all,no_chat
official_language:1,official_language,subject,-0.06574780801676361,-0.0018863268927031829,-1,all,no_chat
official_language:10,official_language,preanswer,-0.11144867404678549,0.025289332165437606,21,all,no_chat
official_language:10,official_language,subject,-0.06481752672875889,0.0004136799986845796,-1,all,no_chat
official_language:11,official_language,preanswer,-0.1063938902646368,0.03011313256095438,21,all,no_chat
official_language:11,official_language,subject,-0.06062165937489933,-0.00030251100561984323,-1,all,no_chat
