model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
qwen2_5_0_5b_instruct,instruct,capital,capital:10,capital:11,chat_template,declarative,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.29688137769699097,0.29990994930267334,0.003028571605682373,1.0,0.0,1.0,0.0,0.30029815435409546,0.003416776657104492,1.0,0.0,1.0,0.0,0.2980113625526428,0.0011299848556518555,0.0,0.0,0.0,0.0,0.0,0.0,0.035303473472595215,0.032505571842193604,-0.0027979016304016113,0.0,0.0,0.0,0.0,0.022537708282470703,-0.012765765190124512,0.0,0.0,0.0,0.0,0.018784761428833008,-0.016518712043762207
qwen2_5_0_5b_instruct,instruct,capital,capital:11,capital:2,chat_template,declarative,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.32276785373687744,0.3193322420120239,-0.0034356117248535156,1.0,0.0,1.0,0.0,0.32141828536987305,-0.0013495683670043945,1.0,0.0,1.0,0.0,0.32058489322662354,-0.0021829605102539062,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.12966948747634888,0.11572694778442383,-0.013942539691925049,0.2222222222222222,0.0,0.2222222222222222,0.0,0.12703537940979004,-0.002634108066558838,0.2222222222222222,0.0,0.2222222222222222,0.0,0.11807125806808472,-0.01159822940826416
qwen2_5_0_5b_instruct,instruct,official_language,official_language:0,official_language:1,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.09592819213867188,0.08981424570083618,-0.006113946437835693,0.0,0.0,0.0,0.0,0.09475958347320557,-0.0011686086654663086,0.0,0.0,0.0,0.0,0.09549880027770996,-0.00042939186096191406,0.0,0.0,0.0,0.0,0.0,0.0,0.026684999465942383,0.028470277786254883,0.0017852783203125,0.0,0.0,0.0,0.0,0.026947021484375,0.0002620220184326172,0.0,0.0,0.0,0.0,0.029466569423675537,0.0027815699577331543
qwen2_5_0_5b_instruct,instruct,official_language,official_language:1,official_language:10,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06469273567199707,0.06247609853744507,-0.002216637134552002,0.0,0.0,0.0,0.0,0.059936583042144775,-0.004756152629852295,0.0,0.0,0.0,0.0,0.06341010332107544,-0.0012826323509216309,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.0,0.011620104312896729,0.011574506759643555,-4.559755325317383e-05,0.33333333333333337,0.0,0.33333333333333337,0.0,0.012011408805847168,0.00039130449295043945,0.33333333333333337,0.0,0.33333333333333337,0.0,0.016069531440734863,0.004449427127838135
qwen2_5_0_5b_instruct,instruct,official_language,official_language:2,official_language:3,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.09659457206726074,0.0904187560081482,-0.006175816059112549,0.0,0.0,0.0,0.0,0.08950978517532349,-0.007084786891937256,0.0,0.0,0.0,0.0,0.09655505418777466,-3.9517879486083984e-05,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.02386927604675293,0.02392798662185669,5.8710575103759766e-05,0.4,0.11428571428571432,0.4,0.11428571428571432,0.021384060382843018,-0.002485215663909912,0.2857142857142857,0.0,0.2857142857142857,0.0,0.021929264068603516,-0.001940011978149414
qwen2_5_0_5b_instruct,instruct,official_language,official_language:3,official_language:4,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.08905011415481567,-0.043963074684143066,-0.13301318883895874,0.0,0.0,0.0,0.0,-0.02558457851409912,-0.1146346926689148,0.0,0.0,0.0,0.0,0.09506285190582275,0.00601273775100708,0.0,0.0,0.0,0.0,0.0,0.0,0.035649001598358154,0.010288119316101074,-0.02536088228225708,0.0,0.0,0.0,0.0,-0.055825650691986084,-0.09147465229034424,0.0,0.0,0.0,0.0,-0.032037198543548584,-0.06768620014190674
qwen2_5_0_5b_instruct,instruct,official_language,official_language:4,official_language:5,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.11666238307952881,0.1090860366821289,-0.007576346397399902,0.0,0.0,0.0,0.0,0.11214268207550049,-0.00451970100402832,0.0,0.0,0.0,0.0,0.1172531247138977,0.0005907416343688965,0.5,0.5,0.0,0.5,0.5,0.0,0.016247212886810303,0.01892000436782837,0.0026727914810180664,0.5,0.0,0.5,0.0,0.02253490686416626,0.006287693977355957,0.5,0.0,0.5,0.0,0.018837153911590576,0.0025899410247802734
qwen2_5_0_5b_instruct,instruct,official_language,official_language:5,official_language:6,chat_template,declarative,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.09071952104568481,0.09450656175613403,0.0037870407104492188,1.0,0.0,0.0,0.0,0.07942706346511841,-0.011292457580566406,1.0,0.0,0.0,0.0,0.08805447816848755,-0.0026650428771972656,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,0.030833542346954346,0.00949782133102417,-0.021335721015930176,0.2222222222222222,0.022222222222222227,0.0,0.0,0.009109139442443848,-0.021724402904510498,0.4,0.20000000000000004,0.0,0.0,-0.0013297200202941895,-0.032163262367248535
qwen2_5_0_5b_instruct,instruct,official_language,official_language:6,official_language:7,chat_template,declarative,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.10164731740951538,0.0935518741607666,-0.00809544324874878,1.0,0.0,1.0,0.0,0.09594607353210449,-0.005701243877410889,1.0,0.0,1.0,0.0,0.10238295793533325,0.0007356405258178711,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.0,0.018806517124176025,0.0175323486328125,-0.0012741684913635254,0.33333333333333337,0.0,0.33333333333333337,0.0,0.01736891269683838,-0.0014376044273376465,0.33333333333333337,0.0,0.33333333333333337,0.0,0.02065664529800415,0.001850128173828125
qwen2_5_0_5b_instruct,instruct,official_language,official_language:7,official_language:8,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0935702919960022,0.08884662389755249,-0.004723668098449707,0.0,0.0,0.0,0.0,0.0908668041229248,-0.0027034878730773926,0.0,0.0,0.0,0.0,0.09242725372314453,-0.001143038272857666,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,0.0,-0.33333333333333337,0.019917666912078857,0.0196189284324646,-0.0002987384796142578,0.0,-0.33333333333333337,0.0,-0.33333333333333337,0.018732666969299316,-0.001184999942779541,0.0,-0.33333333333333337,0.0,-0.33333333333333337,0.019483506679534912,-0.0004341602325439453
qwen2_5_0_5b_instruct,instruct,official_language,official_language:8,official_language:9,chat_template,declarative,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.06192135810852051,0.060158371925354004,-0.001762986183166504,1.0,0.0,0.0,0.0,0.06151771545410156,-0.0004036426544189453,1.0,0.0,0.0,0.0,0.062124013900756836,0.00020265579223632812,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.04147446155548096,0.03964269161224365,-0.0018317699432373047,0.2857142857142857,0.0,0.0,0.0,0.03944474458694458,-0.002029716968536377,0.2857142857142857,0.0,0.0,0.0,0.0411304235458374,-0.0003440380096435547
qwen2_5_0_5b_instruct,instruct,official_language,official_language:9,official_language:0,chat_template,declarative,0,21,0.5,0.0,-0.5,0.5,0.0,-0.5,0.06665736436843872,0.06486445665359497,-0.00179290771484375,0.0,-0.5,0.0,-0.5,0.06564652919769287,-0.0010108351707458496,0.5,0.0,0.5,0.0,0.06639057397842407,-0.00026679039001464844,0.4,0.33333333333333337,-0.06666666666666665,0.4,0.33333333333333337,-0.06666666666666665,0.020720362663269043,0.01960235834121704,-0.001118004322052002,0.4,0.0,0.4,0.0,0.020137131214141846,-0.0005832314491271973,0.4,0.0,0.4,0.0,0.02017110586166382,-0.0005492568016052246
qwen2_5_0_5b_instruct,instruct,official_language,official_language:10,official_language:11,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0720587968826294,0.07408714294433594,0.002028346061706543,0.0,0.0,0.0,0.0,0.07169657945632935,-0.00036221742630004883,0.0,0.0,0.0,0.0,0.07079803943634033,-0.0012607574462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.006823837757110596,0.006645083427429199,-0.00017875432968139648,0.0,0.0,0.0,0.0,0.005638003349304199,-0.0011858344078063965,0.0,0.0,0.0,0.0,0.006617307662963867,-0.00020653009414672852
qwen2_5_0_5b_instruct,instruct,official_language,official_language:11,official_language:2,chat_template,declarative,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.07720369100570679,0.07566624879837036,-0.0015374422073364258,1.0,0.0,0.0,0.0,0.0774795413017273,0.0002758502960205078,1.0,0.0,0.0,0.0,0.07829737663269043,0.0010936856269836426,0.19999999999999998,0.2857142857142857,0.08571428571428572,0.0,0.0,0.0,0.013386428356170654,0.01268923282623291,-0.0006971955299377441,0.2857142857142857,0.08571428571428572,0.0,0.0,0.013177096843719482,-0.00020933151245117188,0.2857142857142857,0.08571428571428572,0.0,0.0,0.012294769287109375,-0.0010916590690612793
qwen2_5_0_5b_instruct,instruct,currency,currency:0,currency:1,chat_template,declarative,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.08661264181137085,0.08848065137863159,0.0018680095672607422,0.5,0.0,0.5,0.0,0.08838087320327759,0.0017682313919067383,0.5,0.0,0.5,0.0,0.08731281757354736,0.0007001757621765137,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.04071301221847534,0.03929084539413452,-0.0014221668243408203,0.1818181818181818,0.0,0.1818181818181818,0.0,0.03878068923950195,-0.0019323229789733887,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0395243763923645,-0.0011886358261108398
qwen2_5_0_5b_instruct,instruct,currency,currency:1,currency:10,chat_template,declarative,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.08789926767349243,0.09144055843353271,0.003541290760040283,0.5,0.0,0.5,0.0,0.08968359231948853,0.0017843246459960938,0.5,0.0,0.5,0.0,0.08761537075042725,-0.00028389692306518555,0.22222222222222224,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.0,0.031915366649627686,0.03094029426574707,-0.0009750723838806152,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0313570499420166,-0.000558316707611084,0.22222222222222224,0.0,0.22222222222222224,0.0,0.02993142604827881,-0.001983940601348877
qwen2_5_0_5b_instruct,instruct,currency,currency:2,currency:3,chat_template,declarative,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.11632108688354492,0.11800217628479004,0.0016810894012451172,0.4,0.0,0.4,0.0,0.1175004243850708,0.001179337501525879,0.5,0.09999999999999998,0.5,0.09999999999999998,0.11734694242477417,0.001025855541229248,0.4444444444444445,0.4444444444444445,0.0,0.4444444444444445,0.4444444444444445,0.0,0.04917174577713013,0.04979515075683594,0.0006234049797058105,0.4444444444444445,0.0,0.4444444444444445,0.0,0.048030197620391846,-0.0011415481567382812,0.4444444444444445,0.0,0.4444444444444445,0.0,0.050201356410980225,0.0010296106338500977
qwen2_5_0_5b_instruct,instruct,currency,currency:3,currency:4,chat_template,declarative,0,21,1.0,0.0,-1.0,1.0,0.0,-1.0,0.08755427598953247,-0.04542803764343262,-0.1329823136329651,0.5,-0.5,0.5,-0.5,-0.025346875190734863,-0.11290115118026733,1.0,0.0,1.0,0.0,0.0870785117149353,-0.00047576427459716797,0.0,0.0,0.0,0.0,0.0,0.0,0.06516426801681519,0.04604005813598633,-0.019124209880828857,0.0,0.0,0.0,0.0,-0.03539222478866577,-0.10055649280548096,0.0,0.0,0.0,0.0,-0.011832237243652344,-0.07699650526046753
qwen2_5_0_5b_instruct,instruct,currency,currency:4,currency:5,chat_template,declarative,0,21,0.5714285714285715,0.5714285714285715,0.0,0.5714285714285715,0.5714285714285715,0.0,0.1293383240699768,0.1275818943977356,-0.001756429672241211,0.5714285714285715,0.0,0.5714285714285715,0.0,0.13089340925216675,0.0015550851821899414,0.5714285714285715,0.0,0.5714285714285715,0.0,0.1284022331237793,-0.0009360909461975098,0.25,0.25,0.0,0.25,0.25,0.0,0.036201536655426025,0.03584486246109009,-0.0003566741943359375,0.25,0.0,0.25,0.0,0.03877723217010498,0.002575695514678955,0.25,0.0,0.25,0.0,0.04014909267425537,0.003947556018829346
qwen2_5_0_5b_instruct,instruct,currency,currency:5,currency:6,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.11508965492248535,0.11833703517913818,0.003247380256652832,0.0,0.0,0.0,0.0,0.1137816309928894,-0.0013080239295959473,0.0,0.0,0.0,0.0,0.11615234613418579,0.0010626912117004395,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.053661882877349854,0.03254902362823486,-0.02111285924911499,0.2,-0.0222222222222222,0.2,-0.0222222222222222,0.015313923358917236,-0.03834795951843262,0.2222222222222222,0.0,0.2222222222222222,0.0,0.029716849327087402,-0.02394503355026245
qwen2_5_0_5b_instruct,instruct,currency,currency:6,currency:7,chat_template,declarative,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.15844041109085083,0.16308975219726562,0.004649341106414795,0.4,0.0,0.4,0.0,0.1601465940475464,0.0017061829566955566,0.4,0.0,0.4,0.0,0.15843045711517334,-9.953975677490234e-06,0.22222222222222224,0.1818181818181818,-0.04040404040404044,0.22222222222222224,0.1818181818181818,-0.04040404040404044,0.06559264659881592,0.06343811750411987,-0.002154529094696045,0.1818181818181818,-0.04040404040404044,0.1818181818181818,-0.04040404040404044,0.062220752239227295,-0.003371894359588623,0.2,-0.022222222222222227,0.2,-0.022222222222222227,0.0667763352394104,0.0011836886405944824
qwen2_5_0_5b_instruct,instruct,currency,currency:7,currency:8,chat_template,declarative,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.14714574813842773,0.1505138874053955,0.0033681392669677734,0.4,0.0,0.4,0.0,0.14915615320205688,0.0020104050636291504,0.4,0.0,0.4,0.0,0.14717483520507812,2.9087066650390625e-05,0.3636363636363636,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.048962175846099854,0.05089116096496582,0.0019289851188659668,0.3636363636363636,0.0,0.3636363636363636,0.0,0.05073732137680054,0.0017751455307006836,0.3636363636363636,0.0,0.3636363636363636,0.0,0.04669684171676636,-0.002265334129333496
qwen2_5_0_5b_instruct,instruct,currency,currency:8,currency:9,chat_template,declarative,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.10340774059295654,0.10373294353485107,0.00032520294189453125,0.4,0.0,0.4,0.0,0.10302811861038208,-0.0003796219825744629,0.4,0.0,0.4,0.0,0.10427987575531006,0.0008721351623535156,0.4,0.4,0.0,0.4,0.4,0.0,0.05264514684677124,0.05168938636779785,-0.0009557604789733887,0.4,0.0,0.4,0.0,0.051592886447906494,-0.001052260398864746,0.4,0.0,0.4,0.0,0.05178636312484741,-0.0008587837219238281
qwen2_5_0_5b_instruct,instruct,currency,currency:9,currency:0,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.12795811891555786,0.12890440225601196,0.0009462833404541016,0.0,0.0,0.0,0.0,0.12997514009475708,0.0020170211791992188,0.0,0.0,0.0,0.0,0.1264026165008545,-0.0015555024147033691,0.0,0.0,0.0,0.0,0.0,0.0,0.04947763681411743,0.046752989292144775,-0.0027246475219726562,0.0,0.0,0.0,0.0,0.04757523536682129,-0.0019024014472961426,0.0,0.0,0.0,0.0,0.048802971839904785,-0.0006746649742126465
qwen2_5_0_5b_instruct,instruct,currency,currency:10,currency:11,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.13380414247512817,0.1329437494277954,-0.0008603930473327637,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.13142871856689453,-0.0023754239082336426,0.0,0.0,0.0,0.0,0.13541340827941895,0.0016092658042907715,0.0,0.0,0.0,0.0,0.0,0.0,0.05358642339706421,0.05120807886123657,-0.0023783445358276367,0.0,0.0,0.0,0.0,0.053289830684661865,-0.00029659271240234375,0.0,0.0,0.0,0.0,0.051536381244659424,-0.002050042152404785
qwen2_5_0_5b_instruct,instruct,currency,currency:11,currency:2,chat_template,declarative,0,21,0.4444444444444445,0.4444444444444445,0.0,0.4444444444444445,0.4444444444444445,0.0,0.08621722459793091,0.08705413341522217,0.0008369088172912598,0.4444444444444445,0.0,0.4444444444444445,0.0,0.08819043636322021,0.0019732117652893066,0.4444444444444445,0.0,0.4444444444444445,0.0,0.08766168355941772,0.0014444589614868164,0.4444444444444445,0.4444444444444445,0.0,0.4444444444444445,0.4444444444444445,0.0,0.044494688510894775,0.044964373111724854,0.0004696846008300781,0.4444444444444445,0.0,0.4444444444444445,0.0,0.04253828525543213,-0.0019564032554626465,0.4444444444444445,0.0,0.4444444444444445,0.0,0.044730544090270996,0.0002358555793762207
qwen2_5_0_5b_instruct,instruct,headquarters,headquarters:0,headquarters:1,chat_template,declarative,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.11554157733917236,0.11740905046463013,0.0018674731254577637,1.0,0.0,1.0,0.0,0.11455279588699341,-0.000988781452178955,1.0,0.0,1.0,0.0,0.11729085445404053,0.001749277114868164,0.0,0.0,0.0,0.0,0.0,0.0,0.09399962425231934,0.09387850761413574,-0.00012111663818359375,0.0,0.0,0.0,0.0,0.09542298316955566,0.0014233589172363281,0.0,0.0,0.0,0.0,0.09493905305862427,0.0009394288063049316
qwen2_5_0_5b_instruct,instruct,headquarters,headquarters:1,headquarters:10,chat_template,declarative,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.08644288778305054,0.08487957715988159,-0.0015633106231689453,0.0,0.0,0.0,0.0,0.08512037992477417,-0.0013225078582763672,0.0,0.0,0.0,0.0,0.0862501859664917,-0.0001927018165588379,0.4,0.4,0.0,0.4,0.4,0.0,0.06244230270385742,0.06472951173782349,0.0022872090339660645,0.4,0.0,0.4,0.0,0.06377559900283813,0.0013332962989807129,0.4,0.0,0.4,0.0,0.063193678855896,0.0007513761520385742
qwen2_5_0_5b_instruct,instruct,headquarters,headquarters:2,headquarters:3,chat_template,declarative,0,21,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.09823340177536011,0.098122239112854,-0.00011116266250610352,0.6666666666666666,0.0,0.6666666666666666,0.0,0.09847098588943481,0.00023758411407470703,0.6666666666666666,0.0,0.6666666666666666,0.0,0.097847580909729,-0.0003858208656311035,0.4444444444444444,0.4444444444444444,0.0,0.4444444444444444,0.4444444444444444,0.0,0.08677953481674194,0.08705610036849976,0.0002765655517578125,0.4444444444444444,0.0,0.4444444444444444,0.0,0.08778172731399536,0.001002192497253418,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0857154130935669,-0.0010641217231750488
qwen2_5_0_5b_instruct,instruct,headquarters,headquarters:3,headquarters:4,chat_template,declarative,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.08939903974533081,0.09010028839111328,0.0007012486457824707,1.0,0.0,1.0,0.0,0.09218120574951172,0.002782166004180908,1.0,0.0,1.0,0.0,0.09037339687347412,0.0009743571281433105,0.0,0.0,0.0,0.0,0.0,0.0,0.0850534439086914,0.08889210224151611,0.003838658332824707,0.0,0.0,0.0,0.0,0.08625286817550659,0.0011994242668151855,0.0,0.0,0.0,0.0,0.09070330858230591,0.005649864673614502
