fact_id,relation,position,layer,within_fact_similarity,same_relation_similarity,invariance_gap
capital:0,capital,preanswer,12,0.7803225815296173,0.8302164717831395,-0.0498938902535222
capital:0,capital,preanswer,13,0.769097238779068,0.8222990872507746,-0.053201848471706614
capital:0,capital,preanswer,14,0.7751747171084086,0.8276936201886698,-0.05251890308026119
capital:0,capital,preanswer,15,0.782983402411143,0.8336642570793629,-0.05068085466821992
capital:0,capital,preanswer,16,0.7930048108100891,0.8404966562309049,-0.04749184542081575
capital:0,capital,preanswer,17,0.7964309553305308,0.8435632528906519,-0.04713229756012116
capital:0,capital,preanswer,18,0.7949253420035044,0.8424201516265218,-0.04749480962301744
capital:0,capital,preanswer,19,0.7946003675460815,0.8424907617948272,-0.04789039424874564
capital:0,capital,preanswer,20,0.7782421807448069,0.8300795795565302,-0.051837398811723334
capital:0,capital,preanswer,21,0.804899791876475,0.8512260036712344,-0.046326211794759375
capital:0,capital,preanswer,22,0.807041068871816,0.8523822193118659,-0.04534115044004983
capital:0,capital,preanswer,23,0.8125579754511515,0.8520718491212889,-0.03951387367013737
capital:0,capital,preanswer,24,0.846492181221644,0.8743454834276979,-0.027853302206053865
capital:0,capital,preanswer,25,0.8591093917687734,0.8799441880123182,-0.020834796243544784
capital:0,capital,preanswer,26,0.858244796593984,0.8015930523926561,0.0566517442013279
capital:0,capital,preanswer,27,0.865963468949,0.6945228068666025,0.1714406620823975
capital:0,capital,preanswer,28,0.8654900193214417,0.6991050617600029,0.16638495756143878
capital:0,capital,preanswer,29,0.8791123628616333,0.7198089899664576,0.1593033728951757
capital:0,capital,preanswer,30,0.8718771636486053,0.7202337797392498,0.1516433839093555
capital:0,capital,preanswer,31,0.790796548128128,0.7478853758763183,0.04291117225180974
capital:1,capital,subject,0,0.8505601386229197,0.8156164208935066,0.03494371772941307
capital:1,capital,subject,1,0.9006547232468923,0.8483878431672399,0.05226688007965241
capital:1,capital,subject,2,0.9056908885637919,0.8491979688405991,0.056492919723192814
capital:1,capital,subject,3,0.8709084192911783,0.8111326653848995,0.05977575390627887
capital:1,capital,subject,4,0.8662128746509552,0.8002810252999718,0.0659318493509834
capital:1,capital,subject,5,0.8528924981753031,0.7897542483088645,0.06313824986643857
capital:1,capital,subject,6,0.8546980420748392,0.8132688797671687,0.041429162307670575
capital:1,capital,subject,7,0.8521294196446737,0.8212639919736169,0.030865427671056822
capital:1,capital,subject,8,0.8558439711729685,0.8272240710529414,0.02861990012002713
capital:1,capital,subject,9,0.8544959227244059,0.8270273506641388,0.027468572060267094
capital:1,capital,subject,10,0.8384413123130798,0.813163930719549,0.02527738159353088
capital:1,capital,subject,11,0.8428298632303873,0.8164788830009374,0.026350980229449927
capital:1,capital,subject,12,0.8475182255109152,0.8162262461740862,0.03129197933682892
capital:1,capital,subject,13,0.8480789363384247,0.821893921629949,0.026185014708475673
capital:1,capital,subject,14,0.8607936203479767,0.8367725580253385,0.02402106232263823
capital:1,capital,subject,15,0.885036031405131,0.8549148338762197,0.030121197528911292
capital:1,capital,subject,16,0.8979793588320414,0.8645961457355456,0.033383213096495834
capital:1,capital,subject,17,0.8990981976191202,0.8639038381251422,0.03519435949397809
capital:1,capital,subject,18,0.888642817735672,0.8571778640828349,0.03146495365283708
capital:1,capital,subject,19,0.8884738584359487,0.8668068518692796,0.02166700656666909
capital:1,capital,subject,20,0.8736841479937235,0.8539179224859584,0.01976622550776508
capital:1,capital,subject,21,0.877700279156367,0.86366411738775,0.014036161768616995
capital:1,capital,subject,22,0.8648173610369364,0.8587003028528257,0.00611705818411068
capital:1,capital,subject,23,0.8468037545681,0.846279632977464,0.0005241215906359731
capital:1,capital,subject,24,0.8654088278611501,0.8670620853928003,-0.001653257531650132
capital:1,capital,subject,25,0.8479627271493276,0.8511995591900565,-0.0032368320407288875
capital:1,capital,subject,26,0.843743234872818,0.8260044486007907,0.017738786272027296
capital:1,capital,subject,27,0.8085125386714935,0.7768543543802067,0.03165818429128686
capital:1,capital,subject,28,0.8146179020404816,0.7876749624582854,0.02694293958219618
capital:1,capital,subject,29,0.8159792125225067,0.8080559481273998,0.007923264395106933
capital:1,capital,subject,30,0.8218930164972941,0.8147195628420874,0.0071734536552067185
capital:1,capital,subject,31,0.7213043967882792,0.7678778049620715,-0.0465734081737923
capital:1,capital,preanswer,0,0.7791219254334768,0.8350678336891261,-0.05594590825564927
capital:1,capital,preanswer,1,0.8417919377485911,0.8815295012159781,-0.039737563467386994
capital:1,capital,preanswer,2,0.8212795853614807,0.865676246244799,-0.044396660883318284
capital:1,capital,preanswer,3,0.781651089588801,0.8357533463700251,-0.054102256781224045
capital:1,capital,preanswer,4,0.7661333382129669,0.8245211948047985,-0.058387856591831544
capital:1,capital,preanswer,5,0.7488111555576324,0.8113082792948593,-0.06249712373722682
capital:1,capital,preanswer,6,0.7291472752888998,0.7966693853112784,-0.06752211002237862
capital:1,capital,preanswer,7,0.7371012071768442,0.8024031607942148,-0.06530195361737057
capital:1,capital,preanswer,8,0.7450247704982758,0.8096455003727566,-0.06462072987448086
capital:1,capital,preanswer,9,0.7597347795963287,0.8199013901705091,-0.06016661057418038
capital:1,capital,preanswer,10,0.7518159250418345,0.8142996274612166,-0.06248370241938217
capital:1,capital,preanswer,11,0.755951851606369,0.816714361648668,-0.060762510042298934
capital:1,capital,preanswer,12,0.7711524367332458,0.8276453756473281,-0.05649293891408225
capital:1,capital,preanswer,13,0.7620783050855001,0.8204232406887141,-0.058344935603213965
capital:1,capital,preanswer,14,0.7710103094577789,0.826700440861962,-0.05569013140418311
capital:1,capital,preanswer,15,0.779471238454183,0.8329574624923143,-0.0534862240381313
capital:1,capital,preanswer,16,0.7909862200419108,0.8405170968987725,-0.04953087685686175
capital:1,capital,preanswer,17,0.7948096990585327,0.8435606099665165,-0.04875091090798378
capital:1,capital,preanswer,18,0.7916185061136881,0.8419573815031485,-0.05033887538946036
capital:1,capital,preanswer,19,0.7910269200801849,0.8419025066224012,-0.050875586542216245
capital:1,capital,preanswer,20,0.7738861242930094,0.8292000097307292,-0.055313885437719756
capital:1,capital,preanswer,21,0.8034294644991556,0.8513746620579199,-0.04794519755876425
capital:1,capital,preanswer,22,0.8046249945958456,0.8522071042521433,-0.04758210965629772
capital:1,capital,preanswer,23,0.8046633998552958,0.8502493700520559,-0.04558597019676014
capital:1,capital,preanswer,24,0.8386941452821096,0.873157240789045,-0.03446309550693538
capital:1,capital,preanswer,25,0.8480457464853922,0.8779014721512794,-0.029855725665887234
capital:1,capital,preanswer,26,0.8432880143324534,0.8041973290118304,0.039090685320622987
capital:1,capital,preanswer,27,0.8277814189592997,0.6816820647906173,0.14609935416868236
capital:1,capital,preanswer,28,0.8317563931147257,0.6940678456290201,0.13768854748570558
capital:1,capital,preanswer,29,0.8149909774462382,0.6971358231861483,0.11785515426008986
capital:1,capital,preanswer,30,0.8025388121604919,0.6909655180167068,0.11157329414378514
capital:1,capital,preanswer,31,0.7668402294317881,0.7429736437784,0.02386658565338806
capital:2,capital,subject,0,0.8538601398468018,0.8168843823739074,0.03697575747289439
capital:2,capital,subject,1,0.9030295511086782,0.8494186247275635,0.053610926381114754
capital:2,capital,subject,2,0.9077840745449066,0.8500418663024902,0.05774220824241638
capital:2,capital,subject,3,0.8727503816286722,0.8119339004836299,0.060816481145042345
capital:2,capital,subject,4,0.8671249449253082,0.8008582519198005,0.06626669300550769
capital:2,capital,subject,5,0.8548498650391897,0.7908239478076046,0.06402591723158513
capital:2,capital,subject,6,0.8562771479288737,0.8141141510145231,0.04216299691435055
capital:2,capital,subject,7,0.8540487190087637,0.8221163290806792,0.03193238992808445
capital:2,capital,subject,8,0.8596197565396627,0.8291082944382321,0.03051146210143063
capital:2,capital,subject,9,0.856824924548467,0.8283776783130385,0.02844724623542849
capital:2,capital,subject,10,0.8415181239446005,0.8151511338285424,0.02636699011605803
capital:2,capital,subject,11,0.8457006017367045,0.8181476388126612,0.0275529629240433
capital:2,capital,subject,12,0.8495568831761678,0.8173729735003277,0.03218390967584017
capital:2,capital,subject,13,0.849952886501948,0.8226577802137895,0.027295106288158455
capital:2,capital,subject,14,0.8607568641503652,0.8369049304588274,0.02385193369153782
capital:2,capital,subject,15,0.8852386176586151,0.8550142672928897,0.03022435036572546
capital:2,capital,subject,16,0.8978559176127116,0.86417641998692,0.03367949762579159
capital:2,capital,subject,17,0.8984498282273611,0.8634821610017256,0.03496766722563549
capital:2,capital,subject,18,0.8899629215399424,0.8577261672101237,0.03223675432981865
capital:2,capital,subject,19,0.8893345991770426,0.8671441261063922,0.022190473070650363
capital:2,capital,subject,20,0.875200500090917,0.8544697598977522,0.020730740193164787
capital:2,capital,subject,21,0.879450261592865,0.8642543567852541,0.015195904807610905
capital:2,capital,subject,22,0.8672269185384115,0.8595505729317665,0.007676345606644985
capital:2,capital,subject,23,0.8498365879058838,0.8472957570444454,0.0025408308614384145
capital:2,capital,subject,24,0.8673392732938131,0.8674670119177211,-0.0001277386239080247
capital:2,capital,subject,25,0.8482682605584463,0.8510572365061804,-0.0027889759477340847
capital:2,capital,subject,26,0.837496817111969,0.8206005238673904,0.016896293244578642
capital:2,capital,subject,27,0.828757514556249,0.7806368111209436,0.04812070343530539
capital:2,capital,subject,28,0.8140208125114441,0.7822280397469347,0.031792772764509425
capital:2,capital,subject,29,0.8260461986064911,0.8078029091385278,0.018243289467963275
capital:2,capital,subject,30,0.836225559314092,0.8142948536710306,0.021930705643061432
capital:2,capital,subject,31,0.7446367144584656,0.7781582495028322,-0.03352153504436661
capital:2,capital,preanswer,0,0.7823132872581482,0.8361576236784458,-0.05384433642029762
capital:2,capital,preanswer,1,0.843413233757019,0.882105810737068,-0.03869257698004891
capital:2,capital,preanswer,2,0.8230274418989817,0.8662652237848802,-0.04323778188589855
capital:2,capital,preanswer,3,0.7841473321119944,0.8366122614930976,-0.052464929381103254
capital:2,capital,preanswer,4,0.7683357298374176,0.8252236413007433,-0.056887911463325724
capital:2,capital,preanswer,5,0.75143829981486,0.8121739930727265,-0.06073569325786654
capital:2,capital,preanswer,6,0.7294495105743408,0.7967406379228289,-0.06729112734848808
capital:2,capital,preanswer,7,0.7388461629549662,0.8029804686931047,-0.0641343057381385
capital:2,capital,preanswer,8,0.7507917980353037,0.8116750788282264,-0.06088328079292271
capital:2,capital,preanswer,9,0.7647048135598501,0.8216632316735658,-0.056958418113715714
capital:2,capital,preanswer,10,0.7590036392211914,0.81682388484478,-0.05782024562358856
capital:2,capital,preanswer,11,0.7618743777275085,0.8187897249378941,-0.0569153472103856
capital:2,capital,preanswer,12,0.7748123308022817,0.8289443897930059,-0.05413205899072415
capital:2,capital,preanswer,13,0.7646627724170685,0.8213488584892317,-0.05668608607216319
capital:2,capital,preanswer,14,0.7712642351786295,0.8268248052759604,-0.05556057009733084
capital:2,capital,preanswer,15,0.7803400158882141,0.8332597017288208,-0.05291968584060669
capital:2,capital,preanswer,16,0.7913771073023478,0.8406411856412888,-0.049264078338940975
capital:2,capital,preanswer,17,0.7957465847333273,0.84397607635368,-0.04822949162035273
capital:2,capital,preanswer,18,0.7954739133516947,0.8432989621704275,-0.04782504881873284
capital:2,capital,preanswer,19,0.7940368155638377,0.842969816855409,-0.0489330012915713
capital:2,capital,preanswer,20,0.7773234844207764,0.8304225920953534,-0.05309910767457704
capital:2,capital,preanswer,21,0.8060989379882812,0.8523080955174837,-0.046209157529202405
capital:2,capital,preanswer,22,0.8069307208061218,0.8529984426092018,-0.04606772180307994
capital:2,capital,preanswer,23,0.8094264070192972,0.8520340272648768,-0.042607620245579514
capital:2,capital,preanswer,24,0.8418103754520416,0.8738295605236833,-0.0320191850716417
capital:2,capital,preanswer,25,0.8508965273698171,0.8783044544133273,-0.02740792704351014
capital:2,capital,preanswer,26,0.8374571104844412,0.7985804162242196,0.038876694260221556
capital:2,capital,preanswer,27,0.8360004226366679,0.686451840299097,0.14954858233757085
capital:2,capital,preanswer,28,0.8286108076572418,0.6844197665764526,0.14419104108078917
capital:2,capital,preanswer,29,0.8276280363400778,0.6979269564829089,0.12970107985716883
capital:2,capital,preanswer,30,0.8211702704429626,0.6981607187878002,0.12300955165516247
capital:2,capital,preanswer,31,0.7834526002407074,0.7574815941466526,0.025971006094054783
capital:3,capital,subject,0,0.9997065365314484,0.5374583971094001,0.46224813942204823
capital:3,capital,subject,1,0.9989910026391348,0.5145036269995299,0.48448737563960487
capital:3,capital,subject,2,0.9975561002890269,0.49966454573652963,0.49789155455249723
capital:3,capital,subject,3,0.9951244791348776,0.3669661716981368,0.6281583074367407
capital:3,capital,subject,4,0.9936887125174204,0.33895713023164054,0.6547315822857799
capital:3,capital,subject,5,0.9922174115975698,0.3139915828677741,0.6782258287297958
capital:3,capital,subject,6,0.9930386443932852,0.47303929298438807,0.5199993514088971
capital:3,capital,subject,7,0.9947566489378611,0.5441605555401607,0.45059609339770035
capital:3,capital,subject,8,0.9945846299330393,0.5605747496539896,0.43400988027904974
capital:3,capital,subject,9,0.9952319363753,0.5713200298222628,0.42391190655303723
capital:3,capital,subject,10,0.9952802161375681,0.5443745790557428,0.4509056370818253
capital:3,capital,subject,11,0.995026578505834,0.550560110333291,0.444466468172543
capital:3,capital,subject,12,0.9939356843630472,0.527341871776364,0.4665938125866832
capital:3,capital,subject,13,0.9937411149342855,0.5589316893707622,0.4348094255635233
capital:3,capital,subject,14,0.9939236541589102,0.6017821400680325,0.3921415140908776
capital:3,capital,subject,15,0.9933996101220449,0.6210637587037954,0.37233585141824954
capital:3,capital,subject,16,0.9933413962523142,0.6326294880021702,0.360711908250144
capital:3,capital,subject,17,0.9927895267804464,0.6222705817358061,0.37051894504464034
capital:3,capital,subject,18,0.9926906824111938,0.6092167770998045,0.38347390531138936
capital:3,capital,subject,19,0.991267184416453,0.6605477902022275,0.33071939421422547
capital:3,capital,subject,20,0.9914718369642893,0.6353203735568307,0.3561514634074586
capital:3,capital,subject,21,0.983465721209844,0.6735624518584121,0.30990326935143186
capital:3,capital,subject,22,0.9848451912403107,0.6941907615824179,0.2906544296578928
capital:3,capital,subject,23,0.9849891662597656,0.6845774985849857,0.3004116676747799
capital:3,capital,subject,24,0.9863559106985728,0.7389092740010131,0.24744663669755962
capital:3,capital,subject,25,0.9735508660475413,0.7161351560869,0.2574157099606412
capital:3,capital,subject,26,0.9715242683887482,0.7224074680019509,0.2491168003867973
capital:3,capital,subject,27,0.973007470369339,0.735924093560739,0.23708337680860003
capital:3,capital,subject,28,0.968353807926178,0.7526868380267512,0.2156669698994268
capital:3,capital,subject,29,0.9742730557918549,0.8037244606424462,0.17054859514940868
capital:3,capital,subject,30,0.9716780483722687,0.8203564865345304,0.15132156183773826
capital:3,capital,subject,31,0.9603387216726939,0.788335362279957,0.1720033593927368
capital:3,capital,preanswer,0,0.7950223485628763,0.8402162465182218,-0.04519389795534545
capital:3,capital,preanswer,1,0.848109612862269,0.8827095096084204,-0.03459989674615138
capital:3,capital,preanswer,2,0.8269757131735483,0.8665654168210246,-0.03958970364747627
capital:3,capital,preanswer,3,0.7852198382218679,0.83529312976382,-0.05007329154195206
capital:3,capital,preanswer,4,0.7705062528451284,0.8241780674593016,-0.05367181461417314
capital:3,capital,preanswer,5,0.7525805830955505,0.8108795888044618,-0.05829900570891122
capital:3,capital,preanswer,6,0.7349472840627035,0.7972602976316755,-0.06231301356897201
capital:3,capital,preanswer,7,0.7454681396484375,0.8035649565810506,-0.05809681693261315
capital:3,capital,preanswer,8,0.756224145491918,0.8121555288406935,-0.055931383348775565
capital:3,capital,preanswer,9,0.7673887312412262,0.8209324915978041,-0.05354376035657793
capital:3,capital,preanswer,10,0.7628686825434366,0.8165548972108148,-0.05368621466737811
capital:3,capital,preanswer,11,0.7620320419470469,0.8173828108066862,-0.0553507688596393
capital:3,capital,preanswer,12,0.7743650873502096,0.8273257758807052,-0.052960688530495625
capital:3,capital,preanswer,13,0.7660393416881561,0.8204004903408614,-0.05436114865270525
capital:3,capital,preanswer,14,0.7706618706385294,0.8254273361103102,-0.05476546547178074
capital:3,capital,preanswer,15,0.7780598104000092,0.8311729001050646,-0.05311308970505546
capital:3,capital,preanswer,16,0.7895705898602804,0.8383347212590955,-0.04876413139881508
capital:3,capital,preanswer,17,0.7949278652667999,0.841897286136042,-0.04696942086924205
capital:3,capital,preanswer,18,0.7922144134839376,0.8404329405589537,-0.04821852707501606
capital:3,capital,preanswer,19,0.7928334275881449,0.84086819534952,-0.04803476776137505
capital:3,capital,preanswer,20,0.7751299341519674,0.8278326818888838,-0.05270274773691641
capital:3,capital,preanswer,21,0.8058813412984213,0.8503063805401325,-0.04442503924171126
capital:3,capital,preanswer,22,0.8045761287212372,0.8502829697999087,-0.04570684107867151
capital:3,capital,preanswer,23,0.8050171931584676,0.8440050513229587,-0.03898785816449102
capital:3,capital,preanswer,24,0.8390768865744272,0.866952183233066,-0.02787529665863875
capital:3,capital,preanswer,25,0.8414740363756815,0.8674431734464385,-0.025969137070756987
capital:3,capital,preanswer,26,0.8252470195293427,0.7927462550049479,0.032500764524394765
capital:3,capital,preanswer,27,0.800996333360672,0.70078477432782,0.10021155903285195
capital:3,capital,preanswer,28,0.7891638875007629,0.6873655468225479,0.10179834067821503
capital:3,capital,preanswer,29,0.7805816233158112,0.6989845663986423,0.0815970569171689
capital:3,capital,preanswer,30,0.7651174366474152,0.6898453235626221,0.07527211308479309
capital:3,capital,preanswer,31,0.7802323301633199,0.7592396109618924,0.020992719201427534
capital:4,capital,subject,0,0.8507290482521057,0.8156119471585209,0.03511710109358479
capital:4,capital,subject,1,0.9016851385434469,0.8488820638846267,0.05280307465882017
capital:4,capital,subject,2,0.9061668912569681,0.8494367062706839,0.05673018498628424
capital:4,capital,subject,3,0.8716922799746195,0.8113602675836195,0.060332012391000056
capital:4,capital,subject,4,0.8691330055395762,0.8011668393896385,0.06796616614993767
capital:4,capital,subject,5,0.8550630907217661,0.7907378397543322,0.06432525096743391
capital:4,capital,subject,6,0.8569521109263102,0.8144267621365461,0.042525348789764106
capital:4,capital,subject,7,0.8556878566741943,0.8229902493344112,0.03269760733978311
capital:4,capital,subject,8,0.8593225578467051,0.8289052088829604,0.030417348963744706
capital:4,capital,subject,9,0.8567349116007487,0.828074378723448,0.028660532877300637
capital:4,capital,subject,10,0.8414434393246969,0.814710492437536,0.02673294688716088
capital:4,capital,subject,11,0.8437203864256541,0.8171620555222034,0.02655833090345061
capital:4,capital,subject,12,0.8464454909165701,0.8161647722802379,0.030280718636332193
capital:4,capital,subject,13,0.8465748329957327,0.8214816671203483,0.02509316587538435
capital:4,capital,subject,14,0.8604732751846313,0.8368878527121111,0.023585422472520268
capital:4,capital,subject,15,0.8840851982434591,0.8543785993348468,0.02970659890861227
capital:4,capital,subject,16,0.8978759348392487,0.8643466870893132,0.03352924774993549
capital:4,capital,subject,17,0.8971882462501526,0.8629711175506766,0.03421712869947602
capital:4,capital,subject,18,0.887181301911672,0.8561976968564771,0.03098360505519493
capital:4,capital,subject,19,0.8870487014452616,0.8660844953900034,0.020964206055258172
capital:4,capital,subject,20,0.8727130989233652,0.8532354205169461,0.01947767840641912
capital:4,capital,subject,21,0.877767930428187,0.8633447130295363,0.014423217398650712
capital:4,capital,subject,22,0.8641364773114523,0.8582200624726035,0.005916414838848749
capital:4,capital,subject,23,0.8445726633071899,0.8449159078299999,-0.0003432445228099823
capital:4,capital,subject,24,0.8628845314184824,0.8654094761745497,-0.002524944756067238
capital:4,capital,subject,25,0.8460709452629089,0.8492439121685245,-0.0031729669056155263
capital:4,capital,subject,26,0.8226626118024191,0.808755645697767,0.01390696610465203
capital:4,capital,subject,27,0.813055694103241,0.7725071395662698,0.04054855453697115
capital:4,capital,subject,28,0.7954879999160767,0.7706801073456352,0.02480789257044147
capital:4,capital,subject,29,0.8087695439656576,0.7987742671235041,0.009995276842153511
capital:4,capital,subject,30,0.8152915438016256,0.802763585339893,0.012527958461732602
capital:4,capital,subject,31,0.7605010718107224,0.7787497980012135,-0.018248726190491116
capital:4,capital,preanswer,0,0.7802054286003113,0.8354334719479084,-0.05522804334759712
capital:4,capital,preanswer,1,0.8425980607668558,0.8818448626182296,-0.03924680185137375
capital:4,capital,preanswer,2,0.8210706611474355,0.865636637265032,-0.044565976117596495
capital:4,capital,preanswer,3,0.7815747559070587,0.8357169868593867,-0.05414223095232795
capital:4,capital,preanswer,4,0.7691146433353424,0.8254887034947221,-0.056374060159379735
capital:4,capital,preanswer,5,0.7511013646920522,0.8120446364310655,-0.06094327173901326
capital:4,capital,preanswer,6,0.7304884195327759,0.7971087135374546,-0.06662029400467873
capital:4,capital,preanswer,7,0.739340345064799,0.8030742931772362,-0.06373394811243727
capital:4,capital,preanswer,8,0.7489297787348429,0.8109300346537069,-0.062000255918864045
capital:4,capital,preanswer,9,0.7621511618296305,0.8206500793722543,-0.05849891754262382
capital:4,capital,preanswer,10,0.7544380525747935,0.8151404322548346,-0.06070237968004111
capital:4,capital,preanswer,11,0.7567743360996246,0.8169189999726686,-0.06014466387304396
capital:4,capital,preanswer,12,0.7708802322546641,0.8274715278636325,-0.05659129560896847
capital:4,capital,preanswer,13,0.7607099413871765,0.8198667791756716,-0.05915683778849512
capital:4,capital,preanswer,14,0.7706354260444641,0.8265041956170038,-0.05586876957253972
capital:4,capital,preanswer,15,0.7781928777694702,0.8324209394102747,-0.054228061640804515
capital:4,capital,preanswer,16,0.7906441489855448,0.8401875739747827,-0.049543424989237916
capital:4,capital,preanswer,17,0.793541669845581,0.8430078405548226,-0.04946617070924153
capital:4,capital,preanswer,18,0.7898158133029938,0.8411286117678339,-0.05131279846484016
capital:4,capital,preanswer,19,0.7888913154602051,0.8410007811405442,-0.05210946568033914
capital:4,capital,preanswer,20,0.7709146638711294,0.8280087191272866,-0.05709405525615718
capital:4,capital,preanswer,21,0.8027085264523824,0.8508987013589252,-0.04819017490654276
capital:4,capital,preanswer,22,0.8033662438392639,0.851521047340198,-0.04815480350093404
capital:4,capital,preanswer,23,0.8045659561951956,0.8491001159630038,-0.04453415976780828
capital:4,capital,preanswer,24,0.8382843434810638,0.8714838173579086,-0.03319947387684474
capital:4,capital,preanswer,25,0.8487111926078796,0.8758756416765127,-0.027164449068633023
capital:4,capital,preanswer,26,0.8340591192245483,0.7762342823499983,0.05782483687455009
capital:4,capital,preanswer,27,0.8289003471533457,0.6776552738791163,0.15124507327422942
capital:4,capital,preanswer,28,0.8244640926520029,0.6692077168686823,0.15525637578332063
capital:4,capital,preanswer,29,0.8142281870047251,0.6811691363426772,0.13305905066204793
capital:4,capital,preanswer,30,0.8027338882287344,0.668869423256679,0.1338644649720554
capital:4,capital,preanswer,31,0.787410298983256,0.7468413309278813,0.04056896805537469
capital:5,capital,subject,0,0.9998076558113098,0.44211303832178767,0.5576946174895221
capital:5,capital,subject,1,0.9990635414918264,0.4906936485997655,0.5083698928920609
capital:5,capital,subject,2,0.9981132944424947,0.4761644324118441,0.5219488620306507
capital:5,capital,subject,3,0.9965705275535583,0.43388026918877254,0.5626902583647858
capital:5,capital,subject,4,0.994613359371821,0.3832208935848691,0.6113924657869519
capital:5,capital,subject,5,0.9931234320004781,0.38448799028992653,0.6086354417105516
capital:5,capital,subject,6,0.9929847617944082,0.4836592452431267,0.5093255165512816
capital:5,capital,subject,7,0.9937588771184286,0.5402159546925263,0.45354292242590233
capital:5,capital,subject,8,0.9938248594601949,0.5553874769671396,0.4384373824930553
capital:5,capital,subject,9,0.9942276279131571,0.5534557530825789,0.4407718748305782
capital:5,capital,subject,10,0.9945469697316488,0.5432996753264557,0.45124729440519307
capital:5,capital,subject,11,0.9933853447437286,0.5407653180035678,0.4526200267401609
capital:5,capital,subject,12,0.992729127407074,0.5318832819096067,0.4608458454974673
capital:5,capital,subject,13,0.9920286933581034,0.5611905763772401,0.4308381169808633
capital:5,capital,subject,14,0.9917440414428711,0.5982306636869907,0.39351337775588036
capital:5,capital,subject,15,0.9899475773175558,0.6145957467908209,0.37535183052673493
capital:5,capital,subject,16,0.9896342158317566,0.6348757161335512,0.3547584996982054
capital:5,capital,subject,17,0.989236960808436,0.6298424791206013,0.3593944816878347
