fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth
capital:8,capital,subject,0.037129559818739916,0.07302499737477663,0
capital:9,capital,preanswer,-0.01920917758076084,0.16015563199691707,26
capital:9,capital,subject,0.031674132759993284,0.06713960003672226,0
currency:0,currency,preanswer,-0.035911851292687716,0.04139541484641307,26
currency:0,currency,subject,0.024194528304647196,0.06760882366109977,0
currency:1,currency,preanswer,-0.04042958267999701,0.029109665503104565,27
currency:1,currency,subject,0.01932470333430859,0.0654818696167433,0
currency:10,currency,preanswer,-0.038493805697230106,0.030188804774573308,27
currency:10,currency,subject,0.02202695274062342,0.06924195057063387,0
currency:11,currency,preanswer,-0.03483071191779649,0.05475221811370412,26
currency:11,currency,subject,0.03075419672038123,0.07158528601355618,0
currency:2,currency,preanswer,-0.03984213687804046,0.031206713820045695,27
currency:2,currency,subject,0.02069366287623503,0.06588539960935269,0
currency:3,currency,preanswer,-0.03894809319701216,0.038441410231770834,27
currency:3,currency,subject,0.3715699018458977,0.675512021971923,0
currency:4,currency,preanswer,-0.04108262371278905,0.031798974695530835,27
currency:4,currency,subject,0.019311181909870367,0.06832549721002579,0
currency:5,currency,preanswer,-0.046474782294932404,0.03724955428730359,27
currency:5,currency,subject,0.366665611465137,0.6148927363030838,0
currency:6,currency,preanswer,-0.03857313849165979,0.03593424312544591,26
currency:6,currency,subject,0.02196948744434243,0.06518975425172935,0
currency:7,currency,preanswer,-0.03760722958638023,0.037416872991757,26
currency:7,currency,subject,0.022199486579858905,0.06604024282459064,0
currency:8,currency,preanswer,-0.0339637317634752,0.05369480134862836,26
currency:8,currency,subject,0.02779146713190571,0.06539412395972188,0
currency:9,currency,preanswer,-0.035327646144044905,0.05117698205691401,26
currency:9,currency,subject,0.02319816087556045,0.06510347235157643,0
headquarters:0,headquarters,preanswer,-0.047274667642671964,0.02518430566697405,27
headquarters:0,headquarters,subject,0.02260269183369183,0.04970487224107434,0
headquarters:1,headquarters,preanswer,-0.04618570271343219,0.019256710103063845,27
headquarters:1,headquarters,subject,0.022723930690324672,0.05430848128867871,0
headquarters:10,headquarters,preanswer,-0.04851855132658261,0.015823725949634215,27
headquarters:10,headquarters,subject,0.02326630896034961,0.04843709917005257,0
headquarters:11,headquarters,preanswer,-0.04389851883575886,0.033319686737024345,26
headquarters:11,headquarters,subject,0.02449843802341176,0.047765925075068605,0
headquarters:2,headquarters,preanswer,-0.047586332410432836,0.020130302079699236,27
headquarters:2,headquarters,subject,0.022835264266398026,0.048157087103887,0
headquarters:3,headquarters,preanswer,-0.0486119785945806,0.008936325144587198,27
headquarters:3,headquarters,subject,0.023315041821633437,0.05019784820350737,0
headquarters:4,headquarters,preanswer,-0.043860885963746994,0.03273158430150058,26
headquarters:4,headquarters,subject,0.03170483112052985,0.05526914278214623,0
headquarters:5,headquarters,preanswer,-0.04809588643679901,0.014768914968678493,27
headquarters:5,headquarters,subject,0.022331260211737546,0.05144210092046042,0
headquarters:6,headquarters,preanswer,-0.050805101075886996,0.004567810306043363,-1
headquarters:6,headquarters,subject,0.3333788026498179,0.4822483372056122,0
headquarters:7,headquarters,preanswer,-0.044454349963361325,0.024779227646914426,27
headquarters:7,headquarters,subject,0.3453348475070952,0.4867582643461047,0
headquarters:8,headquarters,preanswer,-0.04503534253065784,0.034292647897294026,26
headquarters:8,headquarters,subject,0.0225861403230352,0.04928203598793701,0
headquarters:9,headquarters,preanswer,-0.045660860176819064,0.02520673496253556,27
headquarters:9,headquarters,subject,0.02199330610561777,0.048777808011932766,0
official_language:0,official_language,preanswer,-0.03436612874220098,0.06853765768535203,26
official_language:0,official_language,subject,0.02543630364887191,0.0663617474563194,0
official_language:1,official_language,preanswer,-0.0383727481415862,0.05023429678245028,26
official_language:1,official_language,subject,0.0223228184146468,0.06513394900795177,0
official_language:10,official_language,preanswer,-0.03308769438599208,0.0629578479989008,26
official_language:10,official_language,subject,0.025887386028471432,0.06898153353143821,0
official_language:11,official_language,preanswer,-0.032459248721627795,0.06276207033431891,26
official_language:11,official_language,subject,0.03329230866140939,0.07391385056755762,0
official_language:2,official_language,preanswer,-0.03461866501443596,0.06513662658857577,26
official_language:2,official_language,subject,0.0231526287653568,0.06663890312792675,0
official_language:3,official_language,preanswer,-0.03617926068237109,0.04506954065326496,26
official_language:3,official_language,subject,0.37721189319784043,0.6761351817597946,0
official_language:4,official_language,preanswer,-0.03582009534478526,0.061407279448978835,26
official_language:4,official_language,subject,0.02252149101960558,0.06849552171699935,0
official_language:5,official_language,preanswer,-0.039429346953208246,0.059843770482323366,26
official_language:5,official_language,subject,0.379078731956807,0.6378985240378163,0
official_language:6,official_language,preanswer,-0.034764373953679976,0.05980488217689772,26
official_language:6,official_language,subject,0.024313323979378874,0.06451062976636668,0
official_language:7,official_language,preanswer,-0.034282707963773806,0.06012973290952772,26
official_language:7,official_language,subject,0.024349440155536722,0.06605103256350209,0
official_language:8,official_language,preanswer,-0.033032878670686244,0.06318099525841803,26
official_language:8,official_language,subject,0.029945128565569502,0.06441610893516825,0
official_language:9,official_language,preanswer,-0.032775045423697906,0.06941371523972706,26
official_language:9,official_language,subject,0.024641074889311287,0.0661551914544719,0
