relation,prompt_family,metric,mean,ci_low,ci_high,count
capital,qa,answer_similarity,0.9789968096419709,0.9524762200165426,1.0,12
capital,raw_question,full_exact_match,0.25,0.08333333333333333,0.5,12
capital,raw_question,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
capital,raw_question,answer_f1,0.30113636363636365,0.10416666666666667,0.5606060606060607,12
capital,raw_question,answer_similarity,0.39421961607333805,0.20934985632278486,0.6331969621596153,12
currency,chat_template,full_exact_match,0.0,0.0,0.0,12
currency,chat_template,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
currency,chat_template,answer_f1,0.1574074074074074,0.05555555555555556,0.27789351851851846,12
currency,chat_template,answer_similarity,0.3567211073404663,0.2888524036205,0.42120332950459893,12
currency,declarative,full_exact_match,0.0,0.0,0.0,12
currency,declarative,contains_expected,0.5,0.24791666666666679,0.75,12
currency,declarative,answer_f1,0.2916847041847042,0.1821117424242424,0.4139966630591629,12
currency,declarative,answer_similarity,0.41349187118775804,0.32357643804431147,0.5093125715038473,12
currency,qa,full_exact_match,0.0,0.0,0.0,12
currency,qa,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
currency,qa,answer_f1,0.40277777777777773,0.25277777777777777,0.5502083333333332,12
currency,qa,answer_similarity,0.6702593359237525,0.5100890206468163,0.8168607904441235,12
currency,raw_question,full_exact_match,0.0,0.0,0.0,12
currency,raw_question,contains_expected,0.16666666666666666,0.0,0.4166666666666667,12
currency,raw_question,answer_f1,0.14722222222222223,0.03291666666666669,0.283472222222222,12
currency,raw_question,answer_similarity,0.36058275302928183,0.2518943579986273,0.48638214176417477,12
headquarters,chat_template,full_exact_match,0.0,0.0,0.0,12
headquarters,chat_template,contains_expected,0.6666666666666666,0.4166666666666667,0.9166666666666666,12
headquarters,chat_template,answer_f1,0.2831228956228956,0.17396359427609426,0.3871980218855219,12
headquarters,chat_template,answer_similarity,0.3367889656830301,0.2532750128409932,0.41837462372553474,12
headquarters,declarative,full_exact_match,0.0,0.0,0.0,12
headquarters,declarative,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
headquarters,declarative,answer_f1,0.167989417989418,0.05714285714285714,0.28859126984126965,12
headquarters,declarative,answer_similarity,0.3204424484515804,0.2258536516303479,0.41644277351483516,12
headquarters,qa,full_exact_match,0.08333333333333333,0.0,0.25,12
headquarters,qa,contains_expected,0.75,0.5,1.0,12
headquarters,qa,answer_f1,0.32634680134680133,0.18274200336700336,0.4761300505050505,12
headquarters,qa,answer_similarity,0.3770390505811079,0.26511249466571724,0.5036595180729121,12
headquarters,raw_question,full_exact_match,0.0,0.0,0.0,12
headquarters,raw_question,contains_expected,0.5,0.25,0.75,12
headquarters,raw_question,answer_f1,0.25247113997113996,0.1380131673881674,0.3673355579605579,12
headquarters,raw_question,answer_similarity,0.3773627613188775,0.2929777847694739,0.4627026580530931,12
official_language,chat_template,full_exact_match,0.0,0.0,0.0,12
official_language,chat_template,contains_expected,0.08333333333333333,0.0,0.25,12
official_language,chat_template,answer_f1,0.016666666666666666,0.0,0.049999999999999996,12
official_language,chat_template,answer_similarity,0.1746214706965311,0.13693840029366344,0.21803243143952772,12
official_language,declarative,full_exact_match,0.0,0.0,0.0,12
official_language,declarative,contains_expected,0.8333333333333334,0.5833333333333334,1.0,12
official_language,declarative,answer_f1,0.27777777777777785,0.1998611111111111,0.3444444444444445,12
official_language,declarative,answer_similarity,0.4294254698436428,0.34942383443100383,0.5065516280697645,12
official_language,qa,full_exact_match,0.5833333333333334,0.3333333333333333,0.8333333333333334,12
official_language,qa,contains_expected,0.6666666666666666,0.4166666666666667,0.9166666666666666,12
official_language,qa,answer_f1,0.6041666666666666,0.3541666666666667,0.8333333333333334,12
official_language,qa,answer_similarity,0.8094973161010897,0.6284807173958117,0.9444444444444443,12
official_language,raw_question,full_exact_match,0.0,0.0,0.0,12
official_language,raw_question,contains_expected,0.3333333333333333,0.08333333333333333,0.5833333333333334,12
official_language,raw_question,answer_f1,0.05555555555555555,0.0,0.11111111111111112,12
official_language,raw_question,answer_similarity,0.20978370104156266,0.1787527370137433,0.24284068333832484,12
