model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_subject_control_answer,same_subject_control_f1,same_subject_control_contains,same_relation_control_answer,same_relation_control_fact_id,same_relation_control_f1,same_relation_control_contains,lexical_distractor,lexical_distractor_f1,lexical_distractor_contains,max_control_f1,max_control_contains,target_selectivity,target_contains_selectivity,dominant_control
qwen2_5_0_5b_base,qwen,base,capital:10,capital,Azerbaijan,Baku,raw_question,holdout,Azerbaijan is a country located in the South Caucasus,zerbaijan is a country located in the south caucasus,Azerbaijan,21,-5.1875,0.0,0.0,0.0,0.10714285714285714,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:10,capital,Azerbaijan,Baku,declarative,holdout,located in the south of the country. It is,located in the south of the country it is,located,13,-3.3125,0.0,0.0,0.0,0.08888888888888889,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,capital:10,capital,Azerbaijan,Baku,qa,holdout,Baku,baku,B,1,0.875,1.0,1.0,1.0,1.0,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:10,capital,Azerbaijan,Baku,chat_template,holdout,The capital of Azerbaijan is Baku. Lauderdale is,baku lauderdale is,The,34645,-12.765625,0.0,1.0,0.5,0.36363636363636365,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.5,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:11,capital,Bahamas,Nassau,raw_question,holdout,The capital of the Bahamas is Nassau.,the capital of the bahamas is nassau,The,24,-5.125,0.0,1.0,0.25,0.2857142857142857,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:11,capital,Bahamas,Nassau,declarative,holdout,Nassau. The capital of the Bahamas is Nass,nassau the capital of the bahamas is nass,Nass,1,2.3125,0.0,1.0,0.2222222222222222,0.2553191489361702,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:11,capital,Bahamas,Nassau,qa,holdout,Nassau,nassau,Nass,1,3.0625,1.0,1.0,1.0,1.0,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,capital:11,capital,Bahamas,Nassau,chat_template,holdout,Bahamas is a country located in the Caribbean Sea,bahamas is a country located in the caribbean sea,Bah,1929,-9.3125,0.0,0.0,0.0,0.18181818181818182,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,raw_question,analysis,"Afghanistan is a country in Central Asia, and it",fghanistan is a country in central asia and it,Afghanistan,112,-6.0,0.0,0.0,0.0,0.18867924528301888,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,declarative,analysis,"____.
A. Pashto
B.",____ a pashto b,____,21,-2.875,0.0,1.0,0.4,0.5714285714285714,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.4,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,qa,analysis,The official language of Afghanistan is Pashto.,the official language of afghanistan is pashto,The,1,0.0,0.0,1.0,0.25,0.23076923076923078,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.25,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,chat_template,analysis,Afghan language is the official language of Afghanistan. It,fghan language is the official language of afghanistan it,Afghan,43913,-15.109375,0.0,0.0,0.0,0.09523809523809523,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,raw_question,analysis,"Albania is a country in Southeastern Europe, and",lbania is a country in southeastern europe and,Albania,2,-1.25,0.0,0.0,0.0,0.25925925925925924,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,declarative,analysis,"____.
A. Albanian
B. Maced",____ a albanian b maced,____,2,-0.8125,0.0,1.0,0.33333333333333337,0.5161290322580645,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,qa,analysis,Albanian,lbanian,Alban,1,0.8125,0.0,0.0,0.0,0.9333333333333333,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,chat_template,analysis,Albania is an official language of Albania. Albania is,lbania is an official language of albania albania is,Albania,2,-4.25,0.0,0.0,0.0,0.26666666666666666,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:2,official_language,Algeria,Arabic,raw_question,analysis,"Algeria is a country in North Africa, and it",lgeria is a country in north africa and it,Algeria,16,-4.9375,0.0,0.0,0.0,0.16666666666666666,capital:2,Algiers,0.0,0.0,Dari,official_language:0,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:2,official_language,Algeria,Arabic,declarative,analysis,"____.
A. Arabic
B. French",____ a arabic b french,____,2,-0.5625,0.0,1.0,0.33333333333333337,0.42857142857142855,capital:2,Algiers,0.0,0.0,Dari,official_language:0,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:2,official_language,Algeria,Arabic,qa,analysis,French,french,French,2,-0.0625,0.0,0.0,0.0,0.3333333333333333,capital:2,Algiers,0.0,0.0,Dari,official_language:0,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:2,official_language,Algeria,Arabic,chat_template,analysis,Algeria is an official language of Algeria. The official,lgeria is an official language of algeria the official,Algeria,6037,-14.90625,0.0,0.0,0.0,0.13333333333333333,capital:2,Algiers,0.0,0.0,Dari,official_language:0,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:3,official_language,Andorra,Catalan,raw_question,analysis,Andorra is a country located in the Pyrene,ndorra is a country located in the pyrene,And,24,-5.25,0.0,0.0,0.0,0.16666666666666666,capital:3,Andorra la Vella,0.0,0.0,Dari,official_language:0,0.0,0.0,Dari,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:3,official_language,Andorra,Catalan,declarative,analysis,"____.
A. French
B. Spanish",____ a french b spanish,____,7,-1.5,0.0,0.0,0.0,0.2,capital:3,Andorra la Vella,0.0,0.0,Dari,official_language:0,0.0,0.0,Dari,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:3,official_language,Andorra,Catalan,qa,analysis,Catalan,catalan,Catalan,1,1.0,1.0,1.0,1.0,1.0,capital:3,Andorra la Vella,0.0,0.0,Dari,official_language:0,0.0,0.0,Dari,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:3,official_language,Andorra,Catalan,chat_template,analysis,The official language of Andorra is Andorra ink,the official language of andorra is andorra ink,The,19617,-11.65625,0.0,0.0,0.0,0.18518518518518517,capital:3,Andorra la Vella,0.18181818181818182,0.0,Dari,official_language:0,0.0,0.0,Dari,0.0,0.0,0.18181818181818182,0.0,-0.18181818181818182,0.0,same_subject_control
qwen2_5_0_5b_base,qwen,base,official_language:4,official_language,Angola,Portuguese,raw_question,analysis,"Angola is a country in Central Africa, and it",ngola is a country in central africa and it,Angola,100,-7.25,0.0,0.0,0.0,0.11320754716981132,capital:4,Luanda,0.0,0.0,Dari,official_language:0,0.0,0.0,Dari,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:4,official_language,Angola,Portuguese,declarative,analysis,"____.
A. Portuguese
B. English",____ a portuguese b english,____,2,-0.5625,0.0,1.0,0.33333333333333337,0.5405405405405406,capital:4,Luanda,0.0,0.0,Dari,official_language:0,0.0,0.0,Dari,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:4,official_language,Angola,Portuguese,qa,analysis,Portuguese,portuguese,Portuguese,1,1.0625,1.0,1.0,1.0,1.0,capital:4,Luanda,0.0,0.0,Dari,official_language:0,0.0,0.0,Dari,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:4,official_language,Angola,Portuguese,chat_template,analysis,Angola has no official language. The official languages of,ngola has no official language the official languages of,Angola,12353,-11.84375,0.0,0.0,0.0,0.15151515151515152,capital:4,Luanda,0.0,0.0,Dari,official_language:0,0.0,0.0,Dari,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:5,official_language,Antigua and Barbuda,English,raw_question,analysis,Antigua and Barbuda is an English-speaking country,ntigua and barbuda is an english-speaking country,Ant,6,-2.8125,0.0,1.0,0.0,0.25,capital:5,Saint John's,0.0,0.0,Dari,official_language:0,0.0,0.0,English,0.0,1.0,0.0,1.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:5,official_language,Antigua and Barbuda,English,declarative,analysis,English. The official language of the country is English,english the official language of the country is english,English,1,3.0,0.0,1.0,0.19999999999999998,0.22580645161290322,capital:5,Saint John's,0.0,0.0,Dari,official_language:0,0.0,0.0,English,0.19999999999999998,1.0,0.19999999999999998,1.0,0.0,0.0,lexical_distractor
qwen2_5_0_5b_base,qwen,base,official_language:5,official_language,Antigua and Barbuda,English,qa,analysis,English,english,English,1,1.5625,1.0,1.0,1.0,1.0,capital:5,Saint John's,0.0,0.0,Dari,official_language:0,0.0,0.0,English,1.0,1.0,1.0,1.0,0.0,0.0,lexical_distractor
qwen2_5_0_5b_base,qwen,base,official_language:5,official_language,Antigua and Barbuda,English,chat_template,analysis,The official language of Antigua and Barbuda is,the official language of antigua and barbuda is,The,31740,-12.078125,0.0,0.0,0.0,0.18518518518518517,capital:5,Saint John's,0.0,0.0,Dari,official_language:0,0.0,0.0,English,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:6,official_language,Argentina,Guaraní,raw_question,analysis,"Argentina has several official languages, including Spanish, Portuguese",rgentina has several official languages including spanish portuguese,Argentina,17,-4.375,0.0,1.0,0.2222222222222222,0.18666666666666668,capital:6,Buenos Aires,0.0,0.0,Dari,official_language:0,0.0,0.0,German,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:6,official_language,Argentina,Guaraní,declarative,analysis,"____.
A. Spanish
B. French",____ a spanish b french,____,5,-1.4375,0.0,1.0,0.33333333333333337,0.4666666666666667,capital:6,Buenos Aires,0.0,0.0,Dari,official_language:0,0.0,0.0,German,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:6,official_language,Argentina,Guaraní,qa,analysis,Spanish,spanish,Spanish,1,3.0625,1.0,1.0,1.0,1.0,capital:6,Buenos Aires,0.0,0.0,Dari,official_language:0,0.0,0.0,German,0.0,0.0,0.0,0.0,1.0,1.0,none
qwen2_5_0_5b_base,qwen,base,official_language:6,official_language,Argentina,Guaraní,chat_template,analysis,Argentina is an official language of Argentina. The official,rgentina is an official language of argentina the official,Argentina,61211,-17.390625,0.0,0.0,0.0,0.15384615384615385,capital:6,Buenos Aires,0.0,0.0,Dari,official_language:0,0.0,0.0,German,0.0,0.0,0.0,0.0,0.0,0.0,none
qwen2_5_0_5b_base,qwen,base,official_language:7,official_language,Armenia,Armenian,raw_question,analysis,Armenia is a country in the Caucasus region of,rmenia is a country in the caucasus region of,Armenia,2,-0.625,0.0,0.0,0.0,0.2641509433962264,capital:7,Yerevan,0.0,0.0,Dari,official_language:0,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
