model_name,relation,prompt_family,candidate_type,fact_id,baseline_answer_f1,ablated_answer_f1,answer_f1_drop,baseline_contains_expected,ablated_contains_expected,contains_drop,baseline_rank,ablated_rank,baseline_target_selectivity,ablated_target_selectivity,target_selectivity_drop,same_subject_control_f1_increase,same_relation_control_f1_increase,lexical_distractor_f1_increase,max_control_f1_increase
qwen2_5_0_5b_base,birth_place,raw_question,invariant,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,709,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,declarative,invariant,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,85,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,qa,invariant,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,494,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,chat_template,invariant,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,120565,128828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,raw_question,invariant,birth_place:10,0.0,0.0,0.0,0.0,0.0,0.0,698,684,-0.8,-0.8,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,declarative,invariant,birth_place:10,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,4,4,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,qa,invariant,birth_place:10,0.0,0.0,0.0,0.0,0.0,0.0,7,5,-0.8,-0.8,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,chat_template,invariant,birth_place:10,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,111596,104755,0.3333333333333333,-0.8,1.1333333333333333,0.0,0.0,0.8,0.8
qwen2_5_0_5b_base,birth_place,raw_question,invariant,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,69,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,declarative,invariant,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,qa,invariant,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,chat_template,invariant,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,42388,41119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,raw_question,prompt_sensitive,capital:9,1.0,1.0,0.0,1.0,1.0,0.0,4,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,declarative,prompt_sensitive,capital:9,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,2,3,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,qa,prompt_sensitive,capital:9,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,chat_template,prompt_sensitive,capital:9,0.5,0.5,0.0,1.0,1.0,0.0,2003,1241,0.5,0.5,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,raw_question,prompt_sensitive,capital:10,0.0,1.0,-1.0,0.0,1.0,-1.0,21,16,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,declarative,prompt_sensitive,capital:10,0.0,0.0,0.0,0.0,0.0,0.0,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,qa,prompt_sensitive,capital:10,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,chat_template,prompt_sensitive,capital:10,0.5,0.5,0.0,1.0,1.0,0.0,34645,1595,0.5,0.5,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,raw_question,prompt_sensitive,capital:11,0.25,0.25,0.0,1.0,1.0,0.0,24,36,0.25,0.25,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,declarative,prompt_sensitive,capital:11,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.0,1,1,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,qa,prompt_sensitive,capital:11,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,capital,chat_template,prompt_sensitive,capital:11,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,1929,812,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,raw_question,prompt_sensitive,official_language:9,0.0,0.0,0.0,0.0,0.0,0.0,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,declarative,prompt_sensitive,official_language:9,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,11,16,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,qa,prompt_sensitive,official_language:9,1.0,0.0,1.0,1.0,0.0,1.0,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,chat_template,prompt_sensitive,official_language:9,0.0,0.0,0.0,0.0,0.0,0.0,10640,3978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,raw_question,prompt_sensitive,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,declarative,prompt_sensitive,official_language:10,0.4,0.0,0.4,1.0,0.0,1.0,11,18,0.4,0.0,0.4,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,qa,prompt_sensitive,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,chat_template,prompt_sensitive,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,raw_question,prompt_sensitive,official_language:11,0.2222222222222222,0.19999999999999998,0.022222222222222227,1.0,1.0,0.0,26,21,0.0,0.0,0.0,0.0,0.0,-0.022222222222222227,-0.022222222222222227
qwen2_5_0_5b_base,official_language,declarative,prompt_sensitive,official_language:11,0.33333333333333337,0.19999999999999998,0.1333333333333334,1.0,1.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,-0.1333333333333334,-0.1333333333333334
qwen2_5_0_5b_base,official_language,qa,prompt_sensitive,official_language:11,1.0,1.0,0.0,1.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,official_language,chat_template,prompt_sensitive,official_language:11,0.0,0.0,0.0,0.0,0.0,0.0,66885,40641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,currency,raw_question,prompt_sensitive,currency:9,0.5,0.4,0.09999999999999998,1.0,1.0,0.0,238,161,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998,-0.09999999999999998
qwen2_5_0_5b_base,currency,declarative,prompt_sensitive,currency:9,0.19999999999999998,0.2222222222222222,-0.022222222222222227,1.0,1.0,0.0,34,32,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227
qwen2_5_0_5b_base,currency,qa,prompt_sensitive,currency:9,0.5,0.0,0.5,1.0,0.0,1.0,7,4,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5
qwen2_5_0_5b_base,currency,chat_template,prompt_sensitive,currency:9,0.0,0.25,-0.25,1.0,1.0,0.0,20464,12537,0.0,0.0,0.0,0.0,0.0,0.25,0.25
qwen2_5_0_5b_base,currency,raw_question,prompt_sensitive,currency:10,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,currency,declarative,prompt_sensitive,currency:10,0.0,0.0,0.0,0.0,0.0,0.0,18,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,currency,qa,prompt_sensitive,currency:10,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,currency,chat_template,prompt_sensitive,currency:10,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,currency,raw_question,prompt_sensitive,currency:11,0.2,0.2,0.0,0.0,0.0,0.0,3,4,0.2,0.2,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,currency,declarative,prompt_sensitive,currency:11,0.5714285714285715,0.4444444444444445,0.12698412698412703,1.0,1.0,0.0,2,2,0.5714285714285715,0.4444444444444445,0.12698412698412703,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,currency,qa,prompt_sensitive,currency:11,0.5,0.5,0.0,1.0,1.0,0.0,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,currency,chat_template,prompt_sensitive,currency:11,0.0,0.5,-0.5,0.0,1.0,-1.0,3,3,0.0,0.5,-0.5,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,raw_question,prompt_sensitive,headquarters:9,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,1.0,68,90,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,declarative,prompt_sensitive,headquarters:9,0.2857142857142857,0.2857142857142857,0.0,1.0,1.0,0.0,4,17,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,qa,prompt_sensitive,headquarters:9,0.2222222222222222,0.0,0.2222222222222222,1.0,0.0,1.0,2,6,0.2222222222222222,-0.4,0.6222222222222222,0.0,0.0,0.4,0.4
qwen2_5_0_5b_base,headquarters,chat_template,prompt_sensitive,headquarters:9,0.25,0.4,-0.15000000000000002,1.0,1.0,0.0,5043,4857,0.25,0.06666666666666671,0.1833333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
qwen2_5_0_5b_base,headquarters,raw_question,prompt_sensitive,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,1443,1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,declarative,prompt_sensitive,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,57,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,qa,prompt_sensitive,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,43,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,chat_template,prompt_sensitive,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,67430,54595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,raw_question,prompt_sensitive,headquarters:11,0.0,0.0,0.0,0.0,0.0,0.0,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,declarative,prompt_sensitive,headquarters:11,0.0,0.22222222222222224,-0.22222222222222224,0.0,0.0,0.0,25,43,-0.2857142857142857,-0.027777777777777762,-0.2579365079365079,0.0,0.0,-0.0357142857142857,-0.0357142857142857
qwen2_5_0_5b_base,headquarters,qa,prompt_sensitive,headquarters:11,0.4,0.2,0.2,1.0,0.0,1.0,1,1,0.4,0.2,0.2,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,headquarters,chat_template,prompt_sensitive,headquarters:11,0.4,0.6666666666666666,-0.2666666666666666,1.0,0.0,1.0,3,3,0.4,0.6666666666666666,-0.2666666666666666,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,raw_question,prompt_sensitive,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,709,1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,declarative,prompt_sensitive,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,85,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,qa,prompt_sensitive,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,494,1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,chat_template,prompt_sensitive,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,120565,113467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,raw_question,prompt_sensitive,birth_place:10,0.0,0.0,0.0,0.0,0.0,0.0,698,757,-0.8,0.0,-0.8,0.0,0.0,-0.8,-0.8
qwen2_5_0_5b_base,birth_place,declarative,prompt_sensitive,birth_place:10,0.25,0.0,0.25,0.0,0.0,0.0,4,5,0.25,0.0,0.25,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,qa,prompt_sensitive,birth_place:10,0.0,0.0,0.0,0.0,0.0,0.0,7,10,-0.8,0.0,-0.8,0.0,0.0,-0.8,-0.8
qwen2_5_0_5b_base,birth_place,chat_template,prompt_sensitive,birth_place:10,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,111596,70324,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,raw_question,prompt_sensitive,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,69,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,declarative,prompt_sensitive,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,qa,prompt_sensitive,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,12,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2_5_0_5b_base,birth_place,chat_template,prompt_sensitive,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,42388,19910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
