model_name,relation,prompt_family,candidate_type,fact_id,baseline_answer_f1,ablated_answer_f1,answer_f1_drop,baseline_contains_expected,ablated_contains_expected,contains_drop,baseline_rank,ablated_rank,baseline_target_selectivity,ablated_target_selectivity,target_selectivity_drop,same_subject_control_f1_increase,same_relation_control_f1_increase,lexical_distractor_f1_increase,max_control_f1_increase
smollm2_360m_instruct,currency,declarative,invariant,currency:11,0.2,0.2,0.0,0.0,0.0,0.0,4,4,0.2,0.2,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,qa,invariant,currency:11,0.0,0.0,0.0,0.0,0.0,0.0,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,chat_template,invariant,currency:11,0.1818181818181818,0.25,-0.0681818181818182,0.0,0.0,0.0,28,27,0.1818181818181818,0.25,-0.0681818181818182,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,raw_question,invariant,headquarters:9,0.0,0.0,0.0,0.0,0.0,0.0,69,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,declarative,invariant,headquarters:9,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,1,1,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,qa,invariant,headquarters:9,0.0,0.0,0.0,0.0,0.0,0.0,215,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,chat_template,invariant,headquarters:9,0.2857142857142857,0.2857142857142857,0.0,1.0,1.0,0.0,1418,1563,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,raw_question,invariant,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,3327,3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,declarative,invariant,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,46,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,qa,invariant,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,1664,1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,chat_template,invariant,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,1943,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,raw_question,invariant,headquarters:11,0.0,0.0,0.0,0.0,0.0,0.0,1466,1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,declarative,invariant,headquarters:11,0.3636363636363636,0.3636363636363636,0.0,0.0,0.0,0.0,3,4,0.3636363636363636,0.3636363636363636,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,qa,invariant,headquarters:11,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,chat_template,invariant,headquarters:11,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,118,141,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,raw_question,invariant,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,14813,13843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,declarative,invariant,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,52,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,qa,invariant,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,10620,10700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,chat_template,invariant,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,9139,10436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,raw_question,invariant,birth_place:10,0.0,0.0,0.0,0.0,0.0,0.0,613,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,declarative,invariant,birth_place:10,0.7499999999999999,0.7499999999999999,0.0,1.0,1.0,0.0,2,2,0.7499999999999999,0.7499999999999999,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,qa,invariant,birth_place:10,0.0,0.0,0.0,0.0,0.0,0.0,629,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,chat_template,invariant,birth_place:10,1.0,1.0,0.0,1.0,1.0,0.0,678,768,1.0,1.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,raw_question,invariant,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,764,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,declarative,invariant,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,qa,invariant,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,454,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,chat_template,invariant,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,6115,6423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,raw_question,prompt_sensitive,capital:9,0.0,0.0,0.0,0.0,0.0,0.0,409,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,declarative,prompt_sensitive,capital:9,0.25,0.33333333333333337,-0.08333333333333337,1.0,1.0,0.0,1,2,0.25,0.33333333333333337,-0.08333333333333337,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,qa,prompt_sensitive,capital:9,0.0,0.0,0.0,0.0,0.0,0.0,61,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,chat_template,prompt_sensitive,capital:9,1.0,1.0,0.0,1.0,1.0,0.0,63,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,raw_question,prompt_sensitive,capital:10,0.0,0.0,0.0,0.0,0.0,0.0,733,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,declarative,prompt_sensitive,capital:10,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,1,1,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,qa,prompt_sensitive,capital:10,0.0,0.0,0.0,0.0,0.0,0.0,179,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,chat_template,prompt_sensitive,capital:10,0.4,0.4,0.0,1.0,1.0,0.0,7,7,0.4,0.4,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,raw_question,prompt_sensitive,capital:11,0.0,0.0,0.0,0.0,0.0,0.0,204,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,declarative,prompt_sensitive,capital:11,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,1,1,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,qa,prompt_sensitive,capital:11,0.0,0.0,0.0,0.0,0.0,0.0,161,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,capital,chat_template,prompt_sensitive,capital:11,0.0,0.0,0.0,0.0,0.0,0.0,1105,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,raw_question,prompt_sensitive,official_language:9,0.0,0.0,0.0,0.0,0.0,0.0,2759,2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,declarative,prompt_sensitive,official_language:9,0.19999999999999998,0.2857142857142857,-0.08571428571428572,1.0,1.0,0.0,1,1,0.19999999999999998,0.2857142857142857,-0.08571428571428572,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,qa,prompt_sensitive,official_language:9,0.0,0.0,0.0,0.0,0.0,0.0,5159,5630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,chat_template,prompt_sensitive,official_language:9,0.25,0.25,0.0,1.0,1.0,0.0,517,165,0.25,0.25,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,raw_question,prompt_sensitive,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,4315,5076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,declarative,prompt_sensitive,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,qa,prompt_sensitive,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,104,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,chat_template,prompt_sensitive,official_language:10,0.0,0.0,0.0,0.0,0.0,0.0,22,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,raw_question,prompt_sensitive,official_language:11,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.0,480,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,declarative,prompt_sensitive,official_language:11,0.25,0.33333333333333337,-0.08333333333333337,1.0,1.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,0.08333333333333337
smollm2_360m_instruct,official_language,qa,prompt_sensitive,official_language:11,0.0,0.0,0.0,0.0,0.0,0.0,131,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,official_language,chat_template,prompt_sensitive,official_language:11,0.25,0.25,0.0,1.0,1.0,0.0,69,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,raw_question,prompt_sensitive,currency:9,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,3909,3003,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
smollm2_360m_instruct,currency,declarative,prompt_sensitive,currency:9,0.25,0.0,0.25,1.0,0.0,1.0,6,28,0.0,0.0,0.0,0.0,0.0,-0.25,-0.25
smollm2_360m_instruct,currency,qa,prompt_sensitive,currency:9,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,2739,2394,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
smollm2_360m_instruct,currency,chat_template,prompt_sensitive,currency:9,0.33333333333333337,1.0,-0.6666666666666666,1.0,1.0,0.0,81,80,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
smollm2_360m_instruct,currency,raw_question,prompt_sensitive,currency:10,0.0,0.0,0.0,0.0,0.0,0.0,5808,6277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,declarative,prompt_sensitive,currency:10,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,6,5,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,qa,prompt_sensitive,currency:10,0.0,0.0,0.0,0.0,0.0,0.0,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,chat_template,prompt_sensitive,currency:10,0.0,0.0,0.0,0.0,0.0,0.0,96,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,raw_question,prompt_sensitive,currency:11,0.0,0.5,-0.5,0.0,0.0,0.0,268,231,0.0,0.5,-0.5,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,declarative,prompt_sensitive,currency:11,0.2,0.22222222222222224,-0.022222222222222227,0.0,0.0,0.0,4,2,0.2,0.22222222222222224,-0.022222222222222227,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,qa,prompt_sensitive,currency:11,0.0,0.5,-0.5,0.0,0.0,0.0,9,8,0.0,0.5,-0.5,0.0,0.0,0.0,0.0
smollm2_360m_instruct,currency,chat_template,prompt_sensitive,currency:11,0.1818181818181818,0.25,-0.0681818181818182,0.0,0.0,0.0,28,26,0.1818181818181818,0.25,-0.0681818181818182,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,raw_question,prompt_sensitive,headquarters:9,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,69,110,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,declarative,prompt_sensitive,headquarters:9,0.33333333333333337,0.33333333333333337,0.0,1.0,1.0,0.0,1,1,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,qa,prompt_sensitive,headquarters:9,0.0,0.0,0.0,0.0,0.0,0.0,215,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,chat_template,prompt_sensitive,headquarters:9,0.2857142857142857,0.2857142857142857,0.0,1.0,1.0,0.0,1418,1462,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,raw_question,prompt_sensitive,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,3327,3114,0.0,-0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666
smollm2_360m_instruct,headquarters,declarative,prompt_sensitive,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,46,71,0.0,-0.28571428571428575,0.28571428571428575,0.0,0.0,0.28571428571428575,0.28571428571428575
smollm2_360m_instruct,headquarters,qa,prompt_sensitive,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,1664,1476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,chat_template,prompt_sensitive,headquarters:10,0.0,0.0,0.0,0.0,0.0,0.0,1943,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,raw_question,prompt_sensitive,headquarters:11,0.0,0.0,0.0,0.0,0.0,0.0,1466,1997,0.0,-0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666
smollm2_360m_instruct,headquarters,declarative,prompt_sensitive,headquarters:11,0.3636363636363636,0.2,0.16363636363636358,0.0,0.0,0.0,3,1,0.3636363636363636,0.2,0.16363636363636358,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,qa,prompt_sensitive,headquarters:11,0.0,0.22222222222222224,-0.22222222222222224,0.0,0.0,0.0,5,4,0.0,0.22222222222222224,-0.22222222222222224,0.0,0.0,0.0,0.0
smollm2_360m_instruct,headquarters,chat_template,prompt_sensitive,headquarters:11,0.22222222222222224,0.25,-0.027777777777777762,0.0,0.0,0.0,118,194,0.22222222222222224,0.25,-0.027777777777777762,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,raw_question,prompt_sensitive,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,14813,10494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,declarative,prompt_sensitive,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,52,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,qa,prompt_sensitive,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,10620,7767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,chat_template,prompt_sensitive,birth_place:9,0.0,0.0,0.0,0.0,0.0,0.0,9139,9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,raw_question,prompt_sensitive,birth_place:10,0.0,0.0,0.0,0.0,0.0,0.0,613,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,declarative,prompt_sensitive,birth_place:10,0.7499999999999999,0.0,0.7499999999999999,1.0,0.0,1.0,2,2,0.7499999999999999,0.0,0.7499999999999999,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,qa,prompt_sensitive,birth_place:10,0.0,0.0,0.0,0.0,0.0,0.0,629,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,chat_template,prompt_sensitive,birth_place:10,1.0,1.0,0.0,1.0,1.0,0.0,678,356,1.0,1.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,raw_question,prompt_sensitive,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,764,822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,declarative,prompt_sensitive,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,43,215,0.0,-0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337
smollm2_360m_instruct,birth_place,qa,prompt_sensitive,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,454,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smollm2_360m_instruct,birth_place,chat_template,prompt_sensitive,birth_place:11,0.0,0.0,0.0,0.0,0.0,0.0,6115,5298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
