relation,metric,family_a,family_b,mean_diff,ci_low,ci_high,sign_test_pvalue,num_pairs,model_name
official_language,answer_f1,declarative,raw_question,0.3055555555555556,0.1497222222222222,0.4472222222222222,0.0390625,12,gemma_270m_it
official_language,answer_f1,qa,raw_question,0.2888888888888889,0.1638888888888889,0.4138888888888889,0.0078125,12,gemma_270m_it
birth_place,answer_f1,chat_template,declarative,-0.1148809523809523,-0.2339831349206348,-0.0291319444444444,0.0625,12,qwen2_5_0_5b_base
birth_place,answer_f1,chat_template,qa,-0.0666666666666666,-0.1947222222222221,0.0333333333333333,1.0,12,qwen2_5_0_5b_base
birth_place,answer_f1,chat_template,raw_question,-0.1388888888888888,-0.2784722222222221,0.0,0.25,12,qwen2_5_0_5b_base
birth_place,answer_f1,declarative,qa,0.0482142857142857,-0.0416666666666666,0.1261904761904762,0.625,12,qwen2_5_0_5b_base
birth_place,answer_f1,declarative,raw_question,-0.0240079365079365,-0.1083333333333333,0.0571775793650793,1.0,12,qwen2_5_0_5b_base
birth_place,answer_f1,qa,raw_question,-0.0722222222222222,-0.1833333333333333,0.0,0.5,12,qwen2_5_0_5b_base
capital,answer_f1,chat_template,declarative,-0.0669191919191919,-0.167388468013468,0.0368013468013467,0.34375,12,qwen2_5_0_5b_base
capital,answer_f1,chat_template,qa,0.6055555555555555,0.4155324074074074,0.770949074074074,0.00634765625,12,qwen2_5_0_5b_base
capital,answer_f1,chat_template,raw_question,0.0594696969696969,-0.135234638047138,0.2829387626262625,1.0,12,qwen2_5_0_5b_base
capital,answer_f1,declarative,qa,0.6724747474747476,0.5054629629629629,0.8370370370370369,0.0009765625,12,qwen2_5_0_5b_base
capital,answer_f1,declarative,raw_question,0.1263888888888889,-0.0695738636363636,0.3528956228956228,1.0,12,qwen2_5_0_5b_base
capital,answer_f1,qa,raw_question,-0.5460858585858586,-0.7708333333333334,-0.2960858585858585,0.0078125,12,qwen2_5_0_5b_base
currency,answer_f1,chat_template,declarative,0.1342772967772967,0.0108470117845117,0.2467183742183742,0.1796875,12,qwen2_5_0_5b_base
currency,answer_f1,chat_template,qa,0.2453703703703703,0.1275694444444444,0.356597222222222,0.00390625,12,qwen2_5_0_5b_base
currency,answer_f1,chat_template,raw_question,-0.0101851851851851,-0.2046296296296296,0.1751388888888887,1.0,12,qwen2_5_0_5b_base
currency,answer_f1,declarative,qa,0.1110930735930736,0.0284148027898027,0.1965570887445887,0.109375,12,qwen2_5_0_5b_base
currency,answer_f1,declarative,raw_question,-0.144462481962482,-0.2923546476671476,0.0056944444444444,0.34375,12,qwen2_5_0_5b_base
currency,answer_f1,qa,raw_question,-0.2555555555555556,-0.4444444444444443,-0.0777777777777778,0.125,12,qwen2_5_0_5b_base
headquarters,answer_f1,chat_template,declarative,-0.1151334776334776,-0.2470714586339585,0.0135939754689754,1.0,12,qwen2_5_0_5b_base
headquarters,answer_f1,chat_template,qa,0.0432239057239057,-0.0514920033670033,0.163415404040404,0.6875,12,qwen2_5_0_5b_base
headquarters,answer_f1,chat_template,raw_question,-0.0306517556517556,-0.1328401575276575,0.06949044011544,0.7265625,12,qwen2_5_0_5b_base
headquarters,answer_f1,declarative,qa,0.1583573833573833,0.0068082611832611,0.3275769600769601,0.5078125,12,qwen2_5_0_5b_base
headquarters,answer_f1,declarative,raw_question,0.0844817219817219,-0.0653237734487734,0.2490037277537277,0.2890625,12,qwen2_5_0_5b_base
headquarters,answer_f1,qa,raw_question,-0.0738756613756613,-0.2674484427609427,0.1001424963924962,1.0,12,qwen2_5_0_5b_base
official_language,answer_f1,chat_template,declarative,0.2611111111111111,0.1552777777777778,0.3444444444444445,0.01171875,12,qwen2_5_0_5b_base
official_language,answer_f1,chat_template,qa,0.5875,0.3158333333333333,0.8541666666666666,0.0390625,12,qwen2_5_0_5b_base
official_language,answer_f1,chat_template,raw_question,0.0388888888888888,-0.0314814814814814,0.1111111111111111,0.625,12,qwen2_5_0_5b_base
official_language,answer_f1,declarative,qa,0.3263888888888888,0.0596874999999999,0.6056597222222222,0.548828125,12,qwen2_5_0_5b_base
official_language,answer_f1,declarative,raw_question,-0.2222222222222222,-0.2962962962962963,-0.1481018518518518,0.001953125,12,qwen2_5_0_5b_base
official_language,answer_f1,qa,raw_question,-0.548611111111111,-0.798611111111111,-0.2985532407407408,0.0078125,12,qwen2_5_0_5b_base
birth_place,answer_f1,chat_template,declarative,0.0304232804232804,-0.2023809523809523,0.2275132275132275,0.625,12,qwen2_5_0_5b_instruct
birth_place,answer_f1,chat_template,qa,-0.0296296296296296,-0.2337499999999999,0.1111111111111111,1.0,12,qwen2_5_0_5b_instruct
birth_place,answer_f1,chat_template,raw_question,-0.0833333333333333,-0.25,0.0,1.0,12,qwen2_5_0_5b_instruct
birth_place,answer_f1,declarative,qa,-0.06005291005291,-0.164021164021164,0.0,0.25,12,qwen2_5_0_5b_instruct
birth_place,answer_f1,declarative,raw_question,-0.1137566137566137,-0.2380952380952381,0.0,0.25,12,qwen2_5_0_5b_instruct
birth_place,answer_f1,qa,raw_question,-0.0537037037037037,-0.1277777777777778,0.0,0.5,12,qwen2_5_0_5b_instruct
capital,answer_f1,chat_template,declarative,-0.6009800384800386,-0.800065386002886,-0.3780505952380955,0.00390625,12,qwen2_5_0_5b_instruct
capital,answer_f1,chat_template,qa,-0.5081349206349206,-0.6964781746031747,-0.2700446428571429,0.0654296875,12,qwen2_5_0_5b_instruct
capital,answer_f1,chat_template,raw_question,-0.3569444444444444,-0.5071180555555554,-0.1526736111111112,0.021484375,12,qwen2_5_0_5b_instruct
capital,answer_f1,declarative,qa,0.0928451178451178,0.018931277056277,0.1609650072150071,0.34375,12,qwen2_5_0_5b_instruct
capital,answer_f1,declarative,raw_question,0.244035594035594,0.1120508658008658,0.3750825216450216,0.00390625,12,qwen2_5_0_5b_instruct
capital,answer_f1,qa,raw_question,0.1511904761904762,0.0442344576719576,0.2688525132275132,0.109375,12,qwen2_5_0_5b_instruct
currency,answer_f1,chat_template,declarative,-0.1554052429052429,-0.3194001022126022,-0.01555765993266,0.2890625,12,qwen2_5_0_5b_instruct
currency,answer_f1,chat_template,qa,-0.1213564213564213,-0.3150276575276575,0.0546173039923039,0.2890625,12,qwen2_5_0_5b_instruct
currency,answer_f1,chat_template,raw_question,-0.0654641654641654,-0.2835278379028379,0.1067827080327079,1.0,12,qwen2_5_0_5b_instruct
currency,answer_f1,declarative,qa,0.0340488215488215,-0.0661584595959595,0.1590119949494949,1.0,12,qwen2_5_0_5b_instruct
currency,answer_f1,declarative,raw_question,0.0899410774410774,-0.0577356902356902,0.2393613215488212,1.0,12,qwen2_5_0_5b_instruct
currency,answer_f1,qa,raw_question,0.0558922558922558,-0.106489898989899,0.2039814814814812,0.625,12,qwen2_5_0_5b_instruct
headquarters,answer_f1,chat_template,declarative,-0.3403439153439154,-0.5871263227513227,-0.1022883597883599,0.0703125,12,qwen2_5_0_5b_instruct
headquarters,answer_f1,chat_template,qa,-0.2063131313131313,-0.4236700336700337,-0.0182470538720539,0.75390625,12,qwen2_5_0_5b_instruct
headquarters,answer_f1,chat_template,raw_question,-0.2343554593554594,-0.4245457551707551,-0.0586757455507455,0.2890625,12,qwen2_5_0_5b_instruct
headquarters,answer_f1,declarative,qa,0.134030784030784,0.0169240019240019,0.2884644059644059,0.75390625,12,qwen2_5_0_5b_instruct
headquarters,answer_f1,declarative,raw_question,0.1059884559884559,-0.0018638768638768,0.2492045454545452,1.0,12,qwen2_5_0_5b_instruct
headquarters,answer_f1,qa,raw_question,-0.028042328042328,-0.1006012506012505,0.0313852813852813,1.0,12,qwen2_5_0_5b_instruct
official_language,answer_f1,chat_template,declarative,-0.1357142857142857,-0.3832440476190475,0.1421726190476189,1.0,12,qwen2_5_0_5b_instruct
official_language,answer_f1,chat_template,qa,-0.2314814814814814,-0.4791782407407408,-0.0038541666666669,0.7265625,12,qwen2_5_0_5b_instruct
official_language,answer_f1,chat_template,raw_question,-0.2689814814814815,-0.5252083333333333,-0.0318287037037038,0.453125,12,qwen2_5_0_5b_instruct
official_language,answer_f1,declarative,qa,-0.0957671957671957,-0.1829249338624339,-0.0031696428571428,0.34375,12,qwen2_5_0_5b_instruct
official_language,answer_f1,declarative,raw_question,-0.1332671957671957,-0.2389616402116402,-0.0337202380952381,0.0390625,12,qwen2_5_0_5b_instruct
official_language,answer_f1,qa,raw_question,-0.0375,-0.1097337962962962,0.0310300925925925,0.6875,12,qwen2_5_0_5b_instruct
birth_place,answer_f1,chat_template,declarative,0.1601190476190476,0.0166666666666666,0.3166964285714285,0.125,12,smollm2_360m_base
birth_place,answer_f1,chat_template,qa,0.212037037037037,0.074074074074074,0.345509259259259,0.0625,12,smollm2_360m_base
birth_place,answer_f1,chat_template,raw_question,0.1666666666666666,0.0,0.4166666666666667,0.5,12,smollm2_360m_base
birth_place,answer_f1,declarative,qa,0.0519179894179894,-0.0856382275132275,0.1973181216931216,1.0,12,smollm2_360m_base
birth_place,answer_f1,declarative,raw_question,0.006547619047619,-0.178735119047619,0.1764285714285711,1.0,12,smollm2_360m_base
birth_place,answer_f1,qa,raw_question,-0.0453703703703703,-0.2527777777777777,0.2416898148148148,0.6875,12,smollm2_360m_base
capital,answer_f1,chat_template,declarative,-0.1013227513227513,-0.310775462962963,0.0770568783068781,0.548828125,12,smollm2_360m_base
capital,answer_f1,chat_template,qa,-0.0961640211640211,-0.3055803571428571,0.0817344576719576,0.548828125,12,smollm2_360m_base
capital,answer_f1,chat_template,raw_question,0.0297619047619047,-0.1874007936507936,0.2579365079365079,0.7265625,12,smollm2_360m_base
capital,answer_f1,declarative,qa,0.0051587301587301,-0.0152199074074073,0.024209656084656,0.453125,12,smollm2_360m_base
capital,answer_f1,declarative,raw_question,0.131084656084656,-0.0638508597883597,0.3064550264550264,0.548828125,12,smollm2_360m_base
capital,answer_f1,qa,raw_question,0.1259259259259259,-0.0642195767195767,0.2923181216931216,0.548828125,12,smollm2_360m_base
currency,answer_f1,chat_template,declarative,-0.0447089947089947,-0.2419477513227513,0.1575396825396823,0.548828125,12,smollm2_360m_base
currency,answer_f1,chat_template,qa,0.0231481481481481,-0.0592592592592592,0.1380555555555554,1.0,12,smollm2_360m_base
currency,answer_f1,chat_template,raw_question,-0.1916666666666666,-0.3222222222222222,-0.0415972222222222,0.0390625,12,smollm2_360m_base
currency,answer_f1,declarative,qa,0.0678571428571428,-0.1281878306878306,0.270651455026455,0.548828125,12,smollm2_360m_base
currency,answer_f1,declarative,raw_question,-0.1469576719576719,-0.3296626984126984,0.0434027777777777,0.2265625,12,smollm2_360m_base
currency,answer_f1,qa,raw_question,-0.2148148148148148,-0.3612499999999999,-0.0888888888888888,0.015625,12,smollm2_360m_base
headquarters,answer_f1,chat_template,declarative,0.1200396825396825,-0.001438492063492,0.2919477513227513,0.0390625,12,smollm2_360m_base
headquarters,answer_f1,chat_template,qa,0.2843253968253968,0.1358382936507936,0.4424999999999999,0.015625,12,smollm2_360m_base
headquarters,answer_f1,chat_template,raw_question,0.0416005291005291,-0.0656001984126984,0.1438905423280422,0.7265625,12,smollm2_360m_base
headquarters,answer_f1,declarative,qa,0.1642857142857142,-0.0102017195767195,0.3435548941798941,0.75390625,12,smollm2_360m_base
headquarters,answer_f1,declarative,raw_question,-0.0784391534391534,-0.217334656084656,0.052334656084656,0.2890625,12,smollm2_360m_base
headquarters,answer_f1,qa,raw_question,-0.2427248677248676,-0.3927579365079365,-0.0829166666666669,0.0390625,12,smollm2_360m_base
official_language,answer_f1,chat_template,declarative,0.0422619047619047,-0.0357440476190476,0.1351190476190476,1.0,12,smollm2_360m_base
official_language,answer_f1,chat_template,qa,0.0297619047619047,-0.0422767857142857,0.1101636904761904,1.0,12,smollm2_360m_base
official_language,answer_f1,chat_template,raw_question,-0.0398148148148148,-0.1315277777777778,0.0291666666666666,0.625,12,smollm2_360m_base
official_language,answer_f1,declarative,qa,-0.0125,-0.0440773809523809,0.0172619047619047,1.0,12,smollm2_360m_base
official_language,answer_f1,declarative,raw_question,-0.0820767195767195,-0.1850992063492063,0.0012847222222222,0.2890625,12,smollm2_360m_base
official_language,answer_f1,qa,raw_question,-0.0695767195767195,-0.1607258597883597,0.0148974867724867,0.2890625,12,smollm2_360m_base
birth_place,answer_f1,chat_template,declarative,-0.2501984126984127,-0.4349603174603175,-0.083234126984127,0.0625,12,smollm2_360m_instruct
birth_place,answer_f1,chat_template,qa,-0.3293650793650793,-0.5793650793650794,-0.1026785714285718,0.0625,12,smollm2_360m_instruct
birth_place,answer_f1,chat_template,raw_question,-0.3293650793650793,-0.5793650793650794,-0.1026785714285718,0.0625,12,smollm2_360m_instruct
birth_place,answer_f1,declarative,qa,-0.0791666666666666,-0.2208333333333333,0.0,0.5,12,smollm2_360m_instruct
birth_place,answer_f1,declarative,raw_question,-0.0791666666666666,-0.2208333333333333,0.0,0.5,12,smollm2_360m_instruct
birth_place,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,12,smollm2_360m_instruct
capital,answer_f1,chat_template,declarative,-0.348611111111111,-0.5621412037037038,-0.1230787037037037,0.0654296875,12,smollm2_360m_instruct
capital,answer_f1,chat_template,qa,-0.6222222222222222,-0.8388888888888889,-0.3830555555555557,0.00390625,12,smollm2_360m_instruct
capital,answer_f1,chat_template,raw_question,-0.6222222222222222,-0.8388888888888889,-0.3830555555555557,0.00390625,12,smollm2_360m_instruct
capital,answer_f1,declarative,qa,-0.2736111111111111,-0.3712962962962963,-0.1874074074074075,0.001953125,12,smollm2_360m_instruct
capital,answer_f1,declarative,raw_question,-0.2736111111111111,-0.3712962962962963,-0.1874074074074075,0.001953125,12,smollm2_360m_instruct
capital,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,12,smollm2_360m_instruct
currency,answer_f1,chat_template,declarative,0.0659331409331409,-0.0445280182780182,0.1818311087061085,1.0,12,smollm2_360m_instruct
currency,answer_f1,chat_template,qa,-0.1669372294372294,-0.2797867063492062,-0.0666396103896104,0.03125,12,smollm2_360m_instruct
currency,answer_f1,chat_template,raw_question,-0.1669372294372294,-0.2797867063492062,-0.0666396103896104,0.03125,12,smollm2_360m_instruct
currency,answer_f1,declarative,qa,-0.2328703703703704,-0.3014236111111111,-0.1596412037037037,0.001953125,12,smollm2_360m_instruct
currency,answer_f1,declarative,raw_question,-0.2328703703703704,-0.3014236111111111,-0.1596412037037037,0.001953125,12,smollm2_360m_instruct
currency,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,12,smollm2_360m_instruct
headquarters,answer_f1,chat_template,declarative,0.1778559403559404,0.0823916245791245,0.303185125060125,0.00390625,12,smollm2_360m_instruct
headquarters,answer_f1,chat_template,qa,-0.2649470899470899,-0.3846825396825397,-0.1493551587301588,0.0078125,12,smollm2_360m_instruct
headquarters,answer_f1,chat_template,raw_question,-0.2649470899470899,-0.3846825396825397,-0.1493551587301588,0.0078125,12,smollm2_360m_instruct
headquarters,answer_f1,declarative,qa,-0.4428030303030303,-0.6075482503607503,-0.2793637265512266,0.00390625,12,smollm2_360m_instruct
headquarters,answer_f1,declarative,raw_question,-0.4428030303030303,-0.6075482503607503,-0.2793637265512266,0.00390625,12,smollm2_360m_instruct
headquarters,answer_f1,qa,raw_question,0.0,0.0,0.0,1.0,12,smollm2_360m_instruct
official_language,answer_f1,chat_template,declarative,0.0020502645502645,-0.0744196428571428,0.0764004629629629,1.0,12,smollm2_360m_instruct
official_language,answer_f1,chat_template,qa,-0.1527777777777778,-0.2223958333333333,-0.0833333333333333,0.015625,12,smollm2_360m_instruct
official_language,answer_f1,chat_template,raw_question,-0.1342592592592592,-0.2152777777777778,-0.0648148148148148,0.015625,12,smollm2_360m_instruct
official_language,answer_f1,declarative,qa,-0.1548280423280423,-0.2143154761904761,-0.0946428571428571,0.0078125,12,smollm2_360m_instruct
official_language,answer_f1,declarative,raw_question,-0.1363095238095238,-0.1976653439153439,-0.0749702380952381,0.0078125,12,smollm2_360m_instruct
official_language,answer_f1,qa,raw_question,0.0185185185185185,0.0,0.0555555555555555,1.0,12,smollm2_360m_instruct
