model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_relation_control_fact_id,lexical_distractor
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,qa,analysis,The official language of Afghanistan is Pashto.,the official language of afghanistan is pashto,The,1,0.0,0.0,1.0,0.25,0.23076923076923078,capital:0,official_language:1,Albanian
qwen2_5_0_5b_base,qwen,base,official_language:0,official_language,Afghanistan,Dari,chat_template,analysis,Afghan language is the official language of Afghanistan. It,fghan language is the official language of afghanistan it,Afghan,43913,-15.109375,0.0,0.0,0.0,0.09523809523809523,capital:0,official_language:1,Albanian
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,raw_question,analysis,"Albania is a country in Southeastern Europe, and",lbania is a country in southeastern europe and,Albania,2,-1.25,0.0,0.0,0.0,0.25925925925925924,capital:1,official_language:0,Arabic
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,declarative,analysis,"____.
A. Albanian
B. Maced",____ a albanian b maced,____,2,-0.8125,0.0,1.0,0.33333333333333337,0.5161290322580645,capital:1,official_language:0,Arabic
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,qa,analysis,Albanian,lbanian,Alban,1,0.8125,0.0,0.0,0.0,0.9333333333333333,capital:1,official_language:0,Arabic
qwen2_5_0_5b_base,qwen,base,official_language:1,official_language,Albania,Albanian,chat_template,analysis,Albania is an official language of Albania. Albania is,lbania is an official language of albania albania is,Albania,2,-4.25,0.0,0.0,0.0,0.26666666666666666,capital:1,official_language:0,Arabic
qwen2_5_0_5b_base,qwen,base,official_language:2,official_language,Algeria,Arabic,raw_question,analysis,"Algeria is a country in North Africa, and it",lgeria is a country in north africa and it,Algeria,16,-4.9375,0.0,0.0,0.0,0.16666666666666666,capital:2,official_language:0,Albanian
qwen2_5_0_5b_base,qwen,base,official_language:2,official_language,Algeria,Arabic,declarative,analysis,"____.
A. Arabic
B. French",____ a arabic b french,____,2,-0.5625,0.0,1.0,0.33333333333333337,0.42857142857142855,capital:2,official_language:0,Albanian
qwen2_5_0_5b_base,qwen,base,official_language:2,official_language,Algeria,Arabic,qa,analysis,French,french,French,2,-0.0625,0.0,0.0,0.0,0.3333333333333333,capital:2,official_language:0,Albanian
qwen2_5_0_5b_base,qwen,base,official_language:2,official_language,Algeria,Arabic,chat_template,analysis,Algeria is an official language of Algeria. The official,lgeria is an official language of algeria the official,Algeria,6037,-14.90625,0.0,0.0,0.0,0.13333333333333333,capital:2,official_language:0,Albanian
qwen2_5_0_5b_base,qwen,base,official_language:3,official_language,Andorra,Catalan,raw_question,holdout,Andorra is a country located in the Pyrene,ndorra is a country located in the pyrene,And,24,-5.25,0.0,0.0,0.0,0.16666666666666666,capital:3,official_language:0,Dari
qwen2_5_0_5b_base,qwen,base,official_language:3,official_language,Andorra,Catalan,declarative,holdout,"____.
A. French
B. Spanish",____ a french b spanish,____,7,-1.5,0.0,0.0,0.0,0.2,capital:3,official_language:0,Dari
qwen2_5_0_5b_base,qwen,base,official_language:3,official_language,Andorra,Catalan,qa,holdout,Catalan,catalan,Catalan,1,1.0,1.0,1.0,1.0,1.0,capital:3,official_language:0,Dari
qwen2_5_0_5b_base,qwen,base,official_language:3,official_language,Andorra,Catalan,chat_template,holdout,The official language of Andorra is Andorra ink,the official language of andorra is andorra ink,The,19617,-11.65625,0.0,0.0,0.0,0.18518518518518517,capital:3,official_language:0,Dari
qwen2_5_0_5b_base,qwen,base,currency:0,currency,Afghanistan,Afghan afghani,raw_question,analysis,The currency of Afghanistan is the Afghan dinar.,the afghan dinar,The,6,-2.1875,0.0,0.0,0.4,0.6,capital:0,currency:1,Albanian lek
qwen2_5_0_5b_base,qwen,base,currency:0,currency,Afghanistan,Afghan afghani,declarative,analysis,the Afghani. The currency is divided into,the afghani the currency is divided into,the,33,-6.625,0.0,0.0,0.22222222222222224,0.3333333333333333,capital:0,currency:1,Albanian lek
qwen2_5_0_5b_base,qwen,base,currency:0,currency,Afghanistan,Afghan afghani,qa,analysis,The currency of Afghanistan is the Afghan dinar.,the afghan dinar,The,2,-0.75,0.0,0.0,0.4,0.6,capital:0,currency:1,Albanian lek
qwen2_5_0_5b_base,qwen,base,currency:0,currency,Afghanistan,Afghan afghani,chat_template,analysis,Afghanistan's currency is the Afghan rial.acco,fghanistan's currency is the afghan rial acco,Afghanistan,4,-1.25,0.0,0.0,0.22222222222222224,0.4406779661016949,capital:0,currency:1,Albanian lek
qwen2_5_0_5b_base,qwen,base,currency:1,currency,Albania,Albanian lek,raw_question,analysis,Albania is a member of the European Union and the,lbania is a member of the european union and the,Albania,4,-2.8125,0.0,0.0,0.0,0.3,capital:1,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:1,currency,Albania,Albanian lek,declarative,analysis,the Albanian Lek. The currency symbol is,the albanian lek the currency symbol is,the,8,-5.5,0.0,1.0,0.4444444444444445,0.47058823529411764,capital:1,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:1,currency,Albania,Albanian lek,qa,analysis,The currency of Albania is the Albanian Lek,the albanian lek,The,2,-1.875,0.0,1.0,0.8,0.8571428571428571,capital:1,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:1,currency,Albania,Albanian lek,chat_template,analysis,Albania's currency is the Albanian lek.,lbania's currency is the albanian lek,Albania,4,-5.5625,0.0,1.0,0.5,0.4897959183673469,capital:1,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:2,currency,Algeria,Algerian dinar,raw_question,analysis,"Algeria is a sovereign state in North Africa, located",lgeria is a sovereign state in north africa located,Algeria,3,-2.0625,0.0,0.0,0.0,0.3384615384615385,capital:2,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:2,currency,Algeria,Algerian dinar,declarative,analysis,the Algerian dinar (DZD).,the algerian dinar dzd,the,4,-3.75,0.0,1.0,0.6666666666666666,0.7777777777777778,capital:2,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:2,currency,Algeria,Algerian dinar,qa,analysis,The currency of Algeria is the Algerian dinar,the algerian dinar,The,2,-0.125,0.0,1.0,0.8,0.875,capital:2,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:2,currency,Algeria,Algerian dinar,chat_template,analysis,Algeria's currency is the Algerian dinar (,lgeria's currency is the algerian dinar,Algeria,2,-2.875,0.0,1.0,0.5,0.5283018867924528,capital:2,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:3,currency,Andorra,euro,raw_question,holdout,Andorra is a sovereign state located in the Py,ndorra is a sovereign state located in the py,And,463,-10.5625,0.0,0.0,0.0,0.04081632653061224,capital:3,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:3,currency,Andorra,euro,declarative,holdout,the Andorran peseta. The currency symbol,the andorran peseta the currency symbol,the,403,-11.375,0.0,0.0,0.0,0.18604651162790697,capital:3,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:3,currency,Andorra,euro,qa,holdout,Andorra's currency is the andorran pes,ndorra's currency is the andorran pes,And,10,-3.6875,0.0,0.0,0.0,0.14634146341463414,capital:3,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,currency:3,currency,Andorra,euro,chat_template,holdout,The currency of Andorra is the Andorran,the andorran,The,44889,-14.0,0.0,0.0,0.0,0.25,capital:3,currency:0,Afghan afghani
qwen2_5_0_5b_base,qwen,base,headquarters:0,headquarters,Amazon,Seattle,raw_question,analysis,"Amazon is headquartered in Seattle, Washington.",mazon is headquartered in seattle washington,Amazon,155,-6.6875,0.0,1.0,0.5,0.5806451612903226,,headquarters:1,Santa Clara
qwen2_5_0_5b_base,qwen,base,headquarters:0,headquarters,Amazon,Seattle,declarative,analysis,"which city?
A. Seattle
B. San",which city? a seattle b san,which,2,-0.875,0.0,1.0,0.2857142857142857,0.4444444444444444,,headquarters:1,Santa Clara
qwen2_5_0_5b_base,qwen,base,headquarters:0,headquarters,Amazon,Seattle,qa,analysis,"Seattle, Washington
You are an AI assistant that",seattle washington you are an ai assistant that,Seattle,1,0.625,0.0,1.0,0.4,0.5538461538461539,,headquarters:1,Santa Clara
qwen2_5_0_5b_base,qwen,base,headquarters:0,headquarters,Amazon,Seattle,chat_template,analysis,"Amazon's headquarters are located in Seattle, Washington.",mazon's headquarters are located in seattle washington,Amazon,6578,-13.75,0.0,1.0,0.4444444444444445,0.5,,headquarters:1,Santa Clara
qwen2_5_0_5b_base,qwen,base,headquarters:1,headquarters,Apple,Cupertino,raw_question,analysis,A. new york  B. new york,new york b new york,Ġ,347,-7.5625,0.0,0.0,0.0,0.2564102564102564,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:1,headquarters,Apple,Cupertino,declarative,analysis,"Cupertino, California, and the headquarters of the company",cupertino california and the headquarters of the company,Cupertino,1,0.8125,0.0,1.0,0.4,0.5263157894736842,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:1,headquarters,Apple,Cupertino,qa,analysis,"Cupertino, California",cupertino california,Cupertino,1,0.125,1.0,1.0,1.0,1.0,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:1,headquarters,Apple,Cupertino,chat_template,analysis,"The headquarters of Apple is located in Cupertino, California",the headquarters of apple is located in cupertino california,The,377,-7.75,0.0,1.0,0.3636363636363636,0.5,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:2,headquarters,IBM,Armonk,raw_question,analysis,"IBM is headquartered in Armonk, New York",ibm is headquartered in armonk new york,IBM,1099,-10.53125,0.0,1.0,0.6,0.5555555555555556,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:2,headquarters,IBM,Armonk,declarative,analysis,"which city?
A. New York
B.",which city? a new york b,which,64,-5.4375,0.0,0.0,0.4444444444444444,0.5128205128205128,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:2,headquarters,IBM,Armonk,qa,analysis,The headquarters of IBM is located in Armonk,the headquarters of ibm is located in armonk,The,28,-4.1875,0.0,1.0,0.2222222222222222,0.24,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:2,headquarters,IBM,Armonk,chat_template,analysis,"IBM's headquarters are located in New York City,",ibm's headquarters are located in new york city,IBM,134145,-20.765625,0.0,0.0,0.36363636363636365,0.41935483870967744,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:3,headquarters,Intel,Santa Clara,raw_question,holdout,"Intel is headquartered in Santa Clara, California, United",intel is headquartered in santa clara california united,Intel,947,-9.5,0.0,1.0,0.5454545454545454,0.5714285714285714,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:3,headquarters,Intel,Santa Clara,declarative,holdout,"which city?
A. San Jose
B.",which city? a san jose b,which,5,-1.5625,0.0,0.0,0.0,0.22857142857142856,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:3,headquarters,Intel,Santa Clara,qa,holdout,"The headquarters of Intel is located in Santa Clara,",the headquarters of intel is located in santa clara,The,9,-1.625,0.0,1.0,0.3636363636363636,0.3548387096774194,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,headquarters:3,headquarters,Intel,Santa Clara,chat_template,holdout,"Intel's headquarters are located in Santa Clara, California",intel's headquarters are located in santa clara california,Intel,66117,-17.734375,0.0,1.0,0.5454545454545454,0.55,,headquarters:0,Seattle
qwen2_5_0_5b_base,qwen,base,birth_place:0,birth_place,Adele,London,raw_question,analysis,"Adele was born in Liverpool, England. Liverpool",liverpool england liverpool,Ade,69,-5.625,0.0,0.0,0.0,0.30303030303030304,,birth_place:1,Honolulu
qwen2_5_0_5b_base,qwen,base,birth_place:0,birth_place,Adele,London,declarative,analysis,1980 and is 2 years,1980 and is 2 years,Ġ,3,-3.0625,0.0,0.0,0.0,0.16,,birth_place:1,Honolulu
qwen2_5_0_5b_base,qwen,base,birth_place:0,birth_place,Adele,London,qa,analysis,"Adele was born in Liverpool, England.
You",liverpool england you,Ade,6,-1.9375,0.0,0.0,0.0,0.37037037037037035,,birth_place:1,Honolulu
qwen2_5_0_5b_base,qwen,base,birth_place:0,birth_place,Adele,London,chat_template,analysis,"ADELE was born in London, England.",london england,ADE,132620,-17.734375,0.0,1.0,0.6666666666666666,0.6,,birth_place:1,Honolulu
qwen2_5_0_5b_base,qwen,base,birth_place:1,birth_place,Barack Obama,Honolulu,raw_question,analysis,"Barack Obama was born in Honolulu, Hawaii. He",honolulu hawaii he,Barack,443,-7.40625,0.0,1.0,0.8,0.9090909090909091,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:1,birth_place,Barack Obama,Honolulu,declarative,analysis,"1961 in Honolulu, Hawaii.",1961 in honolulu hawaii,Ġ,2,-0.5625,0.0,1.0,0.6666666666666666,0.7894736842105263,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:1,birth_place,Barack Obama,Honolulu,qa,analysis,"Barack Obama was born in Honolulu, Hawaii.",honolulu hawaii,Barack,135,-5.1875,1.0,1.0,1.0,1.0,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:1,birth_place,Barack Obama,Honolulu,chat_template,analysis,"Barack Obama was born in Honolulu, Hawaii. Honolulu",honolulu hawaii honolulu,Barack,43899,-16.8203125,0.0,1.0,0.8,0.7692307692307693,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:2,birth_place,Bill Gates,Seattle,raw_question,analysis,"Bill Gates was born in Seattle, Washington, United",seattle washington united,Bill,159,-6.5,0.0,1.0,0.8,0.8372093023255814,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:2,birth_place,Bill Gates,Seattle,declarative,analysis,"Seattle, Washington, on July 28,",seattle washington on july 28,Seattle,1,0.0625,0.0,1.0,0.5714285714285715,0.7659574468085106,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:2,birth_place,Bill Gates,Seattle,qa,analysis,"Bill Gates was born in Seattle, Washington, on",seattle washington on,Bill,31,-4.4375,0.0,1.0,0.8,0.9230769230769231,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:2,birth_place,Bill Gates,Seattle,chat_template,analysis,"Bill Gates was born in Seattle, Washington, USA",seattle washington usa,Bill,109159,-18.27734375,0.0,1.0,0.8,0.9,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,raw_question,holdout,"Cristiano Ronaldo was born in Portugal, specifically in the",portugal specifically in the,Cristiano,131,-5.9375,0.0,0.0,0.0,0.17142857142857143,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,declarative,holdout,Portugal on 11th July 19,portugal on 11th july 19,Portugal,70,-4.8125,0.0,0.0,0.0,0.1935483870967742,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,qa,holdout,"Lisbon, Portugal",lisbon portugal,Lisbon,44,-2.8125,0.0,0.0,0.0,0.2727272727272727,,birth_place:0,London
qwen2_5_0_5b_base,qwen,base,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,chat_template,holdout,"Cristiano Ronaldo was born in Portugal, specifically",portugal specifically,C,129463,-19.21875,0.0,0.0,0.0,0.21428571428571427,,birth_place:0,London
