relation,prompt_family,metric,mean,ci_low,ci_high,count
headquarters,chat_template,contains_expected,0.625,0.25,0.875,8
headquarters,chat_template,answer_f1,0.31565656565656564,0.19419191919191922,0.43686868686868685,8
headquarters,chat_template,answer_similarity,0.3991502660207744,0.3134543854642314,0.4820591044142615,8
headquarters,declarative,full_exact_match,0.0,0.0,0.0,8
headquarters,declarative,contains_expected,0.375,0.0,0.75,8
headquarters,declarative,answer_f1,0.21626984126984128,0.07464285714285715,0.36626984126984125,8
headquarters,declarative,answer_similarity,0.3532553080157165,0.23001814520471237,0.4785737581132318,8
headquarters,qa,full_exact_match,0.125,0.0,0.375,8
headquarters,qa,contains_expected,0.75,0.5,1.0,8
headquarters,qa,answer_f1,0.34924242424242424,0.14646464646464646,0.5588068181818182,8
headquarters,qa,answer_similarity,0.4223559928067219,0.26008366367270475,0.5897904308952697,8
headquarters,raw_question,full_exact_match,0.0,0.0,0.0,8
headquarters,raw_question,contains_expected,0.5,0.25,0.875,8
headquarters,raw_question,answer_f1,0.31174242424242427,0.2,0.4726988636363636,8
headquarters,raw_question,answer_similarity,0.44990445537983736,0.36184274379838893,0.5467401853405675,8
official_language,chat_template,full_exact_match,0.0,0.0,0.0,8
official_language,chat_template,contains_expected,0.125,0.0,0.375,8
official_language,chat_template,answer_f1,0.024999999999999998,0.0,0.075,8
official_language,chat_template,answer_similarity,0.179158106617123,0.14175963418791288,0.2102239070886612,8
official_language,declarative,full_exact_match,0.0,0.0,0.0,8
official_language,declarative,contains_expected,0.75,0.5,1.0,8
official_language,declarative,answer_f1,0.2416666666666667,0.14166666666666666,0.33333333333333337,8
official_language,declarative,answer_similarity,0.3959865863847719,0.30977770928690784,0.48646203978676256,8
official_language,qa,full_exact_match,0.5,0.15312500000000007,0.875,8
official_language,qa,contains_expected,0.625,0.375,1.0,8
official_language,qa,answer_f1,0.53125,0.22578125000000002,0.875,8
official_language,qa,answer_similarity,0.7201983551040154,0.45807299225931297,0.9082625786163522,8
official_language,raw_question,full_exact_match,0.0,0.0,0.0,8
official_language,raw_question,contains_expected,0.25,0.0,0.625,8
official_language,raw_question,answer_f1,0.027777777777777776,0.0,0.08333333333333333,8
official_language,raw_question,answer_similarity,0.19941212438853947,0.16418356918238997,0.2314516291055206,8
