model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_relation_control_fact_id,lexical_distractor
qwen2_5_0_5b_instruct,qwen,instruct,official_language:2,official_language,Algeria,Arabic,qa,analysis,"Arabic
What is the relationship between Algeria and Arabic",rabic what is the relationship between algeria and arabic,Arabic,1,0.125,0.0,1.0,0.19999999999999998,0.19047619047619047,capital:2,official_language:0,Albanian
qwen2_5_0_5b_instruct,qwen,instruct,official_language:2,official_language,Algeria,Arabic,chat_template,analysis,French,french,French,19,-5.375,0.0,0.0,0.0,0.3333333333333333,capital:2,official_language:0,Albanian
qwen2_5_0_5b_instruct,qwen,instruct,official_language:3,official_language,Andorra,Catalan,raw_question,analysis,An official language of Andorra is the French language,the french language,And,32,-5.9375,0.0,0.0,0.0,0.3076923076923077,capital:3,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:3,official_language,Andorra,Catalan,declarative,analysis,"____.
A. French
B. Spanish",____ a french b spanish,____,20,-2.625,0.0,0.0,0.0,0.2,capital:3,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:3,official_language,Andorra,Catalan,qa,analysis,"French
Is the above claim true?
Options:",french is the above claim true? options,French,2,-0.125,0.0,0.0,0.0,0.2608695652173913,capital:3,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:3,official_language,Andorra,Catalan,chat_template,analysis,French,french,French,56,-8.375,0.0,0.0,0.0,0.15384615384615385,capital:3,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:4,official_language,Angola,Portuguese,raw_question,analysis,Angola has no official language. The Angolan language,ngola has no official language the angolan language,Angola,176,-9.25,0.0,0.0,0.0,0.16393442622950818,capital:4,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:4,official_language,Angola,Portuguese,declarative,analysis,"( ).
A. English
B. Portuguese",english b portuguese,(,11,-1.5,0.0,1.0,0.5,0.6666666666666666,capital:4,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:4,official_language,Angola,Portuguese,qa,analysis,"Portuguese
What is the relationship between Angola and Portugal",portuguese what is the relationship between angola and portugal,Portuguese,1,2.1875,0.0,1.0,0.19999999999999998,0.273972602739726,capital:4,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:4,official_language,Angola,Portuguese,chat_template,analysis,Angola has no official language as it is a,ngola has no official language as it is a,Ang,9,-6.8125,0.0,0.0,0.0,0.19607843137254902,capital:4,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:5,official_language,Antigua and Barbuda,English,raw_question,analysis,The official language of Antigua and Barbuda is,the official language of antigua and barbuda is,Ant,8,-3.4375,0.0,0.0,0.0,0.18518518518518517,capital:5,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:5,official_language,Antigua and Barbuda,English,declarative,analysis,English. The official language of the country is English,english the official language of the country is english,English,1,1.0625,0.0,1.0,0.19999999999999998,0.22580645161290322,capital:5,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:5,official_language,Antigua and Barbuda,English,qa,analysis,"English
What is the relationship between Antigua and",english what is the relationship between antigua and,English,1,3.1875,0.0,1.0,0.2222222222222222,0.23728813559322035,capital:5,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:5,official_language,Antigua and Barbuda,English,chat_template,analysis,English,english,English,26,-8.75,1.0,1.0,1.0,1.0,capital:5,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:6,official_language,Argentina,Guaraní,raw_question,holdout,The official language of Argentina is Spanish. It is,the official language of argentina is spanish it is,Argentina,13,-4.1875,0.0,1.0,0.19999999999999998,0.2413793103448276,capital:6,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:6,official_language,Argentina,Guaraní,declarative,holdout,"____.
A. Spanish
B. English",____ a spanish b english,____,7,-1.0,0.0,1.0,0.33333333333333337,0.45161290322580644,capital:6,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:6,official_language,Argentina,Guaraní,qa,holdout,"Spanish
What is the relationship between Argentina and Spain",spanish what is the relationship between argentina and spain,Spanish,1,4.5,0.0,1.0,0.19999999999999998,0.208955223880597,capital:6,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:6,official_language,Argentina,Guaraní,chat_template,holdout,Spanish,spanish,Spanish,7,-6.25,1.0,1.0,1.0,1.0,capital:6,official_language:0,Dari
qwen2_5_0_5b_instruct,qwen,instruct,official_language:7,official_language,Armenia,Armenian,raw_question,holdout,Armenian is the only official language of Armenia. It,rmenian is the only official language of armenia it,Armenia,2,-0.75,0.0,0.0,0.0,0.23728813559322035,capital:7,official_language:0,Albanian
qwen2_5_0_5b_instruct,qwen,instruct,official_language:7,official_language,Armenia,Armenian,declarative,holdout,":

A: Russian B: Ukrainian C: Armenian",russian b ukrainian c armenian,:,4,-0.4375,0.0,1.0,0.33333333333333337,0.42105263157894735,capital:7,official_language:0,Albanian
qwen2_5_0_5b_instruct,qwen,instruct,official_language:7,official_language,Armenia,Armenian,qa,holdout,"Armenian
Is the question answered in a satisfactory fashion",rmenian is the question answered in a satisfactory fashion,Armenian,1,2.125,0.0,0.0,0.0,0.21212121212121213,capital:7,official_language:0,Albanian
qwen2_5_0_5b_instruct,qwen,instruct,official_language:7,official_language,Armenia,Armenian,chat_template,holdout,Armenian.,rmenian,Ar,3,-4.1875,0.0,0.0,0.0,0.9333333333333333,capital:7,official_language:0,Albanian
qwen2_5_0_5b_instruct,qwen,instruct,currency:0,currency,Afghanistan,Afghan afghani,raw_question,analysis,The currency of Afghanistan is the Afghan dollar. It,the afghan dollar it,Afghanistan,11,-3.75,0.0,0.0,0.3333333333333333,0.5294117647058824,capital:0,currency:1,Albanian lek
qwen2_5_0_5b_instruct,qwen,instruct,currency:0,currency,Afghanistan,Afghan afghani,declarative,analysis,the Afghan dollar. The official name for the currency,the afghan dollar the official name for the currency,the,58,-7.5,0.0,0.0,0.1818181818181818,0.2727272727272727,capital:0,currency:1,Albanian lek
qwen2_5_0_5b_instruct,qwen,instruct,currency:0,currency,Afghanistan,Afghan afghani,qa,analysis,"The currency of Afghanistan is the Afghan dollar.
Is",the afghan dollar is,The,2,-1.6875,0.0,0.0,0.3333333333333333,0.5294117647058824,capital:0,currency:1,Albanian lek
qwen2_5_0_5b_instruct,qwen,instruct,currency:0,currency,Afghanistan,Afghan afghani,chat_template,analysis,Afghan Afghani,fghan afghani,Af,6,-6.125,0.0,0.0,0.5,0.9629629629629629,capital:0,currency:1,Albanian lek
qwen2_5_0_5b_instruct,qwen,instruct,currency:1,currency,Albania,Albanian lek,raw_question,analysis,The currency of Albania is the Albanian Lek,the albanian lek,Albania,5,-3.75,0.0,1.0,0.8,0.8571428571428571,capital:1,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:1,currency,Albania,Albanian lek,declarative,analysis,the Albanian Lira. The official currency symbol,the albanian lira the official currency symbol,the,16,-6.5625,0.0,0.0,0.22222222222222224,0.3793103448275862,capital:1,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:1,currency,Albania,Albanian lek,qa,analysis,The currency of Albania is the Albanian Lek,the albanian lek,The,2,-2.0625,0.0,1.0,0.8,0.8571428571428571,capital:1,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:1,currency,Albania,Albanian lek,chat_template,analysis,Albanian Lek,lbanian lek,Al,14,-6.1875,0.0,0.0,0.5,0.9565217391304348,capital:1,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:2,currency,Algeria,Algerian dinar,raw_question,analysis,The official currency of Algeria is the Algerian D,the official currency of algeria is the algerian d,Algeria,3,-1.625,0.0,0.0,0.1818181818181818,0.3125,capital:2,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:2,currency,Algeria,Algerian dinar,declarative,analysis,the Algerian Dinar. The currency symbol for,the algerian dinar the currency symbol for,the,9,-5.125,0.0,1.0,0.4444444444444445,0.5,capital:2,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:2,currency,Algeria,Algerian dinar,qa,analysis,The currency of Algeria is the Algerian Dinar,the algerian dinar,The,2,-1.5,0.0,1.0,0.8,0.875,capital:2,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:2,currency,Algeria,Algerian dinar,chat_template,analysis,Algerian Dinar (ADN),lgerian dinar adn,Al,8,-4.6875,0.0,0.0,0.4,0.8387096774193549,capital:2,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:3,currency,Andorra,euro,raw_question,analysis,Andorra's currency is the andorran (,ndorra's currency is the andorran,And,2272,-14.0625,0.0,0.0,0.0,0.16216216216216217,capital:3,currency:0,Eastern Caribbean dollar
qwen2_5_0_5b_instruct,qwen,instruct,currency:3,currency,Andorra,euro,declarative,analysis,the andorran (andorran peseta,the andorran andorran peseta,the,887,-14.71875,0.0,0.0,0.0,0.125,capital:3,currency:0,Eastern Caribbean dollar
qwen2_5_0_5b_instruct,qwen,instruct,currency:3,currency,Andorra,euro,qa,analysis,The currency of Andorra is the andorran,the andorran,The,18,-6.375,0.0,0.0,0.0,0.25,capital:3,currency:0,Eastern Caribbean dollar
qwen2_5_0_5b_instruct,qwen,instruct,currency:3,currency,Andorra,euro,chat_template,analysis,Euro,euro,Euro,56,-8.0,1.0,1.0,1.0,1.0,capital:3,currency:0,Eastern Caribbean dollar
qwen2_5_0_5b_instruct,qwen,instruct,currency:4,currency,Angola,Angolan kwanza,raw_question,analysis,The official currency of Angola is the Angolan K,the official currency of angola is the angolan k,Angola,7,-3.625,0.0,0.0,0.1818181818181818,0.2903225806451613,capital:4,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:4,currency,Angola,Angolan kwanza,declarative,analysis,the Angolan Central Bank's (ABC) national,the angolan central bank's abc national,the,11,-5.375,0.0,0.0,0.25,0.41509433962264153,capital:4,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:4,currency,Angola,Angolan kwanza,qa,analysis,The official currency of Angola is the Angolan K,the official currency of angola is the angolan k,The,2,-0.375,0.0,0.0,0.1818181818181818,0.2903225806451613,capital:4,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:4,currency,Angola,Angolan kwanza,chat_template,analysis,Angola uses the Angolan Kwanza (,ngola uses the angolan kwanza,Ang,5,-6.375,0.0,1.0,0.5714285714285715,0.6511627906976745,capital:4,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:5,currency,Antigua and Barbuda,Eastern Caribbean dollar,raw_question,analysis,The currency of Antigua and Barbuda is the,the,The,553,-9.8125,0.0,0.0,0.0,0.14814814814814814,capital:5,currency:0,euro
qwen2_5_0_5b_instruct,qwen,instruct,currency:5,currency,Antigua and Barbuda,Eastern Caribbean dollar,declarative,analysis,the Antillean Dollar (USD). The official,the antillean dollar usd the official,the,879,-12.28125,0.0,0.0,0.2222222222222222,0.4918032786885246,capital:5,currency:0,euro
qwen2_5_0_5b_instruct,qwen,instruct,currency:5,currency,Antigua and Barbuda,Eastern Caribbean dollar,qa,analysis,The currency of Antigua and Barbuda is the,the,The,127,-9.125,0.0,0.0,0.0,0.14814814814814814,capital:5,currency:0,euro
qwen2_5_0_5b_instruct,qwen,instruct,currency:5,currency,Antigua and Barbuda,Eastern Caribbean dollar,chat_template,analysis,The currency of Antigua and Barbuda is the,the,The,1897,-11.34375,0.0,0.0,0.0,0.14814814814814814,capital:5,currency:0,euro
qwen2_5_0_5b_instruct,qwen,instruct,currency:6,currency,Argentina,Argentine peso,raw_question,holdout,The currency of Argentina is the Argentine Peso (,the argentine peso,Argentina,7,-3.4375,0.0,1.0,0.8,0.875,capital:6,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:6,currency,Argentina,Argentine peso,declarative,holdout,the peso (Peso). The official name for,the peso peso the official name for,the,6,-4.5,0.0,0.0,0.22222222222222224,0.2857142857142857,capital:6,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:6,currency,Argentina,Argentine peso,qa,holdout,"Argentine Peso
Is this question correct? Yes",rgentine peso is this question correct? yes,Argentine,1,0.25,0.0,0.0,0.22222222222222224,0.45614035087719296,capital:6,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:6,currency,Argentina,Argentine peso,chat_template,holdout,Argentine Peso (ARP),rgentine peso arp,Arg,3,-1.75,0.0,0.0,0.4,0.8387096774193549,capital:6,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:7,currency,Armenia,Armenian dram,raw_question,holdout,The currency of Armenia is the Armenian Dram. It,the armenian dram it,Armenia,4,-2.75,0.0,1.0,0.6666666666666666,0.7878787878787878,capital:7,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:7,currency,Armenia,Armenian dram,declarative,holdout,the Armenian Dram. The currency symbol for the Armenian,the armenian dram the currency symbol for the armenian,the,7,-5.6875,0.0,1.0,0.3636363636363636,0.3880597014925373,capital:7,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:7,currency,Armenia,Armenian dram,qa,holdout,"Armenian Dram
Is this question correct? Yes,",rmenian dram is this question correct? yes,Armenian,1,0.625,0.0,0.0,0.22222222222222224,0.43636363636363634,capital:7,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,currency:7,currency,Armenia,Armenian dram,chat_template,holdout,Armenian Dram (AMD),rmenian dram amd,Ar,3,-4.5,0.0,0.0,0.4,0.8275862068965517,capital:7,currency:0,Afghan afghani
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:0,headquarters,Amazon,Seattle,raw_question,analysis,"Amazon's headquarters are located in Seattle, Washington.",mazon's headquarters are located in seattle washington,Amazon,91,-6.8125,0.0,1.0,0.4444444444444445,0.5,,headquarters:1,Santa Clara
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:0,headquarters,Amazon,Seattle,declarative,analysis,"which city?
A. New York
B.",which city? a new york b,which,2,-0.5625,0.0,0.0,0.0,0.23809523809523808,,headquarters:1,Santa Clara
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:0,headquarters,Amazon,Seattle,qa,analysis,"Seattle, Washington
Is this question correct? Yes",seattle washington is this question correct? yes,Seattle,1,0.0625,0.0,1.0,0.4444444444444445,0.5454545454545454,,headquarters:1,Santa Clara
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:0,headquarters,Amazon,Seattle,chat_template,analysis,Seattle,seattle,Seattle,4,-4.875,1.0,1.0,1.0,1.0,,headquarters:1,Santa Clara
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:1,headquarters,Apple,Cupertino,raw_question,analysis,"The headquarters of Apple is located in Cupertino, California",the headquarters of apple is located in cupertino california,Apple,95,-5.75,0.0,1.0,0.3636363636363636,0.5,,headquarters:0,Seattle
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:1,headquarters,Apple,Cupertino,declarative,analysis,"Cupertino, California. The company has a large number",cupertino california the company has a large number,Cupertino,1,1.5,0.0,1.0,0.4,0.5633802816901409,,headquarters:0,Seattle
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:1,headquarters,Apple,Cupertino,qa,analysis,"Mountain View, California
Is this question correct?",mountain view california is this question correct?,Mountain,3,-0.375,0.0,0.0,0.22222222222222224,0.42857142857142855,,headquarters:0,Seattle
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:1,headquarters,Apple,Cupertino,chat_template,analysis,San Francisco,san francisco,San,6,-2.625,0.0,0.0,0.0,0.18181818181818182,,headquarters:0,Seattle
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:2,headquarters,IBM,Armonk,raw_question,analysis,"IBM's headquarters are located in Armonk,",ibm's headquarters are located in armonk,IBM,600,-10.25,0.0,1.0,0.2857142857142857,0.2608695652173913,,headquarters:0,Seattle
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:2,headquarters,IBM,Armonk,declarative,analysis,"which city?
A. New York
B.",which city? a new york b,which,27,-4.5625,0.0,0.0,0.4444444444444444,0.5128205128205128,,headquarters:0,Seattle
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:2,headquarters,IBM,Armonk,qa,analysis,The headquarters of IBM is located in Armonk,the headquarters of ibm is located in armonk,The,49,-5.375,0.0,1.0,0.2222222222222222,0.24,,headquarters:0,Seattle
qwen2_5_0_5b_instruct,qwen,instruct,headquarters:2,headquarters,IBM,Armonk,chat_template,analysis,New York City,new york city,New,1587,-11.78125,0.0,0.0,0.6666666666666666,0.5714285714285714,,headquarters:0,Seattle
