fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,split_eval,analysis_variant
official_language:4,official_language,preanswer,-0.06532639064186928,-0.02246286106460238,-1,all,all_families
official_language:4,official_language,subject,0.022376151421043437,0.07210356376919091,0,all,all_families
official_language:5,official_language,preanswer,-0.06510874807410053,-0.014131885094969876,-1,all,all_families
official_language:5,official_language,subject,0.3839105486415564,0.586260577408122,0,all,all_families
official_language:6,official_language,preanswer,-0.06337749558588256,-0.016739028633809494,-1,all,all_families
official_language:6,official_language,subject,0.0229472799224359,0.07162365657003489,0,all,all_families
official_language:7,official_language,preanswer,-0.06510100738656172,-0.025453950771514133,-1,all,all_families
official_language:7,official_language,subject,0.023440608020310345,0.07276906631886959,0,all,all_families
official_language:8,official_language,preanswer,-0.05400939399581095,0.011142739186099981,27,all,all_families
official_language:8,official_language,subject,0.03115756582016783,0.07147755258369681,0,all,all_families
official_language:9,official_language,preanswer,-0.06156580919963853,-0.007254738579778097,-1,all,all_families
official_language:9,official_language,subject,0.02391960595417128,0.07197921051114209,0,all,all_families
birth_place:0,birth_place,preanswer,-0.0765680915256049,0.024644177139194978,27,all,no_chat
birth_place:0,birth_place,subject,0.20278485006731906,0.43770818675265594,0,all,no_chat
birth_place:1,birth_place,preanswer,-0.09178495504497701,-0.05235982934633898,-1,all,no_chat
birth_place:1,birth_place,subject,0.2282951893771883,0.443574462061614,0,all,no_chat
birth_place:10,birth_place,preanswer,-0.0918415406402322,-0.051976785940282544,-1,all,no_chat
birth_place:10,birth_place,subject,0.26225443394988585,0.5138600599142462,0,all,no_chat
birth_place:11,birth_place,preanswer,-0.0872773510963942,-0.01878934007844113,-1,all,no_chat
birth_place:11,birth_place,subject,0.20062267356034785,0.5078248241368462,0,all,no_chat
birth_place:12,birth_place,preanswer,-0.09547588416965666,-0.016051586936501883,-1,all,no_chat
birth_place:12,birth_place,subject,0.2143639183171045,0.49068618892065063,0,all,no_chat
birth_place:13,birth_place,preanswer,-0.08590582549705905,0.013111618414423876,29,all,no_chat
birth_place:13,birth_place,subject,0.18429034821129117,0.4598952450004279,0,all,no_chat
birth_place:14,birth_place,preanswer,-0.09053221071942472,-0.02284232561105215,-1,all,no_chat
birth_place:14,birth_place,subject,0.2302137856962147,0.5360396278449913,0,all,no_chat
birth_place:15,birth_place,preanswer,-0.08815715402620389,-0.01925041336639255,-1,all,no_chat
birth_place:15,birth_place,subject,0.22066744896004986,0.5195921749071358,0,all,no_chat
birth_place:16,birth_place,preanswer,-0.09422533246049401,-0.023953240389138264,-1,all,no_chat
birth_place:16,birth_place,subject,0.22078760010281617,0.4381116168950898,0,all,no_chat
birth_place:17,birth_place,preanswer,-0.08074787758546426,0.02443258999999054,27,all,no_chat
birth_place:17,birth_place,subject,0.17535588690049314,0.48417306277487004,0,all,no_chat
birth_place:2,birth_place,preanswer,-0.0981707145624301,-0.06298933855069233,-1,all,no_chat
birth_place:2,birth_place,subject,0.22551402842832935,0.4642388561582254,0,all,no_chat
birth_place:3,birth_place,preanswer,-0.09562112830177533,-0.05501167115822336,-1,all,no_chat
birth_place:3,birth_place,subject,0.20124547646740099,0.43007156661912505,0,all,no_chat
birth_place:4,birth_place,preanswer,-0.10144244629914076,-0.06934599977692746,-1,all,no_chat
birth_place:4,birth_place,subject,0.1907853551781158,0.4589255323597029,0,all,no_chat
birth_place:5,birth_place,preanswer,-0.08385762301413648,0.01222950298022607,29,all,no_chat
birth_place:5,birth_place,subject,0.23489263756018058,0.5653647063604368,0,all,no_chat
birth_place:6,birth_place,preanswer,-0.10091429404317845,-0.062449158991084386,-1,all,no_chat
birth_place:6,birth_place,subject,0.23367357421422902,0.4790995754058065,0,all,no_chat
birth_place:7,birth_place,preanswer,-0.08124869273598094,0.02424315416734979,27,all,no_chat
birth_place:7,birth_place,subject,0.20367690402210928,0.4727371142191045,0,all,no_chat
birth_place:8,birth_place,preanswer,-0.09586517537755318,-0.02744444074973562,-1,all,no_chat
birth_place:8,birth_place,subject,0.1954202115280079,0.4950290236597747,0,all,no_chat
birth_place:9,birth_place,preanswer,-0.08625437638545835,-0.02211134320770214,-1,all,no_chat
birth_place:9,birth_place,subject,0.225199418872887,0.5445093105431476,0,all,no_chat
capital:0,capital,preanswer,-0.08081568538947823,-0.04313499514573538,-1,all,no_chat
capital:0,capital,subject,0.0003110526914836195,0.052057972920486306,0,all,no_chat
capital:1,capital,preanswer,-0.09505046089331991,-0.06219178321314789,-1,all,no_chat
capital:1,capital,subject,-0.011564731153543856,0.05262838605961773,0,all,no_chat
capital:10,capital,preanswer,-0.08680078123081354,-0.058619380386826236,-1,all,no_chat
capital:10,capital,subject,-0.00368307556750044,0.05693823761410188,0,all,no_chat
capital:11,capital,preanswer,-0.08541270329927404,-0.061199036688586506,-1,all,no_chat
capital:11,capital,subject,-0.0016293157275547136,0.05634909050137393,0,all,no_chat
capital:12,capital,preanswer,-0.08611125163307864,-0.05643152080330194,-1,all,no_chat
capital:12,capital,subject,0.36110734213995777,0.4868788510755776,0,all,no_chat
capital:13,capital,preanswer,-0.08637669185493022,-0.057668844079659665,-1,all,no_chat
capital:13,capital,subject,-0.002856380577059168,0.05232853242774416,0,all,no_chat
capital:14,capital,preanswer,-0.0854541525013404,-0.0560866457964081,-1,all,no_chat
capital:14,capital,subject,0.33639999676276655,0.46233670462190724,0,all,no_chat
capital:15,capital,preanswer,-0.08901094950832963,-0.06014983170951893,-1,all,no_chat
capital:15,capital,subject,-0.005407005636739761,0.055802736407011944,0,all,no_chat
capital:16,capital,preanswer,-0.07668308434350525,-0.025484678012872797,-1,all,no_chat
capital:16,capital,subject,0.0017860436605082568,0.05502066990129306,0,all,no_chat
capital:17,capital,preanswer,-0.08947187326118058,-0.06222419411528346,-1,all,no_chat
capital:17,capital,subject,-0.007798556990166714,0.05462628154972804,0,all,no_chat
capital:2,capital,preanswer,-0.08416879414489455,-0.05842758744370702,-1,all,no_chat
capital:2,capital,subject,-0.003929377092182438,0.05342774901514735,0,all,no_chat
capital:3,capital,preanswer,-0.0873043153684562,-0.04864881971692725,-1,all,no_chat
capital:3,capital,subject,0.4134611058919355,0.6443397422242009,0,all,no_chat
capital:4,capital,preanswer,-0.09344255258298778,-0.062091611569223826,-1,all,no_chat
capital:4,capital,subject,-0.012145812808858606,0.051965820243935146,0,all,no_chat
capital:5,capital,preanswer,-0.09211954678366192,-0.07007173463410021,-1,all,no_chat
capital:5,capital,subject,0.3869238260439506,0.5816355600855709,0,all,no_chat
capital:6,capital,preanswer,-0.07969588311571701,-0.037659232133354203,-1,all,no_chat
capital:6,capital,subject,-0.0003972095833007748,0.05250093340873718,0,all,no_chat
capital:7,capital,preanswer,-0.08424884897772393,-0.06050894930471784,-1,all,no_chat
capital:7,capital,subject,-0.002854361929291612,0.054207414583443025,0,all,no_chat
capital:8,capital,preanswer,-0.06921443766518648,0.004423288738026332,-1,all,no_chat
capital:8,capital,subject,0.007189466675828694,0.05311277664564795,0,all,no_chat
capital:9,capital,preanswer,-0.0794161315063879,-0.03393741916207704,-1,all,no_chat
capital:9,capital,subject,0.00034015939199650777,0.05402709027520969,0,all,no_chat
currency:0,currency,preanswer,-0.08432917219276231,-0.050320463827232875,-1,all,no_chat
currency:0,currency,subject,-0.005404421327684334,0.050166200773388736,0,all,no_chat
currency:1,currency,preanswer,-0.09171693646988155,-0.06272576642192262,-1,all,no_chat
currency:1,currency,subject,-0.011229492328281887,0.051898084824381296,0,all,no_chat
currency:10,currency,preanswer,-0.0882221211822326,-0.05899850955975605,-1,all,no_chat
currency:10,currency,subject,-0.005476458838172988,0.05558742280879059,0,all,no_chat
currency:11,currency,preanswer,-0.07580603688066595,-0.006169657009879037,-1,all,no_chat
currency:11,currency,subject,0.004957827812462477,0.05546168349926761,0,all,no_chat
currency:12,currency,preanswer,-0.0831530877142487,-0.057573533525653864,-1,all,no_chat
currency:12,currency,subject,0.3459367995192997,0.49038944758620917,0,all,no_chat
currency:13,currency,preanswer,-0.08828960386031837,-0.06227244972403534,-1,all,no_chat
currency:13,currency,subject,-0.006358847948813837,0.05155156582009557,0,all,no_chat
currency:14,currency,preanswer,-0.0806984638451337,-0.04203074761465486,-1,all,no_chat
currency:14,currency,subject,0.31320357989227654,0.45316979211140296,0,all,no_chat
currency:15,currency,preanswer,-0.08946342651543567,-0.06058501807692784,-1,all,no_chat
currency:15,currency,subject,-0.00886917396393768,0.053933367814892996,0,all,no_chat
currency:16,currency,preanswer,-0.08133846889797818,-0.04084353743035807,-1,all,no_chat
currency:16,currency,subject,-0.00404124601372804,0.05429222887637564,0,all,no_chat
currency:17,currency,preanswer,-0.08276901725265715,-0.03730318222949702,-1,all,no_chat
currency:17,currency,subject,-0.0031682244392440603,0.052920263966703796,0,all,no_chat
currency:2,currency,preanswer,-0.08021349512996286,-0.034059987153882254,-1,all,no_chat
currency:2,currency,subject,-0.0028826933783278157,0.052006437887553325,0,all,no_chat
currency:3,currency,preanswer,-0.08141675425900352,-0.0361130056427974,-1,all,no_chat
currency:3,currency,subject,0.38631527081399764,0.6381537086433835,0,all,no_chat
currency:4,currency,preanswer,-0.09221614115670616,-0.06361043297387414,-1,all,no_chat
currency:4,currency,subject,-0.012756200157276363,0.050376946240468734,0,all,no_chat
currency:5,currency,preanswer,-0.09303306210999152,-0.057632905595442874,-1,all,no_chat
currency:5,currency,subject,0.3712153257010809,0.5802610880798764,0,all,no_chat
currency:6,currency,preanswer,-0.08428061929123562,-0.04940958661970751,-1,all,no_chat
currency:6,currency,subject,-0.006205319735872865,0.051250632487091385,0,all,no_chat
currency:7,currency,preanswer,-0.08539076700343999,-0.06118493843701922,-1,all,no_chat
currency:7,currency,subject,-0.004853573194065815,0.053253723125831764,0,all,no_chat
currency:8,currency,preanswer,-0.07622991171452442,-0.021160133913451618,-1,all,no_chat
currency:8,currency,subject,-4.621131917815005e-05,0.05160164112359089,0,all,no_chat
currency:9,currency,preanswer,-0.07796797182660525,-0.03473793583757734,-1,all,no_chat
currency:9,currency,subject,-0.0007236205464460285,0.05283861514789612,0,all,no_chat
headquarters:0,headquarters,preanswer,-0.09874194102617453,-0.055763520251691734,-1,all,no_chat
headquarters:0,headquarters,subject,0.023326098778912036,0.07544172004936567,0,all,no_chat
headquarters:1,headquarters,preanswer,-0.09414660766282502,-0.04312305298506047,-1,all,no_chat
headquarters:1,headquarters,subject,0.021592258299195678,0.07648641611236373,0,all,no_chat
headquarters:10,headquarters,preanswer,-0.09710300189071622,-0.06041054320491224,-1,all,no_chat
headquarters:10,headquarters,subject,0.347157073639382,0.5366524547533272,0,all,no_chat
headquarters:11,headquarters,preanswer,-0.10039711298019277,-0.06994198545131802,-1,all,no_chat
headquarters:11,headquarters,subject,0.3655619269687366,0.5946512041138667,0,all,no_chat
headquarters:12,headquarters,preanswer,-0.09011530964422265,-0.015218547746246869,-1,all,no_chat
headquarters:12,headquarters,subject,0.3499780338367119,0.48840906534319617,0,all,no_chat
headquarters:13,headquarters,preanswer,-0.09595656327391955,-0.04044799750147299,-1,all,no_chat
headquarters:13,headquarters,subject,0.02137289386778291,0.0764070301274069,0,all,no_chat
headquarters:14,headquarters,preanswer,-0.09472446117452743,-0.026165552778181778,-1,all,no_chat
headquarters:14,headquarters,subject,0.022139713314234047,0.07466877539173444,0,all,no_chat
headquarters:15,headquarters,preanswer,-0.09701227973172673,-0.050437078366871835,-1,all,no_chat
headquarters:15,headquarters,subject,0.343718037392725,0.5885729684549219,0,all,no_chat
headquarters:16,headquarters,preanswer,-0.09892761679305362,-0.06360214753867754,-1,all,no_chat
headquarters:16,headquarters,subject,0.02027255673497137,0.07581685785374603,0,all,no_chat
headquarters:17,headquarters,preanswer,-0.09278250500876335,-0.006640308043536103,-1,all,no_chat
headquarters:17,headquarters,subject,0.025613797244195845,0.07442147065611437,0,all,no_chat
headquarters:2,headquarters,preanswer,-0.09308758863777508,-0.03350021402820258,-1,all,no_chat
headquarters:2,headquarters,subject,0.02164435674576393,0.07900162440499447,0,all,no_chat
headquarters:3,headquarters,preanswer,-0.09930293355745817,-0.05873175695830701,-1,all,no_chat
headquarters:3,headquarters,subject,0.024562691186183414,0.07512265190579537,0,all,no_chat
headquarters:4,headquarters,preanswer,-0.09736308221114813,-0.052022247143041156,-1,all,no_chat
headquarters:4,headquarters,subject,0.019396697804088286,0.07755305622917374,0,all,no_chat
headquarters:5,headquarters,preanswer,-0.09749007351039086,-0.054421739640578726,-1,all,no_chat
headquarters:5,headquarters,subject,0.023150388559241317,0.07353177705621416,0,all,no_chat
headquarters:6,headquarters,preanswer,-0.09513151245739532,-0.050925403249030055,-1,all,no_chat
headquarters:6,headquarters,subject,0.02453472546234823,0.07678069554123224,0,all,no_chat
headquarters:7,headquarters,preanswer,-0.09029820719064256,-0.026850031481848835,-1,all,no_chat
headquarters:7,headquarters,subject,0.028663043486672687,0.08098613592534287,0,all,no_chat
headquarters:8,headquarters,preanswer,-0.09711372234487262,-0.05072330922083135,-1,all,no_chat
headquarters:8,headquarters,subject,0.02126815038568834,0.07611326805127205,0,all,no_chat
headquarters:9,headquarters,preanswer,-0.10142820117861226,-0.0690445226002363,-1,all,no_chat
headquarters:9,headquarters,subject,0.3328861150939285,0.4895949718219782,0,all,no_chat
official_language:0,official_language,preanswer,-0.0865341555083694,-0.05716166367717823,-1,all,no_chat
official_language:0,official_language,subject,-0.003232552219498787,0.05219148187076339,0,all,no_chat
official_language:1,official_language,preanswer,-0.09412234705063252,-0.06045537524753142,-1,all,no_chat
official_language:1,official_language,subject,-0.010863680842947336,0.052865591119317434,0,all,no_chat
official_language:10,official_language,preanswer,-0.09238759051472728,-0.05742314399457449,-1,all,no_chat
official_language:10,official_language,subject,-0.005365340556535449,0.05770054907580613,0,all,no_chat
official_language:11,official_language,preanswer,-0.07262199129787536,-0.004091634859446525,-1,all,no_chat
official_language:11,official_language,subject,0.010686037088044328,0.056181531326443546,0,all,no_chat
