position,layer,within_fact_similarity,same_relation_similarity,global_other_similarity,invariance_gap,family_centroid_separation
preanswer,5,0.6894741550087928,0.7663577570269505,0.7463597341091373,-0.07688360201815769,0.2761422594388326
preanswer,6,0.6747176803648471,0.7553750484560927,0.7367461574845947,-0.08065736809124557,0.2901785572369893
preanswer,7,0.6924165800213814,0.7674477616325021,0.7466314073186368,-0.07503118161112066,0.2713898221651713
preanswer,8,0.689718209207058,0.765531383578976,0.7452959847054444,-0.07581317437191804,0.2750551799933116
preanswer,9,0.6940301582217216,0.7687603764235973,0.7497954743215814,-0.07473021820187564,0.27059775590896606
preanswer,10,0.684462234377861,0.761585459858179,0.7434199477545917,-0.07712322548031803,0.28135313590367633
preanswer,11,0.6848596652348836,0.7618867507825295,0.7439231081865728,-0.07702708554764592,0.28077200055122375
preanswer,12,0.7012364134192467,0.7742468842615684,0.7568095930619165,-0.0730104708423217,0.2665659487247467
preanswer,13,0.7050007417798042,0.7770705015709003,0.7593874294543639,-0.07206975979109609,0.26289554437001544
preanswer,14,0.707814612487952,0.7793194975703954,0.758359109191224,-0.07150488508244346,0.2583240071932475
preanswer,15,0.6970286205410957,0.7708740420639515,0.7454736678628251,-0.07384542152285578,0.269621600707372
preanswer,16,0.7063284988204638,0.7774730227887631,0.7533459642669186,-0.07114452396829929,0.26091445485750836
preanswer,17,0.7161970943212509,0.7849615367750327,0.761624432564713,-0.06876444245378177,0.24919932087262472
preanswer,18,0.71942896793286,0.7876411573340495,0.7653554677963257,-0.06821218940118945,0.24769007166226706
preanswer,19,0.7145991558829944,0.7840962099532286,0.762506078905426,-0.06949705407023421,0.25419411063194275
preanswer,20,0.7022952089707056,0.7747751995921135,0.7517836379352957,-0.07247999062140786,0.2668204108874003
preanswer,21,0.7248503098885218,0.7918931774795055,0.7691436973400414,-0.06704286759098366,0.24475052952766418
preanswer,22,0.7055287227034569,0.7773861063023408,0.7566594634437933,-0.07185738359888394,0.26660900314648944
preanswer,23,0.6998891904950142,0.7708338433255751,0.7285144739085808,-0.07094465283056095,0.26245129108428955
preanswer,24,0.7250856121381124,0.787921450783809,0.7483907307032496,-0.06283583864569664,0.23371261358261108
preanswer,25,0.7079698902865251,0.7722894373039405,0.7245671753771603,-0.06431954701741538,0.24242021640141806
preanswer,26,0.6982510941723983,0.7410796271637082,0.6880865626386367,-0.04282853299130995,0.22931642333666483
preanswer,27,0.686269344141086,0.697553537103037,0.6464562974404544,-0.011284192961951045,0.23045591513315836
preanswer,28,0.691576179365317,0.7085642482464513,0.6576403740793466,-0.016988068881134244,0.21549654006958008
preanswer,29,0.724427576114734,0.7387494421874483,0.6912991865421645,-0.014321866072714351,0.1822628676891327
preanswer,30,0.7072125698129336,0.7205182837322355,0.6752322289859876,-0.01330571391930191,0.20548503597577414
preanswer,31,0.26071272905295095,0.39377565658360253,0.3468013193653519,-0.13306292753065158,0.726058766245842
