relation,prompt_family,metric,mean,ci_low,ci_high,count
currency,chat_template,answer_f1,0.21525974025974026,0.12382455507455507,0.3415873015873016,18
currency,chat_template,answer_similarity,0.4990331334632626,0.39166516764618386,0.593751319066615,18
currency,declarative,full_exact_match,0.0,0.0,0.0,18
currency,declarative,contains_expected,0.3888888888888889,0.16666666666666666,0.6111111111111112,18
currency,declarative,answer_f1,0.28112874779541447,0.21387896825396827,0.3467989417989418,18
currency,declarative,answer_similarity,0.3970324194313532,0.3111392364880906,0.4799571097635653,18
currency,qa,full_exact_match,0.0,0.0,0.0,18
currency,qa,contains_expected,0.0,0.0,0.0,18
currency,qa,answer_f1,0.0,0.0,0.0,18
currency,qa,answer_similarity,0.008230452674897118,0.0,0.024691358024691357,18
currency,raw_question,full_exact_match,0.0,0.0,0.0,18
currency,raw_question,contains_expected,0.0,0.0,0.0,18
currency,raw_question,answer_f1,0.0,0.0,0.0,18
currency,raw_question,answer_similarity,0.018518518518518517,0.0,0.05555555555555555,18
headquarters,chat_template,full_exact_match,0.0,0.0,0.0,18
headquarters,chat_template,contains_expected,0.6111111111111112,0.3333333333333333,0.7791666666666655,18
headquarters,chat_template,answer_f1,0.3415023248356582,0.23720378387045055,0.433711720378387,18
headquarters,chat_template,answer_similarity,0.4038789834426509,0.32828130575457,0.47902968746406327,18
headquarters,declarative,full_exact_match,0.0,0.0,0.0,18
headquarters,declarative,contains_expected,0.6111111111111112,0.3888888888888889,0.8333333333333334,18
headquarters,declarative,answer_f1,0.46649831649831647,0.3078673641173641,0.5891104497354497,18
headquarters,declarative,answer_similarity,0.5766004175963545,0.4494049088192213,0.6839650380585108,18
headquarters,qa,full_exact_match,0.0,0.0,0.0,18
headquarters,qa,contains_expected,0.0,0.0,0.0,18
headquarters,qa,answer_f1,0.0,0.0,0.0,18
headquarters,qa,answer_similarity,0.0,0.0,0.0,18
headquarters,raw_question,full_exact_match,0.0,0.0,0.0,18
headquarters,raw_question,contains_expected,0.0,0.0,0.0,18
headquarters,raw_question,answer_f1,0.0,0.0,0.0,18
headquarters,raw_question,answer_similarity,0.0,0.0,0.0,18
official_language,chat_template,full_exact_match,0.0,0.0,0.0,18
official_language,chat_template,contains_expected,0.6666666666666666,0.4444444444444444,0.8888888888888888,18
official_language,chat_template,answer_f1,0.1712962962962963,0.11574074074074076,0.22233796296296285,18
official_language,chat_template,answer_similarity,0.3023620793599941,0.2438473125195057,0.39023641043187995,18
official_language,declarative,full_exact_match,0.0,0.0,0.0,18
official_language,declarative,contains_expected,0.6666666666666666,0.4444444444444444,0.8888888888888888,18
official_language,declarative,answer_f1,0.1529100529100529,0.10524581128747794,0.20489528218694886,18
official_language,declarative,answer_similarity,0.26160266184664044,0.2295231736203758,0.2971984796354833,18
official_language,qa,full_exact_match,0.0,0.0,0.0,18
official_language,qa,contains_expected,0.0,0.0,0.0,18
official_language,qa,answer_f1,0.0,0.0,0.0,18
official_language,qa,answer_similarity,0.0,0.0,0.0,18
official_language,raw_question,full_exact_match,0.0,0.0,0.0,18
official_language,raw_question,contains_expected,0.05555555555555555,0.0,0.16666666666666666,18
official_language,raw_question,answer_f1,0.012345679012345678,0.0,0.037037037037037035,18
official_language,raw_question,answer_similarity,0.08471916992833839,0.0385323211410168,0.12977440761025916,18
