model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_subject_control_answer,same_subject_control_f1,same_subject_control_contains,same_relation_control_answer,same_relation_control_fact_id,same_relation_control_f1,same_relation_control_contains,lexical_distractor,lexical_distractor_f1,lexical_distractor_contains,max_control_f1,max_control_contains,target_selectivity,target_contains_selectivity,dominant_control
smollm2_360m_instruct,smollm2,instruct,capital:2,capital,Algeria,Algiers,qa,analysis,,,<|im_end|>,432,-11.125,0.0,0.0,0.0,0.0,official_language:2,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Andorra la Vella,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:2,capital,Algeria,Algiers,chat_template,analysis,The capital of Algeria is Algiers.,lgiers,The,281,-8.8125,0.0,0.0,0.0,0.9230769230769231,official_language:2,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Andorra la Vella,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:3,capital,Andorra,Andorra la Vella,raw_question,analysis,,,<|im_end|>,11,-4.1875,0.0,0.0,0.0,0.0,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:3,capital,Andorra,Andorra la Vella,declarative,analysis,"Pamplona, which is located in the province",pamplona which is located in the province,P,13,-3.5625,0.0,0.0,0.0,0.24561403508771928,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:3,capital,Andorra,Andorra la Vella,qa,analysis,,,<|im_end|>,6,-6.4375,0.0,0.0,0.0,0.0,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:3,capital,Andorra,Andorra la Vella,chat_template,analysis,Andorra La Vella,ndorra la vella,And,297,-8.4375,0.0,0.0,0.6666666666666666,0.967741935483871,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:4,capital,Angola,Luanda,raw_question,analysis,A:,,Ċ,1633,-13.515625,0.0,0.0,0.0,0.0,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:4,capital,Angola,Luanda,declarative,analysis,"Luanda.

Angola is a country",luanda angola is a country,Lu,1,5.0625,0.0,1.0,0.33333333333333337,0.375,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:4,capital,Angola,Luanda,qa,analysis,,,<|im_end|>,406,-10.65625,0.0,0.0,0.0,0.0,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:4,capital,Angola,Luanda,chat_template,analysis,Luanda,luanda,L,211,-7.3125,1.0,1.0,1.0,1.0,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:5,capital,Antigua and Barbuda,Saint John's,raw_question,analysis,,,<|im_end|>,405,-11.125,0.0,0.0,0.0,0.0,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:5,capital,Antigua and Barbuda,Saint John's,declarative,analysis,"Saint John's.

Antigua and",saint john's antigua and,Saint,1,1.625,0.0,1.0,0.6666666666666666,0.6666666666666666,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:5,capital,Antigua and Barbuda,Saint John's,qa,analysis,,,<|im_end|>,49,-8.5,0.0,0.0,0.0,0.0,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:5,capital,Antigua and Barbuda,Saint John's,chat_template,analysis,Saint John's,saint john's,Saint,566,-9.71875,1.0,1.0,1.0,1.0,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:6,capital,Argentina,Buenos Aires,raw_question,analysis,A:,,Ċ,1162,-12.5625,0.0,0.0,0.0,0.0,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:6,capital,Argentina,Buenos Aires,declarative,analysis,"Buenos Aires.

The capital of Argentina is",buenos aires the capital of argentina is,Buenos,1,2.0,0.0,1.0,0.4444444444444445,0.46153846153846156,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.4444444444444445,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:6,capital,Argentina,Buenos Aires,qa,analysis,,,<|im_end|>,18,-6.875,0.0,0.0,0.0,0.0,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:6,capital,Argentina,Buenos Aires,chat_template,analysis,Buenos Aires,buenos aires,Bu,88,-6.8125,1.0,1.0,1.0,1.0,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:7,capital,Armenia,Yerevan,raw_question,analysis,,,<|im_end|>,1139,-12.28125,0.0,0.0,0.0,0.0,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:7,capital,Armenia,Yerevan,declarative,analysis,"Yerevan.

The capital of Armenia",yerevan the capital of armenia,Y,1,2.5,0.0,1.0,0.33333333333333337,0.3783783783783784,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:7,capital,Armenia,Yerevan,qa,analysis,,,<|im_end|>,410,-12.40625,0.0,0.0,0.0,0.0,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:7,capital,Armenia,Yerevan,chat_template,analysis,Armenia's capital is Yerevan.,rmenia's capital is yerevan,Ar,360,-8.9375,0.0,1.0,0.4,0.4117647058823529,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.4,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:8,capital,Australia,Canberra,raw_question,analysis,A:,,Ċ,2742,-14.28125,0.0,0.0,0.0,0.0,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:8,capital,Australia,Canberra,declarative,analysis,"Canberra, which is located in the Australian Capital Territory",canberra which is located in the australian capital territory,Canberra,1,3.625,0.0,1.0,0.19999999999999998,0.2318840579710145,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:8,capital,Australia,Canberra,qa,analysis,,,<|im_end|>,103,-9.75,0.0,0.0,0.0,0.0,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:8,capital,Australia,Canberra,chat_template,analysis,The capital of Australia is Canberra.,canberra,The,20,-4.625,1.0,1.0,1.0,1.0,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:9,capital,Austria,Vienna,raw_question,analysis,A:,,Ċ,409,-10.6875,0.0,0.0,0.0,0.0,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:9,capital,Austria,Vienna,declarative,analysis,"Vienna.

The capital of Austria is Vienna",vienna the capital of austria is vienna,Vienna,1,3.375,0.0,1.0,0.25,0.26666666666666666,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:9,capital,Austria,Vienna,qa,analysis,,,<|im_end|>,61,-9.0,0.0,0.0,0.0,0.0,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:9,capital,Austria,Vienna,chat_template,analysis,Vienna,vienna,Vi,63,-5.6875,1.0,1.0,1.0,1.0,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:10,capital,Azerbaijan,Baku,raw_question,analysis,A:,,Ċ,733,-11.78125,0.0,0.0,0.0,0.0,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:10,capital,Azerbaijan,Baku,declarative,analysis,"Baku, which is located in the country's",baku which is located in the country's,Bak,1,6.3125,0.0,1.0,0.25,0.19047619047619047,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:10,capital,Azerbaijan,Baku,qa,analysis,,,<|im_end|>,179,-10.28125,0.0,0.0,0.0,0.0,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:10,capital,Azerbaijan,Baku,chat_template,analysis,Azerbaijan's capital is Baku.,zerbaijan's capital is baku,A,7,-1.8125,0.0,1.0,0.4,0.25806451612903225,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.4,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:11,capital,Bahamas,Nassau,raw_question,analysis,A:,,Ċ,204,-9.53125,0.0,0.0,0.0,0.0,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:11,capital,Bahamas,Nassau,declarative,analysis,"Nassau.

The Bahamas is a",nassau the bahamas is a,N,1,3.25,0.0,1.0,0.33333333333333337,0.41379310344827586,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:11,capital,Bahamas,Nassau,qa,analysis,,,<|im_end|>,161,-10.5,0.0,0.0,0.0,0.0,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:11,capital,Bahamas,Nassau,chat_template,analysis,Bahamas is the capital city of the Bahamas,bahamas is the capital city of the bahamas,B,1105,-11.71875,0.0,0.0,0.0,0.16666666666666666,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:12,capital,Bahrain,Manama,raw_question,analysis,A:,,Ċ,3021,-14.390625,0.0,0.0,0.0,0.0,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:12,capital,Bahrain,Manama,declarative,analysis,"Manama, which is located on the island of",manama which is located on the island of,Man,1,2.9375,0.0,1.0,0.2222222222222222,0.2608695652173913,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:12,capital,Bahrain,Manama,qa,analysis,,,<|im_end|>,2402,-14.375,0.0,0.0,0.0,0.0,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:12,capital,Bahrain,Manama,chat_template,analysis,Bahrain's capital is Manama.,bahrain's capital is manama,B,1572,-12.484375,0.0,1.0,0.4,0.36363636363636365,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.4,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:13,capital,Bangladesh,Dhaka,raw_question,analysis,A:,,Ċ,8135,-16.73779296875,0.0,0.0,0.0,0.0,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:13,capital,Bangladesh,Dhaka,declarative,analysis,"Dhaka.

The capital of Bangladesh is",dhaka the capital of bangladesh is,Dh,1,4.125,0.0,1.0,0.2857142857142857,0.2564102564102564,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:13,capital,Bangladesh,Dhaka,qa,analysis,,,<|im_end|>,453,-12.03125,0.0,0.0,0.0,0.0,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:13,capital,Bangladesh,Dhaka,chat_template,analysis,Dhaka,dhaka,D,9,-4.75,1.0,1.0,1.0,1.0,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:14,capital,Barbados,Bridgetown,raw_question,holdout,A:,,Ċ,3781,-15.1171875,0.0,0.0,0.0,0.0,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:14,capital,Barbados,Bridgetown,declarative,holdout,"Bridgetown, which is located on the island",bridgetown which is located on the island,Brid,1,2.75,0.0,1.0,0.25,0.39215686274509803,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:14,capital,Barbados,Bridgetown,qa,holdout,,,<|im_end|>,540,-12.4375,0.0,0.0,0.0,0.0,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:14,capital,Barbados,Bridgetown,chat_template,holdout,Barbados is the capital city of the country,barbados is the capital city of the country,Bar,64,-6.3125,0.0,0.0,0.0,0.18867924528301888,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:15,capital,Belarus,Minsk,raw_question,holdout,A:,,Ċ,93,-8.0,0.0,0.0,0.0,0.0,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:15,capital,Belarus,Minsk,declarative,holdout,"Minsk.

The capital of Belarus",minsk the capital of belarus,M,1,5.0,0.0,1.0,0.33333333333333337,0.30303030303030304,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:15,capital,Belarus,Minsk,qa,holdout,,,<|im_end|>,70,-9.5625,0.0,0.0,0.0,0.0,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:15,capital,Belarus,Minsk,chat_template,holdout,Minsk,minsk,M,128,-10.625,1.0,1.0,1.0,1.0,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:16,capital,Belgium,Brussels,raw_question,holdout,,,<|im_end|>,485,-10.96875,0.0,0.0,0.0,0.0,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:16,capital,Belgium,Brussels,declarative,holdout,"Brussels, which is located in the northeastern part of",brussels which is located in the northeastern part of,Brussels,1,3.875,0.0,1.0,0.19999999999999998,0.26229508196721313,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:16,capital,Belgium,Brussels,qa,holdout,,,<|im_end|>,79,-9.3125,0.0,0.0,0.0,0.0,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:16,capital,Belgium,Brussels,chat_template,holdout,The capital of Belgium is Brussels.,brussels,The,33,-5.3125,1.0,1.0,1.0,1.0,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,1.0,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:17,capital,Belize,Belmopan,raw_question,holdout,A:,,Ċ,480,-11.25,0.0,0.0,0.0,0.0,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:17,capital,Belize,Belmopan,declarative,holdout,"Belmopan.

Belize is",belmopan belize is,Bel,1,0.5,0.0,1.0,0.5,0.6153846153846154,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.5,1.0,none
smollm2_360m_instruct,smollm2,instruct,capital:17,capital,Belize,Belmopan,qa,holdout,,,<|im_end|>,168,-9.875,0.0,0.0,0.0,0.0,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,capital:17,capital,Belize,Belmopan,chat_template,holdout,San Jose,san jose,San,653,-9.96875,0.0,0.0,0.0,0.25,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:0,official_language,Afghanistan,Dari,raw_question,analysis,,,<|im_end|>,386,-11.96875,0.0,0.0,0.0,0.0,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:0,official_language,Afghanistan,Dari,declarative,analysis,"Pashto, which is spoken by the Pashtun",pashto which is spoken by the pashtun,Pash,1,2.9375,0.0,1.0,0.25,0.27906976744186046,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.25,1.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:0,official_language,Afghanistan,Dari,qa,analysis,,,<|im_end|>,76,-8.6875,0.0,0.0,0.0,0.0,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:0,official_language,Afghanistan,Dari,chat_template,analysis,Afghanistan has no official language.,fghanistan has no official language,Af,35,-6.1875,0.0,0.0,0.0,0.14634146341463414,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:1,official_language,Albania,Albanian,raw_question,analysis,(Note: The official language of Albania,note the official language of albania,Ċ,11487,-18.07421875,0.0,0.0,0.0,0.3111111111111111,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:1,official_language,Albania,Albanian,declarative,analysis,"Albanian, which is the native language of the majority",lbanian which is the native language of the majority,Albanian,1,0.8125,0.0,0.0,0.0,0.23333333333333334,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:1,official_language,Albania,Albanian,qa,analysis,,,<|im_end|>,1334,-12.40625,0.0,0.0,0.0,0.0,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:1,official_language,Albania,Albanian,chat_template,analysis,Albanian is the official language of Albania.,lbanian is the official language of albania,Al,5,-3.75,0.0,0.0,0.0,0.27450980392156865,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:2,official_language,Algeria,Arabic,raw_question,analysis,,,<|im_end|>,2316,-14.796875,0.0,0.0,0.0,0.0,capital:2,Algiers,0.0,0.0,Dari,official_language:0,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:2,official_language,Algeria,Arabic,declarative,analysis,"Arabic, which is the native language of the majority",rabic which is the native language of the majority,Arabic,1,1.0,0.0,0.0,0.0,0.17857142857142858,capital:2,Algiers,0.0,0.0,Dari,official_language:0,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
smollm2_360m_instruct,smollm2,instruct,official_language:2,official_language,Algeria,Arabic,qa,analysis,,,<|im_end|>,180,-10.0625,0.0,0.0,0.0,0.0,capital:2,Algiers,0.0,0.0,Dari,official_language:0,0.0,0.0,Albanian,0.0,0.0,0.0,0.0,0.0,0.0,none
