model_name,model_variant,relation,fact_id,best_family,worst_family,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta
qwen2_5_0_5b_base,base,capital,capital:10,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.22285795211791992,0.22170066833496094,-0.0011572837829589844,0.0,0.0,0.0,0.0,0.0,0.0,0.02105104923248291,0.03484708070755005,0.013796031475067139
qwen2_5_0_5b_base,base,capital,capital:11,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.2797399163246155,0.2811804413795471,0.0014405250549316406,0.25,0.25,0.0,0.25,0.25,0.0,0.04084855318069458,0.06284171342849731,0.021993160247802734
qwen2_5_0_5b_base,base,official_language,official_language:0,qa,raw_question,0,21,0.25,1.0,0.75,0.25,1.0,0.75,0.0614393949508667,0.06631660461425781,0.004877209663391113,0.0,0.0,0.0,0.0,0.0,0.0,0.020003676414489746,0.022135138511657715,0.0021314620971679688
qwen2_5_0_5b_base,base,official_language,official_language:1,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.048635125160217285,0.053646981716156006,0.005011856555938721,0.0,0.0,0.0,0.0,0.0,0.0,0.013816356658935547,0.017366468906402588,0.003550112247467041
qwen2_5_0_5b_base,base,official_language,official_language:2,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06359297037124634,0.06626594066619873,0.0026729702949523926,0.0,0.0,0.0,0.0,0.0,0.0,0.020052194595336914,0.023430228233337402,0.0033780336380004883
qwen2_5_0_5b_base,base,official_language,official_language:3,qa,raw_question,0,21,1.0,0.0,-1.0,1.0,0.0,-1.0,0.04708409309387207,-0.0239906907081604,-0.07107478380203247,0.0,0.0,0.0,0.0,0.0,0.0,0.017575323581695557,0.005252838134765625,-0.012322485446929932
qwen2_5_0_5b_base,base,official_language,official_language:4,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.05822402238845825,0.0611761212348938,0.002952098846435547,0.0,0.0,0.0,0.0,0.0,0.0,0.022950351238250732,0.027406394481658936,0.004456043243408203
qwen2_5_0_5b_base,base,official_language,official_language:5,qa,raw_question,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.048592448234558105,0.04726815223693848,-0.001324295997619629,0.0,0.0,0.0,0.0,0.0,0.0,0.022692561149597168,0.01433783769607544,-0.008354723453521729
qwen2_5_0_5b_base,base,official_language,official_language:6,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.07511550188064575,0.06991380453109741,-0.00520169734954834,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.027528703212738037,0.03175151348114014,0.0042228102684021
qwen2_5_0_5b_base,base,official_language,official_language:7,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0612373948097229,0.06400322914123535,0.002765834331512451,0.0,0.0,0.0,0.0,0.0,0.0,0.017684638500213623,0.020878612995147705,0.003193974494934082
qwen2_5_0_5b_base,base,official_language,official_language:8,qa,raw_question,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.062362492084503174,0.06088811159133911,-0.0014743804931640625,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.024915099143981934,0.025936782360076904,0.0010216832160949707
qwen2_5_0_5b_base,base,official_language,official_language:9,qa,raw_question,0,21,1.0,1.0,0.0,1.0,1.0,0.0,0.05639737844467163,0.056517720222473145,0.00012034177780151367,0.0,0.0,0.0,0.0,0.0,0.0,0.029244065284729004,0.03154665231704712,0.0023025870323181152
qwen2_5_0_5b_base,base,official_language,official_language:10,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06070840358734131,0.0634462833404541,0.002737879753112793,0.0,0.25,0.25,0.0,0.25,0.25,0.02320241928100586,0.02743816375732422,0.004235744476318359
qwen2_5_0_5b_base,base,official_language,official_language:11,qa,raw_question,0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.05827051401138306,0.05777120590209961,-0.0004993081092834473,0.2222222222222222,0.0,-0.2222222222222222,0.0,0.0,0.0,0.04314470291137695,0.046976447105407715,0.0038317441940307617
qwen2_5_0_5b_base,base,currency,currency:0,qa,raw_question,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.06476575136184692,0.06559610366821289,0.0008303523063659668,0.4,0.4,0.0,0.4,0.4,0.0,0.028823554515838623,0.029933512210845947,0.0011099576950073242
qwen2_5_0_5b_base,base,currency,currency:1,qa,raw_question,0,21,0.8,0.8,0.0,0.8,0.8,0.0,0.07125246524810791,0.06771868467330933,-0.003533780574798584,0.0,0.0,0.0,0.0,0.0,0.0,0.005483388900756836,0.006372630596160889,0.0008892416954040527
qwen2_5_0_5b_base,base,currency,currency:2,qa,raw_question,0,21,0.8,0.8,0.0,0.8,0.8,0.0,0.07737791538238525,0.07894539833068848,0.0015674829483032227,0.0,0.0,0.0,0.0,0.0,0.0,0.02001059055328369,0.01983356475830078,-0.00017702579498291016
qwen2_5_0_5b_base,base,currency,currency:3,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.053875625133514404,-0.023230135440826416,-0.07710576057434082,0.0,0.0,0.0,0.0,0.0,0.0,0.014777004718780518,0.007539153099060059,-0.007237851619720459
qwen2_5_0_5b_base,base,currency,currency:4,qa,raw_question,0,21,0.3333333333333333,0.5,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666669,0.0937914252281189,0.09531062841415405,0.0015192031860351562,0.0,0.0,0.0,0.0,0.0,0.0,0.02159750461578369,0.024956226348876953,0.0033587217330932617
qwen2_5_0_5b_base,base,currency,currency:5,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06951361894607544,0.06635123491287231,-0.003162384033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.018892407417297363,0.011219620704650879,-0.007672786712646484
qwen2_5_0_5b_base,base,currency,currency:6,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.11343705654144287,0.10222947597503662,-0.01120758056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.012113869190216064,0.012557685375213623,0.0004438161849975586
qwen2_5_0_5b_base,base,currency,currency:7,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.08734369277954102,0.08518946170806885,-0.002154231071472168,0.0,0.0,0.0,0.0,0.0,0.0,0.01497560739517212,0.01625800132751465,0.0012823939323425293
qwen2_5_0_5b_base,base,currency,currency:8,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.07320433855056763,0.07249033451080322,-0.0007140040397644043,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.029945731163024902,0.0286749005317688,-0.0012708306312561035
qwen2_5_0_5b_base,base,currency,currency:9,qa,raw_question,0,21,0.5,0.4,-0.09999999999999998,0.0,0.0,0.0,0.09664696455001831,0.09146875143051147,-0.005178213119506836,0.5,0.5,0.0,0.0,0.0,0.0,0.02333301305770874,0.026625871658325195,0.003292858600616455
qwen2_5_0_5b_base,base,currency,currency:10,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.09342491626739502,0.09214943647384644,-0.001275479793548584,0.0,0.0,0.0,0.0,0.0,0.0,0.018628239631652832,0.0196494460105896,0.0010212063789367676
qwen2_5_0_5b_base,base,currency,currency:11,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.06731468439102173,0.06860142946243286,0.0012867450714111328,0.2,0.2,0.0,0.2,0.2,0.0,0.04100942611694336,0.041982829570770264,0.0009734034538269043
qwen2_5_0_5b_base,base,headquarters,headquarters:0,qa,raw_question,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.05701941251754761,0.04848986864089966,-0.00852954387664795,0.5,0.5,0.0,0.5,0.5,0.0,0.007028758525848389,0.006377816200256348,-0.000650942325592041
qwen2_5_0_5b_base,base,headquarters,headquarters:1,qa,raw_question,0,21,1.0,0.3636363636363636,-0.6363636363636365,1.0,0.3636363636363636,-0.6363636363636365,0.05900096893310547,0.05261331796646118,-0.006387650966644287,0.0,0.0,0.0,0.0,0.0,0.0,-0.002864360809326172,-0.003031015396118164,-0.0001666545867919922
qwen2_5_0_5b_base,base,headquarters,headquarters:2,qa,raw_question,0,21,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.06387954950332642,0.0639115571975708,3.2007694244384766e-05,0.6,0.6,0.0,0.6,0.6,0.0,0.0038260817527770996,0.0036832094192504883,-0.00014287233352661133
qwen2_5_0_5b_base,base,headquarters,headquarters:3,qa,raw_question,0,21,0.3636363636363636,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.07044661045074463,0.0730353593826294,0.0025887489318847656,0.5454545454545454,0.5454545454545454,0.0,0.5454545454545454,0.5454545454545454,0.0,-0.009514272212982178,-0.009648740291595459,-0.00013446807861328125
qwen2_5_0_5b_base,base,headquarters,headquarters:4,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.031770169734954834,0.03268522024154663,0.0009150505065917969,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.0,0.017627835273742676,0.018039941787719727,0.0004121065139770508
qwen2_5_0_5b_base,base,headquarters,headquarters:5,qa,raw_question,0,21,0.4444444444444445,0.4444444444444445,0.0,0.22222222222222224,0.22222222222222224,0.0,0.07207626104354858,0.07354497909545898,0.0014687180519104004,0.4444444444444445,0.4444444444444445,0.0,0.22222222222222224,0.22222222222222224,0.0,-0.001791834831237793,-0.0020990371704101562,-0.0003072023391723633
qwen2_5_0_5b_base,base,headquarters,headquarters:6,qa,raw_question,0,21,0.3636363636363636,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.0,0.08434408903121948,0.08813655376434326,0.0037924647331237793,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,0.0,-0.2222222222222222,-0.0002295374870300293,-0.0014745593070983887,-0.0012450218200683594
qwen2_5_0_5b_base,base,headquarters,headquarters:7,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.053288400173187256,0.048558831214904785,-0.004729568958282471,0.0,0.0,0.0,0.0,0.0,0.0,0.02154827117919922,0.02140331268310547,-0.00014495849609375
qwen2_5_0_5b_base,base,headquarters,headquarters:8,qa,raw_question,0,21,0.5,0.5,0.0,0.5,0.5,0.0,0.07008510828018188,0.06939685344696045,-0.0006882548332214355,0.25,0.2857142857142857,0.0357142857142857,0.25,0.2857142857142857,0.0357142857142857,0.005125999450683594,0.005056023597717285,-6.99758529663086e-05
qwen2_5_0_5b_base,base,headquarters,headquarters:9,qa,raw_question,0,21,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0590781569480896,0.057027459144592285,-0.0020506978034973145,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.007591724395751953,0.007855534553527832,0.0002638101577758789
qwen2_5_0_5b_base,base,headquarters,headquarters:10,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.07055944204330444,0.07225412130355835,0.0016946792602539062,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026775002479553223,-0.0033161044120788574,-0.0006386041641235352
qwen2_5_0_5b_base,base,headquarters,headquarters:11,qa,raw_question,0,21,0.4,0.4,0.0,0.4,0.4,0.0,0.06736940145492554,0.06745529174804688,8.589029312133789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.014817535877227783,0.014545440673828125,-0.0002720952033996582
qwen2_5_0_5b_base,base,birth_place,birth_place:0,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.042740583419799805,0.017295420169830322,-0.025445163249969482,0.0,0.5,0.5,0.0,0.5,0.5,0.029975950717926025,0.022782325744628906,-0.007193624973297119
qwen2_5_0_5b_base,base,birth_place,birth_place:1,qa,raw_question,0,21,1.0,0.0,-1.0,1.0,0.0,-1.0,0.06702244281768799,-0.00047892332077026367,-0.06750136613845825,0.8,0.0,-0.8,0.8,0.0,-0.8,0.013093113899230957,0.016380608081817627,0.00328749418258667
qwen2_5_0_5b_base,base,birth_place,birth_place:2,qa,raw_question,0,21,0.8,0.0,-0.8,0.8,0.0,-0.8,0.04766649007797241,-0.015854954719543457,-0.06352144479751587,0.8,0.8,0.0,0.8,0.8,0.0,-0.0011293888092041016,-0.003049492835998535,-0.0019201040267944336
qwen2_5_0_5b_base,base,birth_place,birth_place:3,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.062153398990631104,0.0007662177085876465,-0.06138718128204346,0.0,0.0,0.0,0.0,0.0,0.0,0.018446624279022217,0.02001941204071045,0.0015727877616882324
qwen2_5_0_5b_base,base,birth_place,birth_place:4,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.05325579643249512,0.01065605878829956,-0.04259973764419556,0.0,0.0,0.0,0.0,0.0,0.0,0.021779119968414307,0.023488283157348633,0.0017091631889343262
qwen2_5_0_5b_base,base,birth_place,birth_place:5,qa,raw_question,0,21,0.0,0.0,0.0,-0.5,-0.2222222222222222,0.2777777777777778,0.042214930057525635,0.027772843837738037,-0.014442086219787598,0.0,0.0,0.0,-0.5,-0.5,0.0,0.026842474937438965,0.022631525993347168,-0.004210948944091797
qwen2_5_0_5b_base,base,birth_place,birth_place:6,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.06832003593444824,-0.01821047067642212,-0.08653050661087036,0.0,0.0,0.0,0.0,0.0,0.0,0.010199904441833496,0.013297617435455322,0.003097712993621826
qwen2_5_0_5b_base,base,birth_place,birth_place:7,qa,raw_question,0,21,0.6666666666666666,0.0,-0.6666666666666666,0.6666666666666666,0.0,-0.6666666666666666,0.093411386013031,0.009134054183959961,-0.08427733182907104,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.012776196002960205,0.007399201393127441,-0.005376994609832764
qwen2_5_0_5b_base,base,birth_place,birth_place:8,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.04958897829055786,0.014305531978607178,-0.035283446311950684,0.0,0.0,0.0,0.0,0.0,0.0,0.014718294143676758,0.014662683010101318,-5.561113357543945e-05
qwen2_5_0_5b_base,base,birth_place,birth_place:9,qa,raw_question,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.048644065856933594,-0.009634912014007568,-0.05827897787094116,0.0,0.0,0.0,0.0,0.0,0.0,0.007999837398529053,0.002771914005279541,-0.005227923393249512
qwen2_5_0_5b_base,base,birth_place,birth_place:10,qa,raw_question,0,21,0.0,0.0,0.0,-0.8,0.0,0.8,0.0342293381690979,-0.014711976051330566,-0.04894131422042847,0.0,0.0,0.0,-0.8,-0.8,0.0,0.007352948188781738,0.005373895168304443,-0.001979053020477295
qwen2_5_0_5b_base,base,birth_place,birth_place:11,qa,raw_question,0,21,0.0,0.0,0.0,0.0,-0.2222222222222222,-0.2222222222222222,0.05973637104034424,-0.007445216178894043,-0.06718158721923828,0.0,0.0,0.0,0.0,0.0,0.0,-0.001695096492767334,-0.011152505874633789,-0.009457409381866455
