model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
gemma_270m_it,instruct,capital,capital:10,capital:11,raw_question,declarative,0,12,0.6666666666666666,0.0,-0.6666666666666666,0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0.00794750452041626,-0.11190247535705566,-0.11984997987747192,0.6666666666666666,0.0,0.6666666666666666,0.0,0.007157266139984131,-0.0007902383804321289,0.6666666666666666,0.0,0.6666666666666666,0.0,0.010799646377563477,0.002852141857147217,0.25,0.25,0.0,0.25,0.25,0.0,0.07673859596252441,0.0721476674079895,-0.004590928554534912,0.0,-0.25,0.0,-0.25,-0.00429004430770874,-0.08102864027023315,0.0,-0.25,0.0,-0.25,-0.041583895683288574,-0.11832249164581299
gemma_270m_it,instruct,capital,capital:11,capital:2,raw_question,declarative,0,12,0.25,0.0,-0.25,0.25,0.0,-0.25,-0.0072296857833862305,-0.07737970352172852,-0.07015001773834229,0.25,0.0,0.25,0.0,0.00612717866897583,0.01335686445236206,0.25,0.0,0.25,0.0,-0.004707455635070801,0.0025222301483154297,0.2222222222222222,0.19999999999999998,-0.022222222222222227,0.2222222222222222,0.19999999999999998,-0.022222222222222227,0.11101502180099487,0.11563271284103394,0.0046176910400390625,0.2222222222222222,0.0,0.2222222222222222,0.0,0.05970257520675659,-0.05131244659423828,0.0,-0.2222222222222222,0.0,-0.2222222222222222,-0.05201387405395508,-0.16302889585494995
gemma_270m_it,instruct,official_language,official_language:0,official_language:1,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.02210402488708496,-0.04639071226119995,-0.06849473714828491,0.0,0.0,0.0,0.0,0.003968775272369385,-0.018135249614715576,0.0,0.0,0.0,0.0,0.021388769149780273,-0.0007152557373046875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008634328842163086,0.0029204487800598145,0.003783881664276123,0.0,0.0,-0.19999999999999998,-0.19999999999999998,-0.007146775722503662,-0.0062833428382873535,0.0,0.0,0.0,0.0,-0.011059224605560303,-0.010195791721343994
gemma_270m_it,instruct,official_language,official_language:1,official_language:10,raw_question,declarative,0,12,0.6666666666666666,0.4,-0.2666666666666666,0.6666666666666666,0.4,-0.2666666666666666,0.024725615978240967,0.01571333408355713,-0.009012281894683838,0.0,-0.6666666666666666,0.0,-0.6666666666666666,-0.003225862979888916,-0.027951478958129883,0.6666666666666666,0.0,0.6666666666666666,0.0,0.01697617769241333,-0.007749438285827637,0.0,0.0,0.0,0.0,0.0,0.0,-0.020067989826202393,-0.013432681560516357,0.006635308265686035,0.0,0.0,0.0,0.0,-0.02483266592025757,-0.004764676094055176,0.0,0.0,0.0,0.0,-0.027256309986114502,-0.007188320159912109
gemma_270m_it,instruct,official_language,official_language:2,official_language:3,raw_question,declarative,0,12,0.5,0.0,-0.5,0.5,0.0,-0.5,0.009601831436157227,-0.05081307888031006,-0.060414910316467285,0.0,-0.5,0.0,-0.5,0.001309514045715332,-0.008292317390441895,0.5,0.0,0.5,0.0,0.009785354137420654,0.00018352270126342773,0.0,0.0,0.0,0.0,0.0,0.0,-0.01081615686416626,-0.012574315071105957,-0.0017581582069396973,0.0,0.0,0.0,0.0,-0.013130247592926025,-0.0023140907287597656,0.0,0.0,0.0,0.0,-0.016332626342773438,-0.005516469478607178
gemma_270m_it,instruct,official_language,official_language:3,official_language:4,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.038961946964263916,0.046903908252716064,0.007941961288452148,0.0,0.0,0.0,0.0,0.017841994762420654,-0.02111995220184326,0.0,0.0,0.0,0.0,0.038835108280181885,-0.00012683868408203125,0.0,0.0,0.0,0.0,0.0,0.0,-0.018625319004058838,-0.017389357089996338,0.0012359619140625,0.0,0.0,0.0,0.0,-0.034783005714416504,-0.016157686710357666,0.0,0.0,0.0,0.0,-0.029698312282562256,-0.011072993278503418
gemma_270m_it,instruct,official_language,official_language:4,official_language:5,raw_question,declarative,0,12,0.5,0.0,-0.5,0.5,0.0,-0.5,0.01973414421081543,-0.06030535697937012,-0.08003950119018555,0.0,-0.5,0.0,-0.5,0.020834922790527344,0.001100778579711914,0.5,0.0,0.5,0.0,0.01879405975341797,-0.0009400844573974609,0.0,0.0,0.0,0.0,0.0,0.0,-0.013647735118865967,-0.01880490779876709,-0.005157172679901123,0.0,0.0,0.0,0.0,-0.014289140701293945,-0.0006414055824279785,0.0,0.0,0.0,0.0,-0.027062594890594482,-0.013414859771728516
gemma_270m_it,instruct,official_language,official_language:5,official_language:6,raw_question,declarative,0,12,0.5,0.5,0.0,0.0,0.0,0.0,0.015385746955871582,0.01627194881439209,0.0008862018585205078,0.5,0.0,0.0,0.0,0.015043258666992188,-0.00034248828887939453,0.5,0.0,0.0,0.0,0.01585257053375244,0.0004668235778808594,0.0,0.0,0.0,0.0,0.0,0.0,-0.003854036331176758,-0.004620611667633057,-0.0007665753364562988,0.0,0.0,0.0,0.0,-0.006289422512054443,-0.0024353861808776855,0.0,0.0,0.0,0.0,-0.0012701749801635742,0.0025838613510131836
gemma_270m_it,instruct,official_language,official_language:6,official_language:7,raw_question,declarative,0,12,0.5,0.5,0.0,0.5,0.5,0.0,0.02076631784439087,0.020781993865966797,1.5676021575927734e-05,0.5,0.0,0.5,0.0,-0.0010200738906860352,-0.021786391735076904,0.5,0.0,0.5,0.0,0.021219909191131592,0.00045359134674072266,0.0,0.0,0.0,0.0,0.0,0.0,-0.002227485179901123,-0.011001050472259521,-0.008773565292358398,0.0,0.0,0.0,0.0,-0.005602061748504639,-0.0033745765686035156,0.0,0.0,0.0,0.0,-0.009501039981842041,-0.007273554801940918
gemma_270m_it,instruct,official_language,official_language:7,official_language:8,raw_question,declarative,0,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.03408437967300415,-0.08650445938110352,-0.12058883905410767,0.4,0.0,0.4,0.0,0.031158864498138428,-0.0029255151748657227,0.4,0.0,0.4,0.0,0.03245264291763306,-0.0016317367553710938,0.19999999999999998,0.0,-0.19999999999999998,0.19999999999999998,0.0,-0.19999999999999998,-0.015129804611206055,-0.018935441970825195,-0.0038056373596191406,0.0,-0.19999999999999998,0.0,-0.19999999999999998,-0.018186330795288086,-0.0030565261840820312,0.0,-0.19999999999999998,0.0,-0.19999999999999998,-0.017720580101013184,-0.002590775489807129
gemma_270m_it,instruct,official_language,official_language:8,official_language:9,raw_question,declarative,0,12,0.5,0.0,-0.5,0.0,0.0,0.0,0.022594451904296875,-0.03812640905380249,-0.060720860958099365,0.5,0.0,0.0,0.0,0.013757824897766113,-0.008836627006530762,0.5,0.0,0.0,0.0,0.021294593811035156,-0.0012998580932617188,0.0,0.0,0.0,0.0,0.0,0.0,0.00014847517013549805,0.004204154014587402,0.004055678844451904,0.0,0.0,0.0,0.0,-0.004203200340270996,-0.004351675510406494,0.0,0.0,0.0,0.0,-0.0026584863662719727,-0.0028069615364074707
gemma_270m_it,instruct,official_language,official_language:9,official_language:0,raw_question,declarative,0,12,0.5,0.0,-0.5,0.5,0.0,-0.5,0.026163339614868164,-0.06308865547180176,-0.08925199508666992,0.5,0.0,0.5,0.0,0.02338540554046631,-0.0027779340744018555,0.5,0.0,0.5,0.0,0.019698500633239746,-0.006464838981628418,0.0,0.0,0.0,0.0,0.0,0.0,-0.010273516178131104,-0.007758677005767822,0.0025148391723632812,0.0,0.0,0.0,0.0,-0.012134969234466553,-0.0018614530563354492,0.0,0.0,0.0,0.0,-0.015407383441925049,-0.005133867263793945
gemma_270m_it,instruct,official_language,official_language:10,official_language:11,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.02359592914581299,-0.0656619668006897,-0.08925789594650269,0.0,0.0,0.0,0.0,0.021591246128082275,-0.002004683017730713,0.0,0.0,0.0,0.0,0.02269876003265381,-0.0008971691131591797,0.19999999999999998,0.0,-0.19999999999999998,0.19999999999999998,0.0,-0.19999999999999998,-0.009083688259124756,-0.01337665319442749,-0.004292964935302734,0.0,-0.19999999999999998,0.0,-0.19999999999999998,-0.01437753438949585,-0.005293846130371094,0.0,-0.19999999999999998,0.0,-0.19999999999999998,-0.009445726871490479,-0.00036203861236572266
gemma_270m_it,instruct,official_language,official_language:11,official_language:2,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.021698057651519775,-0.029028892517089844,-0.05072695016860962,0.0,0.0,0.0,0.0,0.02435588836669922,0.0026578307151794434,0.0,0.0,0.0,0.0,0.02108895778656006,-0.0006090998649597168,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029247403144836426,-0.0011086463928222656,0.001816093921661377,0.0,0.0,0.0,0.0,-0.006309866905212402,-0.0033851265907287598,0.0,0.0,0.0,0.0,-0.003956973552703857,-0.0010322332382202148
gemma_270m_it,instruct,currency,currency:0,currency:1,raw_question,declarative,0,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.013099491596221924,-0.06406819820404053,-0.07716768980026245,0.0,-0.4,-0.4,-0.8,0.0031579136848449707,-0.009941577911376953,0.4,0.0,0.4,0.0,0.011930406093597412,-0.0011690855026245117,0.28571428571428575,0.22222222222222224,-0.06349206349206352,0.28571428571428575,0.22222222222222224,-0.06349206349206352,0.05554008483886719,0.05090129375457764,-0.004638791084289551,0.0,-0.28571428571428575,-0.4444444444444445,-0.7301587301587302,0.022143840789794922,-0.033396244049072266,0.0,-0.28571428571428575,0.0,-0.28571428571428575,-0.007039964199066162,-0.06258004903793335
gemma_270m_it,instruct,currency,currency:1,currency:10,raw_question,declarative,0,12,0.8,0.8,0.0,0.8,0.8,0.0,0.016389071941375732,0.016800761222839355,0.00041168928146362305,0.0,-0.8,0.0,-0.8,-0.018309354782104492,-0.034698426723480225,0.8,0.0,0.8,0.0,0.002727210521697998,-0.013661861419677734,0.4444444444444445,0.0,-0.4444444444444445,0.4444444444444445,0.0,-0.4444444444444445,0.06407809257507324,-0.0010205507278442383,-0.06509864330291748,0.0,-0.4444444444444445,0.0,-0.4444444444444445,0.0475124716758728,-0.01656562089920044,0.0,-0.4444444444444445,0.0,-0.4444444444444445,-0.00442737340927124,-0.06850546598434448
gemma_270m_it,instruct,currency,currency:2,currency:3,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.011268377304077148,-0.07813578844070435,-0.0894041657447815,0.0,0.0,0.0,0.0,-0.004408597946166992,-0.01567697525024414,0.0,0.0,0.0,0.0,0.012062668800354004,0.0007942914962768555,0.22222222222222224,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.0,0.05191534757614136,0.06553637981414795,0.013621032238006592,0.0,-0.22222222222222224,0.0,-0.22222222222222224,0.032574474811553955,-0.019340872764587402,0.0,-0.22222222222222224,0.0,-0.22222222222222224,-0.013470470905303955,-0.06538581848144531
gemma_270m_it,instruct,currency,currency:3,currency:4,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.03965950012207031,0.04997909069061279,0.01031959056854248,0.33333333333333337,0.33333333333333337,0.08333333333333337,0.08333333333333337,-0.0008484125137329102,-0.04050791263580322,0.0,0.0,-0.8571428571428571,-0.8571428571428571,0.03748941421508789,-0.002170085906982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0564875602722168,0.01621103286743164,-0.040276527404785156,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.010877370834350586,-0.04561018943786621,0.0,0.0,0.0,0.0,-0.02699446678161621,-0.08348202705383301
gemma_270m_it,instruct,currency,currency:4,currency:5,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.013885855674743652,-0.08237689733505249,-0.09626275300979614,0.0,0.0,0.0,0.0,-0.005873620510101318,-0.01975947618484497,0.0,0.0,0.0,0.0,0.0009121894836425781,-0.012973666191101074,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.07521480321884155,0.06253355741500854,-0.012681245803833008,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.06812304258346558,-0.0070917606353759766,0.0,-0.3333333333333333,0.0,-0.3333333333333333,-0.03029167652130127,-0.10550647974014282
gemma_270m_it,instruct,currency,currency:5,currency:6,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.01432722806930542,0.013897597789764404,-0.0004296302795410156,0.0,0.0,0.0,0.0,0.014275193214416504,-5.2034854888916016e-05,0.0,0.0,0.0,0.0,0.015267550945281982,0.0009403228759765625,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.05133962631225586,0.04386782646179199,-0.007471799850463867,0.2222222222222222,0.0,0.2222222222222222,0.0,0.021483123302459717,-0.029856503009796143,0.2,-0.0222222222222222,0.2,-0.0222222222222222,0.02244347333908081,-0.02889615297317505
gemma_270m_it,instruct,currency,currency:6,currency:7,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.021240174770355225,0.022106409072875977,0.000866234302520752,0.0,0.0,0.0,0.0,-0.007334768772125244,-0.02857494354248047,0.0,0.0,0.0,0.0,0.02369636297225952,0.002456188201904297,0.4444444444444445,0.4444444444444445,0.0,0.4444444444444445,0.4444444444444445,0.0,0.059437572956085205,0.004864215850830078,-0.05457335710525513,0.4444444444444445,0.0,0.4444444444444445,0.0,0.03874683380126953,-0.020690739154815674,0.0,-0.4444444444444445,0.0,-0.4444444444444445,0.005770623683929443,-0.05366694927215576
gemma_270m_it,instruct,currency,currency:7,currency:8,raw_question,declarative,0,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.026811957359313965,-0.11664992570877075,-0.14346188306808472,0.4,0.0,0.4,0.0,0.02829277515411377,0.0014808177947998047,0.0,-0.4,0.0,-0.4,0.02467191219329834,-0.002140045166015625,0.28571428571428575,0.22222222222222224,-0.06349206349206352,0.28571428571428575,0.22222222222222224,-0.06349206349206352,0.07890623807907104,0.06418120861053467,-0.014725029468536377,0.0,-0.28571428571428575,0.0,-0.28571428571428575,0.031156182289123535,-0.04775005578994751,0.0,-0.28571428571428575,0.0,-0.28571428571428575,-0.04078185558319092,-0.11968809366226196
gemma_270m_it,instruct,currency,currency:8,currency:9,raw_question,declarative,0,12,0.8,0.0,-0.8,0.8,0.0,-0.8,0.02284252643585205,-0.04757422208786011,-0.07041674852371216,0.8,0.0,0.8,0.0,0.013155043125152588,-0.009687483310699463,0.8,0.0,0.8,0.0,0.022066056728363037,-0.0007764697074890137,0.4444444444444445,0.4444444444444445,0.0,0.4444444444444445,0.4444444444444445,0.0,0.058729708194732666,0.055410146713256836,-0.00331956148147583,0.4444444444444445,0.0,0.4444444444444445,0.0,0.05009722709655762,-0.008632481098175049,0.0,-0.4444444444444445,0.0,-0.4444444444444445,-0.010994255542755127,-0.06972396373748779
gemma_270m_it,instruct,currency,currency:9,currency:0,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.022483408451080322,-0.09272438287734985,-0.11520779132843018,0.5,0.5,0.0,0.0,0.018290579319000244,-0.004192829132080078,0.0,0.0,0.0,0.0,0.018930673599243164,-0.003552734851837158,0.0,0.0,0.0,0.0,0.0,0.0,0.06444931030273438,0.018732786178588867,-0.04571652412414551,0.0,0.0,0.0,0.0,0.03604757785797119,-0.028401732444763184,0.0,0.0,0.0,0.0,-0.009682238101959229,-0.0741315484046936
gemma_270m_it,instruct,currency,currency:10,currency:11,raw_question,declarative,0,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.022400319576263428,-0.10292202234268188,-0.1253223419189453,0.4,0.0,0.4,0.0,0.020665645599365234,-0.0017346739768981934,0.4,0.0,0.4,0.0,0.023034632205963135,0.000634312629699707,0.28571428571428575,0.0,-0.28571428571428575,0.28571428571428575,0.0,-0.28571428571428575,0.06771117448806763,0.04057198762893677,-0.02713918685913086,0.0,-0.28571428571428575,0.0,-0.28571428571428575,0.014466285705566406,-0.05324488878250122,0.0,-0.28571428571428575,0.0,-0.28571428571428575,-0.028718769550323486,-0.09642994403839111
gemma_270m_it,instruct,currency,currency:11,currency:2,raw_question,declarative,0,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.029581189155578613,-0.06155151128768921,-0.09113270044326782,0.1818181818181818,-0.21818181818181823,0.1818181818181818,-0.21818181818181823,0.03484606742858887,0.005264878273010254,0.1818181818181818,-0.21818181818181823,0.1818181818181818,-0.21818181818181823,0.02970784902572632,0.00012665987014770508,0.22222222222222224,0.28571428571428575,0.06349206349206352,0.22222222222222224,0.28571428571428575,0.06349206349206352,0.07101225852966309,0.07077163457870483,-0.00024062395095825195,0.22222222222222224,0.0,0.22222222222222224,0.0,0.03194546699523926,-0.03906679153442383,0.0,-0.22222222222222224,0.0,-0.22222222222222224,-0.003122866153717041,-0.07413512468338013
gemma_270m_it,instruct,headquarters,headquarters:0,headquarters:1,raw_question,declarative,0,12,0.0,0.5,0.5,0.0,0.5,0.5,0.0430263876914978,0.015515625476837158,-0.027510762214660645,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.02938145399093628,-0.013644933700561523,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.04293745756149292,-8.893013000488281e-05,0.5,0.0,-0.5,0.5,0.0,-0.5,0.05714559555053711,0.05284833908081055,-0.0042972564697265625,0.0,-0.5,-0.5,-1.0,-0.004998564720153809,-0.06214416027069092,0.0,-0.5,0.0,-0.5,-0.0606539249420166,-0.11779952049255371
gemma_270m_it,instruct,headquarters,headquarters:1,headquarters:10,raw_question,declarative,0,12,0.5,0.5,0.0,0.5,0.5,0.0,0.03976923227310181,0.027393341064453125,-0.012375891208648682,0.0,-0.5,0.0,-0.5,0.002504289150238037,-0.03726494312286377,0.5,0.0,0.5,0.0,0.025023162364959717,-0.01474606990814209,0.5,0.0,-0.5,0.5,0.0,-0.5,0.051882147789001465,-0.03218156099319458,-0.08406370878219604,0.5,0.0,0.5,0.0,0.011202394962310791,-0.040679752826690674,0.0,-0.5,0.0,-0.5,-0.039835333824157715,-0.09171748161315918
gemma_270m_it,instruct,headquarters,headquarters:2,headquarters:3,raw_question,declarative,0,12,0.4,0.4,0.0,0.4,0.4,0.0,0.04822099208831787,0.014483451843261719,-0.03373754024505615,0.16666666666666666,-0.23333333333333336,0.16666666666666666,-0.23333333333333336,0.007292687892913818,-0.04092830419540405,0.3333333333333333,-0.06666666666666671,0.3333333333333333,-0.06666666666666671,0.03967016935348511,-0.008550822734832764,0.4,0.4,0.0,0.4,0.4,0.0,0.021728217601776123,0.02254664897918701,0.0008184313774108887,0.0,-0.4,0.0,-0.4,0.004060626029968262,-0.01766759157180786,0.0,-0.4,0.0,-0.4,-0.03206437826156616,-0.053792595863342285
gemma_270m_it,instruct,headquarters,headquarters:3,headquarters:4,raw_question,declarative,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.03150111436843872,-0.10509735345840454,-0.13659846782684326,0.0,0.0,0.0,0.0,0.012493252754211426,-0.019007861614227295,0.0,0.0,0.0,0.0,0.03207111358642578,0.0005699992179870605,0.0,0.0,0.0,0.0,0.0,0.0,0.022740304470062256,-0.016490042209625244,-0.0392303466796875,0.0,0.0,0.0,0.0,-0.009153604507446289,-0.031893908977508545,0.0,0.0,0.0,0.0,-0.04105335474014282,-0.06379365921020508
