model_name,model_variant,relation,fact_id,relation_control_fact_id,best_family,worst_family,layer_strategy,early_layer,late_layer,baseline_best_answer_f1,projected_best_answer_f1,project_best_answer_f1_delta,baseline_best_selectivity,projected_best_selectivity,project_best_selectivity_delta,baseline_best_alignment,projected_best_alignment,project_best_alignment_delta,projected_best_control_answer_f1,project_best_control_answer_f1_delta,projected_best_control_selectivity,project_best_control_selectivity_delta,projected_best_control_alignment,project_best_control_alignment_delta,projected_best_random_answer_f1,project_best_random_answer_f1_delta,projected_best_random_selectivity,project_best_random_selectivity_delta,projected_best_random_alignment,project_best_random_alignment_delta,baseline_worst_answer_f1,patched_worst_answer_f1,patch_worst_answer_f1_delta,baseline_worst_selectivity,patched_worst_selectivity,patch_worst_selectivity_delta,baseline_worst_alignment,patched_worst_alignment,patch_worst_alignment_delta,patched_worst_control_answer_f1,patch_worst_control_answer_f1_delta,patched_worst_control_selectivity,patch_worst_control_selectivity_delta,patched_worst_control_alignment,patch_worst_control_alignment_delta,patched_worst_random_answer_f1,patch_worst_random_answer_f1_delta,patched_worst_random_selectivity,patch_worst_random_selectivity_delta,patched_worst_random_alignment,patch_worst_random_alignment_delta
gemma_270m_it,instruct,currency,currency:16,currency:17,raw_question,declarative,primary,0,12,0.4,0.6666666666666666,0.2666666666666666,0.0,0.0,0.0,0.02330869436264038,-0.023504972457885742,-0.04681366682052612,0.0,-0.4,0.0,0.0,0.003937244415283203,-0.019371449947357178,0.4,0.0,0.0,0.0,0.023280739784240723,-2.7954578399658203e-05,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.05775189399719238,0.05448412895202637,-0.0032677650451660156,0.2222222222222222,0.0,0.0,0.0,0.04197138547897339,-0.015780508518218994,0.0,-0.2222222222222222,0.0,0.0,0.00010514259338378906,-0.057646751403808594
gemma_270m_it,instruct,currency,currency:17,currency:2,raw_question,declarative,primary,0,12,0.8,0.0,-0.8,0.4,0.0,-0.4,0.020812034606933594,-0.1389988660812378,-0.1598109006881714,0.5,-0.30000000000000004,0.0,-0.4,0.01678389310836792,-0.004028141498565674,0.8,0.0,0.4,0.0,0.017382681369781494,-0.0034293532371520996,0.5,0.0,-0.5,0.25,0.0,-0.25,0.0686272382736206,0.0388331413269043,-0.02979409694671631,0.0,-0.5,0.0,-0.25,0.0020241141319274902,-0.06660312414169312,0.0,-0.5,-0.2,-0.45,-0.044811904430389404,-0.11343914270401001
gemma_270m_it,instruct,headquarters,headquarters:14,headquarters:15,raw_question,declarative,primary,0,12,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.036900877952575684,0.0483393669128418,0.011438488960266113,0.0,-0.2857142857142857,0.0,-0.2857142857142857,0.010523498058319092,-0.026377379894256592,0.2857142857142857,0.0,0.2857142857142857,0.0,0.03378242254257202,-0.003118455410003662,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,-0.1818181818181818,-0.404040404040404,0.04667776823043823,0.019760429859161377,-0.026917338371276855,0.2222222222222222,0.0,0.2222222222222222,0.0,0.03671997785568237,-0.00995779037475586,0.0,-0.2222222222222222,-0.1818181818181818,-0.404040404040404,-0.022671282291412354,-0.06934905052185059
gemma_270m_it,instruct,headquarters,headquarters:15,headquarters:16,raw_question,declarative,primary,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.029908061027526855,0.02954012155532837,-0.00036793947219848633,0.0,0.0,0.0,0.0,0.027930855751037598,-0.001977205276489258,0.0,0.0,0.0,0.0,0.029843270778656006,-6.479024887084961e-05,0.0,0.22222222222222224,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.009983420372009277,0.009852826595306396,-0.00013059377670288086,0.0,0.0,0.0,0.0,-0.014721989631652832,-0.02470541000366211,0.0,0.0,0.0,0.0,-0.011932730674743652,-0.02191615104675293
gemma_270m_it,instruct,headquarters,headquarters:16,headquarters:17,raw_question,declarative,primary,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.04280608892440796,0.048131465911865234,0.005325376987457275,0.0,0.0,0.0,0.0,-0.002215862274169922,-0.04502195119857788,0.0,0.0,0.0,0.0,0.04483067989349365,0.0020245909690856934,0.0,0.0,0.0,-0.2222222222222222,0.0,0.2222222222222222,0.0476720929145813,0.03705894947052002,-0.01061314344406128,0.0,0.0,0.0,0.2222222222222222,0.013650476932525635,-0.034021615982055664,0.0,0.0,0.0,0.2222222222222222,0.0023036599159240723,-0.04536843299865723
gemma_270m_it,instruct,headquarters,headquarters:17,headquarters:2,raw_question,declarative,primary,0,12,0.22222222222222224,0.2,-0.022222222222222227,0.22222222222222224,-0.0222222222222222,-0.24444444444444444,0.039631187915802,0.05467581748962402,0.015044629573822021,0.2,-0.022222222222222227,0.2,-0.022222222222222227,0.014111697673797607,-0.025519490242004395,0.22222222222222224,0.0,0.22222222222222224,0.0,0.036966919898986816,-0.0026642680168151855,0.0,0.0,0.0,-0.2222222222222222,-0.25,-0.02777777777777779,0.06573981046676636,0.02572089433670044,-0.04001891613006592,0.0,0.0,-0.2222222222222222,0.0,0.016415834426879883,-0.049323976039886475,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.404040404040404,-0.02250117063522339,-0.08824098110198975
gemma_270m_it,instruct,birth_place,birth_place:14,birth_place:15,raw_question,declarative,primary,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.03360491991043091,0.03429800271987915,0.0006930828094482422,0.0,0.0,0.0,0.0,0.029695332050323486,-0.003909587860107422,0.0,0.0,0.0,0.0,0.03750419616699219,0.0038992762565612793,0.0,0.0,0.0,0.0,0.0,0.0,0.05378401279449463,0.05990636348724365,0.0061223506927490234,0.0,0.0,0.0,0.0,0.03641247749328613,-0.017371535301208496,0.0,0.0,0.0,0.0,0.030297458171844482,-0.023486554622650146
gemma_270m_it,instruct,birth_place,birth_place:15,birth_place:16,raw_question,declarative,primary,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.03909754753112793,0.03860294818878174,-0.0004945993423461914,0.0,0.0,0.0,0.0,0.030851304531097412,-0.008246243000030518,0.0,0.0,0.0,0.0,0.03790628910064697,-0.001191258430480957,0.0,0.0,0.0,0.0,0.0,0.0,0.043761372566223145,0.046388328075408936,0.002626955509185791,0.0,0.0,0.0,0.0,-0.022518694400787354,-0.0662800669670105,0.0,0.0,0.0,0.0,0.012884140014648438,-0.030877232551574707
gemma_270m_it,instruct,birth_place,birth_place:16,birth_place:17,raw_question,declarative,primary,0,12,0.4,0.3333333333333333,-0.06666666666666671,0.4,0.3333333333333333,-0.06666666666666671,0.021505355834960938,0.006225228309631348,-0.01528012752532959,0.4,0.0,0.4,0.0,0.024456381797790527,0.00295102596282959,0.4,0.0,0.4,0.0,0.020093560218811035,-0.0014117956161499023,0.28571428571428575,0.0,-0.28571428571428575,0.28571428571428575,0.0,-0.28571428571428575,0.06988948583602905,0.07730305194854736,0.0074135661125183105,0.0,-0.28571428571428575,0.0,-0.28571428571428575,0.02967226505279541,-0.04021722078323364,0.0,-0.28571428571428575,0.0,-0.28571428571428575,0.042136967182159424,-0.02775251865386963
gemma_270m_it,instruct,birth_place,birth_place:17,birth_place:2,raw_question,declarative,primary,0,12,0.0,0.0,0.0,-0.6666666666666666,0.0,0.6666666666666666,0.04146987199783325,-0.04935336112976074,-0.090823233127594,0.0,0.0,0.0,0.6666666666666666,0.03360486030578613,-0.00786501169204712,0.0,0.0,-0.6666666666666666,0.0,0.03837919235229492,-0.00309067964553833,0.0,0.0,0.0,0.0,0.0,0.0,0.06065589189529419,0.04640132188796997,-0.014254570007324219,0.0,0.0,0.0,0.0,0.057560622692108154,-0.003095269203186035,0.0,0.0,0.0,0.0,0.04722064733505249,-0.0134352445602417
gemma_270m_it,instruct,capital,capital:14,capital:15,raw_question,declarative,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.010370910167694092,0.012776672840118408,0.0024057626724243164,0.0,0.0,0.0,0.0,-0.08981311321258545,-0.10018402338027954,0.0,0.0,0.0,0.0,0.0025230050086975098,-0.007847905158996582,0.25,0.0,-0.25,0.25,0.0,-0.25,0.09440779685974121,0.09853416681289673,0.004126369953155518,0.0,-0.25,0.0,-0.25,0.050822675228118896,-0.043585121631622314,0.0,-0.25,0.0,-0.25,-0.039916932582855225,-0.13432472944259644
gemma_270m_it,instruct,capital,capital:15,capital:16,raw_question,declarative,plus_one,1,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.032198190689086914,-0.08135819435119629,-0.1135563850402832,0.0,-0.4,0.0,-0.4,-0.035994768142700195,-0.06819295883178711,0.0,-0.4,0.0,-0.4,-0.014586806297302246,-0.04678499698638916,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.0,0.08690255880355835,0.08916234970092773,0.0022597908973693848,0.0,-0.19999999999999998,0.0,-0.19999999999999998,0.050151824951171875,-0.036750733852386475,0.0,-0.19999999999999998,0.0,-0.19999999999999998,-0.04343914985656738,-0.13034170866012573
gemma_270m_it,instruct,capital,capital:16,capital:17,raw_question,declarative,plus_one,1,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.009634137153625488,-0.13169288635253906,-0.14132702350616455,0.0,-0.4,0.0,-0.4,-0.055252909660339355,-0.06488704681396484,0.4,0.0,0.4,0.0,0.005394935607910156,-0.004239201545715332,0.25,0.25,0.0,0.25,0.25,0.0,0.07557016611099243,0.08723372220993042,0.011663556098937988,0.0,-0.25,0.0,-0.25,0.004036009311676025,-0.0715341567993164,0.0,-0.25,0.0,-0.25,-0.07774657011032104,-0.15331673622131348
gemma_270m_it,instruct,capital,capital:17,capital:2,raw_question,declarative,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.014314115047454834,-0.17166799306869507,-0.1859821081161499,0.0,0.0,0.0,0.0,0.02443176507949829,0.010117650032043457,0.0,0.0,0.0,0.0,0.014780402183532715,0.00046628713607788086,0.2857142857142857,0.0,-0.2857142857142857,0.2857142857142857,0.0,-0.2857142857142857,0.08658283948898315,0.10659545660018921,0.020012617111206055,0.0,-0.2857142857142857,0.0,-0.2857142857142857,0.02830582857131958,-0.058277010917663574,0.0,-0.2857142857142857,0.0,-0.2857142857142857,-0.037618160247802734,-0.12420099973678589
gemma_270m_it,instruct,official_language,official_language:14,official_language:15,raw_question,declarative,plus_one,1,12,0.5,0.0,-0.5,0.0,0.0,0.0,0.029912054538726807,0.027557730674743652,-0.0023543238639831543,0.5,0.0,0.0,0.0,-0.02502262592315674,-0.054934680461883545,0.0,-0.5,0.0,0.0,0.00641179084777832,-0.023500263690948486,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137290358543396,-0.014530420303344727,-0.000801384449005127,0.0,0.0,0.0,0.0,-0.015317678451538086,-0.0015886425971984863,0.0,0.0,0.0,0.0,-0.011009514331817627,0.0027195215225219727
gemma_270m_it,instruct,official_language,official_language:15,official_language:16,raw_question,declarative,plus_one,1,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.031001806259155273,-0.03646743297576904,-0.06746923923492432,0.0,-0.4,0.0,-0.4,-0.02207237482070923,-0.0530741810798645,0.0,-0.4,0.0,-0.4,-0.02152228355407715,-0.05252408981323242,0.0,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,-0.0016254782676696777,-0.005330801010131836,-0.003705322742462158,0.0,0.0,0.0,0.0,-0.008315026760101318,-0.006689548492431641,0.0,0.0,0.0,0.0,-0.022513985633850098,-0.02088850736618042
gemma_270m_it,instruct,official_language,official_language:16,official_language:17,raw_question,declarative,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.021951615810394287,-0.07361811399459839,-0.09556972980499268,0.0,0.0,0.0,0.0,-0.02778017520904541,-0.0497317910194397,0.5,0.5,0.5,0.5,-0.01844555139541626,-0.04039716720581055,0.0,0.0,0.0,0.0,0.0,0.0,-0.008453726768493652,-0.008992671966552734,-0.000538945198059082,0.0,0.0,0.0,0.0,-0.015378415584564209,-0.006924688816070557,0.0,0.0,0.0,0.0,-0.016943275928497314,-0.008489549160003662
gemma_270m_it,instruct,official_language,official_language:17,official_language:2,raw_question,declarative,plus_one,1,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.030951082706451416,-0.07764559984207153,-0.10859668254852295,0.5,0.09999999999999998,0.5,0.09999999999999998,-0.0007671117782592773,-0.03171819448471069,0.5,0.09999999999999998,0.5,0.09999999999999998,0.024640202522277832,-0.006310880184173584,0.25,0.25,0.0,0.25,0.25,0.0,-0.018115699291229248,-0.013400137424468994,0.004715561866760254,0.0,-0.25,0.0,-0.25,-0.027895212173461914,-0.009779512882232666,0.0,-0.25,0.0,-0.25,-0.04006147384643555,-0.0219457745552063
gemma_270m_it,instruct,currency,currency:14,currency:15,raw_question,declarative,plus_one,1,12,0.4,0.0,-0.4,0.0,0.0,0.0,0.02283787727355957,0.022739052772521973,-9.882450103759766e-05,0.0,-0.4,0.0,0.0,-0.05640697479248047,-0.07924485206604004,0.1818181818181818,-0.21818181818181823,-0.31818181818181823,-0.31818181818181823,-0.0059964656829833984,-0.02883434295654297,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0627031922340393,0.06945997476577759,0.006756782531738281,0.0,-0.22222222222222224,0.0,0.0,0.039366066455841064,-0.023337125778198242,0.0,-0.22222222222222224,0.0,0.0,-0.04835247993469238,-0.11105567216873169
gemma_270m_it,instruct,currency,currency:15,currency:16,raw_question,declarative,plus_one,1,12,0.8,0.0,-0.8,0.8,0.0,-0.8,0.028420329093933105,-0.06924957036972046,-0.09766989946365356,0.0,-0.8,0.0,-0.8,-0.03483760356903076,-0.06325793266296387,0.8,0.0,0.8,0.0,0.02907419204711914,0.0006538629531860352,0.5714285714285715,0.5714285714285715,0.0,0.5714285714285715,0.5714285714285715,0.0,0.07821720838546753,0.07018524408340454,-0.008031964302062988,0.0,-0.5714285714285715,0.0,-0.5714285714285715,0.039876341819763184,-0.038340866565704346,0.0,-0.5714285714285715,0.0,-0.5714285714285715,-0.043940722942352295,-0.12215793132781982
gemma_270m_it,instruct,currency,currency:16,currency:17,raw_question,declarative,plus_one,1,12,0.4,0.0,-0.4,0.0,0.0,0.0,0.02330869436264038,-0.0931512713432312,-0.11645996570587158,0.0,-0.4,0.0,0.0,-0.044432640075683594,-0.06774133443832397,0.0,-0.4,0.0,0.0,-0.00998234748840332,-0.0332910418510437,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.05775189399719238,0.06020897626876831,0.0024570822715759277,0.0,-0.2222222222222222,0.0,0.0,0.01515871286392212,-0.042593181133270264,0.0,-0.2222222222222222,0.0,0.0,-0.04202878475189209,-0.09978067874908447
gemma_270m_it,instruct,currency,currency:17,currency:2,raw_question,declarative,plus_one,1,12,0.8,0.0,-0.8,0.4,0.0,-0.4,0.020812034606933594,-0.11551225185394287,-0.13632428646087646,0.0,-0.8,0.0,-0.4,-0.0033807754516601562,-0.02419281005859375,0.8,0.0,0.4,0.0,0.02550286054611206,0.004690825939178467,0.5,0.2,-0.3,0.25,0.0,-0.25,0.0686272382736206,0.07841730117797852,0.00979006290435791,0.22222222222222224,-0.2777777777777778,0.0,-0.25,0.029587268829345703,-0.0390399694442749,0.0,-0.5,0.0,-0.25,-0.061403632164001465,-0.13003087043762207
gemma_270m_it,instruct,headquarters,headquarters:14,headquarters:15,raw_question,declarative,plus_one,1,12,0.2857142857142857,0.0,-0.2857142857142857,0.2857142857142857,0.0,-0.2857142857142857,0.036900877952575684,0.027139663696289062,-0.009761214256286621,0.0,-0.2857142857142857,0.0,-0.2857142857142857,-0.05135691165924072,-0.0882577896118164,0.2857142857142857,0.0,0.2857142857142857,0.0,0.034983932971954346,-0.0019169449806213379,0.2222222222222222,0.33333333333333337,0.11111111111111116,0.2222222222222222,0.33333333333333337,0.11111111111111116,0.04667776823043823,0.04019409418106079,-0.006483674049377441,0.0,-0.2222222222222222,-0.1818181818181818,-0.404040404040404,-0.008351624011993408,-0.05502939224243164,0.0,-0.2222222222222222,-0.1818181818181818,-0.404040404040404,-0.04652822017669678,-0.09320598840713501
gemma_270m_it,instruct,headquarters,headquarters:15,headquarters:16,raw_question,declarative,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.029908061027526855,-0.020261108875274658,-0.050169169902801514,0.0,0.0,0.0,0.0,-0.005198955535888672,-0.03510701656341553,0.0,0.0,0.0,0.0,0.02508169412612915,-0.004826366901397705,0.0,0.0,0.0,0.0,0.0,0.0,0.009983420372009277,0.010346174240112305,0.00036275386810302734,0.0,0.0,0.0,0.0,0.0077536702156066895,-0.002229750156402588,0.0,0.0,-0.18181818181818182,-0.18181818181818182,-0.009174942970275879,-0.019158363342285156
gemma_270m_it,instruct,headquarters,headquarters:16,headquarters:17,raw_question,declarative,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.04280608892440796,-0.037700772285461426,-0.08050686120986938,0.0,0.0,0.0,0.0,-0.037444233894348145,-0.0802503228187561,0.0,0.0,0.0,0.0,-0.0010907649993896484,-0.04389685392379761,0.0,0.0,0.0,-0.2222222222222222,0.0,0.2222222222222222,0.0476720929145813,0.04168432950973511,-0.005987763404846191,0.0,0.0,0.0,0.2222222222222222,0.009913325309753418,-0.03775876760482788,0.0,0.0,0.0,0.2222222222222222,-0.04078906774520874,-0.08846116065979004
gemma_270m_it,instruct,headquarters,headquarters:17,headquarters:2,raw_question,declarative,plus_one,1,12,0.22222222222222224,0.0,-0.22222222222222224,0.22222222222222224,0.0,-0.22222222222222224,0.039631187915802,-0.11274737119674683,-0.15237855911254883,0.0,-0.22222222222222224,0.0,-0.22222222222222224,-0.008758306503295898,-0.0483894944190979,0.0,-0.22222222222222224,0.0,-0.22222222222222224,-0.002451658248901367,-0.04208284616470337,0.0,0.0,0.0,-0.2222222222222222,-0.33333333333333337,-0.11111111111111116,0.06573981046676636,0.04899507761001587,-0.01674473285675049,0.0,0.0,-0.18181818181818182,0.04040404040404039,-0.03513062000274658,-0.10087043046951294,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.404040404040404,-0.04705232381820679,-0.11279213428497314
gemma_270m_it,instruct,birth_place,birth_place:14,birth_place:15,raw_question,declarative,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.03360491991043091,-0.03882145881652832,-0.07242637872695923,0.0,0.0,0.0,0.0,0.011350452899932861,-0.022254467010498047,0.0,0.0,0.0,0.0,-0.0003409385681152344,-0.03394585847854614,0.0,0.0,0.0,0.0,0.0,0.0,0.05378401279449463,0.05630451440811157,0.0025205016136169434,0.0,0.0,0.0,0.0,0.047222256660461426,-0.006561756134033203,0.0,0.0,0.0,0.0,0.04121851921081543,-0.0125654935836792
gemma_270m_it,instruct,birth_place,birth_place:15,birth_place:16,raw_question,declarative,plus_one,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.03909754753112793,-0.10539281368255615,-0.14449036121368408,0.0,0.0,0.0,0.0,9.804964065551758e-05,-0.03899949789047241,0.0,0.0,0.0,0.0,0.009434819221496582,-0.029662728309631348,0.0,0.0,0.0,0.0,0.0,0.0,0.043761372566223145,0.0556827187538147,0.011921346187591553,0.0,0.0,0.0,0.0,0.03315234184265137,-0.010609030723571777,0.0,0.0,0.0,0.0,0.029761552810668945,-0.0139998197555542
gemma_270m_it,instruct,birth_place,birth_place:16,birth_place:17,raw_question,declarative,plus_one,1,12,0.4,0.0,-0.4,0.4,0.0,-0.4,0.021505355834960938,-0.04279738664627075,-0.06430274248123169,0.0,-0.4,0.0,-0.4,-0.013337552547454834,-0.03484290838241577,0.0,-0.4,0.0,-0.4,0.0013731718063354492,-0.02013218402862549,0.28571428571428575,0.0,-0.28571428571428575,0.28571428571428575,0.0,-0.28571428571428575,0.06988948583602905,0.0723414421081543,0.002451956272125244,0.0,-0.28571428571428575,0.0,-0.28571428571428575,0.07214981317520142,0.0022603273391723633,0.0,-0.28571428571428575,0.0,-0.28571428571428575,0.05380517244338989,-0.01608431339263916
