model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_relation_control_fact_id,lexical_distractor
gemma_270m_it,gemma,instruct,official_language:2,official_language,Algeria,Arabic,chat_template,analysis,Arabic,rabic,Arabic,116,-10.1875,0.0,0.0,0.0,0.9090909090909091,capital:2,official_language:0,Albanian
gemma_270m_it,gemma,instruct,official_language:3,official_language,Andorra,Catalan,raw_question,holdout,"A)  Spain
B)  France",spain b france,"

",106,-12.75,0.0,0.0,0.0,0.2857142857142857,capital:3,official_language:0,Dari
gemma_270m_it,gemma,instruct,official_language:3,official_language,Andorra,Catalan,declarative,holdout,entitled to a free and open access to the internet,entitled to a free and open access to the internet,entitled,4939,-13.4375,0.0,0.0,0.0,0.14035087719298245,capital:3,official_language:0,Dari
gemma_270m_it,gemma,instruct,official_language:3,official_language,Andorra,Catalan,qa,holdout,Andorra is an official language of the United Kingdom.,ndorra is an official language of the united kingdom,Andorra,179,-10.25,0.0,0.0,0.0,0.1694915254237288,capital:3,official_language:0,Dari
gemma_270m_it,gemma,instruct,official_language:3,official_language,Andorra,Catalan,chat_template,holdout,La Franca,la franca,La,1029,-11.5625,0.0,0.0,0.0,0.375,capital:3,official_language:0,Dari
gemma_270m_it,gemma,instruct,currency:0,currency,Afghanistan,Afghan afghani,raw_question,analysis,The currency of Afghanistan is the Afghan Rupee,the afghan rupee,"

",36,-10.0,0.0,0.0,0.4,0.5333333333333333,capital:0,currency:1,Albanian lek
gemma_270m_it,gemma,instruct,currency:0,currency,Afghanistan,Afghan afghani,declarative,analysis,"the Afghan Rupee (AFR).

The",the afghan rupee afr the,the,14,-6.875,0.0,0.0,0.28571428571428575,0.42105263157894735,capital:0,currency:1,Albanian lek
gemma_270m_it,gemma,instruct,currency:0,currency,Afghanistan,Afghan afghani,qa,analysis,The currency of Afghanistan is the Afghan Rupee (,the afghan rupee,The,4,-1.6875,0.0,0.0,0.4,0.5333333333333333,capital:0,currency:1,Albanian lek
gemma_270m_it,gemma,instruct,currency:0,currency,Afghanistan,Afghan afghani,chat_template,analysis,USD,usd,USD,400,-10.75,0.0,0.0,0.0,0.0,capital:0,currency:1,Albanian lek
gemma_270m_it,gemma,instruct,currency:1,currency,Albania,Albanian lek,raw_question,analysis,The currency of Albania is the Albanian Lek (,the albanian lek,"

",23,-9.75,0.0,1.0,0.8,0.8571428571428571,capital:1,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:1,currency,Albania,Albanian lek,declarative,analysis,"the Albanian Lek (ALL).

The Albanian Lek",the albanian lek all the albanian lek,the,4,-5.625,0.0,1.0,0.4444444444444445,0.4897959183673469,capital:1,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:1,currency,Albania,Albanian lek,qa,analysis,The Albanian currency is the Albanian Lek (ALL).,the albanian currency is the albanian lek all,The,2,-0.125,0.0,1.0,0.4,0.42105263157894735,capital:1,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:1,currency,Albania,Albanian lek,chat_template,analysis,Euro,euro,Euro,31,-9.125,0.0,0.0,0.0,0.125,capital:1,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:2,currency,Algeria,Algerian dinar,raw_question,analysis,The answer is: Algeria's currency.,the answer is algeria's currency,"

",22,-9.5,0.0,0.0,0.0,0.391304347826087,capital:2,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:2,currency,Algeria,Algerian dinar,declarative,analysis,"the Algerian Franc (AED).

The exchange rate",the algerian franc aed the exchange rate,the,12,-7.5,0.0,0.0,0.22222222222222224,0.37037037037037035,capital:2,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:2,currency,Algeria,Algerian dinar,qa,analysis,"The Algerian franc (AED)

Q: What",the algerian franc aed q what,The,2,-0.875,0.0,0.0,0.25,0.46511627906976744,capital:2,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:2,currency,Algeria,Algerian dinar,chat_template,analysis,AEDR,edr,AED,4,-3.0,0.0,0.0,0.0,0.35294117647058826,capital:2,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:3,currency,Andorra,euro,raw_question,holdout,"A) Liechtenstein
B) Monaco
C",liechtenstein b monaco c,"

",13739,-20.40625,0.0,0.0,0.0,0.14285714285714285,capital:3,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:3,currency,Andorra,euro,declarative,holdout,the *Andorran* (also known as,the *andorran* also known as,the,417,-11.6875,0.0,0.0,0.0,0.125,capital:3,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:3,currency,Andorra,euro,qa,holdout,"Andorra is a small, independent country in the Iberian",ndorra is a small independent country in the iberian,Andorra,1702,-13.875,0.0,0.0,0.0,0.03571428571428571,capital:3,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,currency:3,currency,Andorra,euro,chat_template,holdout,EUR,eur,EUR,347,-11.1875,0.0,0.0,0.0,0.8571428571428571,capital:3,currency:0,Afghan afghani
gemma_270m_it,gemma,instruct,headquarters:0,headquarters,Amazon,Seattle,raw_question,analysis,"Amazon is headquartered in London, UK.",mazon is headquartered in london uk,"

",145,-11.625,0.0,0.0,0.0,0.23809523809523808,,headquarters:1,Santa Clara
gemma_270m_it,gemma,instruct,headquarters:0,headquarters,Amazon,Seattle,declarative,analysis,"Seattle, Washington, and it's a major",seattle washington and it's a major,Seattle,1,2.125,0.0,1.0,0.5,0.6792452830188679,,headquarters:1,Santa Clara
gemma_270m_it,gemma,instruct,headquarters:0,headquarters,Amazon,Seattle,qa,analysis,"Amazon is headquartered in Seattle, Washington.

Q",mazon is headquartered in seattle washington q,Amazon,7,-5.75,0.0,1.0,0.4444444444444445,0.5625,,headquarters:1,Santa Clara
gemma_270m_it,gemma,instruct,headquarters:0,headquarters,Amazon,Seattle,chat_template,analysis,Seattle,seattle,Seattle,13,-11.625,1.0,1.0,1.0,1.0,,headquarters:1,Santa Clara
gemma_270m_it,gemma,instruct,headquarters:1,headquarters,Apple,Cupertino,raw_question,analysis,"Apple is headquartered in Cupertino, California.",pple is headquartered in cupertino california,"

",432,-13.375,0.0,1.0,0.5,0.6153846153846154,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:1,headquarters,Apple,Cupertino,declarative,analysis,"Cupertino, California, and it's a world",cupertino california and it's a world,Cupertino,1,6.5,0.0,1.0,0.5,0.7017543859649122,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:1,headquarters,Apple,Cupertino,qa,analysis,"Apple is headquartered in Cupertino, California.
Q",pple is headquartered in cupertino california q,Apple,2,-2.5,0.0,1.0,0.4444444444444445,0.5970149253731343,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:1,headquarters,Apple,Cupertino,chat_template,analysis,San Francisco,san francisco,San,7,-4.625,0.0,0.0,0.0,0.18181818181818182,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:2,headquarters,IBM,Armonk,raw_question,analysis,IBM is headquartered in New York City.,ibm is headquartered in new york city,"

",5657,-17.09375,0.0,0.0,0.4,0.46153846153846156,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:2,headquarters,IBM,Armonk,declarative,analysis,"New York City, and the company's headquarters",new york city and the company's headquarters,New,257,-7.625,0.0,0.0,0.4,0.2711864406779661,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:2,headquarters,IBM,Armonk,qa,analysis,"IBM is headquartered in New York City.

Q",ibm is headquartered in new york city q,IBM,743,-11.21875,0.0,0.0,0.36363636363636365,0.4444444444444444,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:2,headquarters,IBM,Armonk,chat_template,analysis,New York City,new york city,New,28474,-30.9375,0.0,0.0,0.6666666666666666,0.5714285714285714,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:3,headquarters,Intel,Santa Clara,raw_question,holdout,The headquarters of Intel is located in Mountain View,the headquarters of intel is located in mountain view,"

",1755,-15.3125,0.0,0.0,0.0,0.18666666666666668,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:3,headquarters,Intel,Santa Clara,declarative,holdout,"the heart of the city, a bustling hub of",the heart of the city a bustling hub of,the,64,-5.875,0.0,0.0,0.0,0.32786885245901637,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:3,headquarters,Intel,Santa Clara,qa,holdout,"Intel is headquartered in Mountain View, California, USA",intel is headquartered in mountain view california usa,Intel,167,-9.375,0.0,0.0,0.18181818181818182,0.4473684210526316,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,headquarters:3,headquarters,Intel,Santa Clara,chat_template,holdout,Silicon Valley,silicon valley,Silicon,5943,-25.0,0.0,0.0,0.0,0.3333333333333333,,headquarters:0,Seattle
gemma_270m_it,gemma,instruct,birth_place:0,birth_place,Adele,London,raw_question,analysis,"Adele was born in London, England.",london england,"

",728,-15.875,0.0,1.0,0.6666666666666666,0.6,,birth_place:1,Honolulu
gemma_270m_it,gemma,instruct,birth_place:0,birth_place,Adele,London,declarative,analysis,"1984, and she is a",1984 and she is a,▁,2,-2.25,0.0,0.0,0.0,0.17391304347826086,,birth_place:1,Honolulu
gemma_270m_it,gemma,instruct,birth_place:0,birth_place,Adele,London,qa,analysis,"Adele was born in London, England.

Q",london england q,Adele,14,-6.375,0.0,1.0,0.5,0.5454545454545454,,birth_place:1,Honolulu
gemma_270m_it,gemma,instruct,birth_place:0,birth_place,Adele,London,chat_template,analysis,London,london,London,869,-13.5625,1.0,1.0,1.0,1.0,,birth_place:1,Honolulu
gemma_270m_it,gemma,instruct,birth_place:1,birth_place,Barack Obama,Honolulu,raw_question,analysis,"The birth of Barack Obama was in Honolulu,",the birth of barack obama was in honolulu,"

",139,-13.4375,0.0,1.0,0.2222222222222222,0.32653061224489793,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:1,birth_place,Barack Obama,Honolulu,declarative,analysis,"Honolulu, Hawaii, on August 4,",honolulu hawaii on august 4,Honolulu,1,2.625,0.0,1.0,0.5714285714285715,0.7142857142857143,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:1,birth_place,Barack Obama,Honolulu,qa,analysis,"Barack Obama was born in Honolulu, Hawaii.",honolulu hawaii,Barack,15,-4.9375,1.0,1.0,1.0,1.0,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:1,birth_place,Barack Obama,Honolulu,chat_template,analysis,"Washington, D.C.",washington d c,Washington,20,-12.0,0.0,0.0,0.0,0.2727272727272727,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:2,birth_place,Bill Gates,Seattle,raw_question,analysis,"Bill Gates was born in Redmond, Washington,",redmond washington,"

",328,-14.15625,0.0,0.0,0.5,0.6666666666666666,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:2,birth_place,Bill Gates,Seattle,declarative,analysis,1954. He is the founder,1954 he is the founder,▁,3,-6.625,0.0,0.0,0.0,0.3,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:2,birth_place,Bill Gates,Seattle,qa,analysis,Bill Gates was born in 1954,1954,Bill,36,-7.1875,0.0,0.0,0.0,0.0,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:2,birth_place,Bill Gates,Seattle,chat_template,analysis,Bill Gates,bill gates,Bill,148,-12.15625,0.0,0.0,0.0,0.35294117647058826,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,raw_question,holdout,"Cristiano Ronaldo was born in Lisbon, Portugal.",lisbon portugal,"

",721,-15.46875,0.0,0.0,0.0,0.2727272727272727,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,declarative,holdout,"1984 in Lisbon, Portugal.",1984 in lisbon portugal,▁,69,-9.0,0.0,0.0,0.0,0.2,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,qa,holdout,"Cristiano Ronaldo was born in Portugal.

Q:",portugal q,Cristiano,112,-10.6875,0.0,0.0,0.0,0.35294117647058826,,birth_place:0,London
gemma_270m_it,gemma,instruct,birth_place:3,birth_place,Cristiano Ronaldo,Funchal,chat_template,holdout,Portugal,portugal,Portugal,41149,-34.625,0.0,0.0,0.0,0.4,,birth_place:0,London
