fact_id,relation,position,layer,within_fact_similarity,same_relation_similarity,invariance_gap,split_eval,analysis_variant
capital:2,capital,subject,1,0.9998652835687002,0.9948997249936357,0.004965558575064533,all,all_families
capital:2,capital,subject,2,0.9997970461845398,0.98976215084686,0.010034895337679761,all,all_families
capital:2,capital,subject,3,0.9999131063620249,0.932763684540987,0.06714942182103789,all,all_families
capital:2,capital,subject,4,0.9994007547696432,0.9299539044937667,0.06944685027587649,all,all_families
capital:2,capital,subject,5,0.9997768302758535,0.9764596204109052,0.02331720986494834,all,all_families
capital:2,capital,subject,6,0.9993471503257751,0.9773558610502411,0.021991289275534065,all,all_families
capital:2,capital,subject,7,0.9989956219991049,0.9864044202601209,0.012591201738983981,all,all_families
capital:2,capital,subject,8,0.9985020260016123,0.9892213999786797,0.009280626022932559,all,all_families
capital:2,capital,subject,9,0.9984237353006998,0.9911517435136963,0.007271991787003551,all,all_families
capital:2,capital,subject,10,0.9978358646233877,0.992306167150245,0.005529697473142692,all,all_families
capital:2,capital,subject,11,0.9861903687318166,0.9675615598611972,0.018628808870619462,all,all_families
capital:2,capital,subject,12,0.9864027003447214,0.9193246916813009,0.06707800866342051,all,all_families
capital:2,capital,subject,13,0.9901652932167053,0.95529935859582,0.034865934620885275,all,all_families
capital:2,capital,subject,14,0.983652134736379,0.9508113034946077,0.032840831241771284,all,all_families
capital:2,capital,subject,15,0.9814010858535767,0.9291709251701832,0.05223016068339348,all,all_families
capital:2,capital,subject,16,0.9838685790697733,0.9493685143397135,0.03450006473005984,all,all_families
capital:2,capital,subject,17,0.8769950767358144,0.6859291240244227,0.1910659527113917,all,all_families
capital:2,capital,preanswer,0,0.8689456681410471,0.9024441001169822,-0.03349843197593505,all,all_families
capital:2,capital,preanswer,1,0.9854908883571625,0.9890361717518639,-0.003545283394701393,all,all_families
capital:2,capital,preanswer,2,0.977492113908132,0.9832725158947355,-0.005780401986603567,all,all_families
capital:2,capital,preanswer,3,0.9366920391718546,0.9527365736225072,-0.01604453445065257,all,all_families
capital:2,capital,preanswer,4,0.9385072290897369,0.9550052916302401,-0.016498062540503122,all,all_families
capital:2,capital,preanswer,5,0.9591837724049886,0.9692986931870965,-0.01011492078210785,all,all_families
capital:2,capital,preanswer,6,0.9702581067879995,0.9779693081098444,-0.007711201321844885,all,all_families
capital:2,capital,preanswer,7,0.9829165736834208,0.987163107842207,-0.004246534158786175,all,all_families
capital:2,capital,preanswer,8,0.9800251026948293,0.9850456019973054,-0.005020499302476056,all,all_families
capital:2,capital,preanswer,9,0.973434567451477,0.9800051623845801,-0.00657059493310308,all,all_families
capital:2,capital,preanswer,10,0.982111910978953,0.9863469835151645,-0.0042350725362114705,all,all_families
capital:2,capital,preanswer,11,0.9472038348515829,0.9595319085261401,-0.012328073674557238,all,all_families
capital:2,capital,preanswer,12,0.9399226506551107,0.798883539131459,0.14103911152365167,all,all_families
capital:2,capital,preanswer,13,0.9531228045622507,0.9116350754218943,0.04148772914035648,all,all_families
capital:2,capital,preanswer,14,0.9614733556906382,0.9329748894361889,0.028498466254449295,all,all_families
capital:2,capital,preanswer,15,0.9506794611612955,0.8922680007184253,0.05841146044287027,all,all_families
capital:2,capital,preanswer,16,0.961361825466156,0.9304555974462453,0.03090622801991072,all,all_families
capital:2,capital,preanswer,17,0.7454741994539896,0.6650435283560964,0.08043067109789326,all,all_families
capital:3,capital,subject,0,0.9970143934090933,0.8269156596678144,0.17009873374127882,all,all_families
capital:3,capital,subject,1,0.999830941359202,0.9938024321899694,0.006028509169232588,all,all_families
capital:3,capital,subject,2,0.9995800455411276,0.9864932239493903,0.013086821591737241,all,all_families
capital:3,capital,subject,3,0.9997639159361521,0.9202005004181582,0.07956341551799395,all,all_families
capital:3,capital,subject,4,0.999337355295817,0.9206670684849515,0.07867028681086552,all,all_families
capital:3,capital,subject,5,0.9996360937754313,0.9731140095083153,0.026522084267115997,all,all_families
capital:3,capital,subject,6,0.999440481265386,0.9735255881267435,0.02591489313864248,all,all_families
capital:3,capital,subject,7,0.9990593393643697,0.984752111356048,0.014307228008321737,all,all_families
capital:3,capital,subject,8,0.9988273282845815,0.9870661979212481,0.011761130363333483,all,all_families
capital:3,capital,subject,9,0.9987651705741882,0.9899828438373173,0.00878232673687096,all,all_families
capital:3,capital,subject,10,0.9984151323636373,0.9912629375124679,0.007152194851169469,all,all_families
capital:3,capital,subject,11,0.9881322979927063,0.9567409043802935,0.03139139361241283,all,all_families
capital:3,capital,subject,12,0.988535741964976,0.9040116104571259,0.0845241315078501,all,all_families
capital:3,capital,subject,13,0.9909776449203491,0.9457175972707131,0.04526004764963598,all,all_families
capital:3,capital,subject,14,0.9851968089739481,0.9412456913029447,0.04395111767100346,all,all_families
capital:3,capital,subject,15,0.9836642543474833,0.9081333560102126,0.07553089833727067,all,all_families
capital:3,capital,subject,16,0.9859321614106497,0.9363250530817929,0.04960710832885673,all,all_families
capital:3,capital,subject,17,0.9057371218999227,0.629180667374064,0.27655645452585875,all,all_families
capital:3,capital,preanswer,0,0.8757802645365397,0.9048222364748225,-0.02904197193828284,all,all_families
capital:3,capital,preanswer,1,0.9851048489411672,0.9888816576670197,-0.0037768087258525096,all,all_families
capital:3,capital,preanswer,2,0.9781337678432465,0.9834817989784128,-0.005348031135166353,all,all_families
capital:3,capital,preanswer,3,0.9375487963358561,0.9530127090128029,-0.0154639126769468,all,all_families
capital:3,capital,preanswer,4,0.9414807856082916,0.9560131454730735,-0.014532359864781852,all,all_families
capital:3,capital,preanswer,5,0.9609209398428599,0.9698292512227508,-0.008908311379890899,all,all_families
capital:3,capital,preanswer,6,0.9729324479897817,0.9786565956823966,-0.005724147692614867,all,all_families
capital:3,capital,preanswer,7,0.9832585453987122,0.9872458954067791,-0.003987350008066937,all,all_families
capital:3,capital,preanswer,8,0.9803539017836252,0.9851297554286087,-0.004775853644983452,all,all_families
capital:3,capital,preanswer,9,0.9737276037534078,0.979977037100231,-0.006249433346823152,all,all_families
capital:3,capital,preanswer,10,0.9823554952939352,0.9861164384466761,-0.003760943152740892,all,all_families
capital:3,capital,preanswer,11,0.9467206299304962,0.9578363056130269,-0.01111567568253069,all,all_families
capital:3,capital,preanswer,12,0.9458458026250204,0.803075113278978,0.14277068934604242,all,all_families
capital:3,capital,preanswer,13,0.9595578412214915,0.9164489654495436,0.043108875771947885,all,all_families
capital:3,capital,preanswer,14,0.9644071757793427,0.9363496662939296,0.02805750948541308,all,all_families
capital:3,capital,preanswer,15,0.9539954463640848,0.8964375555515289,0.05755789081255591,all,all_families
capital:3,capital,preanswer,16,0.9641474386056265,0.9344150386750698,0.029732399930556652,all,all_families
capital:3,capital,preanswer,17,0.7744710246721903,0.6778508510221454,0.09662017365004494,all,all_families
capital:4,capital,subject,0,0.9989317953586578,0.8961579753633808,0.10277381999527702,all,all_families
capital:4,capital,subject,1,0.999904861052831,0.9956033786430079,0.0043014824098231985,all,all_families
capital:4,capital,subject,2,0.99982217947642,0.9907690900213578,0.009053089455062224,all,all_families
capital:4,capital,subject,3,0.9999160567919413,0.9239999943358057,0.07591606245613558,all,all_families
capital:4,capital,subject,4,0.9992965360482534,0.9213555961409036,0.07794093990734985,all,all_families
capital:4,capital,subject,5,0.9998244345188141,0.9736247461508302,0.02619968836798392,all,all_families
capital:4,capital,subject,6,0.9994426667690277,0.974789153346244,0.024653513422783657,all,all_families
capital:4,capital,subject,7,0.998516857624054,0.985364752876408,0.013152104747645943,all,all_families
capital:4,capital,subject,8,0.9984587728977203,0.988340005497722,0.010118767399998285,all,all_families
capital:4,capital,subject,9,0.9983840684096018,0.9904413087403073,0.007942759669294475,all,all_families
capital:4,capital,subject,10,0.9980530738830566,0.9919758596841026,0.006077214198954017,all,all_families
capital:4,capital,subject,11,0.9882345696290334,0.963612121036824,0.02462244859220941,all,all_families
capital:4,capital,subject,12,0.9886788427829742,0.9130591232987011,0.07561971948427315,all,all_families
capital:4,capital,subject,13,0.9910167654355367,0.9522939495304051,0.0387228159051316,all,all_families
capital:4,capital,subject,14,0.9841594398021698,0.947645851137007,0.036513588665162855,all,all_families
capital:4,capital,subject,15,0.9823020994663239,0.9232883876299157,0.059013711836408134,all,all_families
capital:4,capital,subject,16,0.9852001170317332,0.9469292098108459,0.03827090722088722,all,all_families
capital:4,capital,subject,17,0.8909807999928793,0.6819947257309276,0.2089860742619517,all,all_families
capital:4,capital,preanswer,0,0.8702106277147929,0.9028930646531722,-0.032682436938379356,all,all_families
capital:4,capital,preanswer,1,0.9853804111480713,0.9890011807574945,-0.0036207696094232578,all,all_families
capital:4,capital,preanswer,2,0.9778725802898407,0.9834066894562805,-0.005534109166439816,all,all_families
capital:4,capital,preanswer,3,0.9371474087238312,0.9528989357983365,-0.015751527074505334,all,all_families
capital:4,capital,preanswer,4,0.937443604071935,0.9545411616563797,-0.017097557584444645,all,all_families
capital:4,capital,preanswer,5,0.9589337209860483,0.9691828859641272,-0.010249164978078817,all,all_families
capital:4,capital,preanswer,6,0.9701587657133738,0.9778902094592067,-0.0077314437458329,all,all_families
capital:4,capital,preanswer,7,0.9829868872960409,0.9871745208168731,-0.004187633520832179,all,all_families
capital:4,capital,preanswer,8,0.9796063105265299,0.9848873830016922,-0.005281072475162296,all,all_families
capital:4,capital,preanswer,9,0.9736857116222382,0.9800792005570496,-0.006393488934811398,all,all_families
capital:4,capital,preanswer,10,0.9822659293810526,0.9863982698058381,-0.004132340424785497,all,all_families
capital:4,capital,preanswer,11,0.9471125304698944,0.9593170052942108,-0.012204474824316414,all,all_families
capital:4,capital,preanswer,12,0.947637289762497,0.791663717259379,0.15597357250311794,all,all_families
capital:4,capital,preanswer,13,0.9589069286982218,0.9150838216438013,0.043823107054420496,all,all_families
capital:4,capital,preanswer,14,0.9648598432540894,0.9349486448747271,0.02991119837936229,all,all_families
capital:4,capital,preanswer,15,0.9530756970246633,0.89637240723652,0.05670328978814332,all,all_families
capital:4,capital,preanswer,16,0.9637095133463541,0.9347187449388644,0.02899076840748971,all,all_families
capital:4,capital,preanswer,17,0.7829069495201111,0.6905612266238998,0.09234572289621124,all,all_families
capital:5,capital,subject,0,0.999401330947876,0.47364733773557577,0.5257539932123002,all,all_families
capital:5,capital,subject,1,0.9999604721864065,0.9789532155675047,0.021007256618901793,all,all_families
capital:5,capital,subject,2,0.9996662636597952,0.9145005772657254,0.08516568639406974,all,all_families
capital:5,capital,subject,3,0.9998779793580373,0.8842237881001305,0.11565419125790688,all,all_families
capital:5,capital,subject,4,0.99982417623202,0.9149018361726228,0.08492234005939725,all,all_families
capital:5,capital,subject,5,0.9998463094234467,0.9615887333365047,0.038257576086941913,all,all_families
capital:5,capital,subject,6,0.9998323222001394,0.9561863267684684,0.043645995431671025,all,all_families
capital:5,capital,subject,7,0.9998074571291605,0.9524497595780036,0.04735769755115693,all,all_families
capital:5,capital,subject,8,0.9997620383898417,0.9718973126043292,0.027864725785512467,all,all_families
capital:5,capital,subject,9,0.999768853187561,0.9744232969687265,0.025345556218834497,all,all_families
capital:5,capital,subject,10,0.9997264544169108,0.9780744395273573,0.021652014889553484,all,all_families
capital:5,capital,subject,11,0.9996293584505717,0.9239985395003768,0.07563081895019486,all,all_families
capital:5,capital,subject,12,0.9993384778499603,0.8340222883750411,0.16531618947491922,all,all_families
capital:5,capital,subject,13,0.9991346995035807,0.8590208787251922,0.14011382077838852,all,all_families
capital:5,capital,subject,14,0.9988213976224264,0.8435019142925739,0.15531948332985246,all,all_families
capital:5,capital,subject,15,0.9983211855093638,0.7845229473622406,0.21379823814712318,all,all_families
capital:5,capital,subject,16,0.9982464909553528,0.8487867515753297,0.1494597393800231,all,all_families
capital:5,capital,subject,17,0.989147553841273,0.16531904030810385,0.8238285135331691,all,all_families
capital:5,capital,preanswer,0,0.8706924517949423,0.902844474377001,-0.03215202258205874,all,all_families
capital:5,capital,preanswer,1,0.9845541020234426,0.9886802231125972,-0.004126121089154555,all,all_families
capital:5,capital,preanswer,2,0.9778339167435964,0.9833006310988875,-0.0054667143552911135,all,all_families
capital:5,capital,preanswer,3,0.9379644989967346,0.9531452401595957,-0.015180741162861056,all,all_families
capital:5,capital,preanswer,4,0.9371118148167928,0.9541451884981464,-0.017033373681353603,all,all_families
capital:5,capital,preanswer,5,0.9545563757419586,0.967224338256261,-0.012667962514302356,all,all_families
capital:5,capital,preanswer,6,0.971977174282074,0.9784643314778805,-0.006487157195806503,all,all_families
capital:5,capital,preanswer,7,0.9840703308582306,0.9874835248817416,-0.0034131940235110347,all,all_families
capital:5,capital,preanswer,8,0.9806021551291147,0.9850933122284272,-0.0044911570993124705,all,all_families
capital:5,capital,preanswer,9,0.9752962787946066,0.9803481001187774,-0.005051821324170813,all,all_families
capital:5,capital,preanswer,10,0.9829648931821188,0.986263703335734,-0.003298810153615217,all,all_families
capital:5,capital,preanswer,11,0.9473757942517599,0.9581743178560453,-0.01079852360428546,all,all_families
capital:5,capital,preanswer,12,0.9407203495502472,0.8233459690476165,0.11737438050263072,all,all_families
capital:5,capital,preanswer,13,0.9599506358305613,0.9265115383793326,0.03343909745122864,all,all_families
capital:5,capital,preanswer,14,0.9608517090479533,0.9413045309484005,0.019547178099552753,all,all_families
capital:5,capital,preanswer,15,0.9483378330866495,0.9045066314146799,0.04383120167196963,all,all_families
capital:5,capital,preanswer,16,0.9636398752530416,0.9401994788033121,0.023440396449729506,all,all_families
capital:5,capital,preanswer,17,0.7532956600189209,0.6865702455534655,0.06672541446545543,all,all_families
capital:6,capital,subject,0,0.9975290099779764,0.8903076289331212,0.10722138104485524,all,all_families
capital:6,capital,subject,1,0.9998841981093088,0.9959060275817618,0.003978170527547009,all,all_families
capital:6,capital,subject,2,0.9998069206873575,0.9906785902293289,0.009128330458028633,all,all_families
capital:6,capital,subject,3,0.9998662273089091,0.9182982646367129,0.08156796267219613,all,all_families
capital:6,capital,subject,4,0.9991749425729116,0.9200947830343947,0.07908015953851688,all,all_families
capital:6,capital,subject,5,0.9997366666793823,0.9713555116425542,0.028381155036828143,all,all_families
capital:6,capital,subject,6,0.9993926684061686,0.9718530568129876,0.027539611593180968,all,all_families
capital:6,capital,subject,7,0.99839519460996,0.9848700516364154,0.013525142973544568,all,all_families
capital:6,capital,subject,8,0.9981541633605957,0.9879256524145603,0.010228510946035385,all,all_families
capital:6,capital,subject,9,0.9981166621049246,0.9900595173239708,0.008057144780953762,all,all_families
capital:6,capital,subject,10,0.9978356659412384,0.9919394692953896,0.005896196645848839,all,all_families
capital:6,capital,subject,11,0.9880990485350291,0.9660472683608532,0.02205178017417586,all,all_families
capital:6,capital,subject,12,0.9852050344149271,0.9068315975806293,0.07837343683429787,all,all_families
capital:6,capital,subject,13,0.9888849258422852,0.9497874155640602,0.039097510278224945,all,all_families
capital:6,capital,subject,14,0.9814152320226034,0.9451171578291584,0.036298074193444996,all,all_families
capital:6,capital,subject,15,0.9791007538636526,0.920394325738444,0.05870642812520854,all,all_families
capital:6,capital,subject,16,0.9826728701591492,0.9452268864740344,0.03744598368511476,all,all_families
capital:6,capital,subject,17,0.8919626176357269,0.6704511571785107,0.22151146045721626,all,all_families
capital:6,capital,preanswer,0,0.8733032544453939,0.9039946871207041,-0.03069143267531016,all,all_families
capital:6,capital,preanswer,1,0.9855634272098541,0.9890567504746073,-0.0034933232647531565,all,all_families
capital:6,capital,preanswer,2,0.977787564198176,0.9833770282566547,-0.00558946405847871,all,all_families
capital:6,capital,preanswer,3,0.9367768665154775,0.9527676699354368,-0.015990803419959287,all,all_families
capital:6,capital,preanswer,4,0.9410066505273184,0.9558961978730034,-0.014889547345685039,all,all_families
capital:6,capital,preanswer,5,0.9589466253916422,0.9692238941788673,-0.010277268787225124,all,all_families
capital:6,capital,preanswer,6,0.9703584412733713,0.9780191752840491,-0.007660734010677794,all,all_families
capital:6,capital,preanswer,7,0.9833090603351593,0.987267759792945,-0.003958699457785708,all,all_families
capital:6,capital,preanswer,8,0.9799584249655405,0.9850223336149665,-0.005063908649425963,all,all_families
capital:6,capital,preanswer,9,0.9733687043190002,0.9799488695228801,-0.006580165203879829,all,all_families
capital:6,capital,preanswer,10,0.9823688467343649,0.9864179270670694,-0.004049080332704569,all,all_families
capital:6,capital,preanswer,11,0.9495992362499237,0.9602747434640632,-0.010675507214139457,all,all_families
capital:6,capital,preanswer,12,0.946682870388031,0.7896339948124745,0.15704887557555647,all,all_families
capital:6,capital,preanswer,13,0.9601496358712515,0.9175349083893439,0.04261472748190753,all,all_families
capital:6,capital,preanswer,14,0.9661665062109629,0.9367554731228772,0.02941103308808568,all,all_families
capital:6,capital,preanswer,15,0.9558592140674591,0.8968240953981876,0.05903511866927147,all,all_families
capital:6,capital,preanswer,16,0.9664581418037415,0.935259409906233,0.031198731897508436,all,all_families
capital:6,capital,preanswer,17,0.7792246242364248,0.6702380150775699,0.10898660915885494,all,all_families
capital:7,capital,subject,0,0.9997202754020691,0.9041291894939016,0.09559108590816745,all,all_families
capital:7,capital,subject,1,0.9999127089977264,0.9952964631511885,0.00461624584653797,all,all_families
capital:7,capital,subject,2,0.9998415311177572,0.9904063109527615,0.00943522016499565,all,all_families
capital:7,capital,subject,3,0.9999261001745859,0.926885453874574,0.07304064630001195,all,all_families
capital:7,capital,subject,4,0.9993496239185333,0.9265067185110906,0.07284290540744276,all,all_families
capital:7,capital,subject,5,0.999869684378306,0.9752000289804795,0.024669655397826507,all,all_families
capital:7,capital,subject,6,0.9992795785268148,0.976533778669203,0.022745799857611826,all,all_families
capital:7,capital,subject,7,0.9983439842859904,0.9851242628167657,0.013219721469224677,all,all_families
capital:7,capital,subject,8,0.9985261658827463,0.988604425726568,0.009921740156178305,all,all_families
capital:7,capital,subject,9,0.9986225068569183,0.9910650463665233,0.007557460490395074,all,all_families
capital:7,capital,subject,10,0.9981631537278494,0.9924497415914255,0.0057134121364238455,all,all_families
capital:7,capital,subject,11,0.9882203241189321,0.9649956077337265,0.023224716385205624,all,all_families
capital:7,capital,subject,12,0.9838936726252238,0.9017515112372005,0.08214216138802322,all,all_families
capital:7,capital,subject,13,0.9881160060564677,0.9436653414193321,0.04445066463713554,all,all_families
capital:7,capital,subject,14,0.9816871086756388,0.939330466749037,0.042356641926601823,all,all_families
capital:7,capital,subject,15,0.9816634257634481,0.9185591716976726,0.06310425406577547,all,all_families
capital:7,capital,subject,16,0.9846063256263733,0.9443318004555562,0.04027452517081709,all,all_families
capital:7,capital,subject,17,0.8685714900493622,0.6553329013233238,0.2132385887260384,all,all_families
capital:7,capital,preanswer,0,0.8715821405251821,0.9033962847555385,-0.031814144230356334,all,all_families
capital:7,capital,preanswer,1,0.9853828152020773,0.9888481013476849,-0.0034652861456075934,all,all_families
capital:7,capital,preanswer,2,0.9788288871447245,0.9836654588580132,-0.004836571713288662,all,all_families
capital:7,capital,preanswer,3,0.9371824363867441,0.9528786746018073,-0.015696238215063163,all,all_families
capital:7,capital,preanswer,4,0.9459772109985352,0.957531297688975,-0.011554086690439891,all,all_families
capital:7,capital,preanswer,5,0.9604362448056539,0.9696944583864773,-0.009258213580823349,all,all_families
capital:7,capital,preanswer,6,0.9720233082771301,0.9785590820452746,-0.006535773768144515,all,all_families
capital:7,capital,preanswer,7,0.9832972288131714,0.9872533350306398,-0.003956106217468447,all,all_families
capital:7,capital,preanswer,8,0.9802611569563547,0.985094438361771,-0.004833281405416279,all,all_families
capital:7,capital,preanswer,9,0.9733904699484507,0.9799019595717683,-0.006511489623317601,all,all_families
capital:7,capital,preanswer,10,0.9825230836868286,0.9863900299019673,-0.0038669462151387224,all,all_families
capital:7,capital,preanswer,11,0.94949671626091,0.9599886492771261,-0.010491933016216093,all,all_families
capital:7,capital,preanswer,12,0.9471994638442993,0.7940077360938577,0.15319172775044165,all,all_families
capital:7,capital,preanswer,13,0.960614949464798,0.9064499542993658,0.05416499516543216,all,all_families
capital:7,capital,preanswer,14,0.9663729468981425,0.9290142909568899,0.03735865594125254,all,all_families
capital:7,capital,preanswer,15,0.9576342205206553,0.8852527246755713,0.07238149584508402,all,all_families
capital:7,capital,preanswer,16,0.9684547086556753,0.9304532796582755,0.03800142899739978,all,all_families
capital:7,capital,preanswer,17,0.786288857460022,0.6627587363781298,0.12353012108189221,all,all_families
capital:8,capital,subject,0,0.9989176591237386,0.8599824579980444,0.13893520112569424,all,all_families
capital:8,capital,subject,1,0.9998693962891897,0.9944203706348643,0.005449025654325368,all,all_families
capital:8,capital,subject,2,0.9996969004472097,0.9882039173560984,0.011492983091111353,all,all_families
capital:8,capital,subject,3,0.9998543759187063,0.9236791806624216,0.07617519525628469,all,all_families
capital:8,capital,subject,4,0.9990126093228658,0.9271902360898607,0.07182237323300511,all,all_families
capital:8,capital,subject,5,0.9996661146481832,0.9741479259203462,0.025518188727837066,all,all_families
capital:8,capital,subject,6,0.9994087616602579,0.9755301420741221,0.023878619586135796,all,all_families
