model_name,model_family,model_variant,fact_id,relation,subject,expected_answer,prompt_family,split,generated_text,normalized_generated_text,top_prediction,target_rank,target_margin,full_exact_match,contains_expected,answer_f1,answer_similarity,same_subject_control_fact_id,same_subject_control_answer,same_subject_control_f1,same_subject_control_contains,same_relation_control_answer,same_relation_control_fact_id,same_relation_control_f1,same_relation_control_contains,lexical_distractor,lexical_distractor_f1,lexical_distractor_contains,max_control_f1,max_control_contains,target_selectivity,target_contains_selectivity,dominant_control
gemma_270m_base,gemma,base,capital:2,capital,Algeria,Algiers,qa,analysis,Algeria is a country in North Africa. It is,lgeria is a country in north africa it is,Algeria,5,-3.375,0.0,0.0,0.0,0.20833333333333334,official_language:2,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Andorra la Vella,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:2,capital,Algeria,Algiers,chat_template,analysis,"The capital of Algeria is Algiers.
User",lgiers user,The,23,-2.875,0.0,0.0,0.0,0.6666666666666666,official_language:2,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Andorra la Vella,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:3,capital,Andorra,Andorra la Vella,raw_question,analysis,The capital of Andorra is Andorra la Vella,ndorra la vella,"

",2,-0.625,0.0,0.0,0.6666666666666666,0.967741935483871,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,none
gemma_270m_base,gemma,base,capital:3,capital,Andorra,Andorra la Vella,declarative,analysis,the capital of Andorra. It is located in the,the capital of andorra it is located in the,the,3,-0.625,0.0,0.0,0.16666666666666666,0.3728813559322034,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,none
gemma_270m_base,gemma,base,capital:3,capital,Andorra,Andorra la Vella,qa,analysis,Andorra is a country in the south of Spain.,ndorra is a country in the south of spain,Andorra,1,2.875,0.0,0.0,0.0,0.38596491228070173,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:3,capital,Andorra,Andorra la Vella,chat_template,analysis,"Andorra is the capital of Andorra.
User:",ndorra is the capital of andorra user,Andorra,1,1.125,0.0,0.0,0.2,0.33962264150943394,official_language:3,Catalan,0.0,0.0,Kabul,capital:0,0.0,0.0,Algiers,0.0,0.0,0.0,0.0,0.2,0.0,none
gemma_270m_base,gemma,base,capital:4,capital,Angola,Luanda,raw_question,analysis,"What is the capital of Angola?

What",what is the capital of angola? what,"

",30,-6.0,0.0,0.0,0.0,0.1951219512195122,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:4,capital,Angola,Luanda,declarative,analysis,the capital of the country of Angola. It is,the capital of the country of angola it is,the,7,-2.0,0.0,0.0,0.0,0.20833333333333334,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:4,capital,Angola,Luanda,qa,analysis,Angola is a country in the South-West of,ngola is a country in the south-west of,Angola,6,-3.0625,0.0,0.0,0.0,0.08888888888888889,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:4,capital,Angola,Luanda,chat_template,analysis,"Angola is the capital of Angola.
User:",ngola is the capital of angola user,Angola,29,-3.4375,0.0,0.0,0.0,0.1951219512195122,official_language:4,Portuguese,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:5,capital,Antigua and Barbuda,Saint John's,raw_question,analysis,Antigua and Barbuda is a British Overseas Territory in,ntigua and barbuda is a british overseas territory in,Antigua,172,-8.4375,0.0,0.0,0.0,0.15384615384615385,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:5,capital,Antigua and Barbuda,Saint John's,declarative,analysis,"a small, but beautiful island in the Caribbean.",small but beautiful island in the caribbean,a,226,-6.5,0.0,0.0,0.0,0.18181818181818182,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:5,capital,Antigua and Barbuda,Saint John's,qa,analysis,Antigua and Barbuda is a British colony in the,ntigua and barbuda is a british colony in the,Antigua,38,-7.75,0.0,0.0,0.0,0.17543859649122806,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:5,capital,Antigua and Barbuda,Saint John's,chat_template,analysis,Antigua and Barbuda is the capital of Antigua and,ntigua and barbuda is the capital of antigua and,Antigua,149,-6.625,0.0,0.0,0.0,0.16666666666666666,official_language:5,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:6,capital,Argentina,Buenos Aires,raw_question,analysis,"What is the capital of Argentina?

What",what is the capital of argentina? what,"

",8,-3.375,0.0,0.0,0.0,0.12,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:6,capital,Argentina,Buenos Aires,declarative,analysis,Buenos Aires. It is the largest city in Argentina,buenos aires it is the largest city in argentina,Buenos,1,0.875,0.0,1.0,0.3636363636363636,0.4,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.3636363636363636,1.0,none
gemma_270m_base,gemma,base,capital:6,capital,Argentina,Buenos Aires,qa,analysis,Argentina is a country in South America. It is,rgentina is a country in south america it is,Argentina,2,0.0,0.0,0.0,0.0,0.25,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:6,capital,Argentina,Buenos Aires,chat_template,analysis,"Buenos Aires.
User: Buenos Aires is the",buenos aires user buenos aires is the,Buenos,1,0.75,0.0,1.0,0.4444444444444445,0.4897959183673469,official_language:6,Guaraní,0.0,0.0,Kabul,capital:0,0.0,0.0,Baku,0.0,0.0,0.0,0.0,0.4444444444444445,1.0,none
gemma_270m_base,gemma,base,capital:7,capital,Armenia,Yerevan,raw_question,analysis,"What is the capital of Armenia?

What",what is the capital of armenia? what,"

",11,-3.75,0.0,0.0,0.0,0.09302325581395349,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:7,capital,Armenia,Yerevan,declarative,analysis,Yerevan. It is the capital of the Republic of,yerevan it is the capital of the republic of,Yerevan,1,1.125,0.0,1.0,0.19999999999999998,0.27450980392156865,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
gemma_270m_base,gemma,base,capital:7,capital,Armenia,Yerevan,qa,analysis,Armenia is a country in the Caucasus region of the,rmenia is a country in the caucasus region of the,Armenia,3,-0.375,0.0,0.0,0.0,0.14285714285714285,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:7,capital,Armenia,Yerevan,chat_template,analysis,"Armenia is the capital of Armenia.
User:",rmenia is the capital of armenia user,Armenia,3,-0.5625,0.0,0.0,0.0,0.09090909090909091,official_language:7,Armenian,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:8,capital,Australia,Canberra,raw_question,analysis,What is the capital of the United States?,what is the capital of the united states?,"

",64,-7.1875,0.0,0.0,0.0,0.12244897959183673,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:8,capital,Australia,Canberra,declarative,analysis,"Melbourne, and the city is known for its beautiful",melbourne and the city is known for its beautiful,Melbourne,2,-0.125,0.0,0.0,0.0,0.17543859649122806,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:8,capital,Australia,Canberra,qa,analysis,Australia is a country in the southern hemisphere. It,ustralia is a country in the southern hemisphere it,Australia,13,-3.625,0.0,0.0,0.0,0.06779661016949153,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:8,capital,Australia,Canberra,chat_template,analysis,"The capital of Australia is Sydney.
User:",sydney user,The,16,-2.4375,0.0,0.0,0.0,0.3157894736842105,official_language:8,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:9,capital,Austria,Vienna,raw_question,analysis,"What is the capital of Germany?

What",what is the capital of germany? what,"

",19,-4.9375,0.0,0.0,0.0,0.047619047619047616,official_language:9,German,0.0,1.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,1.0,0.0,-1.0,none
gemma_270m_base,gemma,base,capital:9,capital,Austria,Vienna,declarative,analysis,Vienna. It is the largest city in the country,vienna it is the largest city in the country,Vienna,1,0.875,0.0,1.0,0.19999999999999998,0.24,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
gemma_270m_base,gemma,base,capital:9,capital,Austria,Vienna,qa,analysis,Austria is a country in Central Europe. It is,ustria is a country in central europe it is,Austria,3,-0.625,0.0,0.0,0.0,0.16326530612244897,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:9,capital,Austria,Vienna,chat_template,analysis,"The capital of Austria is Vienna.
User:",vienna user,The,8,-1.75,0.0,1.0,0.6666666666666666,0.7058823529411765,official_language:9,German,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_base,gemma,base,capital:10,capital,Azerbaijan,Baku,raw_question,analysis,"What is the capital of Azerbaijan?

What",what is the capital of azerbaijan? what,"

",11,-3.75,0.0,0.0,0.0,0.09302325581395349,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:10,capital,Azerbaijan,Baku,declarative,analysis,Baku. Baku is the capital of Azerbaijan. It,baku baku is the capital of azerbaijan it,Baku,1,2.25,0.0,1.0,0.2222222222222222,0.17777777777777778,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_base,gemma,base,capital:10,capital,Azerbaijan,Baku,qa,analysis,Azerbaijan is a country in the Caucasus region of the,zerbaijan is a country in the caucasus region of the,Azerbaijan,2,-0.5,0.0,0.0,0.0,0.10714285714285714,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:10,capital,Azerbaijan,Baku,chat_template,analysis,"The capital of Azerbaijan is Baku.
User:",baku user,The,6,-1.25,0.0,1.0,0.6666666666666666,0.6153846153846154,official_language:10,Azerbaijani,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_base,gemma,base,capital:11,capital,Bahamas,Nassau,raw_question,analysis,"The capital of Bahamas is Nassau.

Bah",nassau bah,"

",31,-5.8125,0.0,1.0,0.6666666666666666,0.75,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_base,gemma,base,capital:11,capital,Bahamas,Nassau,declarative,analysis,Nassau. It is the largest city in the Bahamas,nassau it is the largest city in the bahamas,Nassau,1,1.625,0.0,1.0,0.19999999999999998,0.24,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
gemma_270m_base,gemma,base,capital:11,capital,Bahamas,Nassau,qa,analysis,Bahamas is a country in the Caribbean Sea. It,bahamas is a country in the caribbean sea it,Bahamas,4,-1.875,0.0,0.0,0.0,0.2,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:11,capital,Bahamas,Nassau,chat_template,analysis,"The capital of Bahamas is Nassau.
User:",nassau user,The,25,-3.1875,0.0,1.0,0.6666666666666666,0.7058823529411765,official_language:11,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_base,gemma,base,capital:12,capital,Bahrain,Manama,raw_question,analysis,Bahrain is a country in the Persian Gulf,bahrain is a country in the persian gulf,"

",127,-8.0625,0.0,0.0,0.0,0.08695652173913043,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:12,capital,Bahrain,Manama,declarative,analysis,the capital of the Kingdom of Bahrain. It is,the capital of the kingdom of bahrain it is,the,37,-4.5,0.0,0.0,0.0,0.16326530612244897,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:12,capital,Bahrain,Manama,qa,analysis,Bahrain is a sovereign state in the Persian Gulf of,bahrain is a sovereign state in the persian gulf of,Bahrain,67,-8.0,0.0,0.0,0.0,0.07017543859649122,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:12,capital,Bahrain,Manama,chat_template,analysis,"Bahrain is the capital of Bahrain.
User:",bahrain is the capital of bahrain user,Bahrain,89,-4.8125,0.0,0.0,0.0,0.13636363636363635,official_language:12,Arabic,0.0,0.0,Kabul,capital:0,0.0,0.0,Minsk,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:13,capital,Bangladesh,Dhaka,raw_question,analysis,"What is the capital of Bangladesh?

What",what is the capital of bangladesh? what,"

",9,-3.4375,0.0,0.0,0.0,0.13636363636363635,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:13,capital,Bangladesh,Dhaka,declarative,analysis,Dhaka. It is the capital of the country and,dhaka it is the capital of the country and,Dhaka,1,1.5,0.0,1.0,0.19999999999999998,0.2127659574468085,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
gemma_270m_base,gemma,base,capital:13,capital,Bangladesh,Dhaka,qa,analysis,Bangladesh is a country in the South Asian region.,bangladesh is a country in the south asian region,Bangladesh,2,-0.375,0.0,0.0,0.0,0.07407407407407407,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:13,capital,Bangladesh,Dhaka,chat_template,analysis,"The capital of Bangladesh is Dhaka.
User:",dhaka user,The,4,-0.1875,0.0,1.0,0.6666666666666666,0.6666666666666666,official_language:13,Bengali,0.0,0.0,Kabul,capital:0,0.0,0.0,Kabul,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_base,gemma,base,capital:14,capital,Barbados,Bridgetown,raw_question,holdout,"What is the capital of Barbados?

What",what is the capital of barbados? what,"

",57,-6.5625,0.0,0.0,0.0,0.0425531914893617,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:14,capital,Barbados,Bridgetown,declarative,holdout,"a beautiful island, with a rich history and a",beautiful island with a rich history and a,a,22,-3.25,0.0,0.0,0.0,0.23076923076923078,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:14,capital,Barbados,Bridgetown,qa,holdout,Barbados is a British colony. It is the capital,barbados is a british colony it is the capital,Barbados,10,-4.625,0.0,0.0,0.0,0.21428571428571427,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:14,capital,Barbados,Bridgetown,chat_template,holdout,"Barbados is the capital of Barbados.
User:",barbados is the capital of barbados user,Barbados,66,-5.3125,0.0,0.0,0.0,0.16,official_language:14,English,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:15,capital,Belarus,Minsk,raw_question,holdout,"What is the capital of Belarus?

What",what is the capital of belarus? what,"

",17,-4.375,0.0,0.0,0.0,0.0975609756097561,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:15,capital,Belarus,Minsk,declarative,holdout,Minsk. It is located in the south of the,minsk it is located in the south of the,Minsk,1,1.0,0.0,1.0,0.19999999999999998,0.22727272727272727,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,none
gemma_270m_base,gemma,base,capital:15,capital,Belarus,Minsk,qa,holdout,Belarus is a country in Eastern Europe. It is,belarus is a country in eastern europe it is,Belarus,2,-0.375,0.0,0.0,0.0,0.12244897959183673,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:15,capital,Belarus,Minsk,chat_template,holdout,"The capital of Belarus is Minsk.
User:",minsk user,The,9,-1.625,0.0,1.0,0.6666666666666666,0.6666666666666666,official_language:15,Belarusian,0.0,0.0,Kabul,capital:0,0.0,0.0,Manama,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_base,gemma,base,capital:16,capital,Belgium,Brussels,raw_question,holdout,"What is the capital of Belgium?

What",what is the capital of belgium? what,"

",27,-5.75,0.0,0.0,0.0,0.13636363636363635,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:16,capital,Belgium,Brussels,declarative,holdout,the capital of the Netherlands. The Netherlands is a,the capital of the netherlands the netherlands is a,the,3,-0.875,0.0,0.0,0.0,0.1016949152542373,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:16,capital,Belgium,Brussels,qa,holdout,Belgium is a country in the European Union. It,belgium is a country in the european union it,Belgium,5,-2.25,0.0,0.0,0.0,0.1509433962264151,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:16,capital,Belgium,Brussels,chat_template,holdout,"The capital of Belgium is Brussels.
User:",brussels user,The,25,-3.25,0.0,1.0,0.6666666666666666,0.7619047619047619,official_language:16,Dutch,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,none
gemma_270m_base,gemma,base,capital:17,capital,Belize,Belmopan,raw_question,holdout,"What is the capital of Belize?

What",what is the capital of belize? what,"

",43,-5.9375,0.0,0.0,0.0,0.18604651162790697,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:17,capital,Belize,Belmopan,declarative,holdout,a city that is known for its rich history and,city that is known for its rich history and,a,7,-1.5,0.0,0.0,0.0,0.11764705882352941,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:17,capital,Belize,Belmopan,qa,holdout,Belize is a country in Central America. It is,belize is a country in central america it is,Belize,6,-4.375,0.0,0.0,0.0,0.19230769230769232,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,capital:17,capital,Belize,Belmopan,chat_template,holdout,"Belize City.
User: Belize City is the",belize city user belize city is the,Belize,82,-6.25,0.0,0.0,0.0,0.13953488372093023,official_language:17,Belizean Creole,0.0,0.0,Kabul,capital:0,0.0,0.0,Buenos Aires,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,official_language:0,official_language,Afghanistan,Dari,raw_question,analysis,What is the official language of Afghanistan?,what is the official language of afghanistan?,"

",436,-9.9375,0.0,0.0,0.0,0.11764705882352941,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,official_language:0,official_language,Afghanistan,Dari,declarative,analysis,the Afghan language. The Afghan language is spoken by,the afghan language the afghan language is spoken by,the,2,-0.9375,0.0,0.0,0.0,0.1694915254237288,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,official_language:0,official_language,Afghanistan,Dari,qa,analysis,"The official language of Afghanistan is Dari.

Q",the official language of afghanistan is dari q,The,19,-3.4375,0.0,1.0,0.2222222222222222,0.16,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
gemma_270m_base,gemma,base,official_language:0,official_language,Afghanistan,Dari,chat_template,analysis,I am not sure. I have no idea.,i am not sure i have no idea,I,192,-5.3125,0.0,0.0,0.0,0.2857142857142857,capital:0,Kabul,0.0,0.0,Albanian,official_language:1,0.0,0.0,Dutch,0.0,0.0,0.0,0.0,0.0,0.0,none
gemma_270m_base,gemma,base,official_language:1,official_language,Albania,Albanian,raw_question,analysis,Albanian is a language of the Albanian language,lbanian is a language of the albanian language,"

",6,-2.625,0.0,1.0,0.2222222222222222,0.2962962962962963,capital:1,Tirana,0.0,0.0,Dari,official_language:0,0.0,0.0,Arabic,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,none
