model_name,relation,prompt_family,candidate_type,fact_id,baseline_answer_f1,ablated_answer_f1,answer_f1_drop,baseline_contains_expected,ablated_contains_expected,contains_drop,baseline_rank,ablated_rank,baseline_target_selectivity,ablated_target_selectivity,target_selectivity_drop,same_subject_control_f1_increase,same_relation_control_f1_increase,lexical_distractor_f1_increase,max_control_f1_increase
gemma_270m_base,official_language,qa,invariant,official_language:16,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.0,2,4,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,chat_template,invariant,official_language:16,0.0,0.0,0.0,0.0,0.0,0.0,23,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,raw_question,invariant,official_language:17,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,declarative,invariant,official_language:17,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,1,1,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,qa,invariant,official_language:17,0.2222222222222222,0.2,0.0222222222222222,1.0,0.0,1.0,1,1,0.2222222222222222,0.2,0.0222222222222222,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,chat_template,invariant,official_language:17,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,raw_question,invariant,currency:14,0.0,0.0,0.0,0.0,0.0,0.0,74,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,declarative,invariant,currency:14,0.2,0.1818181818181818,0.018181818181818216,0.0,0.0,0.0,55,56,0.0,0.0,0.0,0.0,0.0,-0.018181818181818216,-0.018181818181818216
gemma_270m_base,currency,qa,invariant,currency:14,0.4,0.0,0.4,0.0,0.0,0.0,26,18,0.0,0.0,0.0,0.0,0.0,-0.4,-0.4
gemma_270m_base,currency,chat_template,invariant,currency:14,0.0,0.0,0.0,0.0,0.0,0.0,31,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,raw_question,invariant,currency:15,0.8,0.8,0.0,1.0,1.0,0.0,13,11,0.8,0.8,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,declarative,invariant,currency:15,0.5,0.4444444444444445,0.055555555555555525,1.0,1.0,0.0,7,8,0.5,0.4444444444444445,0.055555555555555525,0.0,0.0,0.0,0.0
gemma_270m_base,currency,qa,invariant,currency:15,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0,0.0,1,3,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0,0.0,0.0
gemma_270m_base,currency,chat_template,invariant,currency:15,0.0,0.0,0.0,0.0,0.0,0.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,raw_question,invariant,currency:16,0.0,0.0,0.0,1.0,1.0,0.0,504,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,declarative,invariant,currency:16,0.2222222222222222,0.25,-0.02777777777777779,1.0,1.0,0.0,8,7,0.0,0.0,0.0,0.0,0.0,0.02777777777777779,0.02777777777777779
gemma_270m_base,currency,qa,invariant,currency:16,0.0,0.0,0.0,0.0,1.0,-1.0,25,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,chat_template,invariant,currency:16,0.0,0.0,0.0,1.0,1.0,0.0,73,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,raw_question,invariant,currency:17,0.3636363636363636,0.8,-0.43636363636363645,1.0,1.0,0.0,3,2,0.1818181818181818,0.4,-0.21818181818181823,0.0,0.0,0.21818181818181823,0.21818181818181823
gemma_270m_base,currency,declarative,invariant,currency:17,0.3636363636363636,0.3636363636363636,0.0,1.0,1.0,0.0,3,3,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,qa,invariant,currency:17,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,1,1,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,chat_template,invariant,currency:17,0.4444444444444445,0.2,0.24444444444444446,1.0,0.0,1.0,1,1,0.22222222222222224,0.2,0.022222222222222227,0.0,0.0,-0.22222222222222224,-0.22222222222222224
gemma_270m_base,headquarters,raw_question,invariant,headquarters:14,0.0,0.0,0.0,0.0,0.0,0.0,24,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,declarative,invariant,headquarters:14,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,2,2,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,qa,invariant,headquarters:14,0.25,0.25,0.0,1.0,1.0,0.0,1,1,0.25,0.25,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,chat_template,invariant,headquarters:14,0.25,0.0,0.25,1.0,0.0,1.0,9,16,0.25,0.0,0.25,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,raw_question,invariant,headquarters:15,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,132,172,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,declarative,invariant,headquarters:15,0.1818181818181818,0.22222222222222224,-0.04040404040404044,0.0,0.0,0.0,27,34,0.1818181818181818,0.22222222222222224,-0.04040404040404044,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,qa,invariant,headquarters:15,0.2,0.6666666666666666,-0.4666666666666666,0.0,0.0,0.0,32,35,0.2,0.6666666666666666,-0.4666666666666666,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,chat_template,invariant,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,45,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,raw_question,invariant,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,74,120,-0.2222222222222222,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0,-0.2222222222222222
gemma_270m_base,headquarters,declarative,invariant,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,10,12,-0.18181818181818182,-0.18181818181818182,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,qa,invariant,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,11,11,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,chat_template,invariant,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,62,92,-0.4,-0.22222222222222224,-0.17777777777777778,0.0,-0.17777777777777778,0.0,-0.17777777777777778
gemma_270m_base,headquarters,raw_question,invariant,headquarters:17,0.1818181818181818,0.2,-0.018181818181818216,0.0,0.0,0.0,6,6,0.1818181818181818,0.2,-0.018181818181818216,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,declarative,invariant,headquarters:17,0.2,0.2,0.0,0.0,0.0,0.0,7,7,0.2,0.2,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,qa,invariant,headquarters:17,0.3636363636363636,0.22222222222222224,0.14141414141414135,0.0,0.0,0.0,1,1,0.3636363636363636,0.22222222222222224,0.14141414141414135,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,chat_template,invariant,headquarters:17,0.25,0.2,0.04999999999999999,0.0,0.0,0.0,3,3,-0.0357142857142857,0.2,-0.2357142857142857,0.0,0.0,-0.2857142857142857,-0.2857142857142857
gemma_270m_base,birth_place,raw_question,invariant,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,7784,10252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,declarative,invariant,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,1066,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,qa,invariant,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,1882,2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,chat_template,invariant,birth_place:14,0.0,0.0,0.0,0.0,0.0,0.0,13520,20687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,raw_question,invariant,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,1712,1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,declarative,invariant,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,99,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,qa,invariant,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,392,531,-0.4,0.0,-0.4,0.0,0.0,-0.4,-0.4
gemma_270m_base,birth_place,chat_template,invariant,birth_place:15,0.0,0.0,0.0,0.0,0.0,0.0,1843,2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,raw_question,invariant,birth_place:16,0.0,0.0,0.0,0.0,0.0,0.0,75,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,declarative,invariant,birth_place:16,0.7499999999999999,0.7499999999999999,0.0,1.0,1.0,0.0,2,2,0.7499999999999999,0.7499999999999999,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,qa,invariant,birth_place:16,0.6666666666666666,0.6,0.06666666666666665,1.0,1.0,0.0,5,10,0.6666666666666666,0.6,0.06666666666666665,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,chat_template,invariant,birth_place:16,0.0,0.0,0.0,0.0,0.0,0.0,59,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,raw_question,invariant,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,297,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,declarative,invariant,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,60,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,qa,invariant,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,50,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,birth_place,chat_template,invariant,birth_place:17,0.0,0.0,0.0,0.0,0.0,0.0,104,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,raw_question,prompt_sensitive,capital:14,0.0,1.0,-1.0,0.0,1.0,-1.0,57,50,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,declarative,prompt_sensitive,capital:14,0.0,0.0,0.0,0.0,0.0,0.0,22,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,qa,prompt_sensitive,capital:14,0.0,0.0,0.0,0.0,0.0,0.0,10,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,chat_template,prompt_sensitive,capital:14,0.0,0.0,0.0,0.0,0.0,0.0,66,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,raw_question,prompt_sensitive,capital:15,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,17,17,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0
gemma_270m_base,capital,declarative,prompt_sensitive,capital:15,0.19999999999999998,0.19999999999999998,0.0,1.0,1.0,0.0,1,1,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,qa,prompt_sensitive,capital:15,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,2,5,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0
gemma_270m_base,capital,chat_template,prompt_sensitive,capital:15,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,9,8,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,raw_question,prompt_sensitive,capital:16,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,27,35,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0
gemma_270m_base,capital,declarative,prompt_sensitive,capital:16,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,qa,prompt_sensitive,capital:16,0.0,0.0,0.0,0.0,0.0,0.0,5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,chat_template,prompt_sensitive,capital:16,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,25,46,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,raw_question,prompt_sensitive,capital:17,0.0,0.0,0.0,0.0,0.0,0.0,43,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,declarative,prompt_sensitive,capital:17,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,qa,prompt_sensitive,capital:17,0.0,0.0,0.0,0.0,0.0,0.0,6,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,capital,chat_template,prompt_sensitive,capital:17,0.0,0.0,0.0,0.0,0.0,0.0,82,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,raw_question,prompt_sensitive,official_language:14,0.0,0.25,-0.25,0.0,1.0,-1.0,25,22,0.0,0.0,0.0,0.0,0.0,0.25,0.25
gemma_270m_base,official_language,declarative,prompt_sensitive,official_language:14,0.19999999999999998,0.0,0.19999999999999998,1.0,0.0,1.0,1,4,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,-0.19999999999999998
gemma_270m_base,official_language,qa,prompt_sensitive,official_language:14,0.2222222222222222,0.19999999999999998,0.022222222222222227,1.0,1.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,-0.022222222222222227,-0.022222222222222227
gemma_270m_base,official_language,chat_template,prompt_sensitive,official_language:14,0.19999999999999998,0.2222222222222222,-0.022222222222222227,1.0,1.0,0.0,8,13,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227
gemma_270m_base,official_language,raw_question,prompt_sensitive,official_language:15,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,declarative,prompt_sensitive,official_language:15,0.2222222222222222,0.19999999999999998,0.022222222222222227,1.0,1.0,0.0,2,2,0.2222222222222222,0.19999999999999998,0.022222222222222227,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,qa,prompt_sensitive,official_language:15,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.0,1,2,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,chat_template,prompt_sensitive,official_language:15,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,raw_question,prompt_sensitive,official_language:16,0.0,0.25,-0.25,0.0,1.0,-1.0,49,30,0.0,0.25,-0.25,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,declarative,prompt_sensitive,official_language:16,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,qa,prompt_sensitive,official_language:16,0.2222222222222222,0.19999999999999998,0.022222222222222227,1.0,1.0,0.0,2,5,0.2222222222222222,0.19999999999999998,0.022222222222222227,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,chat_template,prompt_sensitive,official_language:16,0.0,0.0,0.0,0.0,0.0,0.0,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,raw_question,prompt_sensitive,official_language:17,0.0,0.25,-0.25,0.0,1.0,-1.0,3,5,0.0,0.25,-0.25,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,declarative,prompt_sensitive,official_language:17,0.25,0.2222222222222222,0.02777777777777779,1.0,1.0,0.0,1,1,0.25,0.2222222222222222,0.02777777777777779,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,qa,prompt_sensitive,official_language:17,0.2222222222222222,0.19999999999999998,0.022222222222222227,1.0,1.0,0.0,1,2,0.2222222222222222,0.19999999999999998,0.022222222222222227,0.0,0.0,0.0,0.0
gemma_270m_base,official_language,chat_template,prompt_sensitive,official_language:17,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,raw_question,prompt_sensitive,currency:14,0.0,0.4,-0.4,0.0,0.0,0.0,74,99,0.0,0.0,0.0,0.0,0.0,0.4,0.4
gemma_270m_base,currency,declarative,prompt_sensitive,currency:14,0.2,0.1818181818181818,0.018181818181818216,0.0,0.0,0.0,55,99,0.0,0.0,0.0,0.0,0.0,-0.018181818181818216,-0.018181818181818216
gemma_270m_base,currency,qa,prompt_sensitive,currency:14,0.4,0.3333333333333333,0.06666666666666671,0.0,0.0,0.0,26,34,0.0,0.0,0.0,0.0,0.0,-0.06666666666666671,-0.06666666666666671
gemma_270m_base,currency,chat_template,prompt_sensitive,currency:14,0.0,0.0,0.0,0.0,0.0,0.0,31,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,raw_question,prompt_sensitive,currency:15,0.8,0.8,0.0,1.0,1.0,0.0,13,13,0.8,0.8,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,declarative,prompt_sensitive,currency:15,0.5,0.5,0.0,1.0,1.0,0.0,7,15,0.5,0.5,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,qa,prompt_sensitive,currency:15,0.22222222222222224,0.8,-0.5777777777777778,0.0,1.0,-1.0,1,4,0.22222222222222224,0.8,-0.5777777777777778,0.0,0.0,0.0,0.0
gemma_270m_base,currency,chat_template,prompt_sensitive,currency:15,0.0,0.0,0.0,0.0,0.0,0.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,raw_question,prompt_sensitive,currency:16,0.0,0.6666666666666666,-0.6666666666666666,1.0,1.0,0.0,504,150,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
gemma_270m_base,currency,declarative,prompt_sensitive,currency:16,0.2222222222222222,0.19999999999999998,0.022222222222222227,1.0,1.0,0.0,8,11,0.0,0.0,0.0,0.0,0.0,-0.022222222222222227,-0.022222222222222227
gemma_270m_base,currency,qa,prompt_sensitive,currency:16,0.0,0.4,-0.4,0.0,1.0,-1.0,25,80,0.0,0.0,0.0,0.0,0.0,0.4,0.4
gemma_270m_base,currency,chat_template,prompt_sensitive,currency:16,0.0,0.5,-0.5,1.0,1.0,0.0,73,59,0.0,0.0,0.0,0.0,0.0,0.5,0.5
gemma_270m_base,currency,raw_question,prompt_sensitive,currency:17,0.3636363636363636,0.8,-0.43636363636363645,1.0,1.0,0.0,3,4,0.1818181818181818,0.4,-0.21818181818181823,0.0,0.0,0.21818181818181823,0.21818181818181823
gemma_270m_base,currency,declarative,prompt_sensitive,currency:17,0.3636363636363636,0.3636363636363636,0.0,1.0,1.0,0.0,3,3,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,currency,qa,prompt_sensitive,currency:17,0.1818181818181818,0.6666666666666666,-0.48484848484848486,0.0,1.0,-1.0,1,2,0.1818181818181818,0.3333333333333333,-0.15151515151515152,0.0,0.0,0.3333333333333333,0.3333333333333333
gemma_270m_base,currency,chat_template,prompt_sensitive,currency:17,0.4444444444444445,0.4444444444444445,0.0,1.0,1.0,0.0,1,1,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,raw_question,prompt_sensitive,headquarters:14,0.0,0.0,0.0,0.0,0.0,0.0,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,declarative,prompt_sensitive,headquarters:14,0.25,0.19999999999999998,0.05000000000000002,1.0,1.0,0.0,2,2,0.25,0.19999999999999998,0.05000000000000002,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,qa,prompt_sensitive,headquarters:14,0.25,0.25,0.0,1.0,1.0,0.0,1,8,0.25,0.25,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,chat_template,prompt_sensitive,headquarters:14,0.25,0.25,0.0,1.0,1.0,0.0,9,12,0.25,0.25,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,raw_question,prompt_sensitive,headquarters:15,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0,0.0,132,112,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,declarative,prompt_sensitive,headquarters:15,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,27,23,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,qa,prompt_sensitive,headquarters:15,0.2,0.6666666666666666,-0.4666666666666666,0.0,0.0,0.0,32,61,0.2,0.6666666666666666,-0.4666666666666666,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,chat_template,prompt_sensitive,headquarters:15,0.0,0.0,0.0,0.0,0.0,0.0,45,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,raw_question,prompt_sensitive,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,74,55,-0.2222222222222222,0.0,-0.2222222222222222,0.0,-0.2222222222222222,0.0,-0.2222222222222222
gemma_270m_base,headquarters,declarative,prompt_sensitive,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,10,9,-0.18181818181818182,-0.18181818181818182,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,qa,prompt_sensitive,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,11,17,-0.4,-0.4,0.0,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,chat_template,prompt_sensitive,headquarters:16,0.0,0.0,0.0,0.0,0.0,0.0,62,69,-0.4,-0.5,0.09999999999999998,0.0,0.09999999999999998,0.0,0.09999999999999998
gemma_270m_base,headquarters,raw_question,prompt_sensitive,headquarters:17,0.1818181818181818,0.2,-0.018181818181818216,0.0,0.0,0.0,6,6,0.1818181818181818,0.2,-0.018181818181818216,0.0,0.0,0.0,0.0
gemma_270m_base,headquarters,declarative,prompt_sensitive,headquarters:17,0.2,0.2,0.0,0.0,0.0,0.0,7,8,0.2,0.2,0.0,0.0,0.0,0.0,0.0
